"Frequency (Hz)","Rel. amplitude (a.u.)"
1.119660962E0,2.269702471E-1
1.119660931E0,2.274876326E-1
1.119660053E0,2.278110541E-1
1.119665800E0,2.278175357E-1
1.119663679E0,2.273753743E-1
1.119659918E0,2.266050024E-1
1.119653880E0,2.251923642E-1
1.119653880E0,2.251923642E-1
1.119653880E0,2.251923642E-1
1.119653880E0,2.251923642E-1
1.119653880E0,2.251923642E-1
1.119653880E0,2.251923642E-1
1.119653880E0,2.251923642E-1
1.119653880E0,2.251923642E-1
1.125335313E0,2.213278208E-1
1.125335947E0,2.205995308E-1
1.125337298E0,2.199498906E-1
1.125334934E0,2.197774751E-1
1.125339240E0,2.197649195E-1
1.125965955E0,2.195192526E-1
1.132351663E0,2.167603424E-1
1.132348651E0,2.162063015E-1
1.138800642E0,2.120342755E-1
1.138791899E0,2.107239285E-1
1.145318785E0,2.061452490E-1
1.145322436E0,2.031145300E-1
1.145325442E0,2.016303995E-1
1.145326273E0,2.010617805E-1
1.145327005E0,2.010243861E-1
1.145317888E0,2.010349665E-1
1.145322227E0,2.010156357E-1
1.145328294E0,2.009469297E-1
1.151925353E0,1.985767436E-1
1.151926171E0,1.982700568E-1
1.151925607E0,1.979981268E-1
1.151928969E0,1.972710462E-1
1.151925774E0,1.964609729E-1
1.151923728E0,1.956698620E-1
1.158602911E0,1.924568518E-1
1.158604355E0,1.915894308E-1
1.158605764E0,1.912930997E-1
1.158602856E0,1.912838258E-1
1.158606939E0,1.910693452E-1
1.158602454E0,1.906768335E-1
1.158602118E0,1.904187996E-1
1.158603595E0,1.897148419E-1
1.165356834E0,1.864293769E-1
1.165362063E0,1.851561166E-1
1.166037403E0,1.830048581E-1
1.166026288E0,1.781106250E-1
1.166030547E0,1.776095041E-1
1.166037957E0,1.775085727E-1
1.166040394E0,1.775034705E-1
1.166035725E0,1.775051388E-1
1.166036700E0,1.775058403E-1
1.166046456E0,1.774651152E-1
1.166041957E0,1.772585606E-1
1.166041516E0,1.764375236E-1
1.166040872E0,1.755580180E-1
1.166037485E0,1.743241685E-1
1.166032409E0,1.737254755E-1
1.159281787E0,1.746215762E-1
1.159277699E0,1.742876055E-1
1.159947989E0,1.737236045E-1
1.159951375E0,1.736657533E-1
1.159949458E0,1.735938488E-1
1.159955480E0,1.731557326E-1
1.159955223E0,1.724441224E-1
1.159957443E0,1.713072487E-1
1.160624400E0,1.683357536E-1
1.153919605E0,1.684128197E-1
1.153965378E0,1.666158006E-1
1.153962693E0,1.638325499E-1
1.153967387E0,1.633698422E-1
1.153970316E0,1.633457151E-1
1.161340303E0,1.612700963E-1
1.161332481E0,1.612004932E-1
1.161330682E0,1.610460637E-1
1.161338100E0,1.605848847E-1
1.161338752E0,1.594962908E-1
1.161340832E0,1.583015386E-1
1.161336965E0,1.570015292E-1
1.161332178E0,1.558964660E-1
1.161335044E0,1.549489047E-1
1.161331358E0,1.540906086E-1
1.168121705E0,1.517261911E-1
1.168118253E0,1.516321677E-1
1.168118788E0,1.516043831E-1
1.168113045E0,1.513948319E-1
1.168113295E0,1.512332673E-1
1.168118980E0,1.506956491E-1
1.168114112E0,1.495623511E-1
1.174978740E0,1.464413137E-1
1.139741474E0,1.506736864E-1
1.134567511E0,1.467174912E-1
1.134563185E0,1.431802803E-1
1.134563056E0,1.428755295E-1
1.134568952E0,1.426308736E-1
1.134567724E0,1.426145935E-1
1.134565442E0,1.425883291E-1
1.134564480E0,1.425623162E-1
1.134564068E0,1.424620460E-1
1.134565338E0,1.421156550E-1
1.134565157E0,1.408170390E-1
1.134565354E0,1.402782409E-1
1.134562908E0,1.392245630E-1
1.134561500E0,1.378735710E-1
1.134563508E0,1.375724705E-1
1.134565302E0,1.375325361E-1
1.134562555E0,1.374028651E-1
1.134052267E0,1.372538629E-1
1.134053468E0,1.370070062E-1
1.139222014E0,1.351098979E-1
1.139217679E0,1.341136760E-1
1.139220629E0,1.324803710E-1
1.139222394E0,1.302745713E-1
1.134049823E0,1.271108118E-1
1.128916884E0,1.228359362E-1
1.122836278E0,1.216882796E-1
1.122835438E0,1.216637620E-1
1.127903126E0,1.205175229E-1
1.127909028E0,1.205116081E-1
1.127911089E0,1.201845617E-1
1.127910885E0,1.200000407E-1
1.133026744E0,1.181810245E-1
1.133020907E0,1.177359532E-1
1.127906653E0,1.182699710E-1
1.107706413E0,1.217619924E-1
1.102820586E0,1.227233988E-1
1.107710430E0,1.215757646E-1
1.107708156E0,1.214743004E-1
1.107708204E0,1.211685532E-1
1.112641104E0,1.192043790E-1
1.117621899E0,1.174528589E-1
1.102825896E0,1.197326038E-1
1.034332682E0,1.353120788E-1
1.054693703E0,1.297266953E-1
1.054694944E0,1.297336906E-1
1.054697058E0,1.297404833E-1
1.054698207E0,1.297406945E-1
1.054698615E0,1.296550272E-1
1.054692469E0,1.296250909E-1
1.032685067E0,1.351692544E-1
1.027378419E0,1.364912975E-1
1.027382122E0,1.364725617E-1
1.032687972E0,1.350343786E-1
1.032684444E0,1.349327638E-1
1.033497744E0,1.346548635E-1
1.059799981E0,1.280018086E-1
1.033498990E0,1.344696652E-1
1.033498791E0,1.342351049E-1
1.033497887E0,1.340167498E-1
1.033497076E0,1.338523265E-1
1.033497424E0,1.338016462E-1
1.059801321E0,1.271906835E-1
1.059801066E0,1.271828784E-1
1.059802804E0,1.271920047E-1
1.059801141E0,1.272034971E-1
1.059800093E0,1.272199474E-1
1.059797547E0,1.272354752E-1
1.059349711E0,1.273570219E-1
1.059350998E0,1.273624601E-1
1.059352802E0,1.273822434E-1
1.058904862E0,1.275005993E-1
1.058904040E0,1.275101809E-1
1.058902694E0,1.275162746E-1
1.058905505E0,1.275251875E-1
1.058905617E0,1.275316517E-1
1.054434459E0,1.286187027E-1
1.054431331E0,1.286257721E-1
1.032219484E0,1.342106272E-1
1.032220710E0,1.341551871E-1
1.032223068E0,1.341088078E-1
1.032222400E0,1.340547807E-1
1.031794644E0,1.341100559E-1
1.031793806E0,1.340554918E-1
1.031795361E0,1.340029610E-1
1.031798342E0,1.337669365E-1
1.031793906E0,1.334116795E-1
1.031795290E0,1.331645383E-1
1.031793700E0,1.330654197E-1
1.031793544E0,1.330499031E-1
1.031794005E0,1.329891783E-1
1.031794296E0,1.329272296E-1
1.031793970E0,1.327275023E-1
1.031793466E0,1.323134340E-1
1.031798874E0,1.317352095E-1
1.031796014E0,1.310297145E-1
1.058014815E0,1.241566009E-1
1.058013450E0,1.236473865E-1
1.058461576E0,1.230664316E-1
1.053994885E0,1.235627762E-1
1.053997751E0,1.234099263E-1
1.053997152E0,1.233776848E-1
1.053997271E0,1.233838320E-1
1.053996708E0,1.233564175E-1
1.053998219E0,1.230067272E-1
1.053998760E0,1.226327636E-1
1.053995561E0,1.212905792E-1
1.230494035E0,8.748335829E-2
1.230491986E0,8.563448653E-2
1.230497185E0,8.324978049E-2
1.230494520E0,8.276223429E-2
1.230494298E0,8.217444104E-2
1.230496469E0,8.198084190E-2
1.230498276E0,8.197724940E-2
1.230496500E0,8.199054386E-2
1.230493472E0,8.196706756E-2
1.224464401E0,8.249627011E-2
1.224467990E0,8.218102920E-2
1.224469659E0,8.196157478E-2
1.218499955E0,8.225830911E-2
1.213171792E0,8.253665148E-2
1.207306765E0,8.278229967E-2
1.207306852E0,8.233799108E-2
1.201504304E0,8.254589528E-2
1.201505892E0,8.190784801E-2
1.195754834E0,8.235700397E-2
1.195751279E0,8.129202278E-2
1.195751794E0,8.124033216E-2
1.196320113E0,8.109838808E-2
1.196327337E0,8.076714557E-2
1.190624533E0,8.104987682E-2
1.184970215E0,8.136675264E-2
1.184969457E0,8.116411624E-2
1.184794208E0,8.080182822E-2
1.179206672E0,8.152290767E-2
1.184801676E0,8.074776936E-2
1.185918348E0,8.030221913E-2
1.191574764E0,7.895775265E-2
1.197282931E0,7.716316756E-2
1.203049901E0,7.449920908E-2
1.214747131E0,6.984034334E-2
1.414409188E0,4.794174084E-2
1.455616790E0,4.097313605E-2
1.249860065E0,5.258270580E-2
9.160704051E-1,8.852343872E-2
9.105039591E-1,8.467946741E-2
9.107226304E-1,8.368120659E-2
9.107253584E-1,8.366690096E-2
9.107193868E-1,8.353427021E-2
9.107127978E-1,8.236714348E-2
9.052179137E-1,8.045071728E-2
9.052223388E-1,7.771467290E-2
8.997868718E-1,7.722022696E-2
8.944127793E-1,7.317845209E-2
8.889371757E-1,7.186952457E-2
6.000118878E-1,1.502104929E-1
5.822684599E-1,1.534805500E-1
5.788950913E-1,1.527830619E-1
5.788951193E-1,1.526185636E-1
5.788960637E-1,1.527065767E-1
5.788964043E-1,1.524533554E-1
5.822700827E-1,1.485666433E-1
5.822691052E-1,1.435258879E-1
5.822695068E-1,1.350526030E-1
5.788962490E-1,1.233619448E-1
5.788933338E-1,1.080629484E-1
5.788955010E-1,1.008009724E-1
5.755612769E-1,9.012319005E-2
5.690035231E-1,8.618827250E-2
5.654655239E-1,8.603221303E-2
5.654629603E-1,8.488492181E-2
5.660893306E-1,8.417800467E-2
5.660865963E-1,8.386102356E-2
5.657686708E-1,8.378466857E-2
5.657688737E-1,8.387993384E-2
5.689914354E-1,8.315548076E-2
5.689912522E-1,8.340741768E-2
5.689880147E-1,8.362865542E-2
5.689882897E-1,8.377397873E-2
5.689888239E-1,8.379452997E-2
5.689885055E-1,8.364650291E-2
5.689878201E-1,8.332716117E-2
5.722456837E-1,8.192698705E-2
5.722479158E-1,8.163808719E-2
5.722503499E-1,8.101355676E-2
5.722494492E-1,7.996461439E-2
5.755467498E-1,7.835730425E-2
5.758757850E-1,7.794617347E-2
5.758785104E-1,7.716491912E-2
5.762061043E-1,7.666353705E-2
5.762069123E-1,7.635307223E-2
5.795475461E-1,7.530582130E-2
5.795474567E-1,7.526635825E-2
5.795492092E-1,7.523914057E-2
5.795498922E-1,7.529318363E-2
5.795484702E-1,7.532737049E-2
5.795516722E-1,7.545702479E-2
5.798856338E-1,7.541922993E-2
5.798865027E-1,7.550966202E-2
5.798861552E-1,7.559393027E-2
5.798858524E-1,7.567044626E-2
5.798854880E-1,7.573453501E-2
5.798873150E-1,7.576267179E-2
5.798865251E-1,7.577863476E-2
5.802216532E-1,7.569404813E-2
5.802194545E-1,7.569125536E-2
5.802171649E-1,7.566348167E-2
5.802224952E-1,7.560203167E-2
5.836104777E-1,7.456680307E-2
5.836114654E-1,7.449791201E-2
5.836114828E-1,7.434976997E-2
5.836124992E-1,7.418710431E-2
5.836126070E-1,7.409721619E-2
5.802228209E-1,7.475547924E-2
5.802236126E-1,7.454059357E-2
5.802226814E-1,7.439052722E-2
5.802249316E-1,7.428445598E-2
5.768733455E-1,7.511872108E-2
5.768714210E-1,7.513642426E-2
5.768704064E-1,7.521162772E-2
5.768696412E-1,7.540951292E-2
5.735611786E-1,7.653139596E-2
5.735611728E-1,7.679551702E-2
5.735610194E-1,7.705453521E-2
5.735594405E-1,7.728944687E-2
5.735597586E-1,7.744044780E-2
5.735610309E-1,7.747263753E-2
5.735594079E-1,7.736604340E-2
5.735582341E-1,7.709773474E-2
5.735597257E-1,7.666950491E-2
5.735589472E-1,7.640281949E-2
5.735595285E-1,7.578617919E-2
5.702861182E-1,7.557955753E-2
5.735619900E-1,7.402119715E-2
5.735592654E-1,7.307801379E-2
5.735593423E-1,7.255904652E-2
5.735600382E-1,7.219059956E-2
5.735607233E-1,7.200949117E-2
5.735632018E-1,7.198695294E-2
5.736658326E-1,7.205046224E-2
5.736687397E-1,7.226690554E-2
5.736682241E-1,7.233820366E-2
5.736682296E-1,7.243715758E-2
5.769796451E-1,7.163345948E-2
5.769815424E-1,7.162959903E-2
5.769796393E-1,7.151911641E-2
5.769787404E-1,7.129627344E-2
5.769793009E-1,7.095906663E-2
5.769776642E-1,7.056718860E-2
5.769780192E-1,7.035700366E-2
5.803274630E-1,6.912307947E-2
5.803308030E-1,6.852408332E-2
5.803299159E-1,6.812753086E-2
5.803303593E-1,6.793182282E-2
5.803278501E-1,6.747362068E-2
5.803303143E-1,6.737099792E-2
5.837219735E-1,6.636459545E-2
5.840599647E-1,6.624038941E-2
5.840590380E-1,6.620811343E-2
5.840616647E-1,6.617923544E-2
5.840625457E-1,6.625489056E-2
5.840620283E-1,6.630110318E-2
5.844015689E-1,6.639412056E-2
5.810030995E-1,6.731868859E-2
5.810025256E-1,6.748473359E-2
5.810025256E-1,6.748473359E-2
5.810025256E-1,6.748473359E-2
5.810025256E-1,6.748473359E-2
5.810025256E-1,6.748473359E-2
5.810025256E-1,6.748473359E-2
5.810025256E-1,6.748473359E-2
5.810025256E-1,6.748473359E-2
5.810011696E-1,6.906564583E-2
5.810043144E-1,7.232613924E-2
5.776461022E-1,7.864966253E-2
5.743275104E-1,8.132996358E-2
5.743262126E-1,8.454007837E-2
5.710467932E-1,8.960320494E-2
5.677992444E-1,9.268688497E-2
5.678003731E-1,9.406487686E-2
5.678015286E-1,9.476832393E-2
5.645942688E-1,9.599754619E-2
5.645914208E-1,9.592804698E-2
5.645943376E-1,9.568402933E-2
5.645925631E-1,9.563865705E-2
5.645915905E-1,9.598555317E-2
5.645906234E-1,9.685995835E-2
5.614188928E-1,1.006620328E-1
5.645917869E-1,1.024006708E-1
5.645932427E-1,1.056810645E-1
5.645938007E-1,1.090182141E-1
5.645917179E-1,1.106646995E-1
5.645883545E-1,1.138018638E-1
5.645897144E-1,1.164251809E-1
5.645914943E-1,1.184114206E-1
5.645922808E-1,1.197731438E-1
5.645935506E-1,1.206206515E-1
5.645941456E-1,1.210393291E-1
5.645921637E-1,1.211027881E-1
5.645949584E-1,1.209691154E-1
5.645923179E-1,1.207232992E-1
5.645922008E-1,1.202871646E-1
5.645911543E-1,1.200451329E-1
5.678010219E-1,1.184964106E-1
5.678007047E-1,1.183790539E-1
5.678008928E-1,1.183867861E-1
5.678007961E-1,1.185464425E-1
5.710458348E-1,1.176329141E-1
5.710453564E-1,1.178706289E-1
5.743267768E-1,1.166575144E-1
5.743260348E-1,1.169859229E-1
5.743262050E-1,1.173364344E-1
5.743264466E-1,1.176624636E-1
5.776450370E-1,1.164657077E-1
5.776472059E-1,1.165920191E-1
5.776458822E-1,1.166635679E-1
5.776444974E-1,1.167063684E-1
5.776455093E-1,1.167350879E-1
5.776453922E-1,1.168359488E-1
5.776440074E-1,1.169665001E-1
5.743261044E-1,1.185324553E-1
5.743260054E-1,1.187040715E-1
5.743298645E-1,1.194984324E-1
5.743256972E-1,1.201479324E-1
5.710432127E-1,1.218855791E-1
5.710432831E-1,1.226373731E-1
5.677982622E-1,1.247559462E-1
5.677984826E-1,1.250199266E-1
5.674784873E-1,1.254856137E-1
5.642755395E-1,1.270279215E-1
5.642749078E-1,1.269587651E-1
5.642729020E-1,1.269667731E-1
5.642700150E-1,1.272955865E-1
5.642697071E-1,1.281178764E-1
5.642728591E-1,1.287500165E-1
5.642764250E-1,1.305856733E-1
5.642743128E-1,1.332335217E-1
5.642730336E-1,1.364536817E-1
5.642690961E-1,1.398335777E-1
5.607904135E-1,1.449561697E-1
5.607894960E-1,1.480822255E-1
5.607896010E-1,1.507311477E-1
5.604884997E-1,1.528480184E-1
5.573651628E-1,1.559034920E-1
5.573642412E-1,1.567178737E-1
5.573632415E-1,1.571130383E-1
5.573611035E-1,1.570585846E-1
5.573632678E-1,1.569162938E-1
5.573643549E-1,1.568581117E-1
5.573644326E-1,1.569553381E-1
5.573640078E-1,1.577724975E-1
5.573633865E-1,1.581988974E-1
5.573619989E-1,1.592939937E-1
5.573631069E-1,1.607418497E-1
5.573651730E-1,1.624480410E-1
5.604900913E-1,1.623751428E-1
5.604892169E-1,1.632186838E-1
6.119781726E-1,1.388657485E-1
6.119779915E-1,1.394163312E-1
6.119749581E-1,1.402755772E-1
6.082522539E-1,1.427637355E-1
6.045712168E-1,1.447391073E-1
6.045697853E-1,1.447985234E-1
6.045711989E-1,1.447588641E-1
6.045729110E-1,1.446568858E-1
6.045681106E-1,1.444910921E-1
6.045684034E-1,1.443756478E-1
6.082474575E-1,1.424556561E-1
6.082464338E-1,1.423429393E-1
6.119730929E-1,1.405001872E-1
6.119744415E-1,1.403948406E-1
6.119731869E-1,1.403007667E-1
6.119736430E-1,1.402102440E-1
6.119761088E-1,1.401445215E-1
6.119749662E-1,1.401067876E-1
6.119755467E-1,1.400841606E-1
6.119769511E-1,1.400769124E-1
6.082522493E-1,1.418208615E-1
6.082511028E-1,1.418932217E-1
6.082511707E-1,1.420105406E-1
6.045721812E-1,1.439472224E-1
6.045727966E-1,1.443074372E-1
6.009367422E-1,1.462984216E-1
6.009351473E-1,1.468848539E-1
5.937901692E-1,1.515810921E-1
5.868159971E-1,1.560908826E-1
5.604870876E-1,1.720993777E-1
5.542727986E-1,1.769362943E-1
5.481915222E-1,1.817168341E-1
5.452003498E-1,1.843431976E-1
5.422428141E-1,1.867649345E-1
5.422412361E-1,1.869712988E-1
5.422407511E-1,1.870160802E-1
5.393147395E-1,1.890317137E-1
5.393142696E-1,1.889603882E-1
5.393149921E-1,1.889619904E-1
5.422410114E-1,1.873176719E-1
5.422424864E-1,1.879840315E-1
5.422417468E-1,1.890475764E-1
5.422404970E-1,1.905338343E-1
5.387336272E-1,1.948763304E-1
5.387326066E-1,1.968736555E-1
5.387346963E-1,1.989479893E-1
5.387340385E-1,2.008165518E-1
5.387326114E-1,2.016535350E-1
5.358474058E-1,2.056673468E-1
5.358454057E-1,2.063581067E-1
5.358463820E-1,2.067352240E-1
5.358454296E-1,2.068053255E-1
5.358448938E-1,2.068096398E-1
5.358464828E-1,2.066506715E-1
5.358460331E-1,2.066006625E-1
5.358444588E-1,2.066707432E-1
5.358457268E-1,2.069102828E-1
5.332717360E-1,2.093080062E-1
5.332711293E-1,2.097951652E-1
6.191775780E-1,1.560224955E-1
6.191780766E-1,1.564296959E-1
6.191789326E-1,1.567986183E-1
6.191804852E-1,1.571074742E-1
6.191822999E-1,1.573578940E-1
6.191799358E-1,1.575331613E-1
6.191780447E-1,1.576374518E-1
6.153630834E-1,1.596715517E-1
6.153655260E-1,1.596803712E-1
6.153687256E-1,1.596785122E-1
6.157440419E-1,1.594425321E-1
6.157437450E-1,1.594197471E-1
6.157446739E-1,1.593605923E-1
6.161085257E-1,1.590575659E-1
6.161072350E-1,1.589658541E-1
6.161091835E-1,1.588743789E-1
6.161090571E-1,1.587966705E-1
6.161072859E-1,1.587357728E-1
6.161123975E-1,1.586884549E-1
6.161106514E-1,1.586591432E-1
6.161100379E-1,1.586403649E-1
6.161081464E-1,1.586268734E-1
6.199329890E-1,1.566623584E-1
6.238019303E-1,1.547127841E-1
6.238002952E-1,1.547131747E-1
6.237983426E-1,1.547265212E-1
6.237967536E-1,1.548189275E-1
6.195475558E-1,1.571016663E-1
6.195457644E-1,1.573293977E-1
6.195456682E-1,1.574858907E-1
6.195438577E-1,1.578540512E-1
6.191639280E-1,1.585439039E-1
6.230238645E-1,1.571507877E-1
6.230261868E-1,1.577269178E-1
6.230253069E-1,1.582871512E-1
6.230243753E-1,1.587905924E-1
6.230209011E-1,1.592281595E-1
6.269306500E-1,1.575340138E-1
5.304289445E-1,2.202023598E-1
5.304275986E-1,2.203489552E-1
5.276284739E-1,2.226790197E-1
5.276280188E-1,2.225743646E-1
5.276276893E-1,2.225795285E-1
5.276275639E-1,2.227516796E-1
5.276268632E-1,2.231528704E-1
5.276261487E-1,2.234611836E-1
5.276276751E-1,2.243273612E-1
5.276282318E-1,2.254715560E-1
5.276267702E-1,2.274645048E-1
5.276269696E-1,2.288074056E-1
6.269311138E-1,1.625039285E-1
6.269313826E-1,1.632774918E-1
6.269331450E-1,1.638795035E-1
6.269331059E-1,1.643160120E-1
6.269309371E-1,1.645745328E-1
6.269322538E-1,1.646754142E-1
6.269303475E-1,1.646886819E-1
6.269306681E-1,1.646646561E-1
6.269324763E-1,1.646021710E-1
6.269334457E-1,1.645121063E-1
6.269313036E-1,1.644971266E-1
6.269280807E-1,1.645034960E-1
6.269305236E-1,1.646018559E-1
6.269318666E-1,1.647248052E-1
6.269303342E-1,1.648855018E-1
6.269275039E-1,1.650639257E-1
6.269285647E-1,1.652411227E-1
6.269296713E-1,1.654021522E-1
6.269278830E-1,1.654709637E-1
6.265370858E-1,1.658475449E-1
6.265387013E-1,1.659311201E-1
6.265341148E-1,1.659840660E-1
6.265331986E-1,1.660113456E-1
6.226322019E-1,1.681083629E-1
6.226339273E-1,1.680946788E-1
6.226344568E-1,1.680749346E-1
6.230222750E-1,1.678370388E-1
6.230209811E-1,1.678105561E-1
6.230198492E-1,1.677946460E-1
6.230186393E-1,1.677930749E-1
6.230238664E-1,1.678109207E-1
6.269310652E-1,1.657578091E-1
6.269301416E-1,1.657981858E-1
6.269301748E-1,1.658410185E-1
6.269292706E-1,1.658606760E-1
6.269277704E-1,1.658569807E-1
6.269269061E-1,1.658404693E-1
6.265391592E-1,1.660298392E-1
6.265403302E-1,1.660378422E-1
6.265371048E-1,1.661124359E-1
6.265357700E-1,1.662871142E-1
6.265394334E-1,1.665820461E-1
6.265410692E-1,1.669792643E-1
6.264156959E-1,1.675768171E-1
6.264141786E-1,1.685493606E-1
6.303635751E-1,1.671182564E-1
6.303659128E-1,1.677447020E-1
6.303652176E-1,1.685428834E-1
6.303659527E-1,1.687505536E-1
6.303638136E-1,1.691816080E-1
6.303629986E-1,1.693063539E-1
6.303649917E-1,1.693309345E-1
6.264129482E-1,1.714418888E-1
6.264150850E-1,1.704728078E-1
6.264170996E-1,1.693755303E-1
6.303672815E-1,1.661365577E-1
5.217592567E-1,2.410431654E-1
5.217600871E-1,2.404153683E-1
5.220290338E-1,2.391143296E-1
5.220297880E-1,2.384765954E-1
5.193199811E-1,2.407897845E-1
5.195881225E-1,2.408353921E-1
5.195865254E-1,2.418395324E-1
5.195872273E-1,2.426095759E-1
6.271995968E-1,1.669616267E-1
6.272014066E-1,1.671317309E-1
6.272045206E-1,1.672903006E-1
6.272040159E-1,1.671563639E-1
6.232880638E-1,1.684461378E-1
6.232885494E-1,1.679852125E-1
6.272042913E-1,1.647050374E-1
6.232909450E-1,1.646464193E-1
6.232912750E-1,1.631777140E-1
6.232898382E-1,1.617756480E-1
6.232908290E-1,1.601152839E-1
6.232900460E-1,1.593710750E-1
6.232911660E-1,1.588765856E-1
6.272002408E-1,1.566378376E-1
6.272006934E-1,1.565647938E-1
6.272047517E-1,1.565030609E-1
6.272037749E-1,1.564973391E-1
6.232926305E-1,1.584944603E-1
6.232921447E-1,1.584963502E-1
6.232900148E-1,1.584617448E-1
6.232908502E-1,1.583794363E-1
6.232914331E-1,1.582621436E-1
6.232901836E-1,1.580885778E-1
6.232914526E-1,1.578628614E-1
6.232915695E-1,1.576017082E-1
6.232910516E-1,1.574983596E-1
6.232918546E-1,1.574119083E-1
6.232919518E-1,1.573734818E-1
6.232929430E-1,1.574693282E-1
6.272051673E-1,1.555555548E-1
6.272073644E-1,1.556337841E-1
6.272085316E-1,1.556791270E-1
6.275944427E-1,1.554832331E-1
6.275958740E-1,1.553800357E-1
6.275997868E-1,1.552276037E-1
6.275982769E-1,1.550281356E-1
6.276008107E-1,1.547541410E-1
6.315656772E-1,1.525101042E-1
6.319630668E-1,1.520597291E-1
6.319631002E-1,1.517922121E-1
6.279932385E-1,1.536927614E-1
6.279944218E-1,1.537862639E-1
6.279917269E-1,1.541458504E-1
6.279890384E-1,1.546031754E-1
6.279899583E-1,1.550885600E-1
6.279929230E-1,1.554523446E-1
6.279916610E-1,1.555537666E-1
6.279924040E-1,1.553207683E-1
6.279935605E-1,1.546709139E-1
6.319653237E-1,1.515770244E-1
6.323621838E-1,1.488304555E-1
6.323648367E-1,1.468792122E-1
6.323606981E-1,1.448822082E-1
6.323587321E-1,1.430155380E-1
6.323596850E-1,1.414600028E-1
6.324866626E-1,1.402971709E-1
6.324863426E-1,1.396207003E-1
6.324863426E-1,1.396207003E-1
6.324863426E-1,1.396207003E-1
6.324863426E-1,1.396207003E-1
6.324863426E-1,1.396207003E-1
6.324863426E-1,1.396207003E-1
6.324863426E-1,1.396207003E-1
6.324863426E-1,1.396207003E-1
6.285076932E-1,1.407540405E-1
6.285079958E-1,1.404168809E-1
6.285089306E-1,1.402893099E-1
6.285086738E-1,1.402767511E-1
6.285077193E-1,1.402838555E-1
6.285110574E-1,1.402152974E-1
6.285104254E-1,1.399840161E-1
6.324866228E-1,1.377964601E-1
6.324893497E-1,1.371882821E-1
6.324875961E-1,1.358790017E-1
6.324864028E-1,1.347777990E-1
6.324863162E-1,1.336571075E-1
6.324854291E-1,1.325709578E-1
6.324861025E-1,1.315938342E-1
6.324870956E-1,1.308181027E-1
6.324876893E-1,1.303106905E-1
6.324858823E-1,1.299542204E-1
6.324876491E-1,1.298793830E-1
6.324877819E-1,1.298815307E-1
6.324890486E-1,1.299055828E-1
6.324852687E-1,1.299148822E-1
6.324849020E-1,1.299072570E-1
6.324846018E-1,1.298703835E-1
6.324863352E-1,1.298488030E-1
6.324891353E-1,1.298104143E-1
6.324873951E-1,1.297777246E-1
6.324875353E-1,1.297708531E-1
6.324849080E-1,1.298143656E-1
6.324845006E-1,1.299058346E-1
6.324876609E-1,1.300382871E-1
6.324849870E-1,1.301962914E-1
6.324856467E-1,1.303858705E-1
6.324851135E-1,1.306061767E-1
6.324868202E-1,1.307274767E-1
6.324820596E-1,1.310503110E-1
6.324826328E-1,1.312115833E-1
6.324883464E-1,1.313289325E-1
6.324818730E-1,1.312965437E-1
6.324869866E-1,1.310306404E-1
6.365140555E-1,1.289486593E-1
6.365109294E-1,1.283413939E-1
6.365113744E-1,1.271708854E-1
6.365138732E-1,1.262918945E-1
6.365117863E-1,1.254304854E-1
6.365126302E-1,1.246740360E-1
6.365152094E-1,1.238534311E-1
6.365157967E-1,1.235470282E-1
6.365147501E-1,1.234324107E-1
6.365135343E-1,1.234669177E-1
6.365133585E-1,1.235850899E-1
6.365137567E-1,1.236876318E-1
6.365134393E-1,1.236788787E-1
6.361148199E-1,1.236002671E-1
6.401850741E-1,1.211794128E-1
6.401844389E-1,1.201795220E-1
6.443105545E-1,1.173210213E-1
6.443114888E-1,1.158342879E-1
6.443115926E-1,1.142211682E-1
6.443105267E-1,1.127185686E-1
6.443128926E-1,1.108875698E-1
6.443144977E-1,1.100811544E-1
6.443121383E-1,1.095625136E-1
6.443126020E-1,1.093222295E-1
6.443103878E-1,1.092480241E-1
6.443097786E-1,1.092466221E-1
6.438977643E-1,1.093549014E-1
6.438979924E-1,1.092338808E-1
6.438979857E-1,1.089747609E-1
6.438970939E-1,1.085688625E-1
6.438937837E-1,1.080577384E-1
6.438951930E-1,1.075243898E-1
6.438970929E-1,1.069844980E-1
6.438945358E-1,1.065112879E-1
6.434801472E-1,1.062937112E-1
6.393619626E-1,1.073796411E-1
6.393647010E-1,1.073518532E-1
6.393687139E-1,1.074204955E-1
6.393636043E-1,1.075833382E-1
6.389550380E-1,1.080496465E-1
6.389570997E-1,1.082395490E-1
6.389564731E-1,1.083740805E-1
6.389567250E-1,1.084795652E-1
6.389555071E-1,1.085426397E-1
6.389535066E-1,1.085796523E-1
6.389540576E-1,1.085842854E-1
6.389540572E-1,1.085784577E-1
6.389567113E-1,1.085420466E-1
6.389577319E-1,1.085293059E-1
6.389571261E-1,1.085223440E-1
6.389600454E-1,1.085448559E-1
6.389581331E-1,1.086198749E-1
6.389575621E-1,1.088219928E-1
6.389572014E-1,1.089042187E-1
6.389555618E-1,1.091822410E-1
6.389550107E-1,1.092881728E-1
6.348975172E-1,1.110141989E-1
6.348965699E-1,1.111439244E-1
6.385600338E-1,1.098831355E-1
6.385609448E-1,1.098262399E-1
6.385605236E-1,1.094410471E-1
6.385601227E-1,1.092389748E-1
6.385594497E-1,1.086711479E-1
6.426688047E-1,1.065916253E-1
