"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
1.675199828E2,3.750712574E-1,1.099557430E-2,6.108652335E-3
1.675499880E2,-9.553932548E-1,1.087340117E-1,-1.258382350E-1
1.675799854E2,-1.858252048E0,1.624901593E-1,-2.186897546E-1
1.676099859E2,-2.277305603E0,1.404990107E-1,-2.541199327E-1
1.676399896E2,-2.620611906E0,1.282816976E-1,-3.042109013E-1
1.676699953E2,-2.835636377E0,1.343903542E-1,-3.543018401E-1
1.676999974E2,-2.703689575E0,1.172861308E-1,-3.738495409E-1
1.677200120E2,-2.608394623E0,7.941248268E-2,-3.701843321E-1
1.677499896E2,-2.477669477E0,3.054326214E-2,-3.616322279E-1
1.677799989E2,-2.344500780E0,8.552113548E-3,-3.396410644E-1
1.678099911E2,-2.090380907E0,-2.443460980E-3,-3.200933933E-1
1.678399984E2,-1.891238809E0,-9.773843922E-3,-2.919935882E-1
1.678700041E2,-1.633453608E0,-2.932153270E-2,-2.577851415E-1
1.678999672E2,-1.417207360E0,-3.298672289E-2,-2.296853364E-1
1.679199968E2,-1.348790407E0,-5.131268129E-2,-1.905899495E-1
1.679499870E2,-1.276708364E0,-3.420845419E-2,-1.466076523E-1
1.679800343E2,-1.058018565E0,-2.199114859E-2,-1.111774743E-1
1.680100083E2,-9.016370773E-1,-1.099557430E-2,-7.086037099E-2
1.680399630E2,-7.782423496E-1,-3.665191587E-3,-1.588249579E-2
1.680599901E2,-7.147123218E-1,0.000000000E0,2.321287990E-2
1.680899890E2,-6.047565937E-1,-6.108652335E-3,6.963863969E-2
1.681101182E2,-5.448917747E-1,-2.443460980E-3,9.529497474E-2
1.681399911E2,-4.300491214E-1,-9.773843922E-3,1.368338168E-1
1.681599927E2,-3.787364662E-1,-3.665191587E-3,1.514945775E-1
1.681799927E2,-2.871066630E-1,-1.466076635E-2,1.857030392E-1
1.682099708E2,-1.808161139E-1,-1.954768784E-2,1.991420686E-1
1.682300031E2,-1.233947799E-1,-2.809980139E-2,2.272418737E-1
1.682500635E2,-6.597344577E-2,-3.543018550E-2,2.345722616E-1
1.682799963E2,-2.443460980E-3,-4.276056588E-2,2.565633953E-1
1.683099854E2,4.398229718E-2,-4.642575979E-2,2.626720667E-1
1.683399906E2,1.062905490E-1,-6.230825558E-2,2.651155293E-1
1.683700093E2,1.148426682E-1,-5.986479297E-2,2.626720667E-1
1.683999927E2,1.307251602E-1,-4.642575979E-2,2.321287990E-1
1.684199953E2,1.343903542E-1,-4.153883830E-2,2.309070677E-1
1.684401140E2,1.478293836E-1,-3.298672289E-2,1.795943826E-1
1.684700234E2,1.734857261E-1,-1.588249579E-2,1.576032341E-1
1.684999942E2,2.003637999E-1,-3.665191587E-3,1.221730486E-1
1.685299797E2,1.857030392E-1,2.199114859E-2,9.040805697E-2
1.685501062E2,1.991420686E-1,2.809980139E-2,5.253441259E-2
1.685799687E2,2.895501256E-1,3.787364438E-2,-2.565634064E-2
1.685999948E2,2.907718420E-1,5.009094998E-2,-7.086037099E-2
1.686200557E2,3.225368559E-1,5.253441259E-2,-9.896016866E-2
1.686499890E2,3.946189582E-1,5.742133409E-2,-1.356120855E-1
1.686799916E2,4.581489265E-1,4.642575979E-2,-1.661553532E-1
1.687099896E2,4.630358517E-1,4.398229718E-2,-2.052507252E-1
1.687400479E2,4.740314186E-1,4.276056588E-2,-2.235766798E-1
1.687699995E2,6.291912198E-1,2.565634064E-2,-2.309070677E-1
1.687999968E2,7.648032904E-1,2.565634064E-2,-2.247984111E-1
1.688299750E2,9.309586287E-1,1.588249579E-2,-2.162462920E-1
1.688499896E2,9.615018964E-1,1.221730467E-2,-1.954768747E-1
1.688799911E2,1.083674908E0,9.773843922E-3,-1.808161139E-1
1.689099833E2,1.197295904E0,9.773843922E-3,-1.441642046E-1
1.689299833E2,1.363451242E0,8.552113548E-3,-1.172861308E-1
1.689599885E2,1.346346974E0,9.773843922E-3,-8.552113175E-2
1.689899843E2,1.298699498E0,1.221730467E-2,-5.253441259E-2
1.690099875E2,1.395216227E0,1.221730467E-2,-3.298672289E-2
1.690399760E2,1.573588848E0,1.221730467E-2,-7.330383174E-3
1.690699885E2,1.422094345E0,3.543018550E-2,3.665191587E-3
1.690999906E2,1.301142931E0,5.253441259E-2,2.687807009E-2
1.691299750E2,1.005484223E0,3.787364438E-2,7.330382615E-2
1.691499916E2,8.405506015E-1,3.176499158E-2,9.896016866E-2
1.691799786E2,4.630358517E-1,6.230825558E-2,1.185078546E-1
1.692099838E2,2.333505303E-1,6.963863969E-2,1.417207420E-1
1.692399864E2,6.230825558E-2,5.253441259E-2,1.319468915E-1
1.692699916E2,-3.176499307E-1,6.108652428E-2,1.893682331E-1
1.692999890E2,-1.163087368E0,7.330382615E-2,1.588249654E-1
1.693299927E2,-1.617571115E0,1.111774743E-1,1.514945775E-1
1.693599927E2,-1.455080986E0,9.773843735E-2,1.612684280E-1
1.693799968E2,-1.369559884E0,9.162978828E-2,1.600466967E-1
1.694099968E2,-1.235169530E0,8.429940045E-2,1.551597714E-1
1.694399812E2,-1.262047648E0,7.330382615E-2,1.441642046E-1
1.694599849E2,-1.297477722E0,5.253441259E-2,1.319468915E-1
1.694899724E2,-1.259604096E0,4.764748737E-2,9.651670605E-2
1.695099859E2,-1.230282545E0,4.153883830E-2,8.307767659E-2
1.695299932E2,-1.033583999E0,1.343903504E-2,6.719517708E-2
1.695599948E2,-8.698720932E-1,-1.710422710E-2,4.886921868E-2
1.695899646E2,-8.515461683E-1,-1.710422710E-2,2.932153270E-2
1.696100250E2,-9.016370773E-1,1.221730490E-3,4.886921961E-3
1.696399880E2,-8.967501521E-1,-4.886921961E-3,-6.352998316E-2
1.696700031E2,-8.295549750E-1,-3.665191587E-3,-9.773843735E-2
1.696999880E2,-6.878342628E-1,-3.176499158E-2,-1.185078546E-1
1.697299656E2,-5.827654600E-1,-3.787364438E-2,-1.466076523E-1
1.697499812E2,-5.424483418E-1,-2.565634064E-2,-1.734857261E-1
1.697799802E2,-5.485569835E-1,-7.330383174E-3,-1.893682331E-1
1.697999880E2,-5.241223574E-1,0.000000000E0,-2.076941878E-1
1.698299718E2,-4.471533597E-1,-1.832595654E-2,-2.125810981E-1
1.698499760E2,-3.909537494E-1,-2.443460934E-2,-2.247984111E-1
1.698699927E2,-3.408628106E-1,-1.710422710E-2,-2.223549485E-1
1.698999646E2,-2.919935882E-1,-2.199114859E-2,-2.199114859E-1
1.699199953E2,-2.541199327E-1,-1.466076635E-2,-2.125810981E-1
1.699501328E2,-2.272418737E-1,-7.330383174E-3,-2.015855312E-1
1.699799942E2,-1.453859210E-1,-1.466076635E-2,-1.649336219E-1
1.699999963E2,-1.270599663E-1,-1.099557430E-2,-1.417207420E-1
1.700299849E2,-8.307767659E-2,-3.298672289E-2,-1.270599663E-1
1.700600203E2,-4.153883830E-2,-2.443460934E-2,-1.014036313E-1
1.700900005E2,-4.153883830E-2,-1.343903504E-2,-6.475171447E-2
1.701199901E2,1.343903504E-2,-1.343903504E-2,-7.574728876E-2
1.701399911E2,6.230825558E-2,-7.330383174E-3,-4.764748737E-2
1.701699812E2,1.747074574E-1,-4.886921961E-3,0.000000000E0
1.701899911E2,2.443460971E-1,-3.665191587E-3,2.932153270E-2
1.702199875E2,2.174680233E-1,3.787364438E-2,7.941248268E-2
1.702499791E2,3.005456924E-1,2.687807009E-2,1.123992056E-1
1.702799911E2,3.946189582E-1,2.932153270E-2,1.466076523E-1
1.703100422E2,4.838052690E-1,3.298672289E-2,1.722639948E-1
1.703399880E2,5.595525503E-1,4.398229718E-2,1.857030392E-1
1.703699843E2,6.059783101E-1,5.253441259E-2,2.199114859E-1
1.703999875E2,6.536257863E-1,4.153883830E-2,2.272418737E-1
1.704199875E2,6.548475623E-1,4.031710699E-2,2.235766798E-1
1.704501437E2,7.709119320E-1,2.687807009E-2,2.333505303E-1
1.704800026E2,8.613200188E-1,3.176499158E-2,2.235766798E-1
1.705099854E2,7.990117669E-1,5.131268129E-2,2.101376504E-1
1.705399870E2,8.637634516E-1,4.520402849E-2,1.881465018E-1
1.705699906E2,9.187413454E-1,3.909537569E-2,1.637118906E-1
1.705999932E2,1.139874578E0,1.099557430E-2,1.392772794E-1
1.706299968E2,1.227839112E0,-1.221730490E-3,1.209513173E-1
1.706599541E2,1.332907915E0,-2.809980139E-2,1.099557430E-1
1.706799776E2,1.319468975E0,-2.321287990E-2,7.330382615E-2
1.706999817E2,1.342681766E0,-3.420845419E-2,3.176499158E-2
1.707299698E2,1.452637553E0,-5.131268129E-2,-3.665191587E-3
1.707599745E2,1.297477722E0,-4.398229718E-2,-5.497787148E-2
1.707899807E2,1.174082994E0,-4.031710699E-2,-9.407325089E-2
1.708199755E2,8.344419003E-1,-2.076941915E-2,-1.441642046E-1
1.708399927E2,5.876523852E-1,-1.099557430E-2,-1.588249654E-1
1.708699791E2,2.809980139E-2,-1.221730467E-2,-2.186897546E-1
1.708999692E2,-3.335324228E-1,-8.552113548E-3,-2.480112910E-1
1.709199718E2,-4.728097022E-1,-1.343903504E-2,-2.431243658E-1
1.709399880E2,-7.574729323E-1,0.000000000E0,-2.504547536E-1
1.709599901E2,-7.672467232E-1,-7.330383174E-3,-2.455678284E-1
1.709899984E2,-1.103222609E0,2.443460980E-3,-2.541199327E-1
1.710200010E2,-1.204626322E0,-4.886921961E-3,-2.370157093E-1
1.710499916E2,-1.309695125E0,-2.443460934E-2,-1.991420686E-1
1.710699927E2,-1.336573124E0,-3.054326214E-2,-1.820378453E-1
1.710999968E2,-1.290147424E0,-3.420845419E-2,-1.551597714E-1
1.711300000E2,-1.137431145E0,-2.199114859E-2,-1.172861308E-1
1.711599896E2,-1.034805775E0,-1.221730467E-2,-9.162978828E-2
1.711899932E2,-1.042136073E0,-6.108652335E-3,-6.230825558E-2
1.712199890E2,-1.038470864E0,1.221730490E-3,-2.443460980E-3
1.712499932E2,-9.358455539E-1,-4.886921961E-3,4.520402849E-2
1.712799734E2,-8.491026759E-1,0.000000000E0,7.696902007E-2
1.712999823E2,-7.648032904E-1,4.886921961E-3,1.136209369E-1
1.713299896E2,-7.257078886E-1,1.099557430E-2,1.417207420E-1
1.713600114E2,-6.866125464E-1,1.588249579E-2,1.759291887E-1
1.713899859E2,-5.986479521E-1,-2.443460980E-3,2.052507252E-1
1.714199843E2,-5.106833577E-1,-4.886921961E-3,2.247984111E-1
1.714499698E2,-4.105014503E-1,-8.552113548E-3,2.309070677E-1
1.714699771E2,-3.579670191E-1,-1.710422710E-2,2.357939780E-1
1.714899870E2,-2.675589919E-1,-1.343903504E-2,2.125810981E-1
1.715101234E2,-2.064724565E-1,-2.199114859E-2,2.211332172E-1
1.715399812E2,-1.685988009E-1,-2.809980139E-2,2.089159191E-1
1.715599896E2,-1.502728462E-1,-2.199114859E-2,2.101376504E-1
1.715899687E2,-1.111774743E-1,-1.221730467E-2,1.551597714E-1
1.716099833E2,-9.285151958E-2,-7.330383174E-3,1.246165112E-1
1.716399870E2,-6.963863969E-2,-1.466076635E-2,8.552113175E-2
1.716699849E2,-6.230825558E-2,-2.809980139E-2,8.796459436E-2
1.716899927E2,-6.475171447E-2,-2.443460934E-2,8.674286306E-2
1.717199812E2,-6.841690838E-2,-1.832595654E-2,3.298672289E-2
1.717499995E2,-8.307767659E-2,-1.221730467E-2,-7.330382615E-2
1.717799802E2,2.076941915E-2,-4.886921961E-3,-1.099557430E-1
1.718099906E2,9.040805697E-2,-6.108652335E-3,-1.270599663E-1
1.718399942E2,1.404990107E-1,3.665191587E-3,-1.710422635E-1
1.718699963E2,1.612684280E-1,1.588249579E-2,-2.028072625E-1
1.718999588E2,1.966986060E-1,2.565634064E-2,-2.296853364E-1
1.719199823E2,2.321287990E-1,1.832595654E-2,-2.235766798E-1
1.719399870E2,2.553416789E-1,1.466076635E-2,-2.272418737E-1
1.719699739E2,2.834414840E-1,1.099557430E-2,-2.321287990E-1
1.719999713E2,3.323107064E-1,8.552113548E-3,-2.211332172E-1
1.720299755E2,3.946189582E-1,7.330383174E-3,-2.015855312E-1
1.720599828E2,4.276056588E-1,6.108652335E-3,-1.759291887E-1
1.720899797E2,4.984660447E-1,6.108652335E-3,-1.295034289E-1
1.721199802E2,4.984660447E-1,2.932153270E-2,-1.014036313E-1
1.721400052E2,5.742133260E-1,2.565634064E-2,-8.063421398E-2
1.721699854E2,7.037167549E-1,4.886921868E-2,-5.497787148E-2
1.721999906E2,7.770205736E-1,3.787364438E-2,-3.298672289E-2
1.722299911E2,7.990117669E-1,5.497787148E-2,7.330383174E-3
1.722599942E2,7.660250068E-1,5.497787148E-2,4.886921868E-2
1.722899958E2,8.112290502E-1,6.597344577E-2,9.407325089E-2
1.723100218E2,9.126327038E-1,6.719517708E-2,1.233947799E-1
1.723400047E2,1.098335743E0,5.742133409E-2,1.685988009E-1
1.723699942E2,1.138652802E0,3.543018550E-2,1.844813079E-1
1.724000182E2,1.034805775E0,3.420845419E-2,2.028072625E-1
1.724299937E2,9.004153609E-1,1.954768784E-2,2.150245607E-1
1.724599942E2,7.195992470E-1,2.321287990E-2,2.211332172E-1
1.724900021E2,6.988298297E-1,1.099557430E-2,2.333505303E-1
1.725199703E2,4.935791194E-1,7.330383174E-3,2.113593817E-1
1.725399828E2,3.616322279E-1,9.773843922E-3,2.162462920E-1
1.725599870E2,2.406809032E-1,2.076941915E-2,1.844813079E-1
1.725899870E2,-8.429940045E-2,3.665191308E-2,1.258382350E-1
1.726200114E2,-5.766568184E-1,7.330382615E-2,1.368338168E-1
1.726499885E2,-6.401867867E-1,6.963863969E-2,1.001819000E-1
1.726799896E2,-5.106833577E-1,5.497787148E-2,8.796459436E-2
1.727099870E2,-5.974262357E-1,5.742133409E-2,5.742133409E-2
1.727399953E2,-9.150761366E-1,7.696902007E-2,7.330383174E-3
1.727699922E2,-1.123992085E0,8.674286306E-2,-6.475171447E-2
1.727901401E2,-1.078788042E0,6.841690838E-2,-9.773843735E-2
1.728199823E2,-9.639453292E-1,3.909537569E-2,-1.258382350E-1
1.728499870E2,-8.515461683E-1,2.565634064E-2,-1.551597714E-1
1.728800406E2,-8.637634516E-1,3.176499158E-2,-1.893682331E-1
1.729099760E2,-8.857545853E-1,1.099557430E-2,-2.064724565E-1
1.729299776E2,-8.906415105E-1,3.665191587E-3,-2.101376504E-1
1.729599812E2,-8.173376918E-1,-1.466076635E-2,-2.186897546E-1
1.729899885E2,-6.450737119E-1,-3.176499158E-2,-2.101376504E-1
1.730199823E2,-5.729916096E-1,-2.932153270E-2,-2.015855312E-1
1.730500067E2,-5.338962078E-1,-2.932153270E-2,-1.966986060E-1
1.730701422E2,-5.057964325E-1,-3.543018550E-2,-1.771509200E-1
1.730999849E2,-4.691445231E-1,-4.642575979E-2,-1.685988009E-1
1.731299927E2,-3.628539443E-1,-5.742133409E-2,-1.356120855E-1
1.731600000E2,-3.310889602E-1,-3.665191308E-2,-1.087340117E-1
1.731800031E2,-2.956587672E-1,-4.153883830E-2,-9.040805697E-2
1.732099885E2,-2.504547536E-1,-2.565634064E-2,-6.475171447E-2
1.732399823E2,-1.991420686E-1,-3.054326214E-2,-4.886921868E-2
1.732699859E2,-1.539380401E-1,-1.588249579E-2,-1.710422710E-2
1.732999843E2,-1.527163088E-1,-1.221730467E-2,2.443460934E-2
1.733199880E2,-1.038470939E-1,-7.330383174E-3,3.909537569E-2
1.733499859E2,-8.796459436E-2,-2.443460980E-3,6.841690838E-2
1.733799906E2,-8.185594529E-2,0.000000000E0,1.087340117E-1
1.734001734E2,-5.986479297E-2,1.221730467E-2,1.429424733E-1
1.734299771E2,-3.298672289E-2,1.221730467E-2,1.710422635E-1
1.734599776E2,-2.809980139E-2,2.321287990E-2,1.710422635E-1
1.734899859E2,1.099557430E-2,3.298672289E-2,1.881465018E-1
1.735199797E2,1.087340117E-1,3.298672289E-2,1.893682331E-1
1.735499864E2,2.492330223E-1,1.710422710E-2,1.857030392E-1
1.735700656E2,2.895501256E-1,1.221730467E-2,1.808161139E-1
1.735999791E2,3.298672438E-1,2.932153270E-2,1.759291887E-1
1.736299755E2,3.506366611E-1,4.276056588E-2,1.698205322E-1
1.736599817E2,3.946189582E-1,3.909537569E-2,1.429424733E-1
1.736899937E2,4.862487316E-1,1.710422710E-2,1.185078546E-1
1.737199864E2,4.874704778E-1,1.710422710E-2,1.160643995E-1
1.737399968E2,5.167919993E-1,9.773843922E-3,9.896016866E-2
1.737699880E2,4.752531648E-1,2.687807009E-2,7.696902007E-2
1.737999797E2,4.410447180E-1,2.932153270E-2,3.176499158E-2
1.738299942E2,5.424483418E-1,1.099557430E-2,-7.330383174E-3
1.738599849E2,5.632177591E-1,2.443460980E-3,-3.787364438E-2
1.738899885E2,5.925393105E-1,9.773843922E-3,-6.963863969E-2
1.739199896E2,6.304129362E-1,1.466076635E-2,-9.529497474E-2
1.739500021E2,6.560692787E-1,4.886921961E-3,-1.148426682E-1
1.739800088E2,6.218608022E-1,1.588249579E-2,-1.441642046E-1
1.740099974E2,6.487388611E-1,7.330383174E-3,-1.490511149E-1
1.740399958E2,7.782423496E-1,0.000000000E0,-1.466076523E-1
1.740699635E2,7.941248417E-1,0.000000000E0,-1.502728462E-1
1.740900151E2,7.220427394E-1,0.000000000E0,-1.466076523E-1
1.741199880E2,5.057964325E-1,1.466076635E-2,-1.417207420E-1
1.741499833E2,3.738495409E-1,1.343903504E-2,-1.417207420E-1
1.741799932E2,2.834414840E-1,1.221730467E-2,-1.295034289E-1
1.742099573E2,2.700024247E-1,-1.221730490E-3,-1.123992056E-1
1.742299911E2,5.742133409E-2,1.221730490E-3,-9.529497474E-2
1.742599797E2,-2.675589919E-1,4.886921961E-3,-8.918632567E-2
1.742799979E2,-3.921754956E-1,7.330383174E-3,-7.574728876E-2
1.743099843E2,-5.986479521E-1,1.099557430E-2,-6.719517708E-2
1.743399791E2,-6.902777553E-1,1.343903504E-2,-5.619960278E-2
1.743699807E2,-7.147123218E-1,1.466076635E-2,3.665191587E-3
1.743999807E2,-7.195992470E-1,2.687807009E-2,3.420845419E-2
1.744299870E2,-7.257078886E-1,2.565634064E-2,5.742133409E-2
1.744599963E2,-6.817256212E-1,2.321287990E-2,8.552113175E-2
1.744800099E2,-6.633996367E-1,2.443460934E-2,1.197295859E-1
1.745099932E2,-5.937610269E-1,2.199114859E-2,1.295034289E-1
1.745399885E2,-6.267477274E-1,1.221730467E-2,1.588249654E-1
1.745700041E2,-5.693264008E-1,2.443460980E-3,1.783726513E-1
1.746000609E2,-4.935791194E-1,-1.588249579E-2,1.808161139E-1
1.746299870E2,-4.984660447E-1,-1.710422710E-2,1.673770845E-1
1.746499901E2,-5.546656251E-1,-6.108652335E-3,1.612684280E-1
1.746799859E2,-5.192354321E-1,-1.954768784E-2,1.539380401E-1
1.746999875E2,-5.265658498E-1,-7.330383174E-3,1.514945775E-1
1.747299807E2,-4.850270152E-1,-2.199114859E-2,1.246165112E-1
1.747599791E2,-4.190535545E-1,-2.076941915E-2,9.040805697E-2
1.747899864E2,-3.665191531E-1,-1.099557430E-2,8.063421398E-2
1.748199838E2,-3.347541690E-1,-2.809980139E-2,6.230825558E-2
1.748499859E2,-3.274237812E-1,-1.099557430E-2,4.642575979E-2
1.748699979E2,-2.822197378E-1,-7.330383174E-3,1.099557430E-2
1.748999771E2,-1.881465018E-1,-2.443460980E-3,-3.543018550E-2
1.749299833E2,-1.429424733E-1,-9.773843922E-3,-6.108652428E-2
1.749599843E2,-4.153883830E-2,-3.665191587E-3,-6.719517708E-2
1.749899890E2,-4.886921868E-2,-1.221730490E-3,-1.270599663E-1
1.750199896E2,-2.076941915E-2,1.221730490E-3,-1.343903542E-1
1.750499958E2,-7.330382615E-2,7.330383174E-3,-1.588249654E-1
1.750800000E2,-1.099557430E-1,9.773843922E-3,-1.918116808E-1
1.751099906E2,-1.343903504E-2,8.552113548E-3,-1.905899495E-1
1.751300083E2,2.076941915E-2,2.321287990E-2,-2.052507252E-1
1.751599927E2,6.841690838E-2,1.954768784E-2,-2.089159191E-1
1.751899875E2,2.687807009E-2,1.343903504E-2,-1.722639948E-1
1.752099890E2,2.932153270E-2,1.221730467E-2,-1.722639948E-1
1.752399823E2,8.429940045E-2,1.099557430E-2,-1.514945775E-1
1.752599942E2,1.795943826E-1,8.552113548E-3,-1.295034289E-1
1.752899755E2,3.445279896E-1,7.330383174E-3,-1.001819000E-1
1.753199817E2,4.019493461E-1,4.886921961E-3,-6.963863969E-2
1.753499870E2,3.714060783E-1,4.886921961E-3,-5.009094998E-2
1.753799870E2,3.652974069E-1,1.710422710E-2,-2.199114859E-2
1.754099828E2,5.180137157E-1,2.443460934E-2,3.665191308E-2
1.754399843E2,5.729916096E-1,2.809980139E-2,6.963863969E-2
1.754599864E2,6.866125464E-1,3.420845419E-2,8.674286306E-2
1.754899843E2,6.902777553E-1,3.665191308E-2,1.185078546E-1
1.755200010E2,6.682865620E-1,3.909537569E-2,1.563815027E-1
1.755499880E2,6.511823535E-1,4.153883830E-2,1.710422635E-1
1.755799849E2,7.037167549E-1,5.009094998E-2,1.942551434E-1
1.756099937E2,8.124507666E-1,4.031710699E-2,2.052507252E-1
1.756399963E2,8.588765264E-1,3.054326214E-2,2.113593817E-1
1.756700067E2,9.786061049E-1,8.552113548E-3,2.052507252E-1
1.756999937E2,8.161159754E-1,1.221730467E-2,1.918116808E-1
1.757299937E2,5.827654600E-1,3.543018550E-2,1.905899495E-1
1.757599677E2,4.764748812E-1,3.787364438E-2,1.502728462E-1
1.757800067E2,5.277875662E-1,2.443460934E-2,1.429424733E-1
1.758100036E2,4.862487316E-1,1.221730467E-2,1.221730486E-1
1.758399958E2,3.359758854E-1,1.099557430E-2,9.651670605E-2
1.758699932E2,2.602286041E-1,1.099557430E-2,7.330382615E-2
1.758999666E2,1.099557430E-1,1.221730467E-2,1.221730467E-2
1.759199786E2,0.000000000E0,0.000000000E0,0.000000000E0
1.759499812E2,-3.652974069E-1,4.764748737E-2,-7.086037099E-2
1.759701281E2,-5.461135507E-1,4.153883830E-2,-1.099557430E-1
