"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
1.522600453E2,-7.782423496E-1,-3.787364438E-2,-2.064724565E-1
1.522900328E2,-8.576548100E-1,-3.420845419E-2,-1.673770845E-1
1.523200338E2,-8.429940343E-1,-2.809980139E-2,-1.270599663E-1
1.523500416E2,-8.124507666E-1,-3.543018550E-2,-6.963863969E-2
1.523800078E2,-7.476990819E-1,-2.565634064E-2,-2.443460980E-3
1.524000291E2,-7.195992470E-1,-1.954768784E-2,3.543018550E-2
1.524300140E2,-6.255260110E-1,-2.443460934E-2,8.918632567E-2
1.524500182E2,-5.827654600E-1,-3.176499158E-2,1.233947799E-1
1.524800234E2,-5.681046844E-1,-3.420845419E-2,1.624901593E-1
1.525100146E2,-5.131267905E-1,-3.420845419E-2,2.040289938E-1
1.525400177E2,-4.092797041E-1,-2.199114859E-2,2.431243658E-1
1.525700317E2,-3.310889602E-1,-2.321287990E-2,2.724458873E-1
1.526000239E2,-3.090978265E-1,-2.443460934E-2,2.773328125E-1
1.526300333E2,-3.005456924E-1,-2.443460934E-2,2.748893499E-1
1.526500380E2,-3.054326177E-1,-2.932153270E-2,2.895501256E-1
1.526800250E2,-2.345722616E-1,-1.954768784E-2,2.590068579E-1
1.527100203E2,-1.661553532E-1,-1.343903504E-2,2.541199327E-1
1.527300281E2,-1.123992056E-1,-2.443460934E-2,2.333505303E-1
1.527600677E2,-6.108652428E-2,-3.176499158E-2,1.954768747E-1
1.527900224E2,-2.443460934E-2,-3.543018550E-2,1.490511149E-1
1.528100276E2,-2.687807009E-2,-3.298672289E-2,1.490511149E-1
1.528400307E2,2.443460934E-2,-3.054326214E-2,1.038470939E-1
1.528700166E2,1.893682331E-1,-2.565634064E-2,1.588249579E-2
1.529000354E2,3.164281845E-1,-1.221730467E-2,-6.230825558E-2
1.529300469E2,3.029891551E-1,1.221730490E-3,-1.111774743E-1
1.529600354E2,2.663372457E-1,1.466076635E-2,-1.612684280E-1
1.529900219E2,2.895501256E-1,2.443460934E-2,-2.101376504E-1
1.530100224E2,3.017674387E-1,3.054326214E-2,-2.199114859E-1
1.530400510E2,3.274237812E-1,3.787364438E-2,-2.406809032E-1
1.530700281E2,2.993239760E-1,3.054326214E-2,-2.614503205E-1
1.531000192E2,2.968805134E-1,3.543018550E-2,-2.651155293E-1
1.531300265E2,2.883284092E-1,2.809980139E-2,-2.504547536E-1
1.531600239E2,3.359758854E-1,3.665191308E-2,-2.419026345E-1
1.531900317E2,3.946189582E-1,4.398229718E-2,-2.138028294E-1
1.532200286E2,3.811798990E-1,4.886921868E-2,-1.930334121E-1
1.532500359E2,3.897320330E-1,4.031710699E-2,-1.551597714E-1
1.532800099E2,4.581489265E-1,4.886921868E-2,-1.209513173E-1
1.533000364E2,5.375614166E-1,4.520402849E-2,-9.285151958E-2
1.533300302E2,5.534439087E-1,4.153883830E-2,-6.475171447E-2
1.533600364E2,6.145304441E-1,3.787364438E-2,-3.054326214E-2
1.533900265E2,6.352998614E-1,4.520402849E-2,4.398229718E-2
1.534100291E2,6.817256212E-1,4.031710699E-2,7.819075137E-2
1.534300307E2,6.511823535E-1,3.543018550E-2,1.026253626E-1
1.534600213E2,6.841690540E-1,4.520402849E-2,1.490511149E-1
1.534900135E2,7.183775306E-1,4.764748737E-2,1.930334121E-1
1.535101823E2,6.585127115E-1,3.787364438E-2,2.125810981E-1
1.535400104E2,5.338962078E-1,4.031710699E-2,2.174680233E-1
1.535600599E2,4.068362415E-1,4.520402849E-2,2.321287990E-1
1.535900083E2,3.090978265E-1,5.742133409E-2,2.467895597E-1
1.536100286E2,2.272418737E-1,6.352998316E-2,2.577851415E-1
1.536400317E2,1.893682331E-1,4.764748737E-2,2.565633953E-1
1.536700317E2,9.162978828E-2,4.886921868E-2,2.382374406E-1
1.536900370E2,-5.986479297E-2,6.108652428E-2,2.309070677E-1
1.537200140E2,-2.296853364E-1,5.131268129E-2,1.918116808E-1
1.537500156E2,-2.956587672E-1,4.153883830E-2,1.429424733E-1
1.537800177E2,-4.043927789E-1,4.276056588E-2,1.111774743E-1
1.538100323E2,-5.229006410E-1,4.642575979E-2,7.941248268E-2
1.538400317E2,-5.876523852E-1,4.642575979E-2,5.131268129E-2
1.538701448E2,-6.866125464E-1,2.321287990E-2,1.588249579E-2
1.539000099E2,-7.171558142E-1,1.221730490E-3,-6.841690838E-2
1.539200203E2,-7.550294399E-1,-2.443460980E-3,-9.896016866E-2
1.539400203E2,-7.415903807E-1,-1.099557430E-2,-1.343903542E-1
1.539700198E2,-6.450737119E-1,-2.687807009E-2,-1.624901593E-1
1.540000213E2,-6.291912198E-1,-3.787364438E-2,-1.979203373E-1
1.540301692E2,-5.839871764E-1,-6.108652428E-2,-2.064724565E-1
1.540600354E2,-5.412266254E-1,-6.719517708E-2,-2.284636050E-1
1.540801896E2,-5.143485069E-1,-6.475171447E-2,-2.223549485E-1
1.541100239E2,-4.288274050E-1,-6.841690838E-2,-2.260201424E-1
1.541400260E2,-3.872885704E-1,-7.574728876E-2,-2.186897546E-1
1.541700130E2,-3.310889602E-1,-6.841690838E-2,-2.138028294E-1
1.541901297E2,-2.968805134E-1,-5.131268129E-2,-1.954768747E-1
1.542200104E2,-3.017674387E-1,-4.886921868E-2,-1.881465018E-1
1.542500078E2,-2.455678284E-1,-2.932153270E-2,-1.356120855E-1
1.542800187E2,-2.565633953E-1,-2.076941915E-2,-1.148426682E-1
1.543100245E2,-2.614503205E-1,-1.466076635E-2,-1.038470939E-1
1.543400364E2,-2.712241709E-1,-9.773843922E-3,-7.330382615E-2
1.543701448E2,-2.590068579E-1,-4.886921961E-3,-2.565634064E-2
1.543909260E2,-2.455678284E-1,-2.443460980E-3,1.710422710E-2
1.544200203E2,-2.394591719E-1,-1.221730490E-3,5.375614017E-2
1.544500265E2,-2.076941878E-1,0.000000000E0,7.696902007E-2
1.544800317E2,-1.820378453E-1,1.343903504E-2,1.246165112E-1
1.545100219E2,-1.221730486E-1,2.443460934E-2,1.661553532E-1
1.545301286E2,-2.321287990E-2,3.054326214E-2,1.698205322E-1
1.545600166E2,1.136209369E-1,4.276056588E-2,2.138028294E-1
1.545900052E2,2.284636050E-1,2.809980139E-2,2.101376504E-1
1.546100094E2,2.736676335E-1,3.543018550E-2,2.296853364E-1
1.546300208E2,3.384193480E-1,3.909537569E-2,2.235766798E-1
1.546501349E2,3.885102868E-1,3.054326214E-2,2.394591719E-1
1.546800146E2,5.082398653E-1,2.809980139E-2,2.296853364E-1
1.547100166E2,5.412266254E-1,1.588249579E-2,2.235766798E-1
1.547300271E2,4.764748812E-1,2.321287990E-2,2.089159191E-1
1.547600140E2,4.190535545E-1,2.932153270E-2,1.795943826E-1
1.547900265E2,5.192354321E-1,2.687807009E-2,1.343903542E-1
1.548200182E2,5.363397002E-1,3.909537569E-2,1.038470939E-1
1.548401620E2,4.923573732E-1,3.054326214E-2,8.674286306E-2
1.548700239E2,3.677408695E-1,3.787364438E-2,6.597344577E-2
1.549000140E2,3.811798990E-1,4.031710699E-2,0.000000000E0
1.549300219E2,4.300491214E-1,3.909537569E-2,-5.619960278E-2
1.549600286E2,4.581489265E-1,4.031710699E-2,-1.026253626E-1
1.549900344E2,4.825835526E-1,2.809980139E-2,-1.331686229E-1
1.550200286E2,3.677408695E-1,3.543018550E-2,-1.734857261E-1
1.550500297E2,2.761110961E-1,2.809980139E-2,-1.808161139E-1
1.550800286E2,3.152064681E-1,2.443460934E-2,-2.015855312E-1
1.551100370E2,3.799581826E-1,2.076941915E-2,-2.113593817E-1
1.551300823E2,3.701843321E-1,1.832595654E-2,-2.003637999E-1
1.551600411E2,3.152064681E-1,1.832595654E-2,-2.162462920E-1
1.551900271E2,1.429424733E-1,1.221730490E-3,-2.003637999E-1
1.552200385E2,1.111774743E-1,2.443460980E-3,-1.747074574E-1
1.552502192E2,-4.520402849E-2,-8.552113548E-3,-1.685988009E-1
1.552800453E2,-2.223549485E-1,-7.330383174E-3,-1.527163088E-1
1.553100026E2,-8.674286306E-2,-7.330383174E-3,-6.963863969E-2
1.553300255E2,0.000000000E0,0.000000000E0,0.000000000E0
1.553600260E2,0.000000000E0,0.000000000E0,0.000000000E0
1.553800317E2,0.000000000E0,0.000000000E0,0.000000000E0
1.554100239E2,-1.905899495E-1,-2.443460980E-3,-2.199114859E-2
1.554400213E2,-1.881465018E-1,0.000000000E0,3.176499158E-2
1.554600979E2,-1.453859210E-1,0.000000000E0,5.619960278E-2
1.554900359E2,-2.809980214E-1,0.000000000E0,1.160643995E-1
1.555200307E2,-3.726277947E-1,0.000000000E0,1.429424733E-1
1.555500239E2,-4.459316432E-1,2.443460980E-3,1.685988009E-1
1.555800239E2,-5.448917747E-1,6.108652335E-3,1.930334121E-1
1.556000245E2,-5.815436840E-1,8.552113548E-3,1.966986060E-1
1.556300120E2,-5.815436840E-1,0.000000000E0,2.028072625E-1
1.556600182E2,-5.546656251E-1,-4.886921961E-3,2.199114859E-1
1.556901646E2,-5.412266254E-1,-9.773843922E-3,2.113593817E-1
1.557101786E2,-4.813618064E-1,-3.665191587E-3,1.991420686E-1
1.557400250E2,-3.872885704E-1,-2.199114859E-2,1.844813079E-1
1.557600271E2,-3.371976018E-1,-2.687807009E-2,1.612684280E-1
1.557800338E2,-3.323107064E-1,-3.420845419E-2,1.514945775E-1
1.558100234E2,-3.005456924E-1,-2.076941915E-2,1.160643995E-1
1.558400401E2,-2.419026345E-1,-1.343903504E-2,9.285151958E-2
1.558700260E2,-1.954768747E-1,-1.832595654E-2,6.597344577E-2
1.558900271E2,-1.673770845E-1,-2.687807009E-2,4.153883830E-2
1.559200317E2,-1.307251602E-1,-1.832595654E-2,-3.298672289E-2
1.559500286E2,-7.574728876E-2,-8.552113548E-3,-8.063421398E-2
1.559800359E2,-7.452555746E-2,0.000000000E0,-1.136209369E-1
1.560100317E2,-1.502728462E-1,4.886921961E-3,-1.612684280E-1
1.560300448E2,-1.783726513E-1,7.330383174E-3,-1.698205322E-1
1.560600380E2,-1.905899495E-1,9.773843922E-3,-1.918116808E-1
1.560800422E2,-9.529497474E-2,-2.443460980E-3,-1.991420686E-1
1.561100307E2,-6.108652335E-3,0.000000000E0,-2.211332172E-1
1.561400198E2,1.221730490E-3,1.221730490E-3,-2.211332172E-1
1.561600317E2,-1.832595654E-2,-9.773843922E-3,-2.345722616E-1
1.561800390E2,-5.864306539E-2,-4.886921961E-3,-2.272418737E-1
1.562100010E2,7.086037099E-2,0.000000000E0,-1.954768747E-1
1.562300411E2,1.979203373E-1,2.443460980E-3,-1.844813079E-1
1.562600302E2,2.602286041E-1,4.886921961E-3,-1.563815027E-1
1.562900562E2,2.687807083E-1,6.108652335E-3,-1.148426682E-1
1.563200291E2,2.443460971E-1,7.330383174E-3,-8.674286306E-2
1.563400344E2,1.966986060E-1,7.330383174E-3,-6.597344577E-2
1.563700359E2,2.394591719E-1,3.176499158E-2,-4.764748737E-2
1.564000359E2,3.298672438E-1,2.932153270E-2,3.665191587E-3
1.564200380E2,3.188716471E-1,2.687807009E-2,4.276056588E-2
1.564500271E2,2.651155293E-1,4.764748737E-2,8.307767659E-2
1.564800156E2,3.237585723E-1,6.475171447E-2,1.148426682E-1
1.565100151E2,4.703662395E-1,7.696902007E-2,1.527163088E-1
1.565400349E2,4.141666293E-1,8.307767659E-2,1.869247705E-1
1.565700286E2,4.178318381E-1,9.040805697E-2,2.101376504E-1
1.566000260E2,4.153883755E-1,8.796459436E-2,2.260201424E-1
1.566200271E2,4.654793143E-1,8.674286306E-2,2.296853364E-1
1.566500307E2,5.607742667E-1,7.452555746E-2,2.382374406E-1
1.566800474E2,6.914994717E-1,4.764748737E-2,2.504547536E-1
1.567100396E2,7.208209634E-1,4.031710699E-2,2.272418737E-1
1.567400354E2,6.023131609E-1,4.031710699E-2,2.064724565E-1
1.567600630E2,5.839871764E-1,2.809980139E-2,1.954768747E-1
1.567900192E2,7.831292152E-1,8.552113548E-3,1.612684280E-1
1.568100427E2,7.024950385E-1,4.886921961E-3,1.319468915E-1
1.568400432E2,6.059783101E-1,1.221730490E-3,9.896016866E-2
1.568700130E2,4.679227769E-1,0.000000000E0,5.742133409E-2
1.569000422E2,3.115412891E-1,4.886921961E-3,-7.330383174E-3
1.569300390E2,0.000000000E0,0.000000000E0,0.000000000E0
1.569600406E2,-1.979203373E-1,-7.330383174E-3,-1.270599663E-1
1.569900224E2,-3.029891551E-1,-1.221730467E-2,-1.759291887E-1
1.570200364E2,-3.188716471E-1,-1.588249579E-2,-1.966986060E-1
1.570500245E2,-3.127630055E-1,-1.954768784E-2,-2.199114859E-1
1.570702151E2,-4.117231667E-1,-2.687807009E-2,-2.272418737E-1
1.571000245E2,-5.387831330E-1,-4.153883830E-2,-2.406809032E-1
1.571200271E2,-5.534439087E-1,-3.176499158E-2,-2.357939780E-1
1.571500245E2,-5.192354321E-1,-3.420845419E-2,-2.186897546E-1
1.571800182E2,-5.546656251E-1,-2.443460934E-2,-2.186897546E-1
1.572001729E2,-5.766568184E-1,-1.954768784E-2,-2.076941878E-1
1.572300140E2,-5.913175344E-1,-1.343903504E-2,-1.918116808E-1
1.572500354E2,-5.974262357E-1,-2.565634064E-2,-1.698205322E-1
1.572800354E2,-7.195992470E-1,-3.298672289E-2,-1.307251602E-1
1.573100135E2,-6.914994717E-1,-2.321287990E-2,-9.896016866E-2
1.573300370E2,-6.462954283E-1,-1.832595654E-2,-8.185594529E-2
1.573600307E2,-5.693264008E-1,-9.773843922E-3,-3.298672289E-2
1.573900349E2,-5.534439087E-1,-4.886921961E-3,0.000000000E0
1.574100474E2,-5.412266254E-1,-1.588249579E-2,2.565634064E-2
1.574400166E2,-5.387831330E-1,-2.321287990E-2,5.619960278E-2
1.574600255E2,-5.180137157E-1,-1.710422710E-2,8.552113175E-2
1.574900265E2,-4.838052690E-1,-9.773843922E-3,1.307251602E-1
1.575200156E2,-3.836233616E-1,-1.710422710E-2,1.612684280E-1
1.575400161E2,-3.225368559E-1,-2.565634064E-2,1.710422635E-1
1.575600469E2,-2.663372457E-1,-3.176499158E-2,1.930334121E-1
1.575900479E2,-1.734857261E-1,-2.076941915E-2,1.930334121E-1
1.576200088E2,-1.014036313E-1,-1.343903504E-2,2.113593817E-1
1.576400255E2,-4.398229718E-2,-1.099557430E-2,2.309070677E-1
1.576700333E2,5.619960278E-2,-2.076941915E-2,2.382374406E-1
1.577000531E2,1.771509200E-1,-1.710422710E-2,2.040289938E-1
1.577300359E2,2.333505303E-1,-1.710422710E-2,2.064724565E-1
1.577600109E2,2.712241709E-1,-1.588249579E-2,1.527163088E-1
1.577800286E2,2.467895597E-1,-1.221730467E-2,1.343903542E-1
1.578100354E2,2.113593817E-1,2.443460980E-3,1.014036313E-1
1.578400390E2,1.136209369E-1,2.687807009E-2,6.963863969E-2
1.578600396E2,0.000000000E0,0.000000000E0,0.000000000E0
1.578900255E2,0.000000000E0,0.000000000E0,0.000000000E0
1.579200276E2,8.918632567E-2,8.307767659E-2,-5.864306539E-2
1.579500297E2,5.375614017E-2,5.986479297E-2,-7.696902007E-2
1.579700338E2,6.963863969E-2,7.452555746E-2,-1.172861308E-1
1.580000213E2,8.552113175E-2,5.253441259E-2,-1.429424733E-1
1.580300229E2,1.588249654E-1,4.276056588E-2,-1.820378453E-1
1.580600239E2,2.370157093E-1,3.054326214E-2,-1.869247705E-1
1.580800276E2,3.200933933E-1,2.443460934E-2,-1.942551434E-1
1.581100364E2,3.738495409E-1,1.954768784E-2,-1.954768747E-1
1.581301734E2,4.019493461E-1,1.832595654E-2,-1.869247705E-1
1.581600239E2,3.921754956E-1,1.710422710E-2,-1.747074574E-1
1.581800349E2,3.799581826E-1,3.665191587E-3,-1.685988009E-1
1.582100401E2,4.263839424E-1,6.108652335E-3,-1.490511149E-1
1.582300474E2,4.434881806E-1,8.552113548E-3,-1.307251602E-1
1.582600286E2,4.483750761E-1,1.099557430E-2,-1.136209369E-1
1.582800338E2,4.190535545E-1,1.221730467E-2,-9.285151958E-2
1.583100182E2,2.956587672E-1,-1.221730490E-3,-6.719517708E-2
1.583400286E2,1.661553532E-1,0.000000000E0,-5.375614017E-2
1.583700432E2,0.000000000E0,0.000000000E0,0.000000000E0
1.583901719E2,0.000000000E0,0.000000000E0,0.000000000E0
1.584200166E2,-1.001819000E-1,4.398229718E-2,2.076941915E-2
1.584500146E2,-1.258382350E-1,3.420845419E-2,3.909537569E-2
1.584800182E2,-2.150245607E-1,6.108652428E-2,7.330382615E-2
1.585000463E2,-2.565633953E-1,6.475171447E-2,9.773843735E-2
1.585300239E2,-2.431243658E-1,7.574728876E-2,1.197295859E-1
1.585600833E2,-1.270599663E-1,7.452555746E-2,1.649336219E-1
1.585801547E2,-5.497787148E-2,5.497787148E-2,1.563815027E-1
1.586100052E2,4.886921961E-3,4.398229718E-2,1.685988009E-1
1.586300599E2,2.199114859E-2,4.276056588E-2,2.015855312E-1
1.586600354E2,0.000000000E0,2.809980139E-2,1.722639948E-1
1.586900088E2,4.520402849E-2,2.199114859E-2,1.673770845E-1
1.587100370E2,6.352998316E-2,1.954768784E-2,1.795943826E-1
1.587400380E2,7.086037099E-2,1.710422710E-2,1.942551434E-1
1.587600531E2,1.209513173E-1,-1.221730467E-2,1.844813079E-1
1.587900250E2,5.986479297E-2,-2.199114859E-2,9.162978828E-2
1.588100260E2,1.014036313E-1,-3.909537569E-2,1.111774743E-1
1.588300291E2,9.529497474E-2,-3.054326214E-2,9.162978828E-2
1.588500312E2,8.552113175E-2,-3.176499158E-2,6.352998316E-2
1.588800276E2,0.000000000E0,0.000000000E0,0.000000000E0
1.589101875E2,-1.490511149E-1,-4.398229718E-2,4.886921961E-3
1.589400401E2,-2.944370508E-1,-3.909537569E-2,-6.108652428E-2
1.589700307E2,-4.043927789E-1,-1.954768784E-2,-9.773843735E-2
1.590000062E2,-3.885102868E-1,-2.199114859E-2,-1.209513173E-1
1.590200416E2,-3.652974069E-1,-2.809980139E-2,-1.380555481E-1
1.590500604E2,-3.262020350E-1,-2.932153270E-2,-1.637118906E-1
1.590800526E2,-3.665191531E-1,-3.054326214E-2,-1.747074574E-1
1.591100307E2,-3.457497358E-1,-1.832595654E-2,-1.820378453E-1
1.591300312E2,-2.956587672E-1,-2.565634064E-2,-1.857030392E-1
1.591600213E2,-2.309070677E-1,-2.932153270E-2,-1.771509200E-1
1.591800224E2,-2.357939780E-1,-2.076941915E-2,-1.722639948E-1
1.592100182E2,-2.431243658E-1,-2.321287990E-2,-1.404990107E-1
1.592400323E2,-2.883284092E-1,-1.710422710E-2,-1.441642046E-1
1.592700370E2,-2.712241709E-1,-9.773843922E-3,-1.343903542E-1
1.593000234E2,-2.858849466E-1,-6.108652335E-3,-1.001819000E-1
1.593300276E2,-2.822197378E-1,-1.221730490E-3,-7.696902007E-2
1.593600370E2,-2.761110961E-1,0.000000000E0,-5.619960278E-2
1.593907844E2,-2.590068579E-1,2.443460980E-3,-1.221730467E-2
1.594200890E2,-1.343903542E-1,6.108652335E-3,2.076941915E-2
1.594500010E2,1.062905490E-1,1.221730467E-2,8.307767659E-2
1.594700229E2,1.905899495E-1,8.552113548E-3,8.063421398E-2
1.595000250E2,2.101376504E-1,1.954768784E-2,1.050688252E-1
1.595300250E2,2.480112910E-1,2.809980139E-2,1.307251602E-1
1.595600323E2,2.932153046E-1,4.642575979E-2,1.478293836E-1
1.595900427E2,4.447098970E-1,4.642575979E-2,1.795943826E-1
1.596200198E2,5.241223574E-1,4.520402849E-2,1.869247705E-1
1.596400359E2,5.827654600E-1,3.543018550E-2,1.966986060E-1
1.596700495E2,6.096435189E-1,3.298672289E-2,1.954768747E-1
1.597000271E2,5.424483418E-1,4.642575979E-2,1.930334121E-1
1.597300245E2,4.984660447E-1,4.398229718E-2,1.795943826E-1
1.597600109E2,5.400048494E-1,3.909537569E-2,1.771509200E-1
1.597800192E2,5.717698932E-1,5.253441259E-2,1.612684280E-1
1.598000302E2,6.108652353E-1,3.909537569E-2,1.368338168E-1
1.598300083E2,5.082398653E-1,2.932153270E-2,1.050688252E-1
1.598500088E2,3.897320330E-1,2.687807009E-2,8.307767659E-2
1.598700312E2,3.139847219E-1,3.420845419E-2,6.841690838E-2
1.599000276E2,1.857030392E-1,4.398229718E-2,1.099557430E-2
1.599300448E2,1.514945775E-1,2.809980139E-2,-2.199114859E-2
1.599600297E2,1.417207420E-1,2.321287990E-2,-5.864306539E-2
1.599800422E2,1.783726513E-1,2.565634064E-2,-1.026253626E-1
1.600100291E2,1.038470939E-1,1.343903504E-2,-8.796459436E-2
1.600400359E2,5.497787148E-2,1.466076635E-2,-1.233947799E-1
1.600600448E2,5.864306539E-2,1.343903504E-2,-1.429424733E-1
1.600900265E2,2.809980139E-2,1.343903504E-2,-1.527163088E-1
1.601101609E2,-2.199114859E-2,3.665191587E-3,-1.539380401E-1
1.601400453E2,-1.050688252E-1,-2.443460980E-3,-2.223549485E-1
1.601700219E2,-2.113593817E-1,-1.099557430E-2,-2.028072625E-1
1.601900255E2,-3.078760803E-1,-7.330383174E-3,-2.150245607E-1
1.602100385E2,-1.966986060E-1,-1.343903504E-2,-1.685988009E-1
1.602400099E2,-1.539380401E-1,-3.298672289E-2,-1.551597714E-1
1.602600432E2,-1.514945775E-1,-2.565634064E-2,-1.392772794E-1
1.602900276E2,-2.309070677E-1,-1.710422710E-2,-1.172861308E-1
1.603200427E2,-2.480112910E-1,-1.221730467E-2,-1.062905490E-1
1.603500354E2,-1.893682331E-1,-3.298672289E-2,-7.696902007E-2
1.603799937E2,-1.979203373E-1,-2.199114859E-2,-5.986479297E-2
1.604000260E2,-2.333505303E-1,-1.588249579E-2,-2.199114859E-2
