"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
1.841199661E2,-2.180788994E0,1.685988009E-1,4.764748737E-2
1.841399724E2,-1.718974829E0,1.612684280E-1,3.787364438E-2
1.841699797E2,-1.296256065E0,1.197295859E-1,2.443460934E-2
1.841999776E2,-7.440338731E-1,7.574728876E-2,2.809980139E-2
1.842299666E2,2.138028294E-1,-3.665191587E-3,5.619960278E-2
1.842599593E2,1.027475357E0,-6.841690838E-2,8.552113175E-2
1.842799656E2,1.314581990E0,-1.111774743E-1,8.918632567E-2
1.843099567E2,1.863139033E0,-1.343903542E-1,8.063421398E-2
1.843299588E2,2.076941729E0,-1.539380401E-1,6.352998316E-2
1.843499802E2,2.360383272E0,-1.685988009E-1,2.809980139E-2
1.843799765E2,2.621833563E0,-2.052507252E-1,3.054326214E-2
1.844099437E2,2.664594173E0,-1.930334121E-1,1.221730490E-3
1.844301104E2,2.538755894E0,-1.698205322E-1,-2.199114859E-2
1.844600994E2,2.353052855E0,-1.490511149E-1,-4.764748737E-2
1.844899724E2,2.098932981E0,-1.295034289E-1,-5.864306539E-2
1.845100010E2,1.980425119E0,-1.221730486E-1,-7.574728876E-2
1.845399578E2,1.694540143E0,-1.026253626E-1,-9.407325089E-2
1.845599661E2,1.584584475E0,-8.552113175E-2,-9.407325089E-2
1.845899484E2,1.446528912E0,-6.352998316E-2,-9.285151958E-2
1.846199547E2,1.202182770E0,-5.619960278E-2,-8.552113175E-2
1.846403489E2,1.065348983E0,-5.864306539E-2,-6.597344577E-2
1.846699416E2,9.211847782E-1,-4.153883830E-2,-5.497787148E-2
1.846899849E2,8.613200188E-1,-4.642575979E-2,-4.153883830E-2
1.847199375E2,7.086036801E-1,-3.176499158E-2,-2.565634064E-2
1.847399567E2,6.267477274E-1,-2.443460934E-2,-1.832595654E-2
1.847599609E2,5.632177591E-1,-3.298672289E-2,-1.221730467E-2
1.847899672E2,4.605923891E-1,-3.787364438E-2,6.108652335E-3
1.848100099E2,3.457497358E-1,-4.276056588E-2,3.054326214E-2
1.848400963E2,2.235766798E-1,-4.153883830E-2,5.986479297E-2
1.848699474E2,1.857030392E-1,-5.009094998E-2,7.819075137E-2
1.848899479E2,1.600466967E-1,-4.276056588E-2,9.407325089E-2
1.849099692E2,1.771509200E-1,-5.497787148E-2,1.197295859E-1
1.849399666E2,1.404990107E-1,-5.864306539E-2,1.160643995E-1
1.849699625E2,1.649336219E-1,-7.452555746E-2,1.502728462E-1
1.849999651E2,1.649336219E-1,-6.108652428E-2,1.343903542E-1
1.850299380E2,2.028072625E-1,-5.131268129E-2,1.539380401E-1
1.850499567E2,2.309070677E-1,-5.742133409E-2,1.502728462E-1
1.850707364E2,2.321287990E-1,-4.886921868E-2,1.514945775E-1
1.850999614E2,2.211332172E-1,-3.787364438E-2,1.514945775E-1
1.851301135E2,2.101376504E-1,-2.932153270E-2,1.502728462E-1
1.851599744E2,1.722639948E-1,-7.330383174E-3,1.148426682E-1
1.851899713E2,6.230825558E-2,3.298672289E-2,8.674286306E-2
1.852099828E2,-9.773843922E-3,5.742133409E-2,9.529497474E-2
1.852403651E2,-1.832595766E-1,7.452555746E-2,6.230825558E-2
1.852699672E2,-2.663372457E-1,8.429940045E-2,3.909537569E-2
1.852999640E2,-3.591887653E-1,1.062905490E-1,2.321287990E-2
1.853299698E2,-5.143485069E-1,1.075122803E-1,-1.221730490E-3
1.853599724E2,-6.414085031E-1,1.075122803E-1,-4.398229718E-2
1.853800948E2,-7.415903807E-1,1.136209369E-1,-6.597344577E-2
1.854100062E2,-8.197811842E-1,9.773843735E-2,-9.162978828E-2
1.854407208E2,-9.224064946E-1,1.026253626E-1,-1.136209369E-1
1.854699963E2,-9.700540304E-1,1.026253626E-1,-1.258382350E-1
1.854999750E2,-1.160643935E0,9.407325089E-2,-1.404990107E-1
1.855299718E2,-1.364672899E0,8.918632567E-2,-1.539380401E-1
1.855599698E2,-1.473407030E0,8.307767659E-2,-1.490511149E-1
1.855899708E2,-1.541823864E0,7.452555746E-2,-1.600466967E-1
1.856099734E2,-1.579697490E0,6.963863969E-2,-1.661553532E-1
1.856399755E2,-1.770287514E0,6.719517708E-2,-1.637118906E-1
1.856699791E2,-1.839926124E0,7.208210230E-2,-1.637118906E-1
1.856999635E2,-1.860695481E0,6.475171447E-2,-1.466076523E-1
1.857199672E2,-1.693318486E0,5.497787148E-2,-1.380555481E-1
1.857401521E2,-1.489289522E0,4.764748737E-2,-1.148426682E-1
1.857699630E2,-1.314581990E0,5.375614017E-2,-9.407325089E-2
1.857999620E2,-1.224173903E0,5.742133409E-2,-7.574728876E-2
1.858299604E2,-1.005484223E0,4.520402849E-2,-5.864306539E-2
1.858499625E2,-7.281513810E-1,5.009094998E-2,-4.398229718E-2
1.858699734E2,-6.133087277E-1,5.497787148E-2,-2.321287990E-2
1.858999718E2,0.000000000E0,0.000000000E0,0.000000000E0
1.859299588E2,4.483750761E-1,3.176499158E-2,8.429940045E-2
1.859499718E2,6.560692787E-1,1.954768784E-2,1.087340117E-1
1.859799698E2,9.077457786E-1,2.443460980E-3,1.331686229E-1
1.860100130E2,1.252273798E0,-1.221730490E-3,1.466076523E-1
1.860405390E2,1.533271790E0,-2.199114859E-2,1.710422635E-1
1.860708578E2,1.773952723E0,-4.031710699E-2,1.905899495E-1
1.860999370E2,1.806939363E0,-5.131268129E-2,1.979203373E-1
1.861199771E2,1.744631171E0,-6.719517708E-2,1.966986060E-1
1.861499583E2,1.642005801E0,-7.819075137E-2,1.820378453E-1
1.861799666E2,1.530828357E0,-8.674286306E-2,1.734857261E-1
1.861999666E2,1.532050014E0,-9.651670605E-2,1.637118906E-1
1.862299630E2,1.430646420E0,-1.233947799E-1,1.551597714E-1
1.862499875E2,1.328021049E0,-1.343903542E-1,1.307251602E-1
1.862799635E2,1.218065262E0,-1.099557430E-1,1.075122803E-1
1.863000843E2,1.098335743E0,-1.062905490E-1,9.040805697E-2
1.863299484E2,9.553932548E-1,-1.087340117E-1,7.330382615E-2
1.863499724E2,9.053022861E-1,-1.197295859E-1,6.230825558E-2
1.863799854E2,8.112290502E-1,-1.050688252E-1,5.253441259E-2
1.864099484E2,7.171558142E-1,-9.285151958E-2,2.932153270E-2
1.864299672E2,6.682865620E-1,-9.285151958E-2,1.221730490E-3
1.864499781E2,5.473352671E-1,-7.330382615E-2,-2.321287990E-2
1.864799578E2,4.288274050E-1,-5.253441259E-2,-5.253441259E-2
1.865099765E2,3.420845270E-1,-4.886921868E-2,-5.986479297E-2
1.865399521E2,2.577851415E-1,-3.298672289E-2,-7.574728876E-2
1.865699635E2,2.382374406E-1,-2.443460934E-2,-9.896016866E-2
1.865899635E2,1.747074574E-1,-1.832595654E-2,-1.087340117E-1
1.866099880E2,1.600466967E-1,-1.710422710E-2,-1.307251602E-1
1.866400896E2,5.864306539E-2,-2.076941915E-2,-1.209513173E-1
1.866699526E2,-2.076941915E-2,-9.773843922E-3,-1.087340117E-1
1.866899661E2,-3.665191308E-2,-6.108652335E-3,-1.050688252E-1
1.867199406E2,-2.932153270E-2,-3.665191587E-3,-1.075122803E-1
1.867399583E2,1.221730467E-2,-3.665191587E-3,-1.111774743E-1
1.867699875E2,4.031710699E-2,1.343903504E-2,-1.295034289E-1
1.867999620E2,1.221730467E-2,9.773843922E-3,-1.111774743E-1
1.868299625E2,-5.864306539E-2,2.443460934E-2,-4.520402849E-2
1.868599359E2,0.000000000E0,0.000000000E0,0.000000000E0
1.868799526E2,0.000000000E0,0.000000000E0,0.000000000E0
1.868999698E2,-9.529497474E-2,4.520402849E-2,-3.665191308E-2
1.869299593E2,-1.466076523E-1,4.398229718E-2,-2.199114859E-2
1.869599651E2,-2.040289938E-1,3.420845419E-2,2.199114859E-2
1.869799734E2,-2.651155293E-1,3.054326214E-2,4.398229718E-2
1.869999765E2,-3.152064681E-1,3.909537569E-2,5.742133409E-2
1.870299744E2,-4.825835526E-1,3.665191308E-2,7.696902007E-2
1.870599521E2,-6.316346526E-1,4.764748737E-2,9.896016866E-2
1.870799843E2,-6.829473376E-1,4.642575979E-2,1.062905490E-1
1.871099739E2,-8.075638413E-1,4.398229718E-2,1.111774743E-1
1.871405093E2,-9.187413454E-1,5.986479297E-2,1.233947799E-1
1.871699573E2,-9.786061049E-1,8.307767659E-2,1.197295859E-1
1.871899661E2,-1.081231475E0,8.185594529E-2,1.160643995E-1
1.872100036E2,-1.219287038E0,9.651670605E-2,1.099557430E-1
1.872399614E2,-1.463633180E0,1.270599663E-1,8.796459436E-2
1.872699640E2,-1.563814998E0,1.319468915E-1,6.108652428E-2
1.872899739E2,-1.629788518E0,1.417207420E-1,3.787364438E-2
1.873099812E2,-1.704313993E0,1.527163088E-1,2.932153270E-2
1.873399453E2,-1.764178872E0,1.527163088E-1,1.221730490E-3
1.873599765E2,-1.693318486E0,1.527163088E-1,-7.330383174E-3
1.873899739E2,-1.721418262E0,1.698205322E-1,-2.443460934E-2
1.874099744E2,-1.727526903E0,1.588249654E-1,-3.298672289E-2
1.874399703E2,-1.596801758E0,1.343903542E-1,-6.352998316E-2
1.874699708E2,-1.127657294E0,9.651670605E-2,-8.063421398E-2
1.874999666E2,-6.291912198E-1,6.108652428E-2,-8.674286306E-2
1.875299646E2,0.000000000E0,0.000000000E0,0.000000000E0
1.875499890E2,4.227187634E-1,3.665191587E-3,-7.819075137E-2
1.875708281E2,6.279694438E-1,-7.330383174E-3,-8.063421398E-2
1.875999536E2,8.014551997E-1,-3.176499158E-2,-7.330382615E-2
1.876199802E2,8.869763613E-1,-4.642575979E-2,-7.574728876E-2
1.876499521E2,1.307251573E0,-5.375614017E-2,-7.574728876E-2
1.876699724E2,1.516167521E0,-6.841690838E-2,-6.841690838E-2
1.876999739E2,1.580919266E0,-7.208210230E-2,-6.963863969E-2
1.877299739E2,1.567480206E0,-8.307767659E-2,-7.330382615E-2
1.877600208E2,1.492954612E0,-7.696902007E-2,-7.696902007E-2
1.877899635E2,1.370781660E0,-7.330382615E-2,-5.742133409E-2
1.878100458E2,1.387885809E0,-6.108652428E-2,-5.009094998E-2
1.878403859E2,1.372003317E0,-6.108652428E-2,-2.443460934E-2
1.878699682E2,1.226617455E0,-5.986479297E-2,-9.773843922E-3
1.878999734E2,9.578366876E-1,-5.742133409E-2,-4.886921961E-3
1.879299724E2,8.600982428E-1,-4.276056588E-2,1.221730490E-3
1.879499776E2,8.185594082E-1,-3.543018550E-2,1.954768784E-2
1.879799765E2,7.257078886E-1,-2.809980139E-2,6.841690838E-2
1.880099708E2,6.914994717E-1,-3.665191308E-2,9.529497474E-2
1.880403411E2,5.717698932E-1,-2.565634064E-2,9.773843735E-2
1.880700297E2,4.447098970E-1,-3.176499158E-2,1.233947799E-1
1.880999406E2,3.310889602E-1,-3.543018550E-2,1.319468915E-1
1.881199661E2,2.724458873E-1,-2.932153270E-2,1.490511149E-1
1.881499765E2,2.871066630E-1,-3.543018550E-2,1.600466967E-1
1.881799734E2,2.504547536E-1,-4.153883830E-2,1.661553532E-1
1.881999885E2,2.174680233E-1,-4.398229718E-2,1.539380401E-1
1.882299666E2,1.661553532E-1,-4.642575979E-2,1.600466967E-1
1.882499734E2,1.172861308E-1,-3.420845419E-2,1.466076523E-1
1.882799656E2,1.099557430E-1,-5.986479297E-2,1.441642046E-1
1.883099635E2,7.696902007E-2,-3.543018550E-2,1.062905490E-1
1.883299791E2,1.221730486E-1,-3.909537569E-2,1.185078546E-1
1.883599515E2,1.111774743E-1,-2.443460934E-2,7.330382615E-2
1.883799880E2,1.123992056E-1,-3.665191308E-2,6.719517708E-2
1.884099896E2,1.270599663E-1,-2.687807009E-2,4.276056588E-2
1.884399463E2,0.000000000E0,0.000000000E0,0.000000000E0
1.884599864E2,0.000000000E0,0.000000000E0,0.000000000E0
1.884899718E2,-1.099557430E-1,7.330383174E-3,-1.832595654E-2
1.885199698E2,0.000000000E0,0.000000000E0,0.000000000E0
1.885403687E2,-7.330382615E-2,3.176499158E-2,-7.819075137E-2
1.885708166E2,-1.649336219E-1,4.520402849E-2,-8.552113175E-2
1.885999640E2,-2.370157093E-1,6.963863969E-2,-1.087340117E-1
1.886299713E2,-2.834414840E-1,7.208210230E-2,-1.343903542E-1
1.886599729E2,-3.066543639E-1,7.086037099E-2,-1.527163088E-1
1.886899734E2,-3.017674387E-1,6.719517708E-2,-1.453859210E-1
1.887100104E2,-3.738495409E-1,7.330382615E-2,-1.441642046E-1
1.887403588E2,-5.326744914E-1,7.696902007E-2,-1.502728462E-1
1.887699718E2,-6.157521605E-1,7.452555746E-2,-1.258382350E-1
1.887999666E2,-6.340781450E-1,6.352998316E-2,-1.111774743E-1
1.888200948E2,-6.462954283E-1,5.497787148E-2,-1.062905490E-1
1.888500166E2,-7.648032904E-1,4.764748737E-2,-9.651670605E-2
1.888799703E2,-9.456194043E-1,5.619960278E-2,-8.063421398E-2
1.889099713E2,-1.104444385E0,5.009094998E-2,-6.963863969E-2
1.889399744E2,-1.210734963E0,5.864306539E-2,-6.352998316E-2
1.889699672E2,-1.292590857E0,5.253441259E-2,-4.276056588E-2
1.889901198E2,-1.292590857E0,4.886921868E-2,-2.809980139E-2
1.890199781E2,-1.259604096E0,5.742133409E-2,6.108652335E-3
1.890499687E2,-1.224173903E0,5.009094998E-2,1.832595654E-2
1.890700052E2,-1.270599723E0,6.230825558E-2,3.176499158E-2
1.890999703E2,-1.128878951E0,5.253441259E-2,5.497787148E-2
1.891299567E2,-9.382890463E-1,4.398229718E-2,7.574728876E-2
1.891499593E2,-8.332201838E-1,3.909537569E-2,8.429940045E-2
1.891799541E2,-6.719517708E-1,3.176499158E-2,9.773843735E-2
1.892099526E2,-1.954768747E-1,2.321287990E-2,1.001819000E-1
1.892399729E2,1.466076635E-2,1.099557430E-2,1.099557430E-1
1.892699562E2,3.420845270E-1,-3.665191587E-3,1.319468915E-1
1.892999692E2,5.216789246E-1,-1.343903504E-2,1.258382350E-1
1.893299739E2,5.803219676E-1,-1.954768784E-2,1.111774743E-1
1.893599640E2,8.759807348E-1,-3.543018550E-2,1.246165112E-1
1.893799692E2,9.651671052E-1,-4.153883830E-2,1.111774743E-1
1.894099687E2,9.786061049E-1,-4.520402849E-2,9.040805697E-2
1.894403604E2,1.012814522E0,-4.764748737E-2,7.819075137E-2
1.894699583E2,1.007927656E0,-5.864306539E-2,5.375614017E-2
1.894999963E2,1.036027431E0,-6.719517708E-2,3.787364438E-2
1.895299646E2,1.069014192E0,-7.452555746E-2,1.466076635E-2
1.895599661E2,1.136209369E0,-9.407325089E-2,-1.343903504E-2
1.895899703E2,1.066570759E0,-1.026253626E-1,-1.343903504E-2
1.896100031E2,9.773843884E-1,-8.796459436E-2,-1.954768784E-2
1.896399578E2,9.272934198E-1,-8.307767659E-2,-4.398229718E-2
1.896699729E2,8.698720932E-1,-6.475171447E-2,-6.230825558E-2
1.896999666E2,7.929030657E-1,-5.986479297E-2,-6.719517708E-2
1.897199703E2,6.927211881E-1,-6.230825558E-2,-6.475171447E-2
1.897402953E2,6.072000265E-1,-5.009094998E-2,-7.696902007E-2
1.897699557E2,5.119050741E-1,-5.009094998E-2,-8.063421398E-2
1.897999463E2,4.227187634E-1,-3.787364438E-2,-6.963863969E-2
1.898199474E2,3.738495409E-1,-2.809980139E-2,-8.063421398E-2
1.898399729E2,3.274237812E-1,-3.543018550E-2,-9.162978828E-2
1.898699640E2,2.260201424E-1,-2.321287990E-2,-6.230825558E-2
1.898899781E2,2.064724565E-1,-3.665191308E-2,-7.086037099E-2
1.899099890E2,1.026253626E-1,-1.832595654E-2,-3.909537569E-2
1.899399500E2,1.295034289E-1,-1.710422710E-2,-3.543018550E-2
1.899699541E2,1.075122803E-1,-1.221730467E-2,-2.687807009E-2
1.899999521E2,1.295034289E-1,-3.665191308E-2,-2.199114859E-2
1.900199646E2,1.319468915E-1,-2.809980139E-2,-1.588249579E-2
1.900399661E2,7.696902007E-2,-1.466076635E-2,0.000000000E0
1.900699989E2,0.000000000E0,0.000000000E0,0.000000000E0
1.900999401E2,7.330383174E-3,-1.710422710E-2,7.696902007E-2
1.901199791E2,3.420845419E-2,-1.099557430E-2,6.963863969E-2
1.901499948E2,4.031710699E-2,4.886921961E-3,6.719517708E-2
1.901799713E2,0.000000000E0,0.000000000E0,0.000000000E0
1.902100192E2,-5.131268129E-2,7.330383174E-3,9.896016866E-2
1.902403151E2,-1.918116808E-1,3.787364438E-2,1.038470939E-1
1.902699489E2,-1.649336219E-1,2.443460934E-2,9.407325089E-2
1.902899817E2,-2.284636050E-1,3.909537569E-2,1.172861308E-1
1.903200146E2,-2.492330223E-1,4.520402849E-2,9.651670605E-2
1.903499765E2,-3.750712574E-1,5.742133409E-2,9.529497474E-2
1.903799817E2,-4.801400900E-1,6.475171447E-2,7.696902007E-2
1.904099724E2,-5.265658498E-1,7.086037099E-2,7.819075137E-2
1.904405557E2,-5.900958180E-1,7.452555746E-2,5.253441259E-2
1.904699666E2,-6.548475623E-1,6.841690838E-2,4.764748737E-2
1.904899729E2,-7.183775306E-1,7.819075137E-2,3.420845419E-2
1.905100088E2,-8.075638413E-1,7.574728876E-2,2.199114859E-2
1.905399859E2,-9.187413454E-1,9.896016866E-2,9.773843922E-3
1.905706922E2,-9.883799553E-1,8.918632567E-2,-1.466076635E-2
1.905999625E2,-9.883799553E-1,8.063421398E-2,-3.054326214E-2
1.906199635E2,-1.061683774E0,7.941248268E-2,-5.742133409E-2
1.906499682E2,-1.160643935E0,8.796459436E-2,-9.162978828E-2
1.906699771E2,-1.275486588E0,1.026253626E-1,-9.896016866E-2
1.906899797E2,-1.324355841E0,9.651670605E-2,-1.014036313E-1
1.907199448E2,-1.170417786E0,8.063421398E-2,-1.185078546E-1
1.907399682E2,-1.004262447E0,6.841690838E-2,-1.221730486E-1
1.907599760E2,-8.772025108E-1,5.742133409E-2,-1.282816976E-1
1.907899619E2,-6.585127115E-1,5.742133409E-2,-1.185078546E-1
1.908099937E2,-5.510004759E-1,4.764748737E-2,-1.111774743E-1
1.908399468E2,-3.457497358E-1,3.543018550E-2,-1.172861308E-1
1.908599869E2,-2.272418737E-1,2.932153270E-2,-1.221730486E-1
1.908899500E2,5.009094998E-2,1.832595654E-2,-9.773843735E-2
1.909099703E2,3.249803185E-1,2.809980139E-2,-1.026253626E-1
1.909299812E2,4.361577928E-1,1.832595654E-2,-7.574728876E-2
1.909599698E2,5.241223574E-1,8.552113548E-3,-4.764748737E-2
1.909899672E2,6.157521605E-1,2.443460980E-3,-2.687807009E-2
1.910199640E2,6.743952036E-1,-1.466076635E-2,-1.221730467E-2
1.910500323E2,8.710938692E-1,-1.710422710E-2,4.886921961E-3
1.910700958E2,1.007927656E0,-3.176499158E-2,1.588249579E-2
1.910999578E2,9.908234477E-1,-3.787364438E-2,2.199114859E-2
1.911299672E2,8.833111525E-1,-3.054326214E-2,4.886921868E-2
1.911599619E2,8.429940343E-1,-2.687807009E-2,8.063421398E-2
1.911899927E2,8.197811842E-1,-4.886921868E-2,1.014036313E-1
1.912199698E2,8.014551997E-1,-5.375614017E-2,1.099557430E-1
1.912499781E2,8.478809595E-1,-5.864306539E-2,1.160643995E-1
1.912799744E2,7.709119320E-1,-6.108652428E-2,1.429424733E-1
1.913100838E2,6.462954283E-1,-6.230825558E-2,1.453859210E-1
1.913404494E2,5.900958180E-1,-6.230825558E-2,1.331686229E-1
1.913699500E2,5.852088928E-1,-5.131268129E-2,1.319468915E-1
1.913899703E2,5.375614166E-1,-4.398229718E-2,1.233947799E-1
1.914099948E2,4.740314186E-1,-4.764748737E-2,1.136209369E-1
1.914399521E2,4.581489265E-1,-3.787364438E-2,1.001819000E-1
1.914699521E2,4.092797041E-1,-4.276056588E-2,9.040805697E-2
1.914899521E2,3.555235863E-1,-4.764748737E-2,7.452555746E-2
1.915099567E2,3.408628106E-1,-4.276056588E-2,6.841690838E-2
1.915299760E2,3.152064681E-1,-3.543018550E-2,5.619960278E-2
1.915599843E2,2.846632004E-1,-5.253441259E-2,4.520402849E-2
1.915799880E2,2.528982162E-1,-4.276056588E-2,3.787364438E-2
1.916099994E2,2.186897546E-1,-3.298672289E-2,1.832595654E-2
1.916399583E2,1.893682331E-1,-2.687807009E-2,-9.773843922E-3
1.916699666E2,1.722639948E-1,-2.076941915E-2,-2.443460934E-2
1.916999619E2,9.651670605E-2,-9.773843922E-3,-5.375614017E-2
1.917299635E2,-5.009094998E-2,-2.443460980E-3,-1.258382350E-1
1.917600979E2,-1.087340117E-1,4.886921961E-3,-8.185594529E-2
