"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
2.203099213E2,2.040289938E-1,-3.298672289E-2,-1.588249579E-2
2.203300807E2,1.319468915E-1,-2.076941915E-2,-2.321287990E-2
2.203599484E2,9.285151958E-2,-1.954768784E-2,-5.742133409E-2
2.203899765E2,-2.443460934E-2,-3.665191587E-3,-7.452555746E-2
2.204199552E2,-1.001819000E-1,4.886921961E-3,-4.886921868E-2
2.204499406E2,-1.026253626E-1,7.330383174E-3,-4.153883830E-2
2.204699463E2,-1.820378453E-1,1.466076635E-2,-5.742133409E-2
2.204999484E2,-1.832595766E-1,1.588249579E-2,-5.253441259E-2
2.205199599E2,-1.795943826E-1,2.809980139E-2,-5.742133409E-2
2.205499515E2,-3.176499307E-1,3.787364438E-2,-4.764748737E-2
2.205799541E2,-5.302310586E-1,6.841690838E-2,-4.276056588E-2
2.206099479E2,-6.866125464E-1,8.552113175E-2,-4.398229718E-2
2.206301031E2,-7.586946487E-1,8.796459436E-2,-4.031710699E-2
2.206599312E2,-9.480628371E-1,1.209513173E-1,-4.153883830E-2
2.206799338E2,-1.060462117E0,1.246165112E-1,-4.398229718E-2
2.206999531E2,-1.110553026E0,1.209513173E-1,-4.276056588E-2
2.207299677E2,-1.165530920E0,1.295034289E-1,-4.276056588E-2
2.207599255E2,-1.321912408E0,1.600466967E-1,-4.886921868E-2
2.207799661E2,-1.340238333E0,1.551597714E-1,-3.420845419E-2
2.208099484E2,-1.363451242E0,1.612684280E-1,-2.565634064E-2
2.208299552E2,-1.378111959E0,1.551597714E-1,-2.809980139E-2
2.208599442E2,-1.484402537E0,1.685988009E-1,-2.687807009E-2
2.208899536E2,-1.508837104E0,1.759291887E-1,-1.221730467E-2
2.209199494E2,-1.480737329E0,1.795943826E-1,3.665191587E-3
2.209499385E2,-1.523497939E0,1.857030392E-1,0.000000000E0
2.209799427E2,-1.550375938E0,1.795943826E-1,-2.443460980E-3
2.210099562E2,-1.502728462E0,1.795943826E-1,-2.443460980E-3
2.210399797E2,-1.397659659E0,1.624901593E-1,-1.588249579E-2
2.210699218E2,-1.247386813E0,1.429424733E-1,-7.330383174E-3
2.210899427E2,-1.117883444E0,1.404990107E-1,1.221730490E-3
2.211199489E2,-9.847147465E-1,1.209513173E-1,-6.108652335E-3
2.211399536E2,-8.405506015E-1,1.038470939E-1,-6.108652335E-3
2.211699630E2,-6.096435189E-1,9.040805697E-2,-3.665191587E-3
2.211999578E2,-4.031710625E-1,6.475171447E-2,0.000000000E0
2.212299541E2,0.000000000E0,0.000000000E0,0.000000000E0
2.212500208E2,2.455678284E-1,-7.330383174E-3,2.076941915E-2
2.212799520E2,4.056145251E-1,-3.909537569E-2,2.199114859E-2
2.212999567E2,5.167919993E-1,-4.886921868E-2,2.809980139E-2
2.213199619E2,6.560692787E-1,-7.452555746E-2,3.298672289E-2
2.213499531E2,8.955284357E-1,-9.529497474E-2,4.153883830E-2
2.213799302E2,1.042136073E0,-1.185078546E-1,4.520402849E-2
2.213999448E2,1.070235968E0,-1.172861308E-1,4.642575979E-2
2.214299692E2,1.040914416E0,-1.087340117E-1,1.954768784E-2
2.214599505E2,1.073901057E0,-1.209513173E-1,1.466076635E-2
2.214899390E2,1.175304770E0,-1.221730486E-1,1.466076635E-2
2.215203270E2,1.280373573E0,-1.392772794E-1,2.932153270E-2
2.215500333E2,1.330464482E0,-1.343903542E-1,1.466076635E-2
2.215799203E2,1.273043156E0,-1.356120855E-1,9.773843922E-3
2.215999531E2,1.227839112E0,-1.246165112E-1,3.665191587E-3
2.216299479E2,1.127657294E0,-1.233947799E-1,1.343903504E-2
2.216599432E2,1.177748203E0,-1.185078546E-1,2.809980139E-2
2.216899307E2,1.147204876E0,-1.185078546E-1,2.443460934E-2
2.217099317E2,1.069014192E0,-1.062905490E-1,2.687807009E-2
2.217399500E2,9.944885969E-1,-1.062905490E-1,2.076941915E-2
2.217699547E2,9.505063295E-1,-1.062905490E-1,2.565634064E-2
2.217999536E2,9.089674950E-1,-1.075122803E-1,3.054326214E-2
2.218199750E2,9.199630618E-1,-1.014036313E-1,3.298672289E-2
2.218499427E2,8.918632865E-1,-1.062905490E-1,3.420845419E-2
2.218699500E2,8.796459436E-1,-1.099557430E-1,3.543018550E-2
2.218999422E2,7.501425147E-1,-8.796459436E-2,3.176499158E-2
2.219299338E2,6.658431292E-1,-8.552113175E-2,2.809980139E-2
2.219499557E2,6.206390858E-1,-8.918632567E-2,2.565634064E-2
2.219699562E2,5.778785348E-1,-9.162978828E-2,2.321287990E-2
2.219999297E2,4.960225821E-1,-7.208210230E-2,2.076941915E-2
2.220199479E2,4.166100919E-1,-5.864306539E-2,1.832595654E-2
2.220499468E2,2.785545588E-1,-4.031710699E-2,1.221730467E-2
2.220699588E2,2.309070677E-1,-3.420845419E-2,2.321287990E-2
2.220999677E2,1.857030392E-1,-4.153883830E-2,1.710422710E-2
2.221299390E2,7.208210230E-2,-2.076941915E-2,2.199114859E-2
2.221599489E2,0.000000000E0,0.000000000E0,0.000000000E0
2.221899604E2,-7.819075137E-2,-1.221730490E-3,3.665191587E-3
2.222199442E2,-2.064724565E-1,8.552113548E-3,2.443460934E-2
2.222499614E2,-3.213151097E-1,1.954768784E-2,2.687807009E-2
2.222799578E2,-4.337143302E-1,4.276056588E-2,1.221730467E-2
2.223099489E2,-5.986479521E-1,6.841690838E-2,1.099557430E-2
2.223300041E2,-6.878342628E-1,8.796459436E-2,1.588249579E-2
2.223599474E2,-8.491026759E-1,1.221730486E-1,2.687807009E-2
2.223899474E2,-9.505063295E-1,1.453859210E-1,1.832595654E-2
2.224199484E2,-1.004262447E0,1.368338168E-1,3.665191587E-3
2.224499187E2,-1.112996459E0,1.368338168E-1,-9.773843922E-3
2.224699578E2,-1.251052022E0,1.576032341E-1,-2.076941915E-2
2.224999401E2,-1.306029916E0,1.820378453E-1,-1.588249579E-2
2.225202895E2,-1.309695125E0,1.747074574E-1,-1.954768784E-2
2.225499463E2,-1.334129691E0,1.808161139E-1,-2.565634064E-2
2.225799448E2,-1.403768301E0,1.771509200E-1,-3.298672289E-2
2.225999567E2,-1.435533285E0,1.857030392E-1,-3.787364438E-2
2.226299302E2,-1.479515672E0,1.820378453E-1,-4.276056588E-2
2.226499333E2,-1.483180761E0,1.771509200E-1,-4.276056588E-2
2.226699401E2,-1.495398164E0,1.881465018E-1,-4.520402849E-2
2.226999729E2,-1.395216227E0,1.698205322E-1,-4.642575979E-2
2.227299635E2,-1.240056396E0,1.478293836E-1,-5.253441259E-2
2.227599177E2,-1.111774802E0,1.319468915E-1,-6.841690838E-2
2.227799390E2,-1.004262447E0,1.319468915E-1,-5.864306539E-2
2.228099406E2,-8.674286604E-1,1.123992056E-1,-5.986479297E-2
2.228399536E2,-6.633996367E-1,8.674286306E-2,-5.497787148E-2
2.228599645E2,-5.216789246E-1,6.963863969E-2,-6.963863969E-2
2.228899453E2,-3.139847219E-1,5.986479297E-2,-4.642575979E-2
2.229199385E2,0.000000000E0,0.000000000E0,0.000000000E0
2.229499406E2,0.000000000E0,0.000000000E0,0.000000000E0
2.229799406E2,1.050688252E-1,1.221730467E-2,-3.543018550E-2
2.230099375E2,2.174680233E-1,0.000000000E0,-3.909537569E-2
2.230399614E2,3.298672438E-1,-1.466076635E-2,-2.321287990E-2
2.230599645E2,4.996877611E-1,-3.176499158E-2,-2.199114859E-2
2.230899520E2,6.316346526E-1,-4.398229718E-2,-1.466076635E-2
2.231199645E2,6.646214128E-1,-5.009094998E-2,-4.886921961E-3
2.231499463E2,7.049384713E-1,-5.497787148E-2,4.886921961E-3
2.231799474E2,9.346238375E-1,-7.086037099E-2,0.000000000E0
2.232099588E2,1.060462117E0,-8.185594529E-2,1.710422710E-2
2.232399323E2,1.178969979E0,-1.038470939E-1,3.176499158E-2
2.232599567E2,1.268156290E0,-1.209513173E-1,3.909537569E-2
2.232899479E2,1.342681766E0,-1.197295859E-1,4.886921868E-2
2.233199588E2,1.339016676E0,-1.282816976E-1,6.475171447E-2
2.233499479E2,1.342681766E0,-1.356120855E-1,7.452555746E-2
2.233799422E2,1.304808140E0,-1.343903542E-1,7.086037099E-2
2.233999432E2,1.194852471E0,-1.197295859E-1,7.819075137E-2
2.234299494E2,1.050688267E0,-1.160643995E-1,8.796459436E-2
2.234601208E2,1.032362223E0,-1.062905490E-1,9.162978828E-2
2.234899479E2,1.001819015E0,-1.233947799E-1,9.040805697E-2
2.235100302E2,9.566149712E-1,-1.111774743E-1,9.651670605E-2
2.235399494E2,8.625417352E-1,-1.087340117E-1,9.040805697E-2
2.235599510E2,8.258898258E-1,-1.136209369E-1,9.162978828E-2
2.235899364E2,7.599163651E-1,-1.099557430E-1,8.796459436E-2
2.236099385E2,7.098253965E-1,-9.773843735E-2,7.574728876E-2
2.236299494E2,6.487388611E-1,-9.773843735E-2,7.696902007E-2
2.236599526E2,6.096435189E-1,-9.773843735E-2,7.574728876E-2
2.236799989E2,5.546656251E-1,-8.429940045E-2,6.475171447E-2
2.237099385E2,4.202753007E-1,-7.330382615E-2,4.764748737E-2
2.237399364E2,2.932153046E-1,-6.352998316E-2,4.764748737E-2
2.237699656E2,2.101376504E-1,-5.864306539E-2,3.420845419E-2
2.237999432E2,1.441642046E-1,-5.253441259E-2,2.687807009E-2
2.238299375E2,1.014036313E-1,-4.031710699E-2,2.321287990E-2
2.238599161E2,7.086037099E-2,-3.054326214E-2,1.466076635E-2
2.238799390E2,0.000000000E0,0.000000000E0,0.000000000E0
2.238999614E2,0.000000000E0,0.000000000E0,0.000000000E0
2.239299265E2,-1.539380401E-1,2.565634064E-2,2.443460980E-3
2.239499312E2,-2.186897546E-1,3.176499158E-2,-1.466076635E-2
2.239699432E2,-2.773328125E-1,4.886921868E-2,-1.466076635E-2
2.239899484E2,-3.457497358E-1,5.253441259E-2,-2.687807009E-2
2.240199463E2,-4.471533597E-1,8.429940045E-2,-3.787364438E-2
2.240499625E2,-5.534439087E-1,9.896016866E-2,-4.642575979E-2
2.240799505E2,-6.902777553E-1,1.123992056E-1,-5.619960278E-2
2.240999536E2,-7.525860071E-1,1.233947799E-1,-5.375614017E-2
2.241203422E2,-7.782423496E-1,1.160643995E-1,-5.986479297E-2
2.241499442E2,-8.356636763E-1,1.221730486E-1,-6.597344577E-2
2.241799390E2,-8.723155856E-1,1.380555481E-1,-8.307767659E-2
2.242000880E2,-8.747590184E-1,1.429424733E-1,-8.796459436E-2
2.242299343E2,-8.808676600E-1,1.258382350E-1,-8.429940045E-2
2.242499531E2,-9.676105380E-1,1.258382350E-1,-7.696902007E-2
2.242699531E2,-1.075122833E0,1.270599663E-1,-7.208210230E-2
2.242999468E2,-1.066570759E0,1.307251602E-1,-7.574728876E-2
2.243299448E2,-1.036027431E0,1.197295859E-1,-6.108652428E-2
2.243499484E2,-1.088561893E0,1.197295859E-1,-5.986479297E-2
2.243700026E2,-1.137431145E0,1.197295859E-1,-7.086037099E-2
2.244000067E2,-1.171639562E0,1.172861308E-1,-6.352998316E-2
2.244201656E2,-1.182635069E0,1.160643995E-1,-5.986479297E-2
2.244499317E2,-1.166752577E0,1.123992056E-1,-5.497787148E-2
2.244699359E2,-1.174082994E0,1.246165112E-1,-5.497787148E-2
2.244999458E2,-1.070235968E0,1.111774743E-1,-4.764748737E-2
2.245199468E2,-1.010371089E0,1.038470939E-1,-3.176499158E-2
2.245399937E2,-9.224064946E-1,1.099557430E-1,-2.809980139E-2
2.245699343E2,-8.442157507E-1,1.111774743E-1,-2.809980139E-2
2.245899484E2,-7.452555895E-1,1.099557430E-1,-1.466076635E-2
2.246199401E2,-5.962044597E-1,8.796459436E-2,0.000000000E0
2.246399442E2,-5.155702829E-1,7.452555746E-2,9.773843922E-3
2.246599500E2,-4.312708676E-1,6.230825558E-2,8.552113548E-3
2.246899375E2,-3.200933933E-1,4.642575979E-2,3.665191587E-3
2.247099484E2,-3.090978265E-1,4.276056588E-2,1.466076635E-2
2.247299515E2,-2.675589919E-1,3.543018550E-2,2.443460934E-2
2.247499552E2,-1.307251602E-1,2.076941915E-2,3.054326214E-2
2.247799468E2,0.000000000E0,0.000000000E0,0.000000000E0
2.248099734E2,2.638937831E-1,-1.466076635E-2,5.619960278E-2
2.248399583E2,4.874704778E-1,-3.665191308E-2,8.429940045E-2
2.248699547E2,7.330383062E-1,-6.108652428E-2,7.819075137E-2
2.248999614E2,8.979719281E-1,-7.819075137E-2,7.574728876E-2
2.249200213E2,9.541715384E-1,-8.429940045E-2,8.307767659E-2
2.249499489E2,1.142318010E0,-1.136209369E-1,8.185594529E-2
2.249799500E2,1.280373573E0,-1.502728462E-1,8.063421398E-2
2.250099536E2,1.229060888E0,-1.368338168E-1,8.552113175E-2
2.250399526E2,1.172861218E0,-1.258382350E-1,7.574728876E-2
2.250699442E2,1.192408919E0,-1.490511149E-1,6.841690838E-2
2.250999281E2,1.155757070E0,-1.490511149E-1,6.230825558E-2
2.251199468E2,1.111774802E0,-1.356120855E-1,5.864306539E-2
2.251399479E2,1.081231475E0,-1.392772794E-1,5.497787148E-2
2.251699448E2,1.086118460E0,-1.563815027E-1,5.497787148E-2
2.251999640E2,1.039692640E0,-1.368338168E-1,5.131268129E-2
2.252203156E2,9.944885969E-1,-1.246165112E-1,4.886921868E-2
2.252499385E2,9.285151958E-1,-1.209513173E-1,4.398229718E-2
2.252799390E2,8.796459436E-1,-1.185078546E-1,3.054326214E-2
2.253099343E2,8.210029006E-1,-1.026253626E-1,2.932153270E-2
2.253299515E2,7.941248417E-1,-9.407325089E-2,1.832595654E-2
2.253499515E2,7.684684992E-1,-8.552113175E-2,-4.886921961E-3
2.253699552E2,7.024950385E-1,-7.696902007E-2,0.000000000E0
2.253999682E2,5.546656251E-1,-6.841690838E-2,2.443460980E-3
2.254299541E2,4.263839424E-1,-5.009094998E-2,-8.552113548E-3
2.254599640E2,3.628539443E-1,-4.031710699E-2,-2.809980139E-2
2.254900630E2,3.188716471E-1,-4.764748737E-2,-1.954768784E-2
2.255199625E2,2.675589919E-1,-3.665191308E-2,-1.221730467E-2
2.255499297E2,2.186897546E-1,-2.809980139E-2,-2.076941915E-2
2.255699656E2,2.028072625E-1,-2.687807009E-2,-3.787364438E-2
2.255999520E2,-9.040805697E-2,-1.221730490E-3,-1.014036313E-1
2.256299479E2,-1.331686229E-1,9.773843922E-3,-2.565634064E-2
2.256599520E2,-1.710422635E-1,2.687807009E-2,-1.954768784E-2
2.256899234E2,-2.419026345E-1,3.420845419E-2,-3.054326214E-2
2.257099385E2,-2.981022298E-1,4.886921868E-2,-2.809980139E-2
2.257299547E2,-3.836233616E-1,6.963863969E-2,-2.932153270E-2
2.257599359E2,-5.070181489E-1,8.552113175E-2,-2.932153270E-2
2.257899338E2,-5.729916096E-1,9.285151958E-2,-2.809980139E-2
2.258202463E2,-5.497786999E-1,9.407325089E-2,-2.687807009E-2
2.258499599E2,-6.047565937E-1,9.896016866E-2,-2.565634064E-2
2.258799515E2,-7.086036801E-1,9.651670605E-2,-1.343903504E-2
2.258999713E2,-8.136724830E-1,1.001819000E-1,-6.108652335E-3
2.259203661E2,-8.515461683E-1,9.896016866E-2,0.000000000E0
2.259499244E2,-9.627236128E-1,1.160643995E-1,-1.343903504E-2
2.259700791E2,-1.061683774E0,1.209513173E-1,4.886921961E-3
2.259999198E2,-1.128878951E0,1.209513173E-1,-8.552113548E-3
2.260199484E2,-1.144761443E0,1.209513173E-1,-1.466076635E-2
2.260499375E2,-1.237612963E0,1.270599663E-1,-1.343903504E-2
2.260699583E2,-1.287703991E0,1.307251602E-1,-7.330383174E-3
2.260999401E2,-1.210734963E0,1.209513173E-1,-2.443460980E-3
2.261299593E2,-1.148426652E0,1.172861308E-1,-7.330383174E-3
2.261599442E2,-1.084896684E0,1.111774743E-1,0.000000000E0
2.261799526E2,-1.102000952E0,1.136209369E-1,4.886921961E-3
2.262099369E2,-1.006705880E0,1.026253626E-1,9.773843922E-3
2.262299672E2,-9.407324791E-1,9.651670605E-2,7.330383174E-3
2.262599317E2,-8.246681094E-1,9.896016866E-2,0.000000000E0
2.262799635E2,-7.220427394E-1,1.014036313E-1,-1.221730490E-3
2.263100656E2,-5.949827433E-1,9.529497474E-2,-2.443460980E-3
2.263399297E2,-4.752531648E-1,7.574728876E-2,9.773843922E-3
2.263599422E2,-3.946189582E-1,6.230825558E-2,8.552113548E-3
2.263799468E2,-3.078760803E-1,5.009094998E-2,7.330383174E-3
2.264099401E2,-1.478293836E-1,4.642575979E-2,4.886921961E-3
2.264299416E2,-6.352998316E-2,4.398229718E-2,1.221730467E-2
2.264499557E2,0.000000000E0,0.000000000E0,0.000000000E0
2.264799343E2,2.064724565E-1,8.552113548E-3,1.832595654E-2
2.264999713E2,3.042109013E-1,-6.108652335E-3,-3.665191587E-3
2.265299583E2,4.899139404E-1,-2.809980139E-2,6.108652335E-3
2.265599609E2,5.949827433E-1,-4.153883830E-2,3.665191587E-3
2.265899510E2,6.695083380E-1,-5.131268129E-2,-1.221730490E-3
2.266199276E2,7.293730974E-1,-5.986479297E-2,0.000000000E0
2.266399458E2,7.867944241E-1,-6.597344577E-2,7.330383174E-3
2.266701369E2,8.381071091E-1,-7.086037099E-2,6.108652335E-3
2.266999713E2,8.833111525E-1,-8.552113175E-2,-7.330383174E-3
2.267299557E2,8.662069440E-1,-9.285151958E-2,-6.108652335E-3
2.267599760E2,9.040805697E-1,-1.282816976E-1,4.886921961E-3
2.267899281E2,9.602801800E-1,-1.185078546E-1,1.710422710E-2
2.268099484E2,1.034805775E0,-1.160643995E-1,1.343903504E-2
2.268399604E2,1.083674908E0,-1.258382350E-1,1.343903504E-2
2.268700948E2,1.114218235E0,-1.429424733E-1,2.199114859E-2
2.268999573E2,1.099557400E0,-1.258382350E-1,2.809980139E-2
2.269299260E2,1.076344609E0,-1.123992056E-1,3.298672289E-2
2.269499609E2,1.039692640E0,-1.160643995E-1,3.298672289E-2
2.269799489E2,9.615018964E-1,-1.270599663E-1,3.054326214E-2
2.270099635E2,8.319984674E-1,-1.026253626E-1,2.809980139E-2
