number,x,y
996,21,-7
997,11,18
998,14,-16
999,15,-2
1000,-7,18
1001,-3,15
1002,13,-12
1003,-17,12
1004,-21,12
1005,16,-9
1006,15,17
1007,20,6
1008,-6,-20
1009,14,15
1010,-21,-14
1011,16,17
1012,16,18
1013,15,-12
1014,5,23
1015,-17,-21
1016,-23,8
1017,19,-10
1018,20,2
1019,-25,4
1020,3,25
1021,-10,14
1022,-1,-14
1023,18,2
1024,-17,-22
1025,-26,4
1026,-26,-6
1027,9,-16
1028,-22,11
1029,-19,-16
1030,20,-9
1031,22,-7
1032,-21,-9
1033,13,-16
1034,-21,-15
1035,-4,-21
1036,-29,-3
1037,-23,11
1038,-28,-5
1039,-7,-21
1040,21,-9
1041,-27,1
1042,-26,3
1043,-8,14
1044,-26,2
1045,-25,5
1046,15,-15
1047,-23,10
1048,23,-7
1049,-3,20
1050,-22,-8
1051,-7,15
1052,16,-15
1053,-6,-21
1054,-9,14
1055,-24,11
1056,-5,-20
1057,-2,21
1058,-29,-4
1059,-26,7
1060,23,-6
1061,-1,16
1062,17,-15
1063,2,-13
1064,-13,-20
1065,-19,-17
1066,-8,-22
1067,7,23
1068,9,-17
1069,-2,18
1070,-19,-18
1071,-21,-13
1072,-28,1
1073,-16,-15
1074,-10,15
1075,-7,19
1076,15,18
1077,-1,-18
1078,-30,-3
1079,-20,-10
1080,-1,-19
1081,22,3
1082,-10,-22
1083,-22,-14
1084,-31,-3
1085,-1,22
1086,-16,-19
1087,17,17
1088,1,-13
1089,23,-8
1090,1,-17
1091,16,-14
1092,20,5
1093,-22,-11
1094,-3,-20
1095,1,24
1096,2,25
1097,-22,-9
1098,14,-2
1099,19,10
1100,18,1
1101,-25,-7
1102,-12,14
1103,6,-12
1104,-28,-1
1105,22,2
1106,-17,13
1107,17,-5
1108,-24,12
1109,1,-14
1110,-23,9
1111,-6,-22
1112,20,1
1113,16,-12
1114,11,-16
1115,-8,18
1116,-27,0
1117,17,-1
1118,-27,-6
1119,-18,13
1120,-23,-14
1121,-3,-21
1122,-10,-23
1123,17,14
1124,0,24
1125,4,25
1126,12,-16
1127,11,-17
1128,-18,-19
1129,-4,-22
1130,-2,-21
1131,-8,19
1132,17,-16
1133,21,5
1134,23,2
1135,-21,13
1136,-20,-17
1137,-11,-23
1138,8,22
1139,-22,-13
1140,21,2
1141,-23,-13
1142,14,-10
1143,-27,2
1144,-15,-18
1145,22,4
1146,23,4
1147,15,-10
1148,-29,1
1149,5,20
1150,1,-18
1151,-8,15
1152,-12,-23
1153,-20,-18
1154,-13,14
1155,-28,2
1156,22,-8
1157,18,17
1158,-29,2
1159,8,21
1160,0,-15
1161,2,26
1162,18,13
1163,-18,-22
1164,9,22
1165,-24,-13
1166,14,-11
1167,1,23
1168,-13,12
1169,-22,13
1170,-23,-11
1171,-13,-23
1172,24,4
1173,-25,-13
1174,-13,-19
1175,-1,23
1176,21,1
1177,-21,-16
1178,10,16
1179,21,0
1180,-25,12
1181,-27,4
1182,18,-6
1183,3,26
1184,15,-11
1185,-18,-23
1186,-13,-24
1187,-2,23
1188,-12,-24
1189,-4,19
1190,3,-13
1191,-5,17
1192,-3,23
1193,-23,-15
1194,22,-6
1195,-30,-4
1196,21,6
1197,-24,-14
1198,-15,11
1199,-1,-21
1200,20,7
1201,-11,15
1202,-23,-7
1203,17,18
1204,4,-14
1205,-21,-12
1206,-25,-14
1207,-25,-12
1208,5,25
1209,-29,0
1210,22,-9
1211,-4,23
1212,-5,-22
1213,-20,-19
1214,-29,-1
1215,-13,-25
1216,-14,-19
1217,-14,10
1218,-6,18
1219,-18,14
1220,-16,12
1221,7,-15
1222,-18,-21
1223,-16,-22
1224,-19,12
1225,16,19
1226,-21,-18
1227,24,5
1228,-16,-23
1229,23,5
1230,-13,15
1231,-9,15
1232,8,18
1233,-11,16
1234,-16,-21
1235,-2,24
1236,-17,14
1237,23,6
1238,-32,-3
1239,-5,19
1240,-30,-1
1241,13,18
1242,22,0
1243,17,-17
1244,-23,-12
1245,4,24
1246,-7,20
1247,-33,-3
1248,-25,8
1249,2,27
1250,-12,-22
1251,18,16
1252,-26,12
1253,6,-13
1254,18,12
1255,14,18
1256,1,27
1257,6,-14
1258,-2,25
1259,17,19
1260,23,0
1261,-8,20
1262,2,-18
1263,22,-10
1264,24,3
1265,-9,-23
1266,-14,-25
1267,10,18
1268,6,25
1269,-26,13
1270,-25,6
1271,-26,6
1272,13,19
1273,5,26
1274,-19,-23
1275,-26,14
1276,13,20
1277,1,-16
1278,-19,-22
1279,-26,-12
1280,18,-16
1281,17,-18
1282,0,-21
1283,18,-18
1284,20,9
1285,9,18
1286,20,10
1287,12,19
1288,-4,-23
1289,2,-19
1290,-23,-10
1291,1,25
1292,21,10
1293,-20,-22
1294,-27,-12
1295,-25,13
1296,-27,-11
1297,-16,-24
1298,22,-1
1299,17,-14
1300,-28,-6
1301,23,-1
1302,-25,-15
1303,-26,8
1304,3,-18
1305,18,15
1306,-32,-2
1307,6,26
1308,25,4
1309,-21,-19
1310,-4,24
1311,-22,-16
1312,17,20
1313,-31,-1
1314,-11,17
1315,13,21
1316,3,-17
1317,24,0
1318,-29,3
1319,19,15
1320,13,22
1321,-3,25
1322,24,1
1323,24,-6
1324,-12,-25
1325,-13,-26
1326,-27,5
1327,21,-6
1328,14,22
1329,-27,-13
1330,-19,-19
1331,-27,-14
1332,12,21
1333,-22,-19
1334,10,-17
1335,16,-10
1336,-23,12
1337,-19,-24
1338,-20,-24
1339,18,-11
1340,-29,4
1341,-20,-25
1342,20,11
1343,20,15
1344,-11,18
1345,7,21
1346,8,23
1347,18,0
1348,1,-21
1349,-33,-4
1350,-3,26
1351,23,7
1352,3,27
1353,-25,-11
1354,17,21
1355,-27,8
1356,-2,26
1357,24,-8
1358,-28,-7
1359,-24,9
1360,-23,-19
1361,-20,-23
1362,10,19
1363,-27,7
1364,14,23
1365,-6,20
1366,-28,-12
1367,4,26
1368,6,24
1369,-9,-24
1370,12,-17
1371,-32,-4
1372,-18,15
1373,-9,20
1374,-1,-20
1375,-3,-23
1376,17,-19
1377,-15,-21
1378,-1,-22
1379,13,23
1380,19,-16
1381,-32,-5
1382,-26,-7
1383,-3,27
1384,-5,23
1385,-27,13
1386,16,21
1387,-10,18
1388,17,-2
1389,13,-17
1390,-27,9
1391,24,6
1392,-28,-8
1393,-25,-16
1394,-30,3
1395,-34,-4
1396,24,-5
1397,6,-15
1398,25,0
1399,-5,22
1400,-2,-23
1401,-3,21
1402,20,14
1403,-21,14
1404,18,19
1405,-15,-25
1406,-22,-17
1407,-34,-3
1408,-28,13
1409,-19,14
1410,-27,12
1411,7,25
1412,19,17
1413,20,-10
1414,26,0
1415,14,19
1416,-26,11
1417,15,23
1418,-26,15
1419,19,-6
1420,22,-11
1421,16,-4
1422,-21,-25
1423,9,-18
1424,22,-5
1425,-24,-7
1426,17,22
1427,19,0
1428,8,19
1429,0,-19
1430,20,-11
1431,20,12
1432,-32,-1
1433,22,-12
1434,0,-22
1435,16,-16
1436,-28,8
1437,27,0
1438,27,1
1439,21,11
1440,-26,-16
1441,-33,-1
1442,-6,21
1443,25,-6
1444,22,-4
1445,1,26
1446,-8,21
1447,4,27
1448,10,-18
1449,16,-3
1450,2,-20
1451,23,-12
1452,14,20
1453,18,-12
1454,-5,-23
1455,-27,11
1456,-11,-25
1457,-6,22
1458,9,23
1459,-26,-17
1460,9,-19
1461,-33,-5
1462,13,-18
1463,-4,27
1464,-23,-17
1465,12,-18
1466,-33,-6
1467,-32,-6
1468,-25,9
1469,-4,26
1470,7,19
1471,-11,-26
1472,-19,-25
1473,-24,-15
1474,-16,13
1475,16,-18
1476,-1,26
1477,1,28
1478,19,-12
1479,-34,-6
1480,-24,-12
1481,25,-8
1482,24,7
1483,-10,20
1484,-27,10
1485,17,23
1486,0,25
1487,24,-12
1488,24,8
1489,-2,-24
1490,25,7
1491,0,26
1492,19,-17
1493,6,27
1494,18,23
1495,-13,-27
1496,-21,15
1497,-27,-8
1498,-20,-21
1499,-3,-24
1500,7,26
1501,4,-18
1502,25,-12
1503,-1,-24
1504,28,1
1505,-18,-25
1506,8,26
1507,25,8
1508,-23,-18
1509,-31,-4
1510,25,-9
1511,21,9
1512,-27,-10
1513,-26,16
1514,-21,-23
1515,-10,-24
1516,-25,-17
1517,0,-23
1518,-26,-10
1519,-34,-7
1520,24,-13
1521,-33,0
1522,-6,-23
1523,19,-13
1524,-26,-9
1525,-30,0
1526,-27,15
1527,22,7
1528,25,-7
1529,20,17
1530,-29,-6
1531,25,6
1532,-25,15
1533,12,23
1534,-9,19
1535,6,-16
1536,18,24
1537,28,2
1538,19,14
1539,22,8
1540,3,-19
1541,25,9
1542,9,24
1543,26,4
1544,24,-11
1545,-5,27
1546,-14,-27
1547,-34,-8
1548,22,9
1549,-35,-7
1550,26,-9
1551,12,24
1552,-5,-24
1553,-22,-23
1554,-33,-2
1555,20,-13
1556,-25,-18
1557,22,-2
1558,27,2
1559,-10,-26
1560,-19,13
1561,16,22
1562,-35,-4
1563,13,-19
1564,26,9
1565,-22,-20
1566,7,27
1567,-34,-1
1568,-22,-21
1569,-21,16
1570,-28,4
1571,10,22
1572,8,-17
1573,19,24
1574,-17,-24
1575,-15,-27
1576,-25,16
1577,20,18
1578,29,2
1579,2,-14
1580,23,-13
1581,12,-19
1582,-12,18
1583,-1,27
1584,2,-15
1585,15,-18
1586,24,-10
1587,24,-14
1588,-10,-27
1589,10,24
1590,-7,22
1591,21,-11
1592,-15,13
1593,6,28
1594,-4,25
1595,19,-18
1596,8,-19
1597,9,26
1598,9,27
1599,-27,-15
1600,6,-17
1601,-31,3
1602,7,-19
1603,-28,15
1604,8,24
1605,29,1
1606,-33,-8
1607,-16,14
1608,18,25
1609,-24,15
1610,3,28
1611,-31,-5
1612,23,-14
1613,-28,-10
1614,-35,-8
1615,-5,28
1616,-28,7
1617,-9,-27
1618,20,13
1619,-6,-24
1620,13,-20
1621,-8,22
1622,18,-19
1623,-6,27
1624,10,-19
1625,-28,11
1626,-7,-23
1627,-12,19
1628,-24,-19
1629,-16,-27
1630,-28,12
1631,-36,-7
1632,-37,-7
1633,-38,-7
1634,-21,17
1635,-21,18
1636,3,29
1637,24,-4
1638,-25,14
1639,20,-18
1640,17,-13
1641,15,24
1642,-21,19
1643,6,19
1644,0,28
1645,-29,-8
1646,20,-14
1647,9,-20
1648,-23,-20
1649,26,10
1650,-24,14
1651,20,-16
1652,-7,27
1653,-6,26
1654,19,-5
1655,-14,12
1656,-36,-4
1657,-6,23
1658,-6,25
1659,25,-1
1660,-25,17
1661,-29,11
1662,9,19
1663,17,25
1664,-36,-5
1665,-10,-28
1666,-21,-26
1667,-30,-6
1668,-29,12
1669,-12,-27
1670,-13,13
1671,-9,-28
1672,26,-1
1673,-15,-28
1674,26,-8
1675,10,-20
1676,9,25
1677,25,-10
1678,-16,-25
1679,25,-2
1680,20,-5
1681,5,28
1682,25,10
1683,18,26
1684,-7,25
1685,-29,13
1686,9,28
1687,26,11
1688,23,-4
1689,-26,-18
1690,17,24
1691,-15,-29
1692,26,-2
1693,2,28
1694,-12,16
1695,-33,-9
1696,20,16
1697,-7,24
1698,-17,-27
1699,13,-21
1700,-28,-15
1701,18,21
1702,25,-4
1703,11,-20
1704,27,4
1705,8,-20
1706,22,11
1707,-27,14
1708,21,17
1709,-29,-15
1710,20,-12
1711,-29,-16
1712,19,18
1713,18,-20
1714,-21,-27
1715,10,28
1716,-8,-24
1717,8,-21
1718,21,-14
1719,10,-21
1720,-32,0
1721,-16,-29
1722,21,-12
1723,-10,21
1724,-9,-26
1725,-22,-24
1726,19,26
1727,10,-22
1728,-11,-28
1729,-3,28
1730,7,-16
1731,29,0
1732,4,-19
1733,-20,15
1734,-2,27
1735,20,19
1736,3,-16
1737,-37,-5
1738,-23,-23
1739,24,10
1740,0,29
1741,0,30
1742,24,2
1743,-10,-29
1744,-8,-28
1745,1,-23
1746,17,-20
1747,12,-21
1748,-30,4
1749,-7,28
1750,-20,18
1751,-24,-23
1752,-24,-20
1753,27,9
1754,10,26
1755,-20,17
1756,-10,-30
1757,27,-2
1758,-35,-6
1759,-5,29
1760,29,-1
1761,-1,-25
1762,-8,-27
1763,-6,-25
1764,28,3
1765,-23,14
1766,7,-21
1767,-22,19
1768,10,29
1769,-34,-9
1770,-17,-26
1771,-10,-31
1772,-22,16
1773,-29,-17
1774,27,-9
1775,11,26
1776,-22,-27
1777,-22,-28
1778,-30,5
1779,-37,-4
1780,-1,-26
1781,-13,16
1782,23,8
1783,28,-9
1784,21,13
1785,-14,16
1786,18,-21
1787,-14,-29
1788,-22,18
1789,-8,-29
1790,27,11
1791,-29,-18
1792,-23,-28
1793,30,0
1794,-21,20
1795,-37,-3
1796,22,12
1797,4,29
1798,27,-3
1799,-25,18
1800,7,28
1801,26,-6
1802,-30,2
1803,19,21
1804,10,30
1805,24,11
1806,25,-11
1807,21,-16
1808,-20,20
1809,18,-14
1810,5,-15
1811,14,-20
1812,-25,-20
1813,27,5
1814,30,2
1815,7,-18
1816,14,-18
1817,1,29
1818,-37,-6
1819,-23,-29
1820,26,7
1821,27,-6
1822,-17,-29
1823,31,2
1824,16,-19
1825,30,1
1826,-23,15
1827,-7,-25
1828,27,10
1829,-32,1
1830,15,25
1831,-32,-9
1832,-23,-24
1833,28,-10
1834,-20,-20
1835,-36,-8
1836,-37,-2
1837,28,-3
1838,-23,18
1839,23,-15
1840,11,30
1841,18,-22
1842,27,6
1843,28,-11
1844,-29,-9
1845,-19,17
1846,-22,-25
1847,27,-7
1848,-37,-8
1849,29,-10
1850,3,30
1851,21,-18
1852,3,-15
1853,-7,29
1854,28,11
1855,2,-23
1856,-8,25
1857,11,28
1858,26,8
1859,-28,6
1860,-29,7
1861,-7,-26
1862,-7,-29
1863,14,24
