number,x,y
413,-11,5
414,6,12
415,-10,-3
416,14,6
417,13,10
418,-2,10
419,3,-13
420,-10,13
421,10,8
422,-13,7
423,12,-11
424,-11,9
425,-12,-1
426,1,-11
427,-11,-3
428,10,-16
429,10,11
430,-2,8
431,2,-7
432,-6,-9
433,3,10
434,8,-14
435,16,-8
436,15,-7
437,4,-14
438,-1,8
439,9,-16
440,-8,-8
441,-11,-4
442,16,5
443,0,-11
444,9,12
445,-12,-4
446,-2,-8
447,16,-9
448,17,5
449,-12,2
450,-6,13
451,11,11
452,-13,4
453,9,-17
454,12,11
455,13,-11
456,-7,15
457,-3,-11
458,-12,1
459,1,-10
460,-13,1
461,15,-2
462,-1,-9
463,9,13
464,0,-12
465,-3,-12
466,3,-14
467,7,12
468,11,-14
469,-4,9
470,12,12
471,-4,-12
472,16,-3
473,15,-10
474,-12,6
475,-2,-11
476,15,8
477,18,-6
478,-12,9
479,-5,-12
480,-13,-4
481,16,-7
482,-11,13
483,-3,11
484,17,6
485,14,-11
486,11,-15
487,11,-13
488,16,-2
489,11,-11
490,2,-14
491,18,5
492,14,7
493,1,-8
494,-10,11
495,6,-14
496,-8,15
497,17,-7
498,-13,5
499,-11,1
500,-1,-11
501,5,-14
502,-13,-1
503,-13,9
504,19,5
505,-9,14
506,-11,12
507,-13,2
508,19,-6
509,5,-15
510,-12,10
511,-7,16
512,8,-17
513,20,5
514,-12,-5
515,19,6
516,21,5
517,13,11
518,17,1
519,7,-15
520,-3,-13
521,16,-10
522,8,-18
523,13,-2
524,9,-18
525,17,-10
526,-1,10
527,15,-11
528,7,-18
529,11,12
530,15,6
531,-5,13
532,-14,9
533,15,-1
534,19,-7
535,14,-12
536,-10,-7
537,11,13
538,-5,-13
539,18,-10
540,-2,11
541,17,-11
542,19,-8
543,-10,-8
544,17,7
545,-14,7
546,10,12
547,-14,1
548,4,11
549,-12,-2
550,8,13
551,1,-14
552,-14,8
553,18,7
554,14,11
555,21,4
556,0,-14
557,-12,11
558,6,13
559,-9,-8
560,17,-4
561,20,4
562,-7,17
563,2,9
564,9,-19
565,10,13
566,-5,10
567,16,-1
568,-12,12
569,-6,-11
570,20,-6
571,-11,0
572,-4,-13
573,2,10
574,17,0
575,-5,11
576,19,-10
577,1,8
578,7,-19
579,-14,4
580,10,-18
581,5,13
582,11,-16
583,15,9
584,-8,17
585,6,14
586,18,4
587,6,-19
588,1,9
589,10,-12
590,19,-11
591,-5,-14
592,0,-15
593,-12,-6
594,12,-12
595,1,10
596,18,3
597,11,-17
598,4,13
599,-13,12
600,-11,-8
601,10,14
602,16,9
603,-13,10
604,9,14
605,4,14
606,-8,-9
607,17,8
608,5,-16
609,-12,-7
610,21,3
611,8,14
612,-12,0
613,-14,-4
614,18,-8
615,-8,-10
616,-12,13
617,20,-8
618,18,2
619,-13,-6
620,-15,1
621,-1,-15
622,-6,-14
623,-6,-13
624,17,-8
625,9,15
626,12,-13
627,8,-15
628,0,-13
629,19,-12
630,-13,13
631,5,-17
632,-14,0
633,7,-20
634,19,2
635,18,1
636,17,-9
637,20,3
638,12,13
639,3,-15
640,3,-16
641,-15,8
642,20,-5
643,13,12
644,21,-6
645,-13,-2
646,20,-9
647,19,-13
648,-6,16
649,22,5
650,-9,-9
651,4,-17
652,5,12
653,-7,-11
654,3,13
655,-8,18
656,-9,-10
657,-14,-3
658,22,4
659,4,15
660,22,6
661,22,3
662,17,-2
663,-4,13
664,8,15
665,21,-7
666,-15,7
667,20,-13
668,12,-17
669,-8,19
670,-5,16
671,21,-9
672,-9,18
673,5,-18
674,-10,14
675,19,-5
676,-5,17
677,10,15
678,-14,5
679,17,-12
680,12,-18
681,23,5
682,23,3
683,-13,14
684,0,-16
685,-1,-13
686,-14,3
687,14,12
688,4,16
689,4,-18
690,-11,14
691,16,10
692,-13,-7
693,18,-13
694,-2,12
695,-8,20
696,3,-18
697,-14,12
698,17,-1
699,12,-19
700,-3,13
701,18,-1
702,17,10
703,15,12
704,21,6
705,-16,1
706,5,16
707,21,-10
708,-7,-12
709,-7,-14
710,22,-9
711,23,6
712,14,13
713,-15,-4
714,2,13
715,13,-19
716,1,11
717,-1,12
718,-15,6
719,18,-14
720,-14,10
721,10,16
722,2,12
723,-14,-1
724,17,11
725,20,-11
726,-1,-16
727,17,-13
728,-9,19
729,21,-13
730,1,12
731,6,15
732,3,16
733,4,-19
734,19,-4
735,23,-9
736,5,-19
737,-3,14
738,11,16
739,22,-7
740,-15,-3
741,-15,4
742,-14,14
743,-9,17
744,13,-13
745,18,-2
746,-10,18
747,-11,-9
748,-16,4
749,12,-20
750,-16,-3
751,-2,-13
752,21,7
753,20,6
754,-8,-11
755,13,-18
756,7,13
757,14,-19
758,8,-20
759,-15,14
760,-6,17
761,20,2
762,11,17
763,11,-19
764,-15,13
765,14,-13
766,6,-20
767,6,-21
768,-17,4
769,12,-15
770,18,10
771,2,16
772,-1,13
773,19,-2
774,4,17
775,-9,-11
776,-9,20
777,-7,18
778,15,-12
779,16,12
780,-15,9
781,-1,14
782,15,-19
783,17,12
784,18,-4
785,-10,-11
786,2,-18
787,-10,-12
788,-16,14
789,22,-13
790,20,7
791,-1,-17
792,24,-9
793,2,14
794,1,-15
795,3,-17
796,0,14
797,4,18
798,24,-10
799,-16,13
800,23,2
801,-2,-16
802,-11,-12
803,3,17
804,21,-12
805,-16,12
806,6,-22
807,16,13
808,24,-8
809,-1,-18
810,13,-14
811,19,7
812,12,14
813,15,-20
814,14,-18
815,14,-14
816,7,15
817,14,-17
818,-13,-8
819,23,1
820,-8,21
821,-5,-15
822,21,-5
823,25,-9
824,12,15
825,-4,16
826,18,9
827,20,1
828,-16,11
829,-11,15
830,14,-16
831,16,14
832,0,9
833,15,-21
834,-15,-1
835,-10,19
836,23,-8
837,-16,-1
838,2,-17
839,21,-14
840,-16,-4
841,-17,3
842,-11,16
843,16,-20
844,-6,18
845,0,-18
846,15,-22
847,23,-13
848,-16,-2
849,24,-11
850,24,1
851,12,17
852,15,14
853,-9,-12
854,-12,-12
855,6,-23
856,-12,-11
857,7,16
858,6,-24
859,24,3
860,24,6
861,23,-7
862,-13,15
863,22,1
864,-16,6
865,-10,-10
866,16,-22
867,-16,7
868,-17,7
869,7,-24
870,-2,-18
871,-5,-16
872,8,-24
873,12,18
874,-2,-15
875,12,16
876,5,18
877,-17,-1
878,0,15
879,17,-14
880,-11,-13
881,-16,15
882,26,-9
883,-16,16
884,1,15
885,-2,-19
886,25,1
887,-13,16
888,-16,2
889,11,-20
890,14,-20
891,16,-19
892,-3,15
893,15,-17
894,21,-15
895,-11,18
896,7,-22
897,27,-9
898,21,-16
899,-13,-12
900,17,13
901,23,0
902,22,-6
903,21,1
904,-14,-7
905,-17,-3
906,-3,-19
907,3,-19
908,24,5
909,25,5
910,24,-13
911,-4,17
912,5,-21
913,10,17
914,-15,10
915,19,9
916,-17,12
917,-6,-16
918,13,-16
919,20,-14
920,18,-3
921,-13,-11
922,5,19
923,18,8
924,18,12
925,9,17
926,24,-7
927,16,-23
928,25,3
929,-3,16
930,-17,16
931,-16,17
932,-12,-9
933,-5,18
934,24,-6
935,-1,-19
936,-2,16
937,-10,15
938,20,-16
939,8,16
940,1,16
941,25,-10
942,9,-24
943,-13,17
944,-1,16
945,-4,-14
946,23,-14
947,-16,10
948,23,-1
949,28,-9
950,7,-25
951,-18,12
952,-14,16
953,-12,-10
954,-3,-20
955,24,-1
956,22,-16
957,-12,-13
958,-17,1
959,11,-21
960,21,0
961,24,7
962,10,-19
963,-14,-5
964,6,19
965,-3,-14
966,28,-10
967,16,-24
968,24,2
969,-8,22
970,9,-23
971,17,-24
972,-13,18
973,3,-20
974,22,-1
975,5,20
976,23,-12
977,-16,9
978,-6,-17
979,4,-20
980,-18,3
981,6,20
982,-4,-20
983,25,-7
984,-12,17
985,24,-14
986,16,-25
987,4,20
988,-17,11
989,25,-13
990,14,-22
991,-17,9
992,-19,12
993,5,-24
994,25,-1
995,19,-16
996,24,-15
997,-14,15
998,24,8
999,-18,9
1000,24,-16
1001,26,5
1002,-11,19
1003,15,-23
1004,3,20
1005,9,-22
1006,6,18
1007,-14,-12
1008,-6,-18
1009,-7,-18
1010,12,-21
1011,14,14
1012,-17,-4
1013,21,-17
1014,1,-17
1015,16,-21
1016,24,-12
1017,-20,12
1018,-21,12
1019,-19,13
1020,-17,6
1021,-18,-1
1022,-20,13
1023,-14,-8
1024,-15,17
1025,9,18
1026,-6,-19
1027,9,-25
1028,-7,22
1029,-18,16
1030,-18,8
1031,17,-19
1032,-8,23
1033,-17,14
1034,7,-26
1035,10,-25
1036,-8,24
1037,22,-5
1038,25,8
1039,10,-26
1040,-6,-20
1041,-5,-19
1042,-19,14
1043,26,4
1044,-18,14
1045,21,-4
1046,25,-12
1047,15,15
1048,6,21
1049,21,-1
1050,-18,6
1051,-16,0
1052,22,7
1053,3,19
1054,-3,-21
1055,17,-21
1056,-14,-11
1057,-9,24
1058,-6,-21
1059,10,-27
1060,7,17
1061,-18,0
1062,-15,-7
1063,-19,8
1064,26,-1
1065,22,-17
1066,11,-25
1067,27,-10
1068,-8,-12
1069,22,-18
1070,24,-2
1071,27,-11
1072,26,6
1073,-9,23
1074,-6,22
1075,-6,19
1076,-20,14
1077,13,16
1078,-16,5
1079,8,18
1080,19,-1
1081,1,17
1082,-8,25
1083,23,7
1084,-22,12
1085,11,-27
1086,26,-12
1087,-11,20
1088,25,9
1089,-17,-2
1090,-9,25
1091,21,-2
1092,-6,-15
1093,28,-8
1094,18,11
1095,3,21
1096,17,14
1097,14,16
1098,-14,-13
1099,26,8
1100,-18,5
1101,29,-8
1102,-14,-9
1103,11,-24
1104,18,-24
1105,-18,-3
1106,17,-22
1107,-15,-9
1108,13,17
1109,26,7
1110,-16,-5
1111,2,-20
1112,5,21
1113,27,7
1114,-11,21
1115,23,-18
1116,-23,12
1117,20,8
1118,6,22
1119,-6,21
1120,-4,-21
1121,4,-24
1122,-3,-22
1123,20,-15
1124,7,-27
1125,10,-21
1126,3,-24
1127,-11,-14
1128,-20,15
1129,-8,-14
1130,-18,15
1131,7,21
1132,-14,18
1133,8,-26
1134,15,16
1135,11,-23
1136,29,-9
1137,16,-13
1138,21,-18
1139,-10,21
1140,-5,21
1141,24,-3
1142,-19,6
1143,25,-16
1144,2,17
1145,-4,-22
1146,20,-17
1147,-15,-6
1148,9,19
1149,0,17
1150,20,0
1151,-15,-11
1152,-7,-21
1153,10,-28
1154,28,-7
1155,8,19
1156,-23,13
1157,27,8
1158,10,-29
1159,-7,25
1160,11,-29
1161,25,10
1162,19,12
1163,-8,-15
1164,2,-21
1165,-9,22
1166,-12,21
1167,21,-19
1168,15,-24
1169,12,-22
1170,-16,-6
1171,19,10
1172,20,-2
1173,6,-27
1174,2,20
1175,-19,3
1176,26,10
1177,-11,-15
1178,16,16
1179,25,-15
1180,25,11
1181,-7,23
1182,-1,17
1183,-14,-14
1184,23,-19
1185,-19,16
1186,-12,-14
1187,23,-15
1188,16,-17
1189,13,-21
1190,-16,18
1191,12,-29
1192,7,22
1193,1,20
1194,-7,-20
1195,-17,17
1196,-10,-15
1197,5,22
1198,27,9
1199,-2,-22
1200,-22,11
1201,-11,22
1202,-20,3
1203,5,23
1204,10,18
1205,0,18
1206,-19,-3
1207,25,12
1208,-15,-14
1209,-15,-13
1210,14,-15
1211,25,-14
1212,16,-26
1213,23,8
1214,27,-12
1215,-9,-13
1216,29,-10
1217,-16,-13
1218,0,20
1219,18,14
1220,5,-25
1221,17,16
1222,2,-24
1223,-20,4
1224,-9,26
1225,-8,26
1226,2,-25
1227,25,-2
1228,26,3
1229,-6,25
1230,-6,26
1231,2,18
1232,5,-23
1233,19,14
1234,27,3
1235,16,15
1236,26,12
1237,-10,26
1238,7,-28
1239,-19,17
1240,8,20
1241,1,-24
1242,16,-27
1243,9,-29
1244,23,-17
1245,-18,-4
1246,8,-27
1247,27,2
1248,13,18
1249,15,-15
1250,-21,14
1251,9,20
1252,14,17
1253,26,-16
1254,-23,14
1255,-17,10
1256,-12,20
1257,9,21
1258,16,17
1259,-1,18
1260,30,-10
1261,-7,-22
1262,-15,-10
1263,-10,-16
1264,-6,23
1265,20,14
1266,-17,-6
1267,26,-14
1268,-8,-18
1269,-14,19
1270,16,-18
1271,-2,-23
1272,19,13
1273,-1,-22
1274,17,-27
1275,-19,7
1276,25,13
1277,5,-26
1278,1,-25
1279,-23,15
1280,27,-16
1281,-16,-10
1282,-24,12
1283,25,-8
1284,26,-7
1285,-12,22
1286,-13,22
1287,-23,11
1288,26,-6
1289,12,-28
1290,18,-15
1291,27,5
1292,24,-5
1293,28,-16
1294,20,12
1295,0,21
1296,28,9
1297,9,-30
1298,28,8
1299,-5,22
1300,-7,-23
1301,0,-19
1302,8,-30
1303,26,2
1304,-10,-13
1305,1,-20
1306,8,-28
1307,31,-10
1308,-11,26
1309,22,-2
1310,-3,-23
1311,-24,15
1312,27,-6
1313,-10,24
1314,-9,-16
1315,18,-27
1316,-5,26
1317,4,22
1318,15,-27
1319,10,21
1320,3,-25
1321,24,-17
1322,-11,23
1323,-5,-22
1324,18,-26
1325,-18,-2
1326,27,-14
1327,1,19
1328,-22,10
1329,10,22
1330,19,15
1331,-8,-21
1332,32,-10
1333,20,-3
1334,21,14
1335,-9,-21
1336,32,-11
1337,0,-25
1338,-11,24
1339,-9,-22
1340,16,-28
1341,-23,16
1342,-20,7
1343,-5,25
1344,-20,-3
1345,-3,-24
1346,18,-23
1347,28,7
1348,-10,-22
1349,-15,19
1350,26,-15
1351,26,0
1352,-16,-11
1353,28,5
1354,19,16
1355,29,9
1356,-13,19
1357,13,19
1358,29,8
1359,12,-30
1360,28,-17
1361,-21,4
1362,3,-26
1363,-8,-23
1364,-10,-21
1365,17,15
1366,3,22
1367,7,23
1368,33,-10
1369,23,-20
1370,23,9
1371,-21,10
1372,28,3
1373,-7,-16
1374,-1,19
1375,24,9
1376,-1,-23
1377,-21,5
1378,3,23
1379,-19,9
1380,24,-20
1381,-6,27
1382,-17,-13
1383,-20,11
1384,10,23
1385,-4,26
1386,-22,5
1387,0,22
1388,14,18
1389,7,24
1390,10,20
1391,-12,26
1392,21,-20
1393,-3,26
1394,5,24
1395,-14,20
1396,-22,14
1397,19,-24
1398,-4,-24
1399,8,22
1400,-2,-21
1401,28,2
1402,21,12
1403,-22,9
1404,-5,27
1405,-8,-19
1406,20,-24
1407,18,15
1408,-22,4
1409,24,11
1410,25,-20
1411,25,-19
1412,-5,20
1413,31,-9
1414,-20,-2
1415,6,24
1416,-24,14
1417,-4,-25
1418,-16,-9
1419,-11,27
1420,-24,16
1421,17,-26
1422,-7,27
1423,-20,16
1424,-4,22
1425,-25,12
1426,-12,24
1427,-25,15
1428,10,-30
1429,7,-29
1430,21,-21
1431,-21,7
1432,27,-5
1433,7,25
1434,6,25
1435,6,-29
1436,0,23
1437,20,10
1438,18,-16
1439,-5,-25
1440,-8,27
1441,-16,-12
1442,20,16
1443,24,-21
1444,14,-23
1445,16,-29
1446,-1,-24
1447,19,-27
1448,4,-26
1449,-6,-22
1450,-9,-18
1451,8,24
1452,-3,27
1453,-20,17
1454,25,-6
1455,20,13
1456,-17,-7
1457,-18,1
1458,-26,15
1459,-20,-1
1460,14,-27
1461,21,-24
1462,-4,-26
1463,-7,28
1464,27,12
1465,16,-30
1466,28,-15
1467,-7,24
1468,-19,-1
1469,-19,0
1470,4,-27
1471,18,16
1472,9,-31
1473,17,-29
1474,7,-30
1475,-11,25
1476,28,-14
1477,-18,-5
1478,30,-9
1479,-22,7
1480,-21,-1
1481,27,0
1482,29,10
1483,30,-8
1484,-1,-25
1485,7,-31
1486,-22,3
1487,-26,14
1488,12,19
1489,-11,28
1490,11,-30
1491,31,-11
1492,-25,13
1493,-20,2
1494,-21,0
1495,-6,28
1496,28,-5
1497,-24,17
1498,26,13
1499,-3,28
1500,-20,8
1501,-11,29
1502,11,19
1503,30,-11
1504,-24,18
1505,-23,17
1506,-5,-23
1507,28,4
1508,-23,10
1509,-3,-26
1510,-17,-11
1511,30,8
1512,-2,19
1513,-17,-8
1514,29,-14
1515,-12,27
1516,-21,15
1517,27,-1
1518,30,10
1519,20,-27
1520,32,-9
1521,-22,-1
1522,29,7
1523,7,26
1524,-12,29
1525,-10,-18
1526,16,18
1527,-11,-22
1528,-10,-23
1529,-2,-25
1530,-23,7
1531,28,1
1532,20,-19
1533,4,-28
1534,6,-31
1535,-27,15
1536,5,-31
1537,-23,3
1538,21,-25
1539,-8,-24
1540,-19,-5
1541,21,16
1542,32,-8
1543,-22,16
1544,16,19
1545,19,-17
1546,-1,-26
1547,-18,-7
1548,29,1
1549,-20,-4
1550,-1,22
1551,-13,21
1552,-19,10
1553,11,-31
1554,22,16
1555,-17,-10
1556,19,-26
1557,-9,27
1558,-4,-27
1559,26,-17
1560,23,-21
1561,16,20
1562,30,11
1563,26,-5
1564,-9,28
1565,26,-19
1566,-12,23
1567,15,20
1568,22,12
1569,-22,-2
1570,-6,29
1571,29,4
1572,-19,4
1573,13,-30
1574,25,-3
1575,-10,28
1576,6,26
1577,-4,21
1578,11,-32
1579,31,8
1580,28,-12
1581,-20,18
1582,29,-13
1583,-25,18
1584,30,-12
1585,11,21
1586,-23,2
1587,17,-25
1588,-19,18
1589,20,-25
1590,-24,2
1591,-10,-19
1592,-21,17
1593,-25,19
1594,22,-20
1595,14,-30
1596,-5,-27
1597,11,-33
1598,-18,18
1599,22,13
1600,-6,-23
1601,5,-32
1602,-25,17
1603,31,11
1604,30,4
1605,-16,19
1606,-13,-13
1607,-14,22
1608,27,-2
1609,-4,25
1610,29,-16
1611,16,-31
1612,-20,-5
1613,-2,20
1614,7,-32
1615,21,-22
1616,-2,22
1617,-20,0
1618,21,-23
1619,11,23
1620,-24,7
1621,16,-32
1622,-28,15
1623,-9,-17
1624,15,-28
1625,-14,-15
1626,14,20
1627,10,-32
1628,-13,-14
1629,-17,-9
1630,-29,15
1631,6,27
1632,16,-33
1633,7,27
1634,-11,-23
1635,-18,-8
1636,23,16
1637,22,14
1638,-19,-7
1639,-21,-4
1640,1,22
1641,11,24
1642,-27,16
1643,-13,-15
1644,29,2
1645,11,-26
1646,12,-25
1647,5,26
1648,32,-7
1649,0,24
1650,5,-33
1651,-14,-16
1652,-7,29
1653,23,-5
1654,-22,-4
1655,-1,-27
1656,14,21
1657,4,-31
1658,29,11
1659,10,24
1660,12,20
1661,8,23
1662,27,13
1663,-6,-24
1664,30,1
1665,29,5
1666,15,-31
1667,-1,-28
1668,25,-4
1669,30,9
1670,13,21
1671,4,26
1672,-26,18
1673,27,-3
1674,-21,-5
1675,24,13
1676,24,14
1677,-18,-13
1678,-25,16
1679,15,21
1680,29,-17
1681,-19,19
1682,-8,29
1683,23,17
1684,-5,29
1685,31,-7
1686,28,-4
1687,23,18
1688,1,-26
1689,16,-34
1690,-23,-4
1691,-23,-3
1692,-27,17
1693,20,-28
1694,32,-6
1695,6,28
1696,32,-12
1697,33,-11
1698,-23,5
1699,28,-3
1700,4,-33
1701,-23,8
1702,4,24
1703,-3,25
1704,-19,-13
1705,11,-34
1706,-24,5
1707,10,-34
1708,29,-4
1709,8,-32
1710,33,-6
1711,-20,-13
1712,17,20
1713,22,-25
1714,2,23
1715,15,22
1716,3,-31
1717,4,-29
1718,-25,7
1719,-6,30
1720,28,-1
1721,-27,14
1722,0,-26
1723,7,28
1724,-5,23
1725,-19,20
1726,-9,-20
1727,22,18
1728,-27,13
1729,-15,20
1730,-25,6
1731,-19,2
1732,4,-34
1733,19,17
1734,-26,6
1735,2,-31
1736,-19,21
1737,-27,12
1738,-11,-16
1739,-13,24
1740,-3,17
1741,-16,20
1742,-17,20
1743,-27,11
1744,16,-35
1745,-27,10
1746,18,20
1747,-26,19
1748,-2,-27
1749,-16,21
1750,3,24
1751,28,13
1752,29,-3
1753,-19,-8
1754,30,-14
1755,1,24
1756,-13,26
1757,29,-18
1758,24,16
1759,-12,-23
1760,23,-25
1761,-24,4
1762,11,25
1763,29,0
1764,30,-18
1765,28,-6
1766,-14,24
1767,10,-35
1768,-1,-29
1769,16,-36
1770,22,-23
1771,17,-36
1772,24,-22
1773,34,-6
1774,22,9
1775,-26,7
1776,17,-37
1777,-18,-14
1778,34,-11
1779,31,1
1780,-12,-22
1781,-26,10
1782,-25,11
1783,-14,25
1784,-13,27
1785,14,-31
1786,19,20
1787,-5,24
1788,31,12
1789,-10,-24
1790,-24,-3
1791,7,29
1792,-5,-26
1793,-3,29
1794,23,-24
1795,-13,29
1796,-13,28
1797,-13,-16
1798,-28,12
1799,-16,22
1800,-11,-21
1801,-5,-28
1802,15,-33
1803,-21,18
1804,17,-38
1805,-28,16
1806,33,-8
1807,3,26
1808,4,-35
1809,-4,28
1810,-27,9
1811,-28,10
1812,-25,20
1813,-8,-25
1814,-25,2
1815,3,-32
1816,24,-24
1817,33,-9
1818,-21,2
1819,7,-33
1820,19,21
1821,-20,-14
1822,-23,-5
1823,23,12
1824,28,-18
1825,25,-24
1826,-19,-12
1827,25,-21
1828,-29,10
1829,33,-12
1830,31,4
1831,-13,30
1832,15,-36
1833,8,27
1834,-18,-15
1835,18,-37
1836,-28,14
1837,25,-25
1838,-23,1
1839,28,-19
1840,-24,19
1841,-14,26
1842,17,-32
1843,-23,18
1844,4,-36
1845,-14,30
1846,14,-33
1847,3,-36
1848,-19,-9
1849,34,-7
1850,32,8
1851,28,10
1852,-28,13
1853,3,-37
1854,17,-33
1855,-23,-1
1856,-18,21
1857,-13,31
1858,-1,-30
1859,19,-37
1860,22,-22
1861,-21,-13
1862,2,-37
1863,-3,24
1864,-18,-10
1865,7,30
1866,-11,-19
1867,-22,18
1868,32,11
1869,34,-12
1870,-7,30
1871,20,21
1872,-5,30
1873,-15,22
1874,-14,31
1875,-20,20
1876,-25,21
1877,-29,13
1878,-6,-26
1879,6,-33
1880,31,0
1881,17,-31
1882,32,-13
1883,0,-29
1884,35,-6
1885,18,-31
1886,-11,30
1887,19,-36
1888,34,-13
1889,31,-14
1890,31,2
1891,-9,-23
1892,30,-3
1893,-29,9
1894,-2,24
