number,x,y
1353,-40,-15
1354,-40,-13
1355,44,-15
1356,-45,-5
1357,-40,-12
1358,16,37
1359,-9,48
1360,-4,-42
1361,-13,-34
1362,5,50
1363,3,-45
1364,-41,-15
1365,-14,-34
1366,-41,-16
1367,4,58
1368,37,7
1369,-17,-24
1370,-50,-2
1371,40,9
1372,47,-13
1373,11,53
1374,-15,36
1375,47,-12
1376,2,-45
1377,11,-43
1378,-46,-7
1379,-12,-20
1380,-35,-19
1381,12,41
1382,12,53
1383,-45,3
1384,4,-45
1385,-18,24
1386,-10,45
1387,-32,8
1388,-50,0
1389,-49,-5
1390,-17,32
1391,46,-11
1392,12,29
1393,13,53
1394,-51,-2
1395,-3,-42
1396,41,-16
1397,-16,36
1398,-4,-43
1399,-17,33
1400,29,-28
1401,43,-18
1402,-51,-1
1403,12,-43
1404,-38,9
1405,-51,-3
1406,-15,37
1407,-18,27
1408,47,-11
1409,44,-8
1410,-36,-20
1411,-12,46
1412,39,2
1413,39,10
1414,-9,-38
1415,41,9
1416,-50,-5
1417,41,-18
1418,6,-43
1419,3,57
1420,-29,10
1421,29,-29
1422,-15,38
1423,18,39
1424,-15,39
1425,47,-14
1426,3,-46
1427,12,54
1428,42,9
1429,-38,10
1430,-36,9
1431,-16,39
1432,19,9
1433,21,8
1434,42,10
1435,11,-44
1436,-12,47
1437,40,2
1438,-11,48
1439,4,-46
1440,5,-46
1441,7,58
1442,-51,0
1443,30,-23
1444,5,-47
1445,47,-15
1446,31,-23
1447,10,-37
1448,7,59
1449,8,59
1450,-38,-18
1451,-50,2
1452,-46,-8
1453,2,57
1454,5,-48
1455,-38,-19
1456,-16,-28
1457,13,33
1458,-11,49
1459,17,37
1460,34,15
1461,5,58
1462,-39,-18
1463,10,-36
1464,-4,-44
1465,38,10
1466,-17,39
1467,-24,-9
1468,1,-45
1469,9,55
1470,-3,-44
1471,37,-11
1472,-9,6
1473,4,-48
1474,2,56
1475,-17,40
1476,11,-40
1477,-18,23
1478,48,-13
1479,49,-13
1480,7,60
1481,-50,-6
1482,-39,-19
1483,-18,39
1484,-13,-36
1485,8,58
1486,39,7
1487,44,-16
1488,9,59
1489,-36,-21
1490,-4,-45
1491,14,31
1492,-4,50
1493,-18,-24
1494,1,-42
1495,-19,24
1496,4,-49
1497,10,55
1498,-12,49
1499,-37,-21
1500,45,-8
1501,13,54
1502,0,-45
1503,42,11
1504,6,-46
1505,-5,-45
1506,31,14
1507,-13,46
1508,45,-16
1509,3,-49
1510,-51,2
1511,-18,33
1512,26,-24
1513,-51,-5
1514,-45,-8
1515,-18,-17
1516,44,-18
1517,-18,31
1518,8,60
1519,-19,-24
1520,-12,-37
1521,43,9
1522,-4,-46
1523,30,-26
1524,-42,-16
1525,2,58
1526,49,-14
1527,31,15
1528,38,11
1529,4,-50
1530,12,-44
1531,13,-44
1532,8,61
1533,40,1
1534,12,55
1535,-36,-22
1536,29,-30
1537,35,13
1538,-40,6
1539,4,59
1540,2,59
1541,5,-50
1542,29,-31
1543,14,54
1544,11,-45
1545,-43,-16
1546,-39,-17
1547,15,54
1548,50,-14
1549,10,56
1550,-52,0
1551,-17,-27
1552,9,-43
1553,2,60
1554,-9,-39
1555,-51,-6
1556,-8,-31
1557,-39,10
1558,8,62
1559,-17,36
1560,45,-17
1561,-37,-22
1562,28,-31
1563,45,-18
1564,1,-46
1565,50,-15
1566,31,-18
1567,10,47
1568,-12,-38
1569,50,-16
1570,10,48
1571,-40,-18
1572,45,-7
1573,8,63
1574,-13,49
1575,7,63
1576,-5,-43
1577,49,-16
1578,-16,-29
1579,-19,31
1580,32,-23
1581,11,21
1582,19,39
1583,5,-51
1584,42,12
1585,1,-47
1586,1,-48
1587,1,-49
1588,17,36
1589,-10,17
1590,1,60
1591,30,-28
1592,28,-32
1593,3,59
1594,-10,-39
1595,-36,10
1596,-52,-5
1597,51,-14
1598,11,-38
1599,-36,-23
1600,0,-49
1601,-18,-18
1602,-35,-23
1603,43,-19
1604,-13,-37
1605,-19,39
1606,30,-31
1607,50,-17
1608,15,41
1609,6,-51
1610,52,-14
1611,29,-32
1612,-12,-39
1613,-20,39
1614,50,-18
1615,18,40
1616,1,61
1617,6,-52
1618,-12,-40
1619,-42,4
1620,-42,-15
1621,12,21
1622,-11,-40
1623,30,-32
1624,-45,-9
1625,-20,-14
1626,-19,27
1627,51,-17
1628,-52,-1
1629,-13,-40
1630,-29,11
1631,9,63
1632,-14,-37
1633,-5,-46
1634,45,-6
1635,-14,-40
1636,-11,17
1637,34,16
1638,-18,22
1639,-6,-43
1640,9,64
1641,1,62
1642,50,-19
1643,-50,3
1644,7,-52
1645,31,-32
1646,4,56
1647,51,-18
1648,4,-51
1649,-12,-41
1650,-52,2
1651,20,39
1652,11,-46
1653,-41,-18
1654,-17,-29
1655,30,-20
1656,51,-19
1657,-48,4
1658,-19,-25
1659,8,-52
1660,-18,-29
1661,3,-50
1662,18,41
1663,42,-19
1664,-12,-25
1665,-19,33
1666,-52,3
1667,10,63
1668,52,-18
1669,-19,-17
1670,21,39
1671,35,15
1672,-14,-41
1673,15,53
1674,27,-31
1675,41,-19
1676,-46,2
1677,33,-23
1678,21,40
1679,-12,48
1680,-43,-15
1681,-29,12
1682,-5,-47
1683,-38,11
1684,7,64
1685,51,-20
1686,18,36
1687,-52,-2
1688,-7,50
1689,42,13
1690,-20,40
1691,31,-19
1692,3,-51
1693,15,30
1694,52,-15
1695,15,29
1696,-28,11
1697,6,60
1698,-38,-21
1699,18,35
1700,10,57
1701,0,-46
1702,-21,40
1703,43,-20
1704,-5,51
1705,12,56
1706,51,-21
1707,-12,-42
1708,-40,10
1709,-53,3
1710,34,17
1711,0,62
1712,9,65
1713,-32,9
1714,0,63
1715,17,41
1716,13,5
1717,-36,11
1718,41,12
1719,34,-23
1720,-54,3
1721,13,-43
1722,53,-14
1723,29,-33
1724,11,63
1725,-51,-7
1726,15,55
1727,-13,-38
1728,51,-22
1729,52,-21
1730,-15,40
1731,41,1
1732,9,66
1733,0,64
1734,-35,-24
1735,-41,-13
1736,42,1
1737,-41,7
1738,-44,-15
1739,16,53
1740,-49,-6
1741,-19,-29
1742,-42,7
1743,48,-12
1744,-7,51
1745,-1,64
1746,17,42
1747,-22,40
1748,-14,39
1749,17,43
1750,0,65
1751,-2,64
1752,-41,8
1753,-42,8
1754,-49,4
1755,-15,-41
1756,-49,5
1757,10,65
1758,-45,-15
1759,21,41
1760,-22,39
1761,-51,-8
1762,53,-21
1763,10,66
1764,41,2
1765,-15,-40
1766,-45,-16
1767,15,56
1768,-52,-7
1769,32,-32
1770,26,-25
1771,-34,-24
1772,2,-51
1773,38,12
1774,42,0
1775,42,14
1776,53,-13
1777,8,-53
1778,-19,30
1779,-45,-17
1780,54,-21
1781,11,47
1782,-15,-39
1783,-14,46
1784,16,55
1785,-53,2
1786,11,66
1787,34,-24
1788,-20,27
1789,-15,46
1790,54,-20
1791,-46,-15
1792,41,-20
1793,-3,64
1794,42,8
1795,19,35
1796,-35,-25
1797,8,-54
1798,28,-33
1799,-1,65
1800,9,-54
1801,-19,-18
1802,-53,-7
1803,-19,-30
1804,-9,49
1805,-36,-25
1806,1,65
1807,30,15
1808,-5,-48
1809,-3,65
1810,11,-36
1811,-47,-15
1812,53,-12
1813,-6,-45
1814,-15,47
1815,-34,-23
1816,-53,4
1817,-53,5
1818,-55,3
1819,10,67
1820,33,-32
1821,-33,-24
1822,55,-20
1823,11,67
1824,-47,-14
1825,45,-5
1826,32,-33
1827,35,17
1828,-3,66
1829,-55,4
1830,15,57
1831,34,-32
1832,11,64
1833,-32,-24
1834,-20,-29
1835,12,67
1836,18,34
1837,11,57
1838,-19,38
1839,-42,-18
1840,54,-14
1841,-55,2
1842,-7,52
1843,-48,-14
1844,-34,-22
1845,-37,-25
1846,-56,3
1847,50,-22
1848,9,-55
1849,-15,-34
1850,-33,-16
1851,-37,-24
1852,-4,66
1853,36,15
1854,-19,-23
1855,1,66
1856,22,40
1857,11,68
1858,14,-44
1859,-12,-43
1860,43,-21
1861,55,-14
1862,16,30
1863,-38,-25
1864,43,14
1865,8,-55
1866,44,14
