number,x,y
396,20,-3
397,12,-15
398,-1,15
399,-8,-25
400,16,-15
401,12,6
402,19,-4
403,-7,-25
404,18,-13
405,-21,-2
406,1,-20
407,-1,16
408,12,7
409,-14,3
410,15,3
411,17,-14
412,15,7
413,-17,0
414,-10,-20
415,10,-17
416,-14,9
417,2,11
418,15,1
419,-11,13
420,21,-3
421,-13,-14
422,16,-16
423,-7,-23
424,-9,-23
425,4,11
426,20,-4
427,-11,-23
428,-16,4
429,-22,-2
430,-1,17
431,-7,-26
432,22,-3
433,22,-2
434,-10,-17
435,16,7
436,1,-18
437,-12,14
438,2,-18
439,17,-12
440,-10,-23
441,-23,-2
442,-17,4
443,21,-4
444,-17,-4
445,-24,-2
446,-16,5
447,14,8
448,17,-16
449,19,-13
450,16,8
451,-18,-4
452,-21,-1
453,-9,-25
454,-23,-1
455,23,-2
456,-13,14
457,0,16
458,0,-21
459,23,-3
460,12,8
461,10,-18
462,12,9
463,-14,-14
464,-25,-2
465,22,-4
466,-18,-5
467,-26,-2
468,-14,14
469,-27,-2
470,9,-14
471,16,9
472,1,16
473,0,-22
474,-13,12
475,-6,-26
476,-14,13
477,-12,15
478,-12,16
479,-3,-22
480,24,-3
481,-21,0
482,-22,0
483,-14,15
484,-27,-1
485,-19,-5
486,-27,0
487,-13,16
488,16,10
489,-10,-11
490,-9,-24
491,17,-15
492,-15,15
493,-11,15
494,-16,15
495,17,10
496,-2,16
497,-2,13
498,-12,17
499,-19,-6
500,12,10
501,17,11
502,17,-17
503,-2,-22
504,-28,-2
505,-9,-26
506,-19,-7
507,17,-18
508,18,-17
509,-14,10
510,25,-3
511,-10,-25
512,-3,-23
513,-6,-27
514,20,-5
515,-28,0
516,-1,18
517,-12,18
518,1,-16
519,-15,16
520,22,-1
521,-11,16
522,26,-3
523,-10,-18
524,-11,-25
525,-20,-6
526,-29,-2
527,15,10
528,-11,-26
529,-28,-3
530,-12,-22
531,16,6
532,-15,10
533,17,8
534,27,-3
535,27,-2
536,10,-19
537,2,-20
538,0,-23
539,28,-3
540,19,-17
541,16,11
542,-5,-27
543,18,10
544,-7,9
545,16,-7
546,-11,-27
547,-18,-6
548,28,-4
549,16,5
550,17,-19
551,-3,15
552,-29,0
553,-1,-23
554,-5,-28
555,-4,-27
556,-30,0
557,24,-4
558,-4,-28
559,5,11
560,5,12
561,29,-3
562,-29,-3
563,-15,-14
564,-18,-7
565,19,-18
566,8,-14
567,27,-1
568,-29,1
569,-12,-25
570,-1,-24
571,19,10
572,-27,1
573,18,-19
574,-18,-8
575,-10,-19
576,16,12
577,-17,5
578,-30,1
579,-24,-3
580,-17,-7
581,-13,17
582,-11,18
583,-14,-15
584,-1,19
585,5,13
586,-8,-26
587,-15,11
588,-11,-20
589,-30,-1
590,-15,-15
591,30,-3
592,2,-21
593,-16,16
594,5,8
595,-30,2
596,0,-24
597,-30,3
598,-2,17
599,-16,14
600,31,-3
601,-24,-4
602,28,-1
603,-1,-25
604,16,13
605,23,-1
606,-12,-16
607,17,12
608,16,-19
609,-31,-1
610,0,-25
611,-13,-22
612,-32,-1
613,8,-15
614,-2,19
615,0,-26
616,-29,-4
617,20,-13
618,-31,0
619,-11,19
620,29,-2
621,-30,4
622,1,-23
623,27,-4
624,-32,0
625,-1,20
626,-3,-28
627,20,10
628,-5,-29
629,-13,-25
630,16,-20
631,2,-23
632,17,-20
633,19,-19
634,2,16
635,-32,1
636,18,-20
637,-11,20
638,-12,20
639,16,14
640,-33,0
641,11,10
642,19,11
643,-2,-25
644,18,8
645,17,-21
646,-13,20
647,-11,-7
648,20,-19
649,-19,-8
650,-17,16
651,-32,2
652,18,12
653,10,-20
654,20,-20
655,-31,3
656,20,11
657,18,-21
658,20,12
659,29,-4
660,18,-22
661,20,-21
662,-27,-3
663,2,-24
664,-5,-30
665,-30,-4
666,-12,-26
667,17,14
668,-18,16
669,27,0
670,-33,-1
671,-11,21
672,-31,4
673,28,-5
674,19,-22
675,1,-26
676,-7,-27
677,32,-3
678,0,19
679,-5,-31
680,3,16
681,22,0
682,-10,18
683,9,-20
684,-13,19
685,-14,19
686,32,-4
687,-31,5
688,-32,3
689,-1,21
690,-34,-1
691,-18,-9
692,-18,17
693,-3,-29
694,-13,-16
695,-12,-20
696,-9,-27
697,-11,22
698,-33,3
699,-34,-2
700,-2,21
701,-35,-1
702,21,-13
703,-16,-14
704,-35,-2
705,-32,5
706,31,-2
707,-36,-1
708,21,-12
709,18,-23
710,-6,-29
711,21,-11
712,-35,-3
713,-33,5
714,-4,-31
715,-19,-9
716,-14,-25
717,-36,0
718,19,-23
719,-27,-4
720,33,-4
721,0,20
722,-32,6
723,-10,16
724,-10,22
725,-31,-4
726,-13,-20
727,-2,-29
728,-1,-29
729,15,-16
730,-10,-26
731,-2,22
732,-15,19
733,-15,-25
734,-3,19
735,11,8
736,21,12
737,-8,-27
738,33,-5
739,3,17
740,-16,-13
741,19,8
742,22,12
743,5,14
744,-2,23
745,3,-24
746,10,-21
747,33,-6
748,-4,15
749,-20,-9
750,-16,10
751,-36,-2
752,18,-24
753,-37,-2
754,-38,-2
755,-34,5
756,-19,16
757,-11,23
758,34,-4
759,-13,21
760,2,-19
761,-24,-1
762,33,-7
763,6,12
764,23,12
765,-3,-31
766,-20,-4
767,-20,16
768,-21,16
769,34,-7
770,-13,-26
771,34,-6
772,20,-22
773,-33,4
774,21,13
775,-5,-32
776,-12,-27
777,-15,-26
778,6,8
779,32,-2
780,32,-1
781,-33,6
782,-12,23
783,-16,-26
784,16,15
785,15,11
786,35,-6
787,24,-5
788,17,-23
789,-2,24
790,-30,5
791,-37,0
792,35,-4
793,23,0
794,33,-2
795,24,0
796,-37,1
797,32,0
798,9,-21
799,21,-22
800,0,-29
801,-1,24
802,21,14
803,33,0
804,35,-5
805,6,13
806,36,-4
807,36,-3
808,23,1
809,21,-23
810,-17,-26
811,23,13
812,-34,-3
813,0,-30
814,-34,6
815,-13,-27
816,-11,-28
817,0,24
818,21,-24
819,-20,17
820,-35,-4
821,33,1
822,-38,0
823,31,0
824,-29,-5
825,-13,-28
826,1,-29
827,33,2
828,-39,-2
829,-39,-1
830,-35,5
831,34,0
832,35,0
833,18,-25
834,-17,-25
835,-11,24
836,21,-14
837,-15,-16
838,-37,-3
839,-15,-17
840,-3,24
841,35,-7
842,17,-24
843,-31,-5
844,-12,24
845,-17,-27
846,-35,6
847,-1,-30
848,-17,17
849,1,19
850,-10,20
851,-37,2
852,3,18
853,-29,-6
854,-18,-26
855,-40,-2
856,-1,25
857,-33,-2
858,-18,18
859,1,-30
860,19,-25
861,21,-19
862,35,-8
863,36,-7
864,21,-21
865,22,-22
866,23,14
867,34,2
868,-13,22
869,-13,-24
870,-14,-28
871,33,-8
872,-33,-3
873,2,-29
874,-39,-3
875,-34,0
876,22,-23
877,-41,-2
878,-1,26
879,-35,-5
880,-15,20
881,18,-26
882,29,-5
883,32,2
884,33,-9
885,36,-2
886,-36,-4
887,-6,-30
888,37,-7
889,-42,-2
890,-39,-4
891,-39,-5
892,-19,-26
893,38,-7
894,15,15
895,2,-30
896,-40,-4
897,-20,-26
898,38,-6
899,18,7
900,23,2
901,21,-20
902,39,-7
903,15,16
904,-20,-27
905,-6,-32
906,35,2
907,-3,-32
908,-21,-27
909,37,-8
910,-11,25
911,-34,7
912,22,-21
913,-13,24
914,19,-24
915,16,-24
916,-18,-27
917,-41,-1
918,-6,-33
919,3,19
920,1,-31
921,-17,-24
922,37,-9
923,23,-21
924,24,12
925,-36,5
926,-43,-2
927,36,0
928,-1,27
929,-38,2
930,24,14
931,15,17
932,23,15
933,-18,4
934,17,-26
935,-32,7
936,-1,28
937,37,-10
938,-31,6
939,33,3
940,-41,0
941,18,-27
942,37,-3
943,24,15
944,-37,5
945,36,1
946,-40,-5
947,24,-21
948,-41,-5
949,-32,8
950,24,13
951,-7,-29
952,-42,-1
953,18,13
954,-20,18
955,-12,25
956,-21,-26
957,33,-10
958,-14,21
959,23,16
960,-40,-6
961,40,-7
962,-14,24
963,-7,-30
964,-13,-29
965,22,15
966,-42,-5
967,3,20
968,-2,27
969,-34,-5
970,-18,0
971,-15,24
972,-15,-27
973,-12,-28
974,3,21
975,-15,25
976,17,-27
977,40,-6
978,-31,7
979,-35,-6
980,-20,-25
981,37,1
982,41,-7
983,-26,0
984,-34,8
985,-42,0
986,-4,-32
987,42,-7
988,-12,26
989,37,-11
990,-16,17
991,25,-21
992,-36,6
993,23,-23
994,43,-7
995,34,-10
996,-20,-28
997,4,16
998,-22,-27
999,-20,-29
1000,25,12
1001,15,-24
1002,-37,-4
1003,-15,-28
1004,23,17
1005,-42,-4
1006,43,-8
1007,-22,-26
1008,38,-9
1009,-21,-29
1010,-14,-29
1011,-40,-3
1012,21,-25
1013,-2,26
1014,-17,-28
1015,41,-6
1016,-2,28
1017,-15,26
1018,-22,-28
1019,-23,-3
1020,17,15
1021,24,-20
1022,42,-6
1023,-16,13
1024,18,-28
1025,-3,-33
1026,-5,-33
1027,28,-6
1028,-43,-5
1029,44,-7
1030,-31,-6
1031,0,-31
1032,40,-5
1033,22,-24
1034,45,-7
1035,-3,27
1036,38,-11
1037,43,-6
1038,-43,-4
1039,-10,24
1040,25,13
1041,42,-5
1042,24,-22
1043,-2,29
1044,-3,-34
1045,-6,-28
1046,-23,-26
1047,-16,24
1048,36,-9
1049,-35,8
1050,26,-21
1051,-44,-5
1052,-21,-30
1053,19,-27
1054,34,3
1055,21,-26
1056,-41,1
1057,-3,29
1058,-7,-33
1059,36,-10
1060,-41,-6
1061,-23,-25
1062,27,-21
1063,-23,-28
1064,-43,-6
1065,2,-31
1066,42,-4
1067,25,14
1068,-16,23
1069,34,-11
1070,38,-12
1071,-6,-34
1072,-18,19
1073,0,28
1074,-7,-34
1075,-40,-7
1076,18,-29
1077,22,-26
1078,36,2
1079,4,19
1080,-43,0
1081,15,18
1082,-22,-30
1083,-19,15
1084,-21,-31
1085,27,-22
1086,-37,6
1087,-38,1
1088,3,-30
1089,36,3
1090,20,-24
1091,-41,2
1092,4,-30
1093,24,16
1094,-38,5
1095,25,16
1096,-42,1
1097,25,17
1098,26,17
1099,-17,24
1100,46,-7
1101,-22,16
1102,-43,-7
1103,14,17
1104,-36,-6
1105,42,-3
1106,-23,-30
1107,26,-22
1108,22,-13
1109,26,16
1110,-44,-4
1111,-23,0
1112,-4,27
1113,15,-23
1114,-44,-7
1115,33,-11
1116,-32,9
1117,-19,-29
1118,22,16
1119,43,-9
1120,-41,3
1121,-39,5
1122,27,16
1123,-24,-28
1124,-43,-3
1125,-36,7
1126,34,-12
1127,-35,9
1128,-24,-30
1129,-9,22
1130,27,17
1131,4,21
1132,36,4
1133,23,-24
1134,-21,-32
1135,1,28
1136,-3,-35
1137,-9,-28
1138,-16,26
1139,38,-13
1140,-24,-31
1141,-41,4
1142,-18,20
1143,-14,26
1144,46,-6
1145,-35,-7
1146,-45,-7
1147,-25,-31
1148,-12,27
1149,37,4
1150,45,-8
1151,14,-23
1152,-35,10
1153,-39,6
1154,37,5
1155,5,-30
1156,-36,9
1157,-12,-29
1158,-40,-8
1159,4,-29
1160,35,4
1161,47,-7
1162,-45,-4
1163,-23,16
1164,18,-30
1165,-12,-30
1166,5,-31
1167,2,28
1168,4,22
1169,-17,-29
1170,-16,22
1171,44,-9
1172,43,-10
1173,5,-32
1174,5,-33
1175,48,-7
1176,37,-4
1177,-3,-36
1178,49,-7
1179,1,29
1180,-36,-7
1181,-24,-32
1182,-46,-4
1183,-47,-4
1184,-23,15
1185,-2,-36
1186,-2,30
1187,-2,-37
1188,-40,-9
1189,-14,27
1190,-11,26
1191,44,-6
1192,-19,20
1193,27,18
1194,-46,-7
1195,38,-3
1196,-25,-30
1197,-21,-33
1198,-45,-3
1199,-17,22
1200,43,-11
1201,-14,28
1202,25,18
1203,-46,-5
1204,27,19
1205,50,-7
1206,49,-8
1207,-1,30
1208,-20,-33
1209,-18,24
1210,-44,0
1211,-22,17
1212,6,-33
1213,20,-27
1214,-18,-24
1215,6,-31
1216,-40,-10
1217,27,-20
1218,-11,27
1219,34,-13
1220,-13,-30
1221,-34,9
1222,-2,-38
1223,22,-27
1224,36,5
1225,28,19
1226,-23,-32
1227,28,20
1228,-8,22
1229,29,20
1230,-21,-34
1231,-35,11
1232,-14,29
1233,36,6
1234,38,-14
1235,-10,27
1236,6,-34
1237,-48,-4
1238,23,-27
1239,-17,26
1240,-26,-31
1241,35,5
1242,2,29
1243,42,-11
1244,49,-9
1245,-2,31
1246,-2,32
1247,-40,5
1248,29,21
1249,39,-12
1250,-45,0
1251,49,-6
1252,26,19
1253,38,4
1254,-23,-4
1255,-17,27
1256,-27,-31
1257,49,-5
1258,-44,-8
1259,29,19
1260,-27,-32
1261,35,-13
1262,-1,-37
1263,39,-14
1264,49,-4
1265,4,-32
1266,30,21
1267,50,-9
1268,-49,-4
1269,-3,31
1270,-15,27
1271,12,-16
1272,-45,-2
1273,-39,-10
1274,-17,-30
1275,-28,-31
1276,15,14
1277,50,-10
1278,14,14
1279,-41,5
1280,-4,-36
1281,-20,19
1282,-44,-9
1283,-35,12
1284,-18,26
1285,-18,25
1286,-8,-34
1287,51,-9
1288,-50,-4
1289,-16,-12
1290,-28,-32
1291,22,-11
1292,-49,-5
1293,-36,11
1294,-27,-30
1295,27,20
1296,-2,-39
1297,39,4
1298,-22,-34
1299,-21,-35
1300,-7,-35
1301,4,23
1302,-22,-35
1303,2,27
1304,-40,-11
1305,7,-33
1306,51,-7
1307,31,21
1308,50,-4
1309,-50,-5
1310,49,-3
1311,-51,-5
1312,20,-28
1313,-23,-34
1314,31,22
1315,-12,28
1316,-37,11
1317,23,-28
1318,-1,-39
1319,-2,-40
1320,-14,30
1321,-51,-6
1322,3,29
1323,-44,-10
1324,18,-31
1325,2,-26
1326,-37,12
1327,-2,33
1328,-51,-7
1329,44,-10
1330,-2,-41
1331,-35,13
1332,39,-15
1333,-42,4
1334,-20,-35
1335,-24,-25
1336,44,-5
1337,-3,-40
1338,-34,11
1339,42,-12
1340,36,-13
1341,-39,7
1342,44,-4
1343,-45,1
1344,50,-6
1345,-49,-6
1346,-17,28
1347,-29,-31
1348,18,-32
1349,-2,-42
1350,37,-14
1351,50,-3
1352,-12,29
1353,7,-32
1354,52,-9
1355,41,-3
1356,42,-13
1357,38,-15
1358,-40,7
1359,3,-32
1360,-3,32
1361,-15,30
1362,-21,-25
1363,-32,10
1364,-24,16
1365,5,23
1366,-2,-34
1367,27,21
1368,16,18
1369,-51,-8
1370,-7,-36
1371,-23,14
1372,-45,-10
1373,-29,-30
1374,-41,-11
1375,2,30
1376,-38,12
1377,-50,-3
1378,-27,-29
1379,-46,1
1380,51,-3
1381,-29,-29
1382,-19,24
1383,-44,-11
1384,-46,2
1385,51,-6
1386,-17,29
1387,-52,-8
1388,37,-15
1389,-45,-11
1390,-1,-42
1391,-4,32
1392,-52,-5
1393,31,23
1394,-26,-32
1395,19,-32
1396,51,-5
1397,-21,-36
1398,-5,32
1399,46,-8
1400,4,29
1401,44,-11
1402,50,-11
1403,39,5
1404,-3,-42
1405,-19,25
1406,-5,33
1407,-23,-35
1408,20,-32
1409,-52,-7
1410,-51,-3
1411,-25,-28
1412,40,4
1413,-52,-4
1414,-45,-9
1415,2,31
1416,-1,33
1417,-51,-9
1418,-30,-30
1419,-46,3
1420,-2,-43
1421,-24,14
1422,31,24
1423,-47,2
1424,1,31
1425,41,4
1426,21,-32
1427,-3,-38
1428,0,-37
1429,48,-9
1430,-52,-3
1431,8,-32
1432,-1,-43
1433,25,19
1434,-48,2
1435,48,-3
1436,-24,-27
1437,38,5
1438,-30,-31
1439,53,-9
1440,-33,8
1441,-16,30
1442,-7,-37
1443,31,1
1444,-30,-32
1445,-53,-8
1446,-4,-40
1447,-42,5
1448,-6,32
1449,-21,-37
1450,-53,-4
1451,-18,27
1452,32,23
1453,4,30
1454,-18,29
1455,-39,-7
1456,24,-23
1457,13,17
1458,35,-14
1459,-49,-7
1460,51,-8
1461,5,15
1462,-54,-8
1463,20,-33
1464,42,4
1465,-43,-10
1466,-40,-12
1467,24,-27
1468,27,-23
1469,0,31
1470,-24,15
1471,-40,8
1472,53,-8
1473,52,-3
1474,12,17
1475,-52,-2
1476,28,21
1477,52,-10
1478,-47,3
1479,31,20
1480,-51,-10
1481,32,24
1482,-41,-12
1483,39,6
1484,-47,1
1485,-47,-5
1486,-45,-12
1487,-45,-13
1488,-25,15
1489,-54,-4
1490,9,-32
1491,-18,28
1492,28,17
1493,-51,-11
1494,-16,-30
1495,-4,-42
1496,45,-10
1497,53,-10
1498,-54,-9
1499,-51,-2
1500,-46,4
1501,-34,12
1502,16,19
1503,-19,28
1504,-20,24
1505,-31,-30
1506,52,-2
1507,37,-16
1508,0,-42
1509,-15,-30
1510,40,-15
1511,-8,-37
1512,-17,30
1513,53,-2
1514,53,-11
1515,53,-3
1516,54,-2
1517,40,3
1518,-46,-12
1519,20,-34
1520,32,25
1521,5,30
1522,-42,6
1523,-55,-9
1524,32,-11
1525,52,-5
1526,28,-20
1527,-19,29
1528,8,-33
1529,-45,-14
1530,-44,-14
1531,44,-12
1532,39,-16
1533,-26,-33
1534,32,-6
1535,25,-27
1536,-2,-44
1537,3,-26
1538,49,-11
1539,28,22
1540,41,5
1541,-16,31
1542,-55,-4
1543,-26,15
1544,-9,-37
1545,7,-34
1546,33,23
1547,-50,-10
1548,-37,13
1549,2,32
1550,-37,14
1551,33,22
1552,-14,31
1553,33,25
1554,-31,-31
1555,-52,-10
1556,52,-11
1557,19,-34
1558,53,-12
1559,-16,32
1560,-54,-3
1561,-1,-44
1562,-1,-45
1563,19,-31
1564,0,-45
1565,55,-2
1566,37,-17
1567,27,22
1568,52,-6
1569,7,-35
1570,-4,-43
1571,46,-5
1572,-4,-44
1573,56,-2
1574,-51,-1
1575,42,3
1576,-17,32
1577,-5,34
1578,34,25
1579,50,-12
1580,34,24
1581,51,-12
1582,-1,-46
1583,54,-9
1584,38,6
1585,5,22
1586,0,33
1587,-54,-2
1588,57,-2
1589,20,-31
1590,50,-13
1591,-3,33
1592,57,-1
1593,-32,-30
1594,-53,-10
1595,-55,-3
1596,-20,-37
1597,49,-2
1598,-4,31
1599,43,3
1600,44,-13
1601,30,24
1602,-19,-37
1603,35,25
1604,-56,-3
1605,-27,15
1606,26,14
1607,-36,-8
1608,-24,17
1609,-31,-32
1610,-26,-34
1611,-22,-37
1612,-7,-38
1613,-49,-10
1614,-55,-10
1615,-55,-8
1616,-6,33
1617,1,-45
1618,-57,-3
1619,28,23
1620,38,7
1621,49,-13
1622,21,-31
1623,-30,-33
1624,25,-28
1625,-58,-3
1626,23,18
1627,56,-3
1628,28,-22
1629,48,-13
1630,-4,-41
1631,26,13
1632,48,-2
1633,-2,-45
1634,38,-17
1635,-32,-32
1636,-49,2
1637,31,25
1638,6,30
1639,1,-44
1640,-6,-35
1641,-1,34
1642,-47,-12
1643,6,31
1644,-56,-2
1645,0,-46
1646,52,-12
1647,-32,-29
1648,-3,-44
1649,-3,-45
1650,43,2
1651,-43,4
1652,58,-2
1653,-32,-33
1654,-59,-3
1655,-33,12
1656,-54,-1
1657,-55,-5
1658,6,23
1659,55,-9
1660,-20,28
1661,3,32
1662,54,-8
1663,-3,-46
1664,42,-14
1665,20,-35
1666,44,-3
1667,-37,15
1668,9,-33
1669,-33,-29
1670,-56,-10
1671,2,-45
1672,-5,35
1673,-56,-5
1674,40,6
1675,-39,8
1676,-54,-10
1677,55,-10
1678,5,-34
1679,-56,-6
1680,-39,-12
1681,-9,-34
1682,56,-4
1683,-20,25
1684,-20,29
1685,4,28
1686,-42,-11
1687,50,-14
1688,33,26
1689,18,-34
1690,-9,-35
1691,-4,29
1692,-60,-3
1693,1,-46
1694,43,-3
1695,51,-4
1696,-37,16
1697,-3,34
1698,7,-36
1699,31,26
1700,57,-3
1701,48,-14
1702,-18,30
1703,-12,30
1704,35,26
1705,-7,-39
1706,41,-15
1707,-49,3
1708,53,-6
1709,49,-14
1710,-1,-47
1711,0,-47
1712,20,-36
1713,-18,22
1714,-28,-33
1715,-33,-32
1716,44,-14
1717,-56,-8
1718,33,27
1719,53,-13
1720,55,-11
1721,-4,-46
1722,21,16
1723,-4,-47
1724,-33,-30
1725,-4,-48
1726,-20,-38
1727,-11,29
1728,54,-13
1729,-50,3
1730,55,-13
1731,-1,32
1732,-4,-45
1733,-60,-4
1734,22,-31
1735,37,6
1736,-5,36
1737,21,-35
1738,-34,-32
1739,-38,15
1740,-56,-11
1741,32,27
1742,54,-14
1743,-51,3
1744,-61,-3
1745,-61,-2
1746,-37,10
1747,51,-14
1748,59,-2
1749,1,32
1750,31,27
1751,-25,-27
1752,-26,16
1753,-44,4
1754,-19,14
1755,-21,-38
1756,-4,36
1757,-1,-31
1758,8,-35
1759,57,0
1760,11,11
1761,40,7
1762,24,11
1763,36,25
1764,-57,-8
1765,35,27
1766,58,0
1767,56,-10
1768,-22,-36
1769,20,-37
1770,-41,-13
1771,-51,4
1772,27,-24
1773,53,-1
1774,-28,-34
1775,-16,33
1776,-38,16
1777,26,22
1778,48,-15
1779,36,-17
1780,19,9
1781,-30,-34
1782,-51,-12
1783,58,1
1784,-58,-8
1785,-21,29
1786,-60,-5
1787,-31,-7
1788,5,24
1789,-37,17
1790,56,-5
1791,-4,-49
1792,57,-10
1793,-22,18
1794,4,32
1795,-5,37
1796,-28,-35
1797,7,30
1798,-19,-38
1799,-53,-11
1800,32,28
1801,-5,-46
1802,57,1
1803,57,2
1804,-48,-12
1805,19,-30
1806,36,27
1807,33,21
1808,7,31
1809,59,1
1810,36,26
1811,-41,8
1812,22,-32
1813,-37,18
1814,-1,35
1815,-27,-35
1816,56,1
1817,-27,-36
1818,1,-47
1819,-22,29
1820,-10,28
1821,7,-37
1822,4,33
1823,21,-33
1824,-61,-1
1825,23,-29
1826,-18,31
1827,-50,4
1828,-53,-7
1829,-57,-10
1830,54,-15
1831,-58,-7
1832,14,18
1833,1,-48
1834,-41,-14
1835,40,-16
1836,23,19
1837,17,-29
1838,-5,-49
1839,-61,-4
1840,22,-35
