number,x,y
418,18,-14
419,11,23
420,19,8
421,-11,21
422,16,-25
423,17,14
424,16,16
425,10,23
426,9,23
427,7,-24
428,17,-23
429,17,-1
430,12,-27
431,-11,19
432,-11,22
433,19,-9
434,-19,11
435,16,-26
436,9,24
437,17,-2
438,-6,-11
439,20,8
440,13,-27
441,11,24
442,16,17
443,-15,5
444,15,-20
445,16,18
446,18,14
447,9,-28
448,-9,22
449,-7,-10
450,18,15
451,11,25
452,-11,23
453,19,10
454,11,-26
455,18,-23
456,16,19
457,-9,19
458,19,1
459,19,15
460,-18,0
461,-19,12
462,-9,23
463,19,-14
464,18,-2
465,18,-24
466,8,-26
467,-13,21
468,10,-29
469,-11,24
470,-19,3
471,-4,-14
472,-20,10
473,-8,16
474,4,12
475,-14,21
476,11,26
477,17,-25
478,5,16
479,17,5
480,-19,0
481,-8,-11
482,-18,12
483,19,14
484,14,-15
485,12,26
486,11,-28
487,6,-25
488,8,23
489,11,-29
490,-10,-7
491,-18,-1
492,-11,-7
493,18,-25
494,12,27
495,13,27
496,17,-26
497,-9,24
498,20,9
499,18,-1
500,-20,0
501,-9,-11
502,10,-30
503,-11,25
504,-12,24
505,18,6
506,14,27
507,-14,22
508,19,-23
509,17,-27
510,-18,-2
511,-8,-12
512,20,14
513,-15,22
514,-20,-1
515,-19,13
516,-12,-7
517,7,23
518,17,-28
519,14,26
520,-16,14
521,-8,24
522,10,-31
523,19,16
524,9,-31
525,-19,14
526,8,-31
527,8,24
528,-9,25
529,5,-25
530,-21,0
531,10,-32
532,6,-26
533,18,-8
534,20,-14
535,19,-8
536,18,-3
537,16,-27
538,8,-32
539,-8,25
540,-9,-12
541,-20,13
542,-20,1
543,19,-1
544,14,28
545,8,-33
546,7,-31
547,12,23
548,-4,-15
549,19,0
550,21,-14
551,20,13
552,-21,-1
553,-14,15
554,10,-33
555,20,-8
556,6,-18
557,-16,22
558,-2,-14
559,-7,25
560,8,-28
561,4,16
562,-22,0
563,-12,-6
564,-12,25
565,17,18
566,8,-34
567,-9,-13
568,-21,10
569,-22,10
570,18,18
571,-13,0
572,19,17
573,15,28
574,21,-8
575,-22,9
576,12,28
577,-9,-10
578,-10,-8
579,-23,9
580,16,28
581,17,28
582,18,28
583,18,-28
584,18,29
585,21,-9
586,-19,15
587,19,29
588,12,29
589,11,29
590,19,28
591,19,18
592,-16,23
593,-20,12
594,22,-14
595,22,-13
596,18,30
597,-10,-13
598,16,20
599,21,-10
600,-10,25
601,19,19
602,20,19
603,-20,14
604,20,-7
605,-6,25
606,20,29
607,14,25
608,-11,-13
609,11,27
610,-23,0
611,-5,-14
612,-10,-14
613,-12,-8
614,11,-33
615,22,-15
616,-24,9
617,21,19
618,-17,22
619,-13,24
620,-11,-14
621,-12,-9
622,18,31
623,-25,9
624,7,-34
625,6,-27
626,21,13
627,-4,-16
628,-10,26
629,-10,-15
630,19,-28
631,-14,24
632,7,-35
633,10,29
634,-21,1
635,-21,2
636,10,30
637,12,-33
638,10,31
639,-15,21
640,17,-29
641,5,-24
642,9,29
643,21,12
644,17,-30
645,17,27
646,17,31
647,19,27
648,19,-29
649,-17,23
650,-25,10
651,-12,-14
652,22,-10
653,-23,-1
654,20,-29
655,16,-30
656,23,-13
657,2,-18
658,-14,25
659,6,-31
660,20,-6
661,13,-33
662,15,29
663,19,31
664,-20,15
665,-26,10
666,-24,-1
667,-24,-2
668,6,-35
669,22,12
670,20,-23
671,20,7
672,8,-35
673,23,12
674,18,32
675,19,2
676,-27,10
677,21,-7
678,-15,23
679,16,-31
680,7,-30
681,-10,-12
682,-11,26
683,17,-22
684,20,30
685,4,17
686,-27,9
687,12,-34
688,12,-35
689,-28,9
690,6,-32
691,21,9
692,21,29
693,6,-33
694,5,-35
695,6,-36
696,21,-23
697,-15,20
698,20,-24
699,-21,15
700,24,-13
701,18,19
702,-10,27
703,-21,13
704,8,29
705,-27,11
706,-18,23
707,18,20
708,-13,-14
709,22,-7
710,20,31
711,24,12
712,-29,9
713,19,-27
714,8,-36
715,21,30
716,-18,24
717,-19,23
718,-11,-15
719,5,-27
720,-13,-9
721,23,13
722,8,-37
723,4,-24
724,-8,22
725,9,30
726,20,32
727,21,32
728,7,-37
729,-18,25
730,-22,1
731,20,33
732,9,25
733,-10,28
734,-21,14
735,-27,12
736,-12,-13
737,16,-22
738,9,-37
739,-14,-14
740,7,29
741,11,-35
742,22,-23
743,-10,29
744,-25,-2
745,24,-12
746,-28,12
747,-9,28
748,-29,8
749,-9,29
750,20,-25
751,4,18
752,21,33
753,23,-23
754,-7,16
755,8,-38
756,2,-19
757,13,-35
758,21,-29
759,20,-30
760,-20,23
761,20,-31
762,19,33
763,21,34
764,16,-32
765,7,-38
766,-29,12
767,19,26
768,-29,7
769,-4,-17
770,23,-15
771,22,34
772,22,29
773,22,35
774,24,-23
775,-30,9
776,-18,26
777,-30,12
778,25,-23
779,-10,30
780,4,-35
781,21,35
782,-11,-16
783,20,-1
784,21,-30
785,19,34
786,20,0
787,22,9
788,22,-30
789,-19,26
790,24,13
791,23,-16
792,-20,22
793,-18,27
794,-31,12
795,21,20
796,24,-24
797,-26,-2
798,-31,13
799,25,-12
800,22,-9
801,11,-36
802,-26,11
803,20,-32
804,21,36
805,25,-11
806,22,11
807,-12,26
808,-30,8
809,-31,14
810,26,-12
811,8,-39
812,24,14
813,-13,-13
814,21,-32
815,25,14
816,20,36
817,-22,11
818,21,7
819,-27,-2
820,-28,-2
821,-28,-1
822,-31,15
823,15,30
824,-15,-14
825,-31,9
826,22,36
827,22,37
828,22,20
829,22,38
830,24,-25
831,-15,-15
832,26,14
833,25,-13
834,-29,-2
835,9,-38
836,14,-33
837,9,-39
838,-29,-1
839,9,-40
840,1,-19
841,-32,13
842,23,-22
843,-19,27
844,22,7
845,21,-1
846,27,14
847,24,-15
848,-12,-10
849,-11,30
850,-27,13
851,22,33
852,24,-26
853,12,-36
854,23,37
855,-21,16
856,-27,-3
857,-20,27
858,-13,-6
859,-5,25
860,-29,-3
861,25,12
862,10,-40
863,22,-32
864,-28,7
865,-27,-4
866,-20,26
867,9,-41
868,7,-39
869,8,-41
870,10,-39
871,12,30
872,-32,15
873,11,-40
874,6,-37
875,19,20
876,-27,-5
877,-32,16
878,26,-23
879,24,-27
880,22,28
881,-33,15
882,-15,-16
883,-11,28
884,-15,-17
885,6,-30
886,-28,-5
887,-31,16
888,26,-11
889,23,35
890,25,-24
891,25,-22
892,-21,22
893,18,34
894,-14,-17
895,20,37
896,-22,22
897,23,20
898,-11,-17
899,-4,25
900,11,-41
901,22,-1
902,-33,13
903,23,36
904,-30,7
905,24,-28
906,-21,27
907,28,14
908,25,-21
909,23,28
910,1,-20
911,-22,27
912,7,-41
913,12,-41
914,-31,17
915,3,-35
916,10,32
917,2,-35
918,9,28
919,24,36
920,27,-11
921,6,-41
922,11,-42
923,7,-42
924,25,36
925,22,39
926,21,39
927,23,9
928,19,3
929,12,-37
930,-32,17
931,29,14
932,24,11
933,5,-28
934,26,-21
935,-13,-10
936,7,-43
937,-32,18
938,27,-23
939,23,33
940,-17,21
941,-32,9
942,20,1
943,23,39
944,6,-42
945,26,-10
946,-14,-6
947,-26,-4
948,4,-25
949,19,-31
950,23,40
951,24,-29
952,6,29
953,25,-20
954,3,-36
955,25,-29
956,-6,-14
957,6,-43
958,26,36
959,-11,-18
960,26,35
961,-33,12
962,-10,31
963,-33,17
964,21,-33
965,11,31
966,5,-43
967,-23,22
968,-22,28
969,-23,28
970,-24,22
971,13,-41
972,-33,18
973,17,34
974,24,39
975,27,-21
976,-18,28
977,19,36
978,-13,-17
979,-34,12
980,26,-29
981,9,32
982,-32,19
983,5,-37
984,23,41
985,26,-30
986,22,-33
987,28,-11
988,-35,12
989,-24,28
990,-31,19
991,23,-7
992,6,-39
993,20,15
994,30,14
995,23,29
996,14,-41
997,-32,20
998,-10,-17
999,1,-35
1000,24,20
1001,25,39
1002,4,-43
1003,-31,20
1004,-30,-1
1005,24,9
1006,-34,13
1007,-5,24
1008,-6,26
1009,31,14
1010,26,-31
1011,-11,31
1012,13,-37
1013,8,-42
1014,-16,-14
1015,-36,12
1016,-33,9
1017,-28,-6
1018,22,41
1019,14,-37
1020,-25,28
1021,19,37
1022,-12,-18
1023,6,-44
1024,13,-42
1025,32,14
1026,-33,8
1027,26,-28
1028,24,33
1029,21,37
1030,-34,9
1031,-37,12
1032,-22,29
1033,22,42
1034,27,15
1035,-10,32
1036,6,23
1037,-9,32
1038,23,42
1039,21,42
1040,32,15
1041,-35,11
1042,33,15
1043,15,-41
1044,-25,29
1045,24,29
1046,-4,-18
1047,-37,13
1048,26,-24
1049,-28,0
1050,22,43
1051,-38,12
1052,28,-21
1053,23,-33
1054,32,13
1055,-16,-13
1056,24,-7
1057,-37,14
1058,-30,-3
1059,11,-43
1060,10,33
1061,1,-36
1062,28,-20
1063,-3,-17
1064,-16,-12
1065,29,-20
1066,29,-11
1067,-15,-18
1068,18,37
1069,32,12
1070,34,15
1071,21,-34
1072,34,14
1073,14,-38
1074,23,32
1075,26,39
1076,17,37
1077,3,-43
1078,5,-42
1079,3,-42
1080,4,-37
1081,9,33
1082,27,-22
1083,29,-12
1084,-38,14
1085,22,44
1086,3,-41
1087,1,-21
1088,34,16
1089,28,-22
1090,-30,-4
1091,25,-19
1092,-31,-1
1093,27,-31
1094,34,17
1095,-39,14
1096,-37,11
1097,-12,31
1098,-39,15
1099,-32,-1
1100,-38,15
1101,24,42
1102,-25,27
1103,21,44
1104,-40,15
1105,21,45
1106,4,-44
1107,35,16
1108,29,-19
1109,25,-7
1110,-30,19
1111,28,-31
1112,29,-31
1113,25,-31
1114,16,34
1115,-26,27
1116,-31,-2
1117,3,-44
1118,4,-45
1119,22,-34
1120,-32,-2
1121,31,12
1122,5,-33
1123,-32,-3
1124,14,-42
1125,-11,-19
1126,-39,12
1127,20,42
1128,22,45
1129,30,-11
1130,20,43
1131,-39,16
1132,15,-40
1133,27,35
1134,29,-32
1135,2,-43
1136,25,9
1137,14,-43
1138,26,37
1139,22,-2
1140,27,-28
1141,30,-20
1142,30,-12
1143,22,21
1144,-9,33
1145,29,-30
1146,15,-37
1147,-41,15
1148,25,42
1149,1,-43
1150,22,19
1151,25,43
1152,-40,12
1153,24,43
1154,34,18
1155,-9,-15
1156,-12,28
1157,-25,-4
1158,-28,-7
1159,25,41
1160,33,18
1161,-12,32
1162,28,-23
1163,-34,18
1164,-22,30
1165,-29,6
1166,-25,30
1167,-20,28
1168,-34,19
1169,27,-24
1170,-41,12
1171,29,-13
1172,-41,14
1173,-22,31
1174,1,-44
1175,19,42
1176,0,-35
1177,18,42
1178,-42,14
1179,21,46
1180,-35,18
1181,-34,20
1182,-5,-18
1183,18,38
1184,28,-10
1185,-41,11
1186,-42,15
1187,31,-20
1188,16,37
1189,30,-30
1190,4,-46
1191,22,46
1192,27,-32
1193,25,44
1194,-34,21
1195,32,-20
1196,-28,-8
1197,5,-46
1198,21,47
1199,4,-47
1200,3,-46
1201,34,19
1202,-17,-13
1203,-25,31
1204,-42,16
1205,-12,-19
1206,-8,33
1207,34,20
1208,30,-32
1209,33,-20
1210,11,-44
1211,28,35
1212,-32,-4
1213,-43,14
1214,-18,-13
1215,8,33
1216,-42,17
1217,-35,10
1218,-8,32
1219,20,47
1220,25,45
1221,-28,-9
1222,16,-41
1223,-12,33
1224,24,28
1225,16,-37
1226,-22,32
1227,-21,30
1228,11,-45
1229,-11,-20
1230,23,-1
1231,19,-3
1232,31,-30
1233,1,-45
1234,6,-46
1235,24,-33
1236,-22,33
1237,-1,-35
1238,-43,13
1239,20,48
1240,-12,-20
1241,-32,-5
1242,-42,18
1243,-27,-9
1244,-26,31
1245,-23,32
1246,-6,-18
1247,30,-13
1248,-40,11
1249,35,14
1250,0,-36
1251,-40,10
1252,23,-2
1253,28,-9
1254,-29,-9
1255,-34,22
1256,28,34
1257,3,-47
1258,-27,-10
1259,27,39
1260,-29,-10
1261,30,-33
1262,36,14
1263,20,49
1264,1,-42
1265,-29,-11
1266,-30,-10
1267,-16,-15
1268,31,-11
1269,6,-47
1270,26,44
1271,24,-1
1272,-27,31
1273,-33,-2
1274,20,46
1275,35,20
1276,-24,-4
1277,37,14
1278,14,-44
1279,27,44
1280,21,49
1281,0,-45
1282,-34,-2
1283,35,17
1284,19,48
1285,6,-48
1286,6,-49
1287,36,17
1288,22,49
1289,35,21
1290,19,46
1291,20,50
1292,12,-44
1293,17,42
1294,19,50
1295,-1,-45
1296,-27,27
1297,-26,-10
1298,19,47
1299,2,-47
1300,35,22
1301,-34,-3
1302,23,49
1303,30,-34
1304,33,12
1305,32,-30
1306,30,-29
1307,16,-38
1308,1,-47
1309,26,45
1310,-27,-11
1311,-28,31
1312,31,-32
1313,-2,-35
1314,-42,11
1315,-44,13
1316,-21,33
1317,-29,31
1318,17,41
1319,37,17
1320,38,14
1321,27,45
1322,4,-48
1323,-31,-10
1324,-35,19
1325,-8,34
1326,37,18
1327,7,-48
1328,24,49
1329,32,-32
1330,27,37
1331,-30,-11
1332,-42,10
1333,-1,-44
1334,19,51
1335,24,50
1336,-43,10
1337,29,34
1338,-13,32
1339,38,17
1340,-43,17
1341,-44,10
1342,-31,-9
1343,-45,10
1344,-21,34
1345,16,42
1346,33,-30
1347,-16,-18
1348,15,42
1349,-43,18
1350,-21,35
1351,14,-45
1352,0,-37
1353,-13,33
1354,30,-35
1355,32,-19
1356,6,-50
1357,29,-22
1358,0,-42
1359,8,34
1360,32,-33
1361,27,40
1362,-1,-37
1363,-44,17
1364,33,-33
1365,39,14
1366,-3,-35
1367,21,50
1368,40,14
1369,-43,9
1370,-11,-21
1371,19,52
1372,26,-7
1373,33,-31
1374,6,30
1375,25,50
1376,-34,23
1377,32,-34
1378,-1,-38
1379,23,-34
1380,34,-20
1381,30,-14
1382,41,14
1383,33,20
1384,11,-46
1385,35,13
1386,26,50
1387,30,34
1388,24,51
1389,4,-49
1390,28,45
1391,-28,32
1392,26,13
1393,-34,-1
1394,38,13
1395,39,13
1396,30,-36
1397,38,15
1398,24,52
1399,-2,-45
1400,29,45
1401,6,-51
1402,31,-12
1403,-21,36
1404,42,14
1405,-26,32
1406,24,53
1407,-38,16
1408,-27,32
1409,42,13
1410,0,-47
1411,-8,35
1412,20,52
1413,-7,34
1414,29,-33
1415,35,23
1416,-9,26
1417,24,54
1418,18,51
1419,7,33
1420,-45,13
1421,21,52
1422,26,51
1423,2,-48
1424,-18,-14
1425,-22,36
1426,11,33
1427,29,-36
1428,18,47
1429,19,49
1430,34,-33
1431,30,-37
1432,33,-19
1433,42,12
1434,-14,33
1435,-26,33
1436,29,-37
1437,12,-46
1438,31,-37
1439,-33,23
1440,-9,35
1441,-45,14
1442,-46,10
1443,-35,-1
1444,30,-38
1445,-45,15
1446,31,34
1447,30,-39
1448,34,23
1449,-3,-36
1450,-2,-44
1451,5,-49
1452,17,-37
1453,-3,-37
1454,16,-40
1455,32,-37
1456,-17,-18
1457,-46,15
1458,-35,23
1459,29,-9
1460,32,34
1461,6,33
1462,43,14
1463,31,-39
1464,1,-46
1465,-47,15
1466,-30,-12
1467,-33,7
1468,30,-40
1469,35,-20
1470,24,55
1471,37,13
1472,44,14
1473,-41,18
1474,28,44
1475,-3,-38
1476,-18,-15
1477,27,50
1478,42,11
1479,-38,17
1480,14,-46
1481,43,13
1482,-42,9
1483,-46,13
1484,-15,-19
1485,-43,19
1486,2,-49
1487,33,-37
1488,33,-34
1489,31,33
1490,2,-50
1491,-43,8
1492,30,-41
1493,28,50
1494,30,-9
1495,29,-38
1496,31,-41
1497,32,35
1498,42,10
1499,25,38
1500,-47,13
1501,-15,33
1502,20,53
1503,-29,32
1504,32,-41
1505,-44,19
1506,35,-19
1507,29,44
1508,29,46
1509,35,-21
1510,33,35
1511,-48,15
1512,-21,37
1513,30,46
1514,-9,36
1515,-44,8
1516,33,-35
1517,42,9
1518,-3,-44
1519,7,-51
1520,-47,10
1521,33,36
1522,17,47
1523,44,13
1524,24,56
1525,8,-51
1526,7,-52
1527,24,57
1528,34,-37
1529,33,-18
1530,-29,33
1531,-4,-35
1532,-19,-14
1533,-48,10
1534,32,-38
1535,29,-40
1536,24,58
1537,-30,31
1538,23,58
1539,-24,8
1540,-4,-44
1541,32,36
1542,29,-41
1543,8,-52
1544,24,59
1545,23,59
1546,-45,19
1547,-49,15
1548,-18,-18
1549,-37,10
1550,-46,16
1551,28,-37
1552,-21,38
1553,-26,-11
1554,2,-51
1555,20,45
1556,25,57
1557,18,-37
1558,22,59
1559,34,-38
1560,23,60
1561,-44,20
1562,17,46
1563,24,60
1564,18,50
1565,-12,-21
1566,45,14
1567,28,-41
1568,-2,-46
1569,25,59
1570,-10,35
1571,1,-51
1572,-20,-14
1573,6,34
1574,22,60
1575,-29,34
1576,5,-31
1577,5,29
1578,24,61
1579,-48,13
1580,28,49
1581,34,-32
1582,25,61
1583,-31,-11
1584,8,-53
1585,35,24
1586,25,55
1587,27,-7
1588,-47,9
1589,18,52
1590,28,-38
1591,30,47
1592,0,-51
1593,-27,-12
1594,-27,-13
1595,36,-20
1596,15,-45
1597,33,37
1598,-4,-43
1599,35,-38
1600,-48,9
1601,35,-18
1602,-35,-3
1603,36,24
1604,29,-42
1605,23,57
1606,31,46
1607,17,45
1608,43,10
1609,30,-15
1610,-12,-22
1611,26,61
1612,24,62
1613,6,35
1614,-46,19
1615,-43,20
1616,8,35
1617,-32,-9
1618,-29,35
1619,8,36
1620,9,36
1621,27,61
1622,0,-41
1623,-49,13
1624,-31,31
1625,17,52
1626,1,-52
1627,-4,-42
1628,-21,-14
1629,-31,32
1630,-28,35
1631,-49,10
1632,-30,30
1633,16,47
1634,-15,-20
1635,-18,-16
1636,-4,-45
1637,21,-35
1638,31,-9
1639,-5,-44
1640,-50,15
1641,21,60
1642,1,-53
1643,37,19
1644,-33,-5
1645,-36,23
1646,43,15
1647,-42,20
1648,-35,24
1649,20,54
1650,-45,20
1651,-1,-51
1652,32,-42
1653,35,-33
1654,-15,34
1655,-12,-23
1656,36,-18
1657,-21,39
1658,35,-22
1659,29,-43
1660,27,62
1661,-1,-52
1662,27,60
1663,-5,-45
1664,21,59
1665,-6,-45
1666,32,37
1667,34,-30
1668,-33,24
1669,27,59
1670,16,52
1671,-43,21
1672,-33,-9
1673,-50,10
1674,23,54
1675,-31,-12
1676,8,-54
1677,28,60
1678,27,63
1679,-35,-4
1680,-47,8
1681,-51,10
1682,32,-43
1683,-34,-9
1684,-52,10
1685,27,64
1686,-52,11
1687,16,48
1688,26,55
1689,-22,39
1690,-6,-46
1691,43,16
1692,14,-47
1693,-48,8
1694,36,-22
1695,28,61
1696,37,24
1697,44,16
1698,-26,-13
1699,24,63
1700,20,59
1701,45,15
1702,34,-18
1703,15,-46
1704,-52,12
1705,-49,8
1706,26,59
1707,27,65
1708,-37,23
1709,44,17
1710,-20,37
1711,-51,15
1712,7,-54
1713,-11,-22
1714,-32,-12
1715,32,38
1716,-6,27
1717,9,-54
1718,15,52
1719,-33,-12
1720,36,-38
1721,2,-52
1722,45,17
1723,14,52
1724,45,16
1725,30,-8
1726,-2,-52
1727,-50,8
1728,44,18
1729,30,-43
1730,37,23
1731,44,10
1732,7,36
1733,-33,25
1734,-51,8
1735,-52,13
1736,31,45
1737,-23,39
1738,14,-48
1739,37,-38
1740,23,62
1741,-35,-9
1742,32,-44
1743,-2,-53
1744,32,33
1745,30,-7
1746,27,66
1747,-11,35
1748,45,18
1749,45,10
1750,-2,-54
1751,-18,-19
1752,13,52
1753,8,-55
1754,-1,-54
1755,29,-44
1756,46,14
1757,-3,-54
1758,-53,10
1759,-7,-45
1760,-51,16
1761,-26,34
1762,29,61
1763,-6,-47
1764,13,51
1765,38,-38
1766,47,14
1767,31,44
1768,7,37
1769,-34,-4
1770,28,66
1771,27,55
1772,-49,7
1773,32,-45
1774,-37,24
1775,17,53
1776,-4,-54
1777,38,-37
1778,-3,-55
1779,-10,-22
1780,-5,-54
1781,37,-39
1782,-3,-56
1783,28,55
1784,19,-37
1785,27,67
1786,-47,7
1787,27,68
1788,45,19
1789,-52,9
1790,27,49
1791,8,-56
1792,20,55
1793,28,68
1794,46,10
1795,-29,36
1796,-30,34
1797,-38,24
1798,-32,0
1799,29,68
1800,-28,-11
1801,47,13
1802,32,46
1803,15,-47
1804,-35,-5
1805,-6,-54
1806,33,46
1807,-52,16
1808,-48,16
1809,34,35
1810,36,-23
1811,48,13
1812,-51,17
1813,48,12
1814,3,-25
1815,42,8
1816,42,7
1817,7,-56
1818,30,48
1819,-13,-23
1820,-45,21
1821,33,-42
1822,-10,36
1823,38,-39
1824,38,23
1825,-5,-55
1826,38,-40
1827,-36,-5
1828,16,-46
1829,27,69
1830,30,68
1831,26,64
1832,-33,-13
1833,-43,22
1834,27,70
1835,26,66
1836,-37,9
1837,-44,22
1838,-3,-57
1839,-39,24
1840,47,15
1841,33,-44
1842,30,69
1843,38,-41
1844,36,25
1845,35,35
1846,48,15
1847,27,71
1848,30,-6
1849,48,16
1850,27,72
1851,32,-46
1852,31,69
1853,-24,39
1854,-5,-47
1855,-6,-55
1856,-3,-58
1857,-26,-14
1858,37,-18
1859,9,-56
1860,-54,10
1861,-10,37
1862,26,71
1863,-40,24
1864,36,35
1865,28,59
1866,-13,-21
1867,28,58
1868,49,16
1869,12,51
1870,19,59
1871,-49,6
1872,28,69
1873,-2,-58
1874,-8,-45
1875,-4,-34
1876,43,9
1877,37,-40
1878,33,-46
1879,-30,36
1880,26,69
1881,29,55
1882,-4,-57
1883,8,-57
1884,-34,-13
1885,-4,-58
1886,-4,-59
1887,-50,6
1888,-2,-59
1889,-52,14
1890,12,52
1891,-55,10
1892,-36,-4
1893,49,15
1894,6,-56
1895,39,-39
1896,-6,-56
1897,25,20
1898,43,7
1899,-36,-1
1900,9,-55
1901,-53,9
1902,27,73
1903,-14,34
1904,32,-47
1905,-3,-59
1906,19,58
1907,34,-46
1908,27,74
1909,-6,-53
1910,37,35
1911,-55,9
1912,-51,18
1913,29,54
1914,9,-57
1915,50,16
1916,-9,37
1917,9,-51
