number,x,y
1004,28,6
1005,-9,-32
1006,30,19
1007,27,19
1008,4,-37
1009,-18,-2
1010,30,20
1011,-21,18
1012,-25,-12
1013,-29,-2
1014,-6,-33
1015,-13,23
1016,-7,-33
1017,30,12
1018,-25,9
1019,-33,-6
1020,-14,-21
1021,31,18
1022,-25,12
1023,-17,-19
1024,11,-31
1025,1,-37
1026,-24,1
1027,-24,2
1028,27,7
1029,8,-37
1030,-31,-2
1031,-23,10
1032,32,16
1033,21,20
1034,28,-6
1035,27,20
1036,-14,21
1037,-26,-12
1038,1,-38
1039,33,16
1040,25,-14
1041,-32,-8
1042,-18,20
1043,-30,-1
1044,27,-11
1045,2,-38
1046,-30,0
1047,34,16
1048,29,-6
1049,29,-7
1050,-23,-14
1051,15,-31
1052,-4,19
1053,-10,-32
1054,6,-36
1055,30,21
1056,2,-37
1057,-21,19
1058,-10,-33
1059,25,-15
1060,15,-32
1061,-26,2
1062,20,20
1063,-32,-2
1064,-10,-31
1065,16,-32
1066,29,-9
1067,8,-34
1068,29,10
1069,22,21
1070,2,-39
1071,30,9
1072,17,-30
1073,30,-6
1074,-27,10
1075,-11,-31
1076,28,8
1077,-20,15
1078,2,-40
1079,-8,20
1080,-9,22
1081,-6,20
1082,-4,20
1083,30,22
1084,-27,9
1085,-27,11
1086,-34,-6
1087,-14,23
1088,-7,21
1089,28,-8
1090,6,12
1091,32,15
1092,31,21
1093,34,17
1094,-29,0
1095,1,-39
1096,32,21
1097,23,21
1098,-17,-18
1099,26,4
1100,31,9
1101,9,-37
1102,-6,21
1103,30,-7
1104,3,-38
1105,-7,-34
1106,9,-38
1107,-33,-7
1108,-21,21
1109,-32,-1
1110,9,-39
1111,20,21
1112,22,-26
1113,13,-30
1114,27,-12
1115,-25,-13
1116,34,15
1117,15,-33
1118,-26,-9
1119,31,22
1120,31,8
1121,-6,22
1122,-33,-2
1123,26,-15
1124,-28,10
1125,29,8
1126,27,-5
1127,-25,-14
1128,22,-25
1129,35,17
1130,29,11
1131,-21,22
1132,30,8
1133,0,-39
1134,34,18
1135,22,22
1136,-22,22
1137,22,-27
1138,-30,1
1139,-11,-33
1140,29,-5
1141,20,22
1142,30,23
1143,31,23
1144,35,15
1145,-34,-2
1146,-34,-5
1147,-22,23
1148,-32,0
1149,10,-38
1150,-11,-30
1151,-10,-34
1152,9,-40
1153,4,-38
1154,-34,-1
1155,-16,-18
1156,15,-34
1157,-23,16
1158,30,7
1159,-35,-5
1160,-30,2
1161,-13,24
1162,-27,-12
1163,-7,-30
1164,32,20
1165,1,-40
1166,24,-13
1167,-29,10
1168,25,-16
1169,-12,-33
1170,22,23
1171,33,21
1172,-5,21
1173,-10,-35
1174,-32,-9
1175,19,22
1176,-17,-17
1177,0,19
1178,31,-7
1179,-13,-33
1180,-6,23
1181,1,-41
1182,34,19
1183,20,-28
1184,-18,-17
1185,21,21
1186,-1,-39
1187,23,1
1188,1,19
1189,23,-26
1190,31,24
1191,32,24
1192,-23,22
1193,-10,-36
1194,-30,10
1195,-26,11
1196,19,-23
1197,3,-40
1198,35,14
1199,32,9
1200,-11,-34
1201,22,-28
1202,32,25
1203,-30,11
1204,32,22
1205,32,26
1206,16,-33
1207,-27,12
1208,0,-40
1209,-2,-39
1210,21,-29
1211,17,-32
1212,23,-28
1213,-16,19
1214,-15,23
1215,-2,-40
1216,26,-16
1217,-9,-31
1218,-17,19
1219,-33,-9
1220,-1,19
1221,-1,-38
1222,-11,-35
1223,27,-15
1224,24,-16
1225,9,-41
1226,-34,-9
1227,-2,19
1228,31,25
1229,-32,-10
1230,-36,-5
1231,18,-32
1232,19,23
1233,-37,-5
1234,-12,-21
1235,20,23
1236,22,-24
1237,18,23
1238,-29,11
1239,36,14
1240,-27,-13
1241,-24,16
1242,-38,-5
1243,36,13
1244,31,26
1245,17,23
1246,15,-35
1247,27,-14
1248,-30,9
1249,-36,-6
1250,-10,-37
1251,-30,12
1252,37,13
1253,33,25
1254,-31,-9
1255,-34,-10
1256,-31,1
1257,11,15
1258,22,-20
1259,-28,11
1260,23,-29
1261,24,-28
1262,-31,9
1263,-27,13
1264,22,24
1265,6,-37
1266,-38,-6
1267,16,19
1268,10,-40
1269,30,6
1270,24,-26
1271,30,-9
1272,10,-41
1273,-10,-38
1274,16,-34
1275,-36,-4
1276,23,20
1277,-13,-34
1278,-9,-36
1279,9,-42
1280,29,21
1281,24,20
1282,37,14
1283,-3,-39
1284,31,-8
1285,30,26
1286,-31,12
1287,19,-32
1288,-11,-37
1289,31,27
1290,32,-7
1291,23,23
1292,38,14
1293,-23,23
1294,-15,24
1295,32,27
1296,-23,-15
1297,-7,-35
1298,25,-26
1299,18,24
1300,33,-7
1301,23,24
1302,-38,-7
1303,-26,13
1304,9,-43
1305,37,15
1306,-9,-20
1307,-12,-30
1308,-2,-41
1309,35,18
1310,-22,19
1311,-34,-11
1312,-5,22
1313,10,-43
1314,-34,-12
1315,-35,-11
1316,39,14
1317,-10,23
1318,-12,24
1319,17,24
1320,-31,13
1321,-30,-9
1322,-10,-39
1323,32,8
1324,-32,9
1325,34,20
1326,33,-8
1327,11,13
1328,-39,-5
1329,24,-29
1330,-15,25
1331,-34,0
1332,29,-11
1333,24,-30
1334,-10,-40
1335,-40,-5
1336,2,19
1337,-25,16
1338,31,28
1339,21,24
1340,-16,25
1341,-3,-25
1342,34,-8
1343,15,-36
1344,-7,23
1345,-32,8
1346,24,-25
1347,29,6
1348,40,14
1349,-24,23
1350,-16,26
1351,8,-39
1352,-31,10
1353,-24,24
1354,30,24
1355,39,15
1356,-39,-6
1357,28,-15
1358,11,-40
1359,-41,-5
1360,-41,-4
1361,-19,21
1362,-4,22
1363,-22,-15
1364,31,-6
1365,17,25
1366,35,-8
1367,-17,26
1368,17,-34
1369,8,-43
1370,-11,24
1371,29,26
1372,39,16
1373,36,-8
1374,-18,26
1375,29,-15
1376,-32,1
1377,22,25
1378,29,-4
1379,8,-42
1380,41,14
1381,-23,21
1382,-31,14
1383,-7,24
1384,-16,27
1385,-18,-13
1386,33,24
1387,27,21
1388,-3,-41
1389,-26,-14
1390,25,-29
1391,35,13
1392,39,13
1393,-35,-2
1394,-35,-1
1395,-4,-41
1396,-31,15
1397,-4,23
1398,26,3
1399,-42,-5
1400,25,-30
1401,-25,23
1402,-30,15
1403,-30,16
1404,-18,27
1405,-30,17
1406,-10,-30
1407,-3,-42
1408,-24,22
1409,22,26
1410,33,-9
1411,-32,14
1412,-10,-41
1413,22,-23
1414,7,-43
1415,35,-9
1416,-37,-7
1417,35,-7
1418,-34,1
1419,-11,-38
1420,28,-16
1421,36,12
1422,36,18
1423,40,13
1424,-26,-11
1425,-5,-41
1426,-16,28
1427,40,16
1428,34,25
1429,21,-6
1430,-32,10
1431,-38,-4
1432,32,28
1433,33,27
1434,40,17
1435,15,-37
1436,-16,29
1437,19,-33
1438,-7,25
1439,-31,16
1440,-5,-42
1441,35,-6
1442,30,-4
1443,-43,-5
1444,-6,-41
1445,-22,24
1446,-30,18
1447,32,29
1448,-26,23
1449,22,27
1450,17,26
1451,22,-19
1452,10,-44
1453,-32,-11
1454,-11,-41
1455,-32,15
1456,-30,19
1457,-39,-4
1458,-9,23
1459,-33,10
1460,30,27
1461,-42,-6
1462,23,-23
1463,-26,-15
1464,16,-37
1465,-31,19
1466,9,-44
1467,35,-5
1468,35,-4
1469,-7,-36
1470,-31,20
1471,16,25
1472,14,-37
1473,40,18
1474,-34,2
1475,-30,8
1476,-19,27
1477,-15,27
1478,-24,25
1479,-22,25
1480,-27,23
1481,18,26
1482,9,-45
1483,-14,25
1484,-31,21
1485,28,5
1486,-32,7
1487,40,19
1488,40,12
1489,-44,-5
1490,41,12
1491,-26,22
1492,15,25
1493,41,15
1494,31,29
1495,42,14
1496,37,18
1497,26,-30
1498,18,27
1499,-44,-4
1500,-7,26
1501,-31,22
1502,-5,-43
1503,-20,22
1504,-11,-42
1505,36,11
1506,24,-17
1507,23,27
1508,25,-27
1509,-29,8
1510,-1,-41
1511,36,-5
1512,34,-9
1513,36,-7
1514,-4,-43
1515,-3,19
1516,30,28
1517,17,27
1518,11,-43
1519,19,-34
1520,-13,-35
1521,18,-34
1522,-6,-43
1523,-27,24
1524,17,-37
1525,-35,1
1526,17,-38
1527,40,11
1528,-7,-43
1529,-30,-10
1530,-28,-13
1531,-38,-3
1532,41,17
1533,-28,24
1534,11,-44
1535,31,12
1536,-32,20
1537,37,-7
1538,30,29
1539,-19,22
1540,-22,-16
1541,-38,-8
1542,-13,-36
1543,-31,18
1544,-33,15
1545,-5,-44
1546,-31,23
1547,39,19
1548,18,28
1549,29,29
1550,7,-44
1551,37,-8
1552,31,-9
1553,43,14
1554,26,-27
1555,-15,29
1556,-24,26
1557,37,-9
1558,31,-10
1559,18,-35
1560,-25,26
1561,-8,-43
1562,-45,-5
1563,-12,-42
1564,17,-39
1565,43,13
1566,18,-39
1567,-45,-4
1568,38,-7
1569,42,15
1570,-23,26
1571,-46,-4
1572,-33,20
1573,43,12
1574,41,11
1575,-32,23
1576,-45,-6
1577,-12,-43
1578,-33,23
1579,-32,24
1580,-24,27
1581,15,24
1582,-36,1
1583,38,-9
1584,-18,-19
1585,-21,-15
1586,27,-30
1587,40,10
1588,-35,-12
1589,12,-40
1590,15,26
1591,37,-10
1592,23,28
1593,-13,-32
1594,-31,24
1595,11,-41
1596,25,-25
1597,-34,23
1598,-14,29
1599,-32,25
1600,40,20
1601,9,-46
1602,20,-32
1603,39,10
1604,30,-11
1605,-14,28
1606,-34,24
1607,29,30
1608,-26,-16
1609,-46,-6
1610,-33,25
1611,12,-44
1612,-32,26
1613,-13,-43
1614,-17,29
1615,-11,-40
1616,-11,25
1617,-13,28
1618,-47,-4
1619,-48,-4
1620,-47,-6
1621,27,-16
1622,-31,17
1623,-48,-6
1624,34,27
1625,-36,-12
1626,44,14
1627,-49,-4
1628,37,-5
1629,41,20
1630,-14,-43
1631,-14,-36
1632,-14,30
1633,-31,26
1634,2,-41
1635,15,27
1636,-10,25
1637,-32,-12
1638,-7,-44
1639,38,19
1640,35,27
1641,-8,-42
1642,-20,27
1643,14,25
1644,-32,27
1645,28,-17
1646,-35,-13
1647,26,-25
1648,29,-17
1649,-39,-3
1650,35,28
1651,39,-9
1652,-40,-3
1653,-18,29
1654,-32,28
1655,42,20
1656,28,30
1657,-18,30
1658,-43,-4
1659,19,-35
1660,19,-36
1661,-1,-42
1662,14,27
1663,44,13
1664,-47,-7
1665,-1,-43
1666,-41,-3
1667,-5,-45
1668,-48,-7
1669,8,-46
1670,28,-30
1671,-14,-42
1672,39,-10
1673,36,10
1674,-37,-12
1675,-6,26
1676,-19,-17
1677,27,-17
1678,-25,-16
1679,38,-5
1680,-13,30
1681,-9,-43
1682,29,31
1683,29,32
1684,-14,-35
1685,34,26
1686,-16,30
1687,-50,-4
1688,18,-37
1689,20,-35
1690,36,27
1691,28,32
1692,-50,-3
1693,30,-15
1694,-50,-5
1695,36,-10
1696,39,-8
1697,12,-43
1698,39,-11
1699,-30,26
1700,30,32
1701,40,-8
1702,-6,27
1703,-12,30
1704,-15,-35
1705,29,-18
1706,14,28
1707,25,-31
1708,34,28
1709,0,-43
1710,-51,-5
1711,-13,-31
1712,36,-11
1713,-34,15
1714,36,28
1715,24,-18
1716,17,-40
1717,-32,18
1718,42,11
1719,37,27
1720,13,-43
1721,-33,27
1722,-46,-3
1723,5,-37
1724,37,12
1725,0,20
1726,30,-18
1727,13,28
1728,30,31
1729,-48,-8
1730,-50,-6
1731,-29,26
1732,36,29
1733,2,-42
1734,36,30
1735,-51,-3
1736,-32,-13
1737,31,30
1738,19,-39
1739,-35,23
1740,37,28
1741,-33,18
1742,21,25
1743,-31,28
1744,-28,26
1745,41,10
1746,32,30
1747,40,-10
1748,-10,26
1749,-10,-43
1750,36,9
1751,15,28
1752,38,-11
1753,36,-12
1754,-33,17
1755,-33,28
1756,42,21
1757,-34,10
1758,13,-44
1759,13,-45
1760,10,-46
1761,-15,-43
1762,18,29
1763,-32,29
1764,-51,-2
1765,8,-41
1766,-13,-44
1767,-11,26
1768,-18,28
1769,18,-40
1770,-14,31
1771,7,-46
1772,38,-4
1773,27,32
1774,39,-5
1775,42,22
1776,-32,30
1777,-34,28
1778,-52,-5
1779,39,-12
1780,-14,-31
1781,21,-30
1782,45,14
1783,-15,-44
1784,-15,-36
1785,38,27
1786,-16,-36
1787,14,29
1788,-52,-6
1789,26,-29
1790,29,-30
1791,-14,-44
1792,21,-32
1793,-53,-6
1794,-7,27
1795,31,31
1796,46,14
1797,-19,-19
1798,43,20
1799,-54,-6
1800,43,19
1801,41,-8
1802,-20,28
1803,-15,-42
1804,8,-47
1805,-34,17
1806,36,-13
1807,19,-38
1808,41,-10
1809,31,-15
1810,-15,-45
1811,-36,23
1812,35,29
1813,-48,-3
1814,-33,21
1815,30,-16
1816,-26,-17
1817,37,26
1818,-16,-44
1819,8,-48
1820,-13,-37
1821,-16,-42
1822,-25,24
1823,-8,-44
1824,10,-47
1825,21,-33
1826,-34,9
1827,44,19
1828,-32,-14
1829,42,23
1830,-13,29
1831,6,-46
1832,37,29
1833,41,-11
1834,43,18
1835,-10,-44
1836,-53,-5
1837,-50,-2
1838,-7,28
1839,30,33
1840,-13,-45
1841,44,20
1842,-10,-45
1843,-49,-8
1844,-17,-36
1845,-11,-44
1846,-18,31
1847,28,-18
1848,45,19
1849,31,33
1850,28,-29
1851,47,14
1852,27,-25
1853,35,30
1854,27,33
1855,47,15
1856,-17,-37
1857,-42,-7
1858,20,-38
1859,-54,-7
1860,-53,-4
1861,-48,-9
1862,-26,-18
1863,44,12
1864,-17,-44
1865,47,13
1866,-48,-10
1867,-34,21
1868,13,29
1869,-37,1
1870,39,-4
1871,48,13
1872,48,15
1873,-15,-34
1874,-52,-7
