number,x,y
1005,-12,20
1006,1,35
1007,47,-2
1008,-5,-41
1009,8,-32
1010,4,-44
1011,-16,12
1012,48,-1
1013,-11,33
1014,39,15
1015,3,41
1016,-7,-50
1017,5,-44
1018,7,-28
1019,-3,-51
1020,-14,-32
1021,3,42
1022,43,11
1023,12,37
1024,42,16
1025,-7,-51
1026,-3,-53
1027,45,15
1028,16,36
1029,-32,2
1030,15,37
1031,4,42
1032,49,-1
1033,43,10
1034,-18,11
1035,2,42
1036,7,41
1037,-8,-50
1038,-2,35
1039,-6,-47
1040,-11,35
1041,15,38
1042,-20,-32
1043,-8,31
1044,-24,-32
1045,-13,20
1046,11,-25
1047,3,43
1048,9,-32
1049,-33,-15
1050,47,-3
1051,7,42
1052,-8,30
1053,-12,21
1054,-8,-51
1055,-33,-16
1056,49,-2
1057,-19,-32
1058,1,-48
1059,14,27
1060,8,42
1061,-38,-8
1062,-32,-16
1063,41,-5
1064,-32,-17
1065,8,43
1066,33,17
1067,-32,-18
1068,46,15
1069,-10,36
1070,44,3
1071,-9,-51
1072,1,42
1073,46,14
1074,-34,-15
1075,32,17
1076,-36,-10
1077,-34,-16
1078,-33,-18
1079,-33,2
1080,34,-9
1081,12,-25
1082,0,42
1083,9,42
1084,10,42
1085,-19,11
1086,3,-42
1087,47,-4
1088,45,16
1089,-10,37
1090,11,42
1091,8,44
1092,-5,-43
1093,-33,3
1094,-29,6
1095,2,-48
1096,-8,-52
1097,-11,34
1098,-14,20
1099,-37,-10
1100,34,-10
1101,45,17
1102,-38,-7
1103,-11,32
1104,15,39
1105,15,40
1106,50,-2
1107,-33,4
1108,-10,38
1109,-35,-16
1110,12,-24
1111,49,-3
1112,11,41
1113,-27,-13
1114,-2,-54
1115,-39,-7
1116,47,-5
1117,-23,-33
1118,-15,20
1119,19,-5
1120,12,42
1121,47,-6
1122,43,12
1123,47,14
1124,-10,-51
1125,-10,39
1126,34,-11
1127,12,-23
1128,34,-12
1129,3,44
1130,34,-13
1131,15,41
1132,35,-13
1133,15,34
1134,4,-42
1135,31,17
1136,4,-45
1137,-33,5
1138,42,-7
1139,15,27
1140,49,0
1141,-15,21
1142,46,17
1143,-12,33
1144,51,-2
1145,50,0
1146,-10,-50
1147,-11,-51
1148,48,-6
1149,47,17
1150,41,16
1151,-34,5
1152,5,-42
1153,16,37
1154,45,18
1155,-10,40
1156,52,-2
1157,-40,-7
1158,-1,42
1159,-28,11
1160,-26,12
1161,36,-13
1162,-35,5
1163,33,18
1164,52,-3
1165,-36,5
1166,-10,41
1167,-32,-19
1168,16,27
1169,7,43
1170,-14,21
1171,53,-2
1172,42,-8
1173,3,45
1174,43,4
1175,-39,-6
1176,-38,-10
1177,1,-53
1178,53,-3
1179,-11,39
1180,-8,36
1181,3,46
1182,-34,-2
1183,-36,4
1184,-2,-55
1185,1,-51
1186,-10,42
1187,2,-51
1188,36,15
1189,-37,4
1190,47,13
1191,36,-14
1192,17,36
1193,-11,42
1194,8,45
1195,-24,-31
1196,45,19
1197,6,-42
1198,-3,-54
1199,4,46
1200,-12,39
1201,17,35
1202,-23,-34
1203,51,0
1204,1,43
1205,-13,33
1206,37,-14
1207,4,-46
1208,34,-14
1209,-8,-53
1210,18,35
1211,12,43
1212,48,-7
1213,54,-3
1214,-2,-56
1215,-9,-53
1216,7,-42
1217,3,47
1218,2,47
1219,-36,-16
1220,-25,-32
1221,28,12
1222,9,45
1223,15,42
1224,-28,12
1225,54,-4
1226,16,42
1227,-11,-52
1228,-11,43
1229,49,-7
1230,12,44
1231,-22,-34
1232,6,-44
1233,33,19
1234,-32,-20
1235,47,0
1236,-16,21
1237,-39,-10
1238,-3,-55
1239,48,17
1240,48,18
1241,54,-5
1242,-2,-57
1243,48,13
1244,49,17
1245,51,1
1246,-1,-56
1247,51,2
1248,5,-46
1249,-38,4
1250,-10,-49
1251,16,39
1252,-9,41
1253,49,18
1254,-6,-43
1255,46,19
1256,54,-2
1257,34,-15
1258,-14,33
1259,43,-8
1260,2,48
1261,-16,22
1262,-37,-16
1263,3,-51
1264,-3,-56
1265,-31,-20
1266,50,17
1267,25,-10
1268,-2,-58
1269,33,20
1270,-38,-16
1271,5,-47
1272,16,43
1273,55,-5
1274,8,-42
1275,-25,12
1276,33,-11
1277,13,44
1278,2,49
1279,50,18
1280,-39,4
1281,-38,-17
1282,54,-6
1283,56,-5
1284,-12,42
1285,12,25
1286,16,44
1287,-12,43
1288,-13,39
1289,-40,-6
1290,3,-50
1291,-3,-58
1292,49,13
1293,2,50
1294,-12,22
1295,-39,-17
1296,51,3
1297,-4,-54
1298,17,44
1299,5,46
1300,9,-42
1301,28,14
1302,44,10
1303,18,44
1304,10,-32
1305,55,-2
1306,-11,-49
1307,52,3
1308,50,19
1309,1,49
1310,-12,-52
1311,-40,-5
1312,6,46
1313,-13,43
1314,19,-6
1315,-4,-58
1316,-8,-54
1317,-14,39
1318,57,-5
1319,-23,-25
1320,29,15
1321,50,20
1322,-36,-17
1323,-38,-15
1324,-2,-59
1325,30,17
1326,3,-52
1327,-5,-58
1328,51,17
1329,51,20
1330,9,46
1331,1,50
1332,51,21
1333,56,-2
1334,-1,41
1335,-36,6
1336,-40,-8
1337,37,-15
1338,58,-5
1339,-14,-33
1340,41,-8
1341,47,12
1342,-39,-18
1343,34,-16
1344,54,-7
1345,-41,-8
1346,52,4
1347,35,-16
1348,-2,-60
1349,-15,33
1350,52,2
1351,-14,43
1352,2,51
1353,44,19
1354,-5,-59
1355,-9,-54
1356,-40,-10
1357,-39,-19
1358,-6,-59
1359,6,-46
1360,-40,-11
1361,-7,-59
1362,50,13
1363,5,-48
1364,-28,13
1365,8,-43
1366,16,45
1367,16,40
1368,-13,-52
1369,-16,23
1370,-27,13
1371,-10,43
1372,51,22
1373,18,43
1374,18,12
1375,19,35
1376,44,20
1377,-31,-21
1378,-39,5
1379,8,-44
1380,0,49
1381,-14,-52
1382,52,17
1383,13,45
1384,3,50
1385,-12,-49
1386,51,23
1387,-1,-60
1388,-33,6
1389,-14,-53
1390,43,20
1391,-32,-21
1392,-14,-54
1393,52,22
1394,49,12
1395,53,22
1396,5,47
1397,-26,-32
1398,-5,-60
1399,19,44
1400,5,-49
1401,-1,-61
1402,-15,39
1403,50,21
1404,-28,14
1405,5,48
1406,-8,-59
1407,20,44
1408,9,-41
1409,-24,-34
1410,-16,33
1411,58,-4
1412,-14,44
1413,37,-16
1414,-14,-55
1415,53,23
1416,21,44
1417,59,-4
1418,35,-17
1419,54,23
1420,10,-41
1421,-39,6
1422,50,23
1423,13,46
1424,52,5
1425,56,-1
1426,-5,-61
1427,17,37
1428,-2,-61
1429,-28,15
1430,19,45
1431,20,45
1432,43,-9
1433,-14,45
1434,-9,42
1435,21,45
1436,38,-16
1437,46,-6
1438,5,49
1439,-15,-53
1440,-41,-11
1441,52,6
1442,22,44
1443,-39,-20
1444,21,46
1445,-2,-62
1446,-17,33
1447,-39,-16
1448,-40,5
1449,-42,-8
1450,-15,44
1451,16,46
1452,-39,3
1453,10,-26
1454,-42,-9
1455,60,-4
1456,-27,15
1457,54,-8
1458,-16,20
1459,-1,-62
1460,6,49
1461,-13,45
1462,-3,-62
1463,-5,-62
1464,19,43
1465,-39,7
1466,-39,-21
1467,-8,-60
1468,53,3
1469,50,24
1470,-14,34
1471,37,-13
1472,17,40
1473,21,47
1474,54,-9
1475,0,48
1476,-10,-48
1477,53,6
1478,57,-2
1479,21,48
1480,22,43
1481,-6,-62
1482,50,12
1483,34,20
1484,-2,-63
1485,44,21
1486,-1,43
1487,-9,-60
1488,51,12
1489,-10,-60
1490,14,46
1491,-38,-20
1492,-25,-34
1493,-40,-18
1494,-2,-64
1495,-42,-11
1496,60,-5
1497,-8,-61
1498,21,49
1499,55,-7
1500,0,-62
1501,-28,16
1502,1,51
1503,1,-62
1504,-40,-19
1505,54,6
1506,55,23
1507,-43,-11
1508,-16,19
1509,-40,3
1510,-40,7
1511,56,23
1512,-32,-22
1513,37,-17
1514,54,-10
1515,54,3
1516,-29,13
1517,60,-6
1518,55,6
1519,55,7
1520,38,-17
1521,-17,21
1522,-32,6
1523,56,24
1524,-41,-18
1525,50,25
1526,-11,-60
1527,1,-61
1528,50,26
1529,-26,-34
1530,57,24
1531,-7,-43
1532,58,24
1533,53,21
1534,41,-9
1535,2,52
1536,-15,45
1537,-2,-65
1538,13,47
1539,-14,-56
1540,-40,-21
1541,21,50
1542,21,51
1543,-13,32
1544,55,-10
1545,-42,-18
1546,2,-62
1547,7,-12
1548,-5,-63
1549,-14,46
1550,3,52
1551,-38,7
1552,55,8
1553,-15,-56
1554,-29,11
1555,20,35
1556,-38,-21
1557,53,17
1558,-2,-66
1559,55,-8
1560,22,51
1561,61,-6
1562,61,-4
1563,2,-61
1564,-41,-21
1565,58,23
1566,39,-16
1567,56,25
1568,40,-16
1569,-16,24
1570,10,-40
1571,54,17
1572,-42,-21
1573,53,-9
1574,19,36
1575,40,-15
1576,53,-10
1577,22,52
1578,-14,-57
1579,5,-50
1580,-40,6
1581,35,20
1582,-9,-61
1583,60,-3
1584,53,-11
1585,3,-62
1586,56,8
1587,55,-11
1588,2,53
1589,-43,-18
1590,-16,45
1591,22,47
1592,0,-63
1593,-15,32
1594,50,27
1595,36,20
1596,-32,-23
1597,10,-31
1598,-6,-63
1599,50,28
1600,4,-62
1601,2,54
1602,52,18
1603,57,-6
1604,10,-39
1605,-40,2
1606,-44,-11
1607,4,52
1608,56,-11
1609,58,25
1610,-38,-22
1611,-40,1
1612,19,-7
1613,55,9
1614,-33,-23
1615,10,-38
1616,-14,47
1617,-41,7
1618,-41,-22
1619,56,26
1620,52,-11
1621,60,-2
1622,-33,-24
1623,61,-2
1624,13,48
1625,22,46
1626,57,8
1627,59,25
1628,62,-6
1629,55,17
1630,-44,-12
1631,21,35
1632,58,22
1633,21,52
1634,-27,16
1635,61,-7
1636,-44,-13
1637,-43,-21
1638,16,47
1639,7,49
1640,-16,-53
1641,-13,47
1642,-3,-66
1643,-39,8
1644,1,54
1645,60,25
1646,5,52
1647,-39,9
1648,22,53
1649,40,-17
1650,-17,19
1651,-16,44
1652,49,28
1653,49,29
1654,14,48
1655,-15,-57
1656,61,25
1657,-27,-34
1658,62,-7
1659,-16,39
1660,-12,-60
1661,57,-11
1662,-45,-12
1663,-41,-23
1664,58,26
1665,20,51
1666,49,30
1667,-3,-67
1668,-43,-9
1669,3,54
1670,-7,-63
1671,14,49
1672,-43,-22
1673,5,-62
1674,9,-43
1675,56,17
1676,-17,39
1677,62,25
1678,-41,5
1679,-8,-43
1680,-44,-22
1681,-33,7
1682,-6,-64
1683,0,-64
1684,-8,-63
1685,-12,47
1686,53,-12
1687,-28,17
1688,55,-12
1689,0,54
1690,6,-62
1691,-29,14
1692,-16,-54
1693,22,54
1694,62,26
1695,25,-11
1696,-17,45
1697,-44,-18
1698,-6,-65
1699,10,-42
1700,-34,-24
1701,56,6
1702,55,-13
1703,-13,48
1704,-1,54
1705,-1,-66
1706,63,-7
1707,62,-2
1708,-41,-6
1709,1,55
1710,62,-8
1711,-22,-29
1712,-1,48
1713,1,56
1714,-41,3
1715,62,-9
1716,-45,-22
1717,5,53
1718,57,6
1719,-2,54
1720,-17,-54
1721,62,-10
1722,41,-16
1723,62,27
1724,56,16
1725,63,26
1726,51,28
1727,-3,-68
1728,-46,-22
1729,-28,-34
1730,13,-23
1731,-17,24
1732,64,-7
1733,62,24
1734,-37,-22
1735,55,18
1736,58,6
1737,-11,47
1738,1,57
1739,-15,47
1740,22,55
1741,-40,9
1742,57,5
1743,-17,32
1744,-17,46
1745,-18,-54
1746,-41,-24
1747,53,-13
1748,-41,-5
1749,21,34
1750,-18,33
1751,53,-14
1752,-3,-69
1753,64,-6
1754,-3,-70
1755,63,24
1756,23,55
1757,22,45
1758,-39,10
1759,38,-18
1760,-16,-57
1761,-18,-55
1762,55,-14
1763,62,-11
1764,-30,14
1765,-46,-12
1766,11,-31
1767,7,-62
1768,5,-63
1769,-46,-21
1770,-12,-61
1771,-45,-18
1772,-40,-23
1773,22,50
1774,65,-6
1775,-37,7
1776,-41,9
1777,-13,-61
1778,-13,49
1779,55,-15
1780,20,34
1781,51,24
1782,-18,39
1783,64,-8
1784,-42,9
1785,-17,44
1786,-3,-71
1787,38,-19
1788,-47,-22
1789,-14,-61
1790,34,21
1791,63,-11
1792,5,54
1793,6,-48
1794,10,-37
1795,-46,-23
1796,11,-38
1797,6,54
1798,8,-62
1799,-28,-35
1800,-19,39
1801,-2,-71
1802,9,-62
1803,56,-15
1804,5,55
1805,-29,-34
1806,56,-16
1807,-18,-53
1808,-42,10
1809,64,-11
1810,5,-64
1811,5,-65
1812,12,-31
1813,-19,40
1814,-16,47
1815,64,24
1816,-42,5
1817,-3,-72
1818,48,28
1819,62,28
1820,-4,-72
1821,22,56
1822,-46,-24
1823,-42,-5
1824,64,-12
1825,35,21
1826,-20,40
1827,-10,47
1828,-29,-35
1829,-4,-73
1830,55,-16
1831,-15,-61
1832,-42,11
1833,-2,55
1834,23,44
1835,23,50
1836,57,16
1837,65,24
1838,-46,-25
1839,11,-41
1840,23,43
1841,-42,12
1842,65,23
1843,9,-61
1844,-33,-25
1845,-13,50
1846,21,33
1847,2,57
1848,65,-12
1849,-16,-58
1850,-4,-74
1851,-1,-71
1852,-43,-5
1853,0,57
1854,22,57
1855,39,-19
1856,53,24
1857,-13,51
1858,23,57
1859,23,42
1860,-46,-11
1861,-2,-72
1862,40,-19
1863,-42,7
1864,4,55
1865,-14,51
1866,-47,-25
1867,-17,25
1868,-47,-24
1869,22,58
1870,-17,26
1871,-47,-26
1872,-12,51
1873,-44,-9
1874,34,-17
1875,41,-15
1876,-47,-27
1877,-18,26
1878,-17,31
1879,41,-17
1880,-48,-24
1881,0,58
1882,24,50
1883,62,29
