number,x,y
1008,44,-16
1009,29,-38
1010,-44,5
1011,-19,-21
1012,8,40
1013,27,-39
1014,8,41
1015,14,37
1016,-27,15
1017,14,36
1018,41,-18
1019,4,35
1020,-20,28
1021,12,-32
1022,-15,-17
1023,44,-17
1024,-46,1
1025,18,32
1026,14,-35
1027,11,-32
1028,8,42
1029,13,39
1030,12,-33
1031,22,3
1032,-44,0
1033,31,-22
1034,-34,5
1035,29,-39
1036,-43,6
1037,25,-40
1038,-44,6
1039,25,-41
1040,-35,-4
1041,-22,-18
1042,-23,26
1043,37,-10
1044,-46,0
1045,43,-13
1046,-20,-21
1047,6,42
1048,7,42
1049,25,-42
1050,-26,22
1051,21,30
1052,27,-40
1053,44,-12
1054,15,33
1055,8,43
1056,25,-43
1057,34,-20
1058,-12,24
1059,-26,-14
1060,34,-11
1061,24,-39
1062,44,-13
1063,-6,29
1064,-43,7
1065,38,-10
1066,15,20
1067,-45,5
1068,14,15
1069,3,35
1070,-12,25
1071,-23,28
1072,-35,-6
1073,14,14
1074,-6,30
1075,22,5
1076,16,33
1077,-25,20
1078,-41,5
1079,41,-19
1080,4,38
1081,13,40
1082,-46,5
1083,13,-35
1084,-22,-17
1085,-47,1
1086,3,-26
1087,-4,30
1088,-26,-15
1089,-4,-23
1090,-27,22
1091,9,43
1092,43,-17
1093,29,-33
1094,18,29
1095,-45,-1
1096,26,-43
1097,-46,-1
1098,23,7
1099,14,40
1100,-48,1
1101,-49,1
1102,43,-18
1103,44,-11
1104,-46,-2
1105,18,33
1106,21,32
1107,-49,2
1108,-50,1
1109,38,-9
1110,39,-17
1111,29,-40
1112,24,-43
1113,-27,23
1114,-41,6
1115,-24,28
1116,-19,26
1117,-44,-1
1118,-27,-13
1119,-38,-6
1120,10,43
1121,42,-18
1122,29,-41
1123,-47,5
1124,-47,6
1125,42,-11
1126,-51,1
1127,2,35
1128,39,-9
1129,-38,-7
1130,45,-11
1131,21,29
1132,1,-27
1133,-21,-19
1134,-49,0
1135,-51,0
1136,-27,-14
1137,22,31
1138,18,34
1139,-51,2
1140,44,-10
1141,23,31
1142,-27,-15
1143,11,43
1144,34,-21
1145,15,-35
1146,27,-43
1147,35,-11
1148,23,4
1149,12,-34
1150,23,32
1151,-51,-1
1152,41,-20
1153,-20,-22
1154,42,-20
1155,19,32
1156,-20,29
1157,25,-29
1158,-19,27
1159,0,-26
1160,27,-44
1161,24,32
1162,20,-35
1163,-4,-24
1164,23,-43
1165,11,44
1166,6,43
1167,29,-42
1168,-23,29
1169,-28,-12
1170,-16,-18
1171,10,42
1172,-20,30
1173,-48,6
1174,44,-15
1175,-18,-21
1176,41,-21
1177,5,43
1178,1,-28
1179,-16,23
1180,44,-9
1181,29,-31
1182,-52,-1
1183,-7,30
1184,24,4
1185,-23,-17
1186,11,45
1187,2,36
1188,-26,-11
1189,-35,5
1190,45,-13
1191,23,-44
1192,-12,26
1193,-52,-2
1194,22,-44
1195,1,-29
1196,21,33
1197,24,7
1198,-48,5
1199,25,-28
1200,18,35
1201,45,-9
1202,14,-36
1203,43,-19
1204,-52,-3
1205,21,-44
1206,19,8
1207,25,7
1208,21,-2
1209,-28,-11
1210,23,8
1211,45,-16
1212,41,-22
1213,-52,-4
1214,28,-44
1215,11,-34
1216,-51,3
1217,3,38
1218,18,36
1219,34,-22
1220,-23,-18
1221,-20,-23
1222,30,-39
1223,14,-37
1224,-49,5
1225,30,-40
1226,-19,30
1227,-52,0
1228,19,36
1229,-53,-3
1230,6,44
1231,42,-22
1232,-51,-3
1233,14,16
1234,-17,-20
1235,-29,-11
1236,12,44
1237,46,-11
1238,30,-38
1239,21,28
1240,-18,30
1241,19,37
1242,22,-45
1243,0,-29
1244,45,-8
1245,10,-32
1246,-53,-1
1247,44,-19
1248,46,-12
1249,24,33
1250,47,-11
1251,45,-7
1252,21,8
1253,-48,7
1254,26,7
1255,44,-20
1256,-18,-22
1257,45,-19
1258,-28,15
1259,-43,8
1260,-18,31
1261,-20,-24
1262,13,41
1263,-17,-22
1264,-39,-7
1265,6,45
1266,29,-44
1267,-21,-24
1268,-28,23
1269,40,-9
1270,-22,-24
1271,-17,-23
1272,31,-38
1273,24,34
1274,13,-30
1275,46,-13
1276,14,41
1277,-1,-29
1278,-28,24
1279,22,29
1280,-25,28
1281,11,46
1282,-5,-24
1283,2,38
1284,46,-8
1285,16,20
1286,5,45
1287,19,38
1288,40,-8
1289,29,-45
1290,-22,-25
1291,-23,-25
1292,-11,26
1293,12,46
1294,47,-13
1295,-19,31
1296,-53,-4
1297,30,-45
1298,14,-38
1299,13,-36
1300,28,-20
1301,-24,-18
1302,-50,3
1303,9,-32
1304,17,35
1305,-38,-8
1306,46,-19
1307,-54,-3
1308,13,46
1309,-40,5
1310,20,36
1311,-25,29
1312,25,34
1313,-51,-4
1314,45,-6
1315,43,-9
1316,31,-39
1317,-29,24
1318,32,-39
1319,-37,4
1320,-2,-29
1321,-47,-2
1322,46,-6
1323,-52,1
1324,14,-39
1325,6,46
1326,-48,8
1327,44,-21
1328,-26,29
1329,20,-44
1330,24,8
1331,46,-16
1332,-42,-1
1333,33,-9
1334,47,-6
1335,-51,4
1336,-51,-5
1337,45,-5
1338,-53,-5
1339,-30,24
1340,-23,-26
1341,48,-13
1342,-27,12
1343,12,-35
1344,0,-30
1345,47,-7
1346,29,-46
1347,14,46
1348,-44,8
1349,23,29
1350,-45,8
1351,47,-16
1352,-23,-27
1353,-21,-25
1354,48,-16
1355,33,-39
1356,26,34
1357,2,39
1358,-24,29
1359,-49,8
1360,45,-21
1361,47,-15
1362,24,31
1363,20,38
1364,24,35
1365,-22,-27
1366,-53,1
1367,15,46
1368,-2,-28
1369,-20,31
1370,-54,-5
1371,-53,2
1372,-51,-6
1373,11,28
1374,-54,-6
1375,-24,-26
1376,-54,-1
1377,-48,9
1378,-30,25
1379,20,-45
1380,-29,23
1381,-25,30
1382,48,-11
1383,10,46
1384,16,46
1385,20,-46
1386,-7,31
1387,-50,-5
1388,44,-22
1389,-54,-7
1390,5,-25
1391,21,27
1392,28,-45
1393,44,-5
1394,24,36
1395,-16,-22
1396,25,31
1397,29,-47
1398,34,-23
1399,30,-47
1400,26,35
1401,-55,-7
1402,48,-7
1403,44,-23
1404,-29,25
1405,-22,-28
1406,-38,-9
1407,-45,9
1408,45,-4
1409,47,-8
1410,30,-33
1411,-49,7
1412,30,-48
1413,4,45
1414,-53,-7
1415,13,-38
1416,35,-23
1417,-54,2
1418,23,36
1419,-53,-8
1420,-25,31
1421,12,-38
1422,-4,31
1423,47,-5
1424,49,-7
1425,-17,31
1426,-47,9
1427,-47,10
1428,48,-10
1429,45,-3
1430,25,36
1431,24,9
1432,-31,10
1433,-8,31
1434,-31,25
1435,-15,-22
1436,46,-21
1437,49,-13
1438,-21,-21
1439,22,27
1440,46,-3
1441,1,39
1442,-55,2
1443,-49,9
1444,47,-19
1445,-30,26
1446,-30,27
1447,-55,-1
1448,-28,-4
1449,46,-2
1450,-49,10
1451,25,30
1452,-40,-7
1453,-52,-8
1454,-41,-7
1455,42,-23
1456,-27,29
1457,-28,29
1458,49,-11
1459,-53,-9
1460,50,-11
1461,47,-2
1462,40,-21
1463,51,-11
1464,-26,21
1465,50,-7
1466,31,-33
1467,-21,-27
1468,20,-47
1469,11,47
1470,46,-20
1471,-44,9
1472,48,-9
1473,30,-49
1474,-53,-10
1475,-55,-8
1476,-37,-9
1477,-31,24
1478,32,-38
1479,-19,-24
1480,27,35
1481,48,-5
1482,17,46
1483,-22,-29
1484,-25,-26
1485,-55,-9
1486,49,-5
1487,-28,-13
1488,-55,-5
1489,-50,8
1490,-25,32
1491,33,-38
1492,26,8
1493,29,-30
1494,30,-42
1495,49,-16
1496,-54,-10
1497,-24,31
1498,-30,28
1499,-41,-6
1500,-56,-9
1501,-41,-8
1502,-19,32
1503,48,-2
1504,28,-47
1505,30,-50
1506,29,-50
1507,12,-39
1508,-28,30
1509,48,-1
1510,15,37
1511,52,-11
1512,53,-11
1513,11,-39
1514,34,-39
1515,28,35
1516,17,47
1517,47,-17
1518,-57,-9
1519,-25,33
1520,-3,-29
1521,31,-32
1522,10,47
1523,10,48
1524,-24,33
1525,24,29
1526,47,-20
1527,48,-19
1528,12,47
1529,3,45
1530,-56,-5
1531,-7,-20
1532,-57,-10
1533,54,-11
1534,48,-17
1535,-28,31
1536,-25,34
1537,30,-34
1538,-56,-4
1539,16,45
1540,-26,34
1541,1,35
1542,-3,-30
1543,-23,33
1544,-51,8
1545,-11,27
1546,11,-40
1547,-26,-16
1548,43,-23
1549,31,-42
1550,2,-29
1551,18,47
1552,-7,32
1553,-53,-11
1554,25,29
1555,-26,35
1556,10,49
1557,-58,-10
1558,-25,35
1559,9,47
1560,54,-10
1561,-24,-25
1562,10,50
1563,-49,11
1564,29,-51
1565,-31,28
1566,0,-31
1567,-22,33
1568,13,47
1569,-29,30
1570,-27,35
1571,-58,-11
1572,36,-23
1573,10,51
1574,24,28
1575,31,-41
1576,-13,26
1577,-20,-27
1578,14,-40
1579,-49,12
1580,11,51
1581,-56,-1
1582,20,27
1583,19,-47
1584,12,-40
1585,-37,-10
1586,50,-13
1587,9,-33
1588,12,-36
1589,26,31
1590,-27,36
1591,54,-9
1592,-59,-10
1593,-58,-12
1594,48,-18
1595,20,2
1596,5,46
1597,25,6
1598,-32,25
1599,0,-32
1600,50,-5
1601,8,-32
1602,27,36
1603,-28,16
1604,49,-2
1605,47,-1
1606,3,44
1607,31,-50
1608,-56,2
1609,-58,-13
1610,55,-11
1611,-52,-10
1612,8,47
1613,-53,-12
1614,19,-44
1615,-56,1
1616,-50,12
1617,15,47
1618,-22,-30
1619,2,-30
1620,16,44
1621,50,-6
1622,12,51
1623,5,47
1624,-26,33
1625,32,-33
1626,28,-50
1627,25,37
1628,8,-33
1629,27,-50
1630,-59,-13
1631,50,-2
1632,-32,10
1633,-28,36
1634,-14,-22
1635,-31,23
1636,-57,1
1637,4,47
1638,-23,-29
1639,19,47
1640,-37,-11
1641,-20,-28
1642,-20,-29
1643,32,-50
1644,-24,-24
1645,25,28
1646,-59,-11
1647,3,47
1648,-58,-14
1649,11,-41
1650,19,48
1651,51,-2
1652,24,27
1653,-56,-7
1654,33,-50
1655,-27,37
1656,25,-7
1657,29,35
1658,-59,-9
1659,48,-20
1660,-57,-14
1661,-47,-3
1662,-53,-13
1663,-23,-24
1664,-58,1
1665,12,52
1666,51,-5
1667,30,35
1668,45,-23
1669,-27,-16
1670,-57,-5
1671,34,-24
1672,31,-51
1673,52,-5
1674,52,-4
1675,41,-23
1676,13,-40
1677,-7,33
1678,25,9
1679,19,-48
1680,35,-39
1681,9,49
1682,-52,-13
1683,-41,-9
1684,-56,3
1685,-57,-15
1686,13,52
1687,20,48
1688,-30,11
1689,-24,-29
1690,12,53
1691,-51,12
1692,-51,7
1693,-58,0
1694,-22,-31
1695,34,-40
1696,36,-39
1697,-60,-11
1698,-29,36
1699,-57,-16
1700,-60,-9
1701,-31,29
1702,2,45
1703,-49,13
1704,36,-24
1705,44,-24
1706,9,51
1707,-32,23
1708,31,-45
1709,-20,-30
1710,-19,-29
1711,46,-23
1712,-57,3
1713,14,-41
1714,-15,-18
1715,-56,-16
1716,-29,37
1717,2,44
1718,-4,-30
1719,49,-20
1720,4,48
1721,-5,-30
1722,29,-52
1723,8,48
1724,11,53
1725,13,53
1726,47,0
1727,-58,-1
1728,-59,-1
1729,56,-11
1730,29,36
1731,29,37
1732,-60,-8
1733,-49,14
1734,20,39
1735,-6,-30
1736,-24,35
1737,29,-53
1738,8,51
1739,34,-41
1740,29,-54
1741,-56,-17
1742,-61,-8
1743,20,49
1744,1,45
1745,27,31
1746,18,-48
1747,-27,38
1748,53,-12
1749,-5,-31
1750,-28,-15
1751,-7,29
1752,-31,26
1753,-22,34
1754,26,29
1755,14,53
1756,-29,38
1757,52,-2
1758,-51,9
1759,-30,38
1760,-61,-11
1761,8,50
1762,15,53
1763,29,-55
1764,-59,-14
1765,13,54
1766,50,-20
1767,-58,-16
1768,-22,-32
1769,-59,-15
1770,36,-25
1771,40,-7
1772,51,-3
1773,24,26
1774,3,48
1775,30,36
1776,27,29
1777,5,48
1778,28,-51
1779,-41,-10
1780,55,-9
1781,-61,-10
1782,-56,-18
1783,-61,-7
1784,29,38
1785,32,-45
1786,11,54
1787,-59,-8
1788,-62,-7
1789,-11,28
1790,57,-11
1791,20,50
1792,2,43
1793,11,55
1794,-7,34
1795,-55,-16
1796,-25,-29
1797,21,50
1798,-54,3
1799,20,51
1800,14,-42
1801,-46,-3
1802,10,55
1803,29,-56
1804,-52,12
1805,-56,-19
1806,28,-55
1807,31,-52
1808,-26,38
1809,7,51
1810,35,-21
1811,40,-23
1812,29,39
1813,53,-4
1814,-63,-7
1815,-58,3
1816,-64,-7
1817,18,-49
1818,14,54
1819,30,39
1820,50,-16
1821,-25,-27
1822,30,40
1823,57,-10
1824,30,-54
1825,-33,25
1826,-28,-16
1827,13,55
1828,-59,3
1829,-26,-29
1830,-57,-18
1831,-33,26
1832,-47,11
1833,21,48
1834,-22,35
1835,-29,39
1836,-26,-30
1837,51,-1
1838,54,-4
1839,-58,-18
1840,58,-10
1841,-5,-32
1842,-33,27
1843,27,-49
1844,-33,23
1845,-47,12
1846,-53,12
1847,-60,-15
1848,-59,4
1849,22,2
1850,28,31
1851,22,50
1852,31,-54
1853,7,-32
1854,1,43
1855,17,-49
1856,29,31
1857,2,47
1858,-26,39
1859,31,40
1860,2,48
1861,30,-56
1862,-30,36
1863,51,0
1864,28,-56
1865,-44,10
1866,-22,36
1867,59,-10
1868,51,-20
1869,-32,22
1870,60,-10
1871,30,-57
1872,30,-58
1873,54,-5
1874,16,-49
1875,36,-40
1876,-49,15
1877,-60,4
1878,32,40
1879,-62,-10
1880,-57,-19
