number,x,y
400,-26,-11
401,-2,-21
402,11,-9
403,-25,-12
404,-22,4
405,-30,4
406,19,-6
407,20,-6
408,2,20
409,-7,-19
410,-1,18
411,25,13
412,9,17
413,-31,1
414,-31,4
415,3,20
416,15,1
417,25,14
418,-14,8
419,2,21
420,2,22
421,-24,-9
422,18,-6
423,10,17
424,9,18
425,-29,0
426,1,22
427,1,23
428,-27,8
429,17,-7
430,-28,-4
431,-26,-12
432,-25,-6
433,-1,16
434,-25,-13
435,9,19
436,-27,-12
437,-32,4
438,-13,-18
439,-27,9
440,-14,9
441,-28,9
442,7,-13
443,-3,-22
444,21,11
445,-3,-23
446,0,22
447,7,-14
448,1,24
449,-10,10
450,-15,9
451,-1,-21
452,-3,-24
453,2,24
454,3,24
455,7,-15
456,2,25
457,-32,3
458,-27,-6
459,26,12
460,-33,3
461,0,-21
462,25,15
463,0,-22
464,25,16
465,7,-16
466,1,25
467,-2,15
468,3,21
469,25,17
470,24,7
471,0,25
472,0,26
473,21,-6
474,-32,1
475,-3,-25
476,-1,26
477,-4,-25
478,-2,-25
479,-2,26
480,-28,10
481,-32,5
482,-16,9
483,26,17
484,-34,3
485,16,-3
486,-35,3
487,6,-16
488,-10,11
489,9,20
490,25,18
491,25,8
492,22,-6
493,2,26
494,22,8
495,27,12
496,-28,-12
497,14,-7
498,2,27
499,-36,3
500,-8,-21
501,27,11
502,-32,0
503,25,19
504,0,27
505,25,20
506,-28,11
507,2,28
508,-14,-18
509,-28,12
510,20,-7
511,28,12
512,-2,16
513,20,-8
514,26,20
515,3,25
516,-28,-3
517,23,-6
518,-3,-26
519,-14,10
520,3,27
521,26,21
522,-2,17
523,-28,-13
524,-10,-21
525,-10,-22
526,1,-21
527,-15,-18
528,23,-5
529,-1,22
530,-29,-13
531,-5,-25
532,-26,-10
533,-29,12
534,23,-7
535,-30,12
536,-26,-9
537,-29,-4
538,2,29
539,-2,27
540,-5,-26
541,-27,12
542,-3,15
543,-11,-22
544,24,-7
545,-32,6
546,-6,-25
547,-2,28
548,3,29
549,-4,-26
550,8,-14
551,-33,0
552,27,20
553,24,-5
554,25,21
555,-2,29
556,-22,-13
557,9,21
558,-3,26
559,-7,-25
560,-7,-26
561,-7,-27
562,-30,-13
563,25,-5
564,-31,-13
565,-3,25
566,-27,11
567,-8,-26
568,-2,30
569,-32,-13
570,23,-4
571,3,30
572,-4,26
573,26,-5
574,20,-9
575,-2,31
576,6,-17
577,-31,12
578,-33,-1
579,-3,24
580,-9,-26
581,1,-22
582,8,-16
583,24,6
584,-34,-1
585,-3,29
586,25,6
587,-3,31
588,4,30
589,1,-23
590,-7,-28
591,-32,-12
592,29,12
593,-22,-14
594,1,-24
595,6,-18
596,-33,-12
597,-36,2
598,-14,-19
599,-29,9
600,-27,13
601,-31,13
602,-7,-29
603,-33,-13
604,4,31
605,-12,-22
606,24,-8
607,-33,-2
608,-7,-30
609,-23,-14
610,24,-9
611,26,-6
612,-35,-1
613,-4,-27
614,5,30
615,-33,-11
616,-4,31
617,-4,32
618,-35,-2
619,27,10
620,-3,-27
621,-3,32
622,-34,-13
623,26,8
624,8,-17
625,-30,-14
626,-30,9
627,8,-11
628,27,21
629,-36,4
630,-8,-30
631,-32,13
632,-27,14
633,29,11
634,-35,-3
635,29,10
636,-3,33
637,2,-24
638,26,22
639,27,17
640,-6,-30
641,-31,11
642,27,-6
643,-3,23
644,25,-4
645,-26,-13
646,8,-13
647,-8,-31
648,-8,-32
649,-29,-14
650,26,-4
651,24,-10
652,-2,33
653,24,21
654,2,-25
655,28,-6
656,26,23
657,-34,-11
658,25,23
659,-33,13
660,4,32
661,25,24
662,27,23
663,-36,5
664,-33,14
665,2,-26
666,-34,14
667,-9,-31
668,-35,-4
669,27,-4
670,23,-10
671,-5,26
672,26,24
673,24,19
674,28,-4
675,-34,15
676,28,17
677,26,25
678,-37,4
679,30,11
680,28,23
681,-10,-31
682,-35,15
683,4,33
684,29,-4
685,-35,-13
686,24,-11
687,-34,16
688,2,-27
689,4,24
690,30,-4
691,-11,11
692,25,-11
693,-35,-14
694,3,-26
695,29,9
696,-3,34
697,-33,16
698,28,24
699,-8,-33
700,-3,35
701,29,24
702,5,33
703,3,-27
704,19,-4
705,-38,4
706,27,16
707,25,25
708,-38,5
709,28,-7
710,-16,-18
711,-5,25
712,25,-12
713,-39,5
714,25,26
715,3,-28
716,-38,3
717,5,31
718,-28,14
719,6,33
720,-23,-15
721,-8,-34
722,5,34
723,-4,34
724,25,-13
725,24,23
726,28,20
727,25,27
728,-33,17
729,-36,-14
730,31,-4
731,-35,-12
732,-36,15
733,27,25
734,-4,35
735,-36,-15
736,-37,-15
737,7,33
738,-8,-35
739,26,6
740,7,32
741,32,-4
742,-2,35
743,-5,27
744,5,35
745,-9,-35
746,-5,35
747,-10,12
748,-36,-2
749,-10,-35
750,-11,-31
751,-36,16
752,-9,-36
753,5,36
754,-5,36
755,-5,32
756,5,37
757,-26,8
758,-34,17
759,-6,27
760,8,-18
761,5,29
762,-37,15
763,-23,-16
764,-37,14
765,24,27
766,12,-9
767,-4,15
768,30,10
769,-26,14
770,-38,-15
771,-39,-15
772,-9,-37
773,-5,37
774,-6,25
775,8,-19
776,33,-4
777,4,-26
778,-38,-16
779,-23,-17
780,33,-3
781,-35,-15
782,-36,-1
783,-12,-31
784,25,28
785,-30,-15
786,-32,17
787,-32,18
788,-9,-38
789,26,-11
790,4,36
791,4,-27
792,-38,-17
793,6,29
794,2,-28
795,-36,-12
796,-36,-11
797,4,-28
798,23,27
799,30,-5
800,-36,1
801,-1,35
802,8,-20
803,6,37
804,32,-3
805,23,28
806,7,37
807,-36,-4
808,6,38
809,34,-3
810,31,11
811,22,27
812,26,-13
813,-5,-30
814,-8,-37
815,-37,-17
816,-17,9
817,4,37
818,27,26
819,-10,-38
820,29,-3
821,-5,38
822,30,-6
823,-38,14
824,4,-25
825,23,23
826,-40,-15
827,-37,-18
828,5,38
829,6,39
830,32,-5
831,-6,35
832,-6,38
833,-41,-15
834,28,18
835,29,-2
836,34,-2
837,25,29
838,-7,25
839,-11,-23
840,-23,-18
841,34,-4
842,-4,38
843,-7,-37
844,-7,-34
845,-2,-27
846,4,38
847,-7,-38
848,-36,-18
849,26,29
850,34,-5
851,-38,15
852,-6,37
853,-7,38
854,-35,-16
855,26,7
856,29,17
857,-32,19
858,-13,-31
859,26,30
860,23,-11
861,21,12
862,-8,25
863,-25,14
864,35,-3
865,28,-8
866,-33,6
867,27,8
868,-36,17
869,26,31
870,-42,-15
871,6,40
872,-7,-39
873,-37,17
874,-7,37
875,-10,-39
876,-1,36
877,25,31
878,-1,37
879,27,31
880,6,41
881,29,-1
882,26,-14
883,-7,36
884,-11,-39
885,-13,-30
886,-12,-39
887,6,42
888,28,21
889,-12,-40
890,-31,19
891,34,-6
892,-39,-17
893,-39,-18
894,34,-7
895,27,30
896,4,-29
897,23,-12
898,29,23
899,-6,-39
900,7,41
901,25,32
902,7,42
903,31,12
904,27,-14
905,-38,16
906,8,41
907,-8,26
908,29,8
909,-39,16
910,-12,-41
911,-39,17
912,30,24
913,-43,-15
914,-7,-32
915,5,42
916,-35,-18
917,-11,-35
918,30,-1
919,34,-8
920,4,42
921,9,41
922,-14,-30
923,-40,-18
924,10,41
925,30,25
926,-37,18
927,-13,-41
928,8,-15
929,-40,16
930,28,16
931,-40,5
932,35,-4
933,31,24
934,-12,-42
935,28,26
936,-44,-15
937,27,-15
938,-44,-14
939,-41,5
940,27,-16
941,-42,5
942,-9,26
943,-40,17
944,27,-17
945,-27,15
946,-41,17
947,-30,19
948,28,-17
949,-8,36
950,29,-17
951,36,-4
952,32,11
953,2,-29
954,-7,35
955,-37,-19
956,-8,38
957,-41,16
958,9,-15
959,-42,16
960,-8,39
961,37,-4
962,-38,18
963,27,32
964,-7,34
965,-8,34
966,7,43
967,-38,19
968,-38,20
969,-37,-1
970,-9,-39
971,30,8
972,-9,27
973,-42,4
974,-3,38
975,-13,-40
976,35,-2
977,28,27
978,4,43
979,-42,15
980,-45,-15
981,-45,-16
982,-43,5
983,5,-27
984,10,19
985,11,41
986,30,-17
987,-14,-40
988,28,28
989,28,-14
990,5,-29
991,-9,34
992,-45,-14
993,-35,-19
994,-38,-19
995,38,-4
996,-40,6
997,-26,9
998,24,32
999,-13,-32
1000,-6,-40
1001,-37,-12
1002,6,43
1003,9,42
1004,-39,20
1005,39,-4
1006,28,-18
1007,-35,-20
1008,6,-29
1009,-41,18
1010,-29,19
1011,-9,39
1012,-42,14
1013,-39,21
1014,-44,-13
1015,-24,-17
1016,-41,19
1017,6,44
1018,-46,-14
1019,39,-3
1020,-1,38
1021,-40,15
1022,-40,7
1023,-45,-17
1024,-40,-19
1025,-32,20
1026,29,-14
1027,-45,-18
1028,-38,-20
1029,-38,21
1030,7,-29
1031,6,-27
1032,6,45
1033,30,17
1034,34,-1
1035,-9,40
1036,24,33
1037,27,-18
1038,-43,14
1039,-11,-42
1040,-39,22
1041,4,-30
1042,-10,40
1043,-38,-21
1044,37,-3
1045,-14,-41
1046,39,-5
1047,-14,-42
1048,27,33
1049,29,27
1050,38,-5
1051,-38,-22
1052,-6,-41
1053,-42,19
1054,-45,-19
1055,-11,-43
1056,-11,12
1057,25,33
1058,-42,20
1059,-5,-41
1060,9,-20
1061,35,-6
1062,28,33
1063,8,33
1064,-16,-19
1065,31,-17
1066,28,32
1067,6,46
1068,-45,-13
1069,40,-4
1070,-36,-20
1071,30,-18
1072,35,-1
1073,30,26
1074,31,23
1075,7,46
1076,-6,-42
1077,8,37
1078,-14,-43
1079,-43,6
1080,29,33
1081,31,-18
1082,7,47
1083,-43,19
1084,-5,-40
1085,31,22
1086,-39,23
1087,36,-1
1088,-41,-19
1089,-17,-19
1090,-44,19
1091,39,-6
1092,7,48
1093,-9,41
1094,29,34
1095,8,32
1096,-44,-19
1097,-44,6
1098,39,-7
1099,11,42
1100,31,13
1101,-11,-44
1102,4,44
1103,27,34
1104,29,35
1105,31,14
1106,32,-18
1107,29,36
1108,-43,15
1109,-44,5
1110,-44,18
1111,6,48
1112,-44,14
1113,30,-19
1114,31,-19
1115,39,-8
1116,32,12
1117,-44,17
1118,32,23
1119,11,43
1120,-9,42
1121,33,23
1122,28,36
1123,32,14
1124,-44,4
1125,-44,3
1126,-10,42
1127,32,-19
1128,-6,-43
1129,-10,34
1130,34,23
1131,33,14
1132,8,-29
1133,-28,19
1134,40,-8
1135,29,-19
1136,-41,-20
1137,-15,-43
1138,29,37
1139,-6,-38
1140,37,-1
1141,4,45
1142,-11,42
1143,-15,-30
1144,30,37
1145,9,-29
1146,26,-17
1147,-44,13
1148,-10,-43
1149,-47,-14
1150,-45,17
1151,-9,38
1152,-40,23
1153,-10,-44
1154,-45,3
1155,-37,-4
1156,28,-19
1157,-12,-38
1158,-46,-19
1159,34,0
1160,37,0
1161,-7,-43
1162,41,-4
1163,39,-2
1164,30,27
1165,40,-6
1166,-37,-5
1167,30,28
1168,35,23
1169,9,-30
1170,-45,2
1171,-45,19
1172,7,49
1173,30,38
1174,41,-6
1175,31,-20
1176,-12,42
1177,30,18
1178,-34,-20
1179,31,28
1180,-45,18
1181,-47,-15
1182,-46,18
1183,-10,43
1184,9,-31
1185,41,-3
1186,-44,12
1187,3,45
1188,-47,-19
1189,9,-32
1190,-11,34
1191,31,27
1192,-10,44
1193,-46,19
1194,33,12
1195,-41,-21
1196,8,43
1197,-47,-20
1198,6,49
1199,-47,19
1200,-47,-21
1201,-8,42
1202,-41,23
1203,38,0
1204,10,-29
1205,-11,35
1206,12,43
1207,-46,-21
1208,28,37
1209,32,27
1210,12,41
1211,-45,12
1212,-10,45
1213,2,-30
1214,-6,-44
1215,30,39
1216,41,-8
1217,4,-31
1218,36,23
1219,30,40
1220,-11,45
1221,40,-2
1222,11,44
1223,-42,23
1224,-11,46
1225,8,-32
1226,42,-8
1227,-47,-22
1228,33,-18
1229,-47,18
1230,34,-18
1231,25,-14
1232,-45,-12
1233,-39,24
1234,-6,-37
1235,34,12
1236,43,-8
1237,7,50
1238,31,40
1239,-47,20
1240,34,-9
1241,8,50
1242,-47,21
1243,-8,43
1244,-15,-40
1245,-29,20
1246,6,50
1247,-45,-11
1248,-38,-23
1249,30,35
1250,-38,-4
1251,-31,20
1252,35,-18
1253,-45,1
1254,-28,20
1255,-44,7
1256,-48,-22
1257,9,50
1258,29,39
1259,-11,47
1260,-12,47
1261,8,51
1262,8,52
1263,-5,-37
1264,22,26
1265,-48,-21
1266,-4,-40
1267,-13,-22
1268,36,24
1269,33,-8
1270,10,-32
1271,3,-24
1272,-4,-37
1273,23,33
1274,-12,48
1275,36,25
1276,37,23
1277,43,-9
1278,33,-19
1279,29,40
1280,13,41
1281,10,50
1282,-44,1
1283,-12,34
1284,-48,-15
1285,-47,-23
1286,34,11
1287,35,-19
1288,34,13
1289,35,13
1290,-29,21
1291,8,53
1292,-47,17
1293,42,-6
1294,-15,-44
1295,30,41
1296,-47,-24
1297,-49,-15
1298,-4,-41
1299,-4,-30
1300,30,42
1301,-5,-44
1302,-16,-40
1303,31,-21
1304,44,-9
1305,8,54
1306,-29,22
1307,31,-22
1308,11,50
1309,-47,22
1310,-13,48
1311,-45,7
1312,32,40
1313,-42,24
1314,40,-9
1315,12,50
1316,-16,-41
1317,45,-9
1318,11,-29
1319,-6,-45
1320,11,51
1321,-38,24
1322,-49,-16
1323,-48,21
1324,-12,-44
1325,30,43
1326,-14,-39
1327,-15,-31
1328,37,22
1329,33,40
1330,-13,49
1331,-48,-24
1332,35,-20
1333,-12,35
1334,-47,-25
1335,-7,-45
1336,-46,7
1337,43,-6
1338,7,54
1339,-49,-22
1340,-46,-25
1341,-13,50
1342,-49,-14
1343,-3,-41
1344,34,40
1345,-7,-46
1346,6,54
1347,-49,-23
1348,5,50
1349,-50,-23
1350,-40,-14
1351,31,43
1352,11,52
1353,29,43
1354,-10,27
1355,30,-22
1356,-3,-42
1357,-16,-44
1358,-17,-44
1359,-48,18
1360,8,-21
1361,-49,21
1362,46,-9
1363,30,-21
1364,-51,-23
1365,39,0
1366,-46,-12
1367,46,-8
1368,-13,42
1369,37,25
1370,-17,-45
1371,-17,-46
1372,35,-17
1373,5,54
1374,34,41
1375,-46,12
1376,34,39
1377,32,-21
1378,12,51
1379,-14,50
1380,-18,-46
1381,-19,-46
1382,-48,-25
1383,46,-7
1384,36,13
1385,-17,-43
1386,-50,-16
1387,-18,-47
1388,11,53
1389,35,11
1390,13,50
1391,-11,27
1392,37,26
1393,-16,-39
1394,-46,1
1395,-2,-42
1396,24,-14
1397,-20,-46
1398,9,54
1399,-18,-44
1400,26,-16
1401,-52,-23
1402,-1,-42
1403,-10,47
1404,47,-9
1405,42,-9
1406,9,-33
1407,48,-9
1408,36,-20
1409,37,24
1410,29,44
1411,48,-10
1412,11,54
1413,-12,45
1414,11,-32
1415,-17,-47
1416,11,55
1417,11,56
1418,-41,-22
1419,48,-11
1420,41,-2
1421,-18,-48
1422,12,54
1423,-6,-46
1424,37,27
1425,13,54
1426,42,-4
1427,13,42
1428,34,42
1429,-21,-46
1430,-49,-25
1431,36,-17
1432,-49,22
1433,9,-21
1434,-47,1
1435,-7,-47
1436,34,43
1437,-48,-26
1438,-43,24
1439,12,56
1440,-15,-45
1441,13,56
1442,38,22
1443,-53,-23
1444,29,45
1445,31,-23
1446,-49,23
1447,-50,-25
1448,-47,7
1449,49,-9
1450,-7,-48
1451,14,56
1452,34,44
1453,35,44
1454,-21,-47
1455,-50,-26
1456,-22,-46
1457,36,44
1458,13,51
1459,38,24
1460,-15,-32
1461,-13,47
1462,39,22
1463,-49,24
1464,24,-15
1465,39,24
1466,-54,-23
1467,-46,17
1468,0,-42
1469,30,29
1470,50,-9
1471,-15,50
1472,33,15
1473,30,-23
1474,9,-34
1475,-49,25
1476,-15,51
1477,-55,-23
1478,-48,17
1479,-47,8
1480,-54,-22
1481,-18,-49
1482,28,45
1483,-54,-21
1484,12,-32
1485,35,-21
1486,-29,23
1487,-54,-20
1488,50,-8
1489,31,-24
1490,-54,-24
1491,-51,-16
1492,-46,3
1493,51,-8
1494,-54,-25
1495,-49,17
1496,-50,-27
1497,-19,-49
1498,51,-9
1499,37,44
1500,-50,-28
1501,-16,51
1502,-6,-47
1503,30,7
1504,-6,-48
1505,-56,-23
1506,-17,-49
1507,-17,51
1508,52,-9
1509,-55,-25
1510,36,45
1511,43,-10
1512,28,46
1513,-50,25
1514,-56,-24
1515,-6,-49
1516,-5,-49
1517,-16,-38
1518,-48,25
1519,-57,-24
1520,-51,25
1521,30,33
1522,-18,51
1523,11,-28
1524,24,-16
1525,35,41
1526,53,-9
1527,54,-9
1528,-49,26
1529,-10,-45
1530,38,26
1531,47,-11
1532,-52,25
1533,-56,-25
1534,52,-10
1535,40,0
1536,-9,28
1537,-11,-45
1538,30,45
1539,43,-11
1540,54,-8
1541,-51,-28
1542,-49,16
1543,31,-25
1544,32,-25
1545,-58,-24
1546,35,-22
1547,37,-20
1548,12,-28
1549,-16,-49
1550,-52,26
1551,-48,-27
1552,-55,-21
1553,32,28
1554,-58,-23
1555,47,-12
1556,-23,-46
1557,13,-28
1558,13,40
1559,9,55
1560,38,-20
1561,-16,-50
1562,47,-13
1563,5,55
1564,-19,-50
1565,-51,-26
1566,53,-10
1567,-51,-29
1568,-58,-25
1569,37,45
1570,40,22
1571,-19,-51
1572,-59,-23
1573,38,45
1574,31,-26
1575,12,-33
1576,55,-8
1577,10,56
1578,-24,-46
1579,55,-7
1580,37,13
1581,-48,7
1582,12,-34
1583,54,-10
1584,-19,-52
1585,-20,-51
1586,-50,16
1587,13,-32
1588,36,46
1589,37,-21
1590,-5,-50
1591,-16,-51
1592,55,-9
1593,-50,15
1594,5,56
1595,-58,-26
1596,-15,52
1597,-52,27
1598,8,-34
1599,-59,-25
1600,-15,53
1601,31,45
1602,38,13
1603,56,-8
1604,8,55
1605,-16,-48
1606,-59,-26
1607,56,-9
1608,-52,24
1609,-47,-27
1610,-15,-49
1611,-5,-51
1612,38,46
1613,0,-43
1614,-13,34
1615,54,-7
1616,38,-19
1617,13,-31
1618,-60,-23
1619,-49,27
1620,57,-8
1621,-47,2
1622,55,-6
1623,41,22
1624,-1,-43
1625,-59,-27
1626,-47,-28
1627,-15,54
1628,-24,-18
1629,13,-27
1630,12,-35
1631,13,-33
1632,-50,21
1633,-59,-28
1634,37,-22
1635,27,46
1636,26,-18
1637,-14,54
1638,57,-9
1639,38,47
1640,56,-6
1641,-52,28
1642,58,-9
1643,-59,-29
1644,-40,24
1645,-19,51
1646,34,38
1647,10,57
1648,39,45
1649,-59,-30
1650,-9,47
1651,-49,7
1652,10,58
1653,24,-17
1654,-52,29
1655,28,47
1656,-50,14
1657,14,57
1658,33,-25
1659,-16,54
1660,10,59
1661,-14,42
1662,15,57
1663,39,13
1664,-53,29
1665,-24,-47
1666,-47,-29
1667,-60,-22
1668,42,22
1669,-53,30
1670,41,0
1671,40,45
1672,39,-20
1673,-15,-51
1674,-60,-21
1675,40,-20
1676,-18,-52
1677,56,-10
1678,-14,-51
1679,-48,26
1680,40,46
1681,-5,-52
1682,-38,-24
1683,-61,-23
1684,34,-25
1685,-49,8
1686,41,1
1687,-1,-44
1688,-38,-25
1689,14,-31
1690,-61,-21
1691,-5,-46
1692,-49,28
1693,15,58
1694,8,-35
1695,40,-21
1696,-6,-50
1697,-7,-50
1698,-16,-52
1699,-51,-15
1700,59,-9
1701,-19,-53
1702,-16,-53
1703,36,41
1704,7,-35
1705,52,-11
1706,-19,-54
1707,-14,55
1708,38,48
1709,-59,-31
1710,-4,-51
1711,36,47
1712,1,-42
1713,57,-6
1714,-62,-23
1715,58,-8
1716,30,-26
1717,16,58
1718,39,14
1719,-20,51
1720,40,24
1721,-12,33
1722,-59,-32
1723,58,-6
1724,-5,-53
1725,1,-43
1726,-21,51
1727,-16,-54
1728,36,42
1729,16,59
1730,11,45
1731,-18,52
1732,31,7
1733,-51,16
1734,3,46
1735,-62,-22
1736,15,-31
1737,-52,30
1738,41,21
1739,-5,-54
1740,-14,56
1741,-16,-55
1742,40,13
1743,60,-9
1744,-60,-31
1745,16,60
1746,29,47
1747,-20,-50
1748,-43,25
1749,41,45
1750,-58,-31
1751,17,59
1752,14,-33
1753,-59,-33
1754,-4,-54
1755,60,-8
1756,-14,43
1757,-8,47
1758,-62,-24
1759,0,-44
1760,14,58
1761,37,48
1762,-4,-55
1763,0,-45
1764,60,-10
1765,41,13
1766,39,44
1767,-60,-30
1768,39,48
1769,-3,-51
1770,-61,-20
1771,55,-5
1772,-22,-45
1773,1,-45
1774,39,49
1775,42,45
1776,-61,-31
1777,-53,27
1778,38,27
1779,-51,30
1780,36,-22
1781,-19,-55
1782,-3,-55
1783,31,-27
1784,47,-14
1785,-21,52
1786,-15,56
1787,2,-45
1788,54,-5
1789,18,59
1790,-25,-47
1791,17,58
1792,-63,-24
1793,4,-32
1794,46,-14
1795,-20,-54
1796,-50,7
1797,60,-11
1798,39,27
1799,-15,43
1800,-53,24
1801,-53,31
1802,-64,-24
1803,-21,53
1804,39,43
1805,-64,-23
1806,-21,-51
1807,-15,57
1808,-51,31
1809,-48,2
1810,18,60
1811,-44,24
1812,-54,30
1813,59,-6
1814,42,44
1815,43,44
1816,-49,2
1817,-53,23
1818,-62,-21
1819,61,-9
1820,9,59
1821,-61,-32
1822,-23,-45
1823,30,-27
1824,-16,-56
1825,-53,22
1826,42,13
1827,42,12
1828,-21,-52
1829,-51,-30
1830,42,1
1831,30,-28
1832,-54,23
1833,-21,-54
1834,32,-27
1835,-62,-31
1836,61,-11
1837,43,45
1838,42,2
1839,56,-5
1840,-16,-57
1841,43,22
1842,-61,-33
1843,-58,-32
1844,-54,22
1845,52,-12
1846,-64,-22
1847,-64,-25
1848,-17,-57
1849,-63,-31
1850,-61,-34
1851,40,49
1852,16,61
1853,29,-26
1854,-13,56
1855,-52,-16
1856,-63,-32
1857,-55,23
1858,-54,31
1859,-54,32
1860,61,-10
1861,-42,-21
1862,-65,-23
1863,44,44
1864,4,56
1865,-55,30
1866,-54,33
1867,-50,2
