number,x,y
406,-8,-10
407,13,3
408,-14,5
409,-10,10
410,13,4
411,-12,1
412,10,-11
413,2,-18
414,2,18
415,0,12
416,-9,7
417,2,19
418,3,15
419,1,-16
420,-13,-9
421,8,-15
422,-4,-15
423,-15,4
424,13,5
425,5,-12
426,-12,-13
427,10,-12
428,13,-1
429,2,-19
430,3,19
431,-10,-9
432,12,5
433,-10,-10
434,4,19
435,10,-8
436,-1,16
437,-13,-13
438,-14,-2
439,3,20
440,-1,-21
441,13,2
442,-16,0
443,3,-19
444,14,2
445,8,-16
446,-15,3
447,-14,1
448,3,16
449,14,3
450,-14,-6
451,-14,-13
452,5,6
453,-7,8
454,11,-11
455,14,-1
456,-5,15
457,-10,9
458,-5,16
459,3,-18
460,9,5
461,-10,7
462,-11,10
463,4,-19
464,-16,1
465,1,19
466,5,13
467,14,0
468,-10,12
469,-7,14
470,13,6
471,4,18
472,5,18
473,-2,-22
474,1,18
475,-13,-5
476,13,-4
477,-8,14
478,-6,0
479,13,-2
480,-11,-14
481,-13,-14
482,-2,17
483,14,6
484,8,10
485,-12,10
486,-1,17
487,13,-6
488,0,18
489,11,6
490,2,-20
491,-2,-23
492,7,12
493,12,-11
494,13,-11
495,-3,-21
496,-6,-11
497,-10,13
498,1,20
499,14,5
500,-12,-12
501,3,21
502,1,-20
503,2,21
504,-3,-16
505,10,6
506,15,-1
507,-15,-6
508,4,16
509,4,-18
510,16,-1
511,2,-21
512,-6,-14
513,10,-13
514,-14,-3
515,1,-21
516,5,16
517,11,-10
518,-10,-13
519,15,2
520,-10,14
521,-13,10
522,3,22
523,-13,-15
524,13,-7
525,-3,17
526,4,22
527,-15,5
528,-4,-19
529,-13,11
530,15,1
531,0,-21
532,-16,2
533,-10,15
534,13,-12
535,-16,5
536,8,12
537,8,13
538,0,-22
539,1,21
540,-12,6
541,14,-7
542,8,11
543,11,-8
544,5,-13
545,-17,2
546,9,-16
547,-3,-23
548,11,-5
549,-13,9
550,-13,8
551,-15,-3
552,-4,-23
553,16,-2
554,-15,-5
555,16,-3
556,6,18
557,1,22
558,-14,6
559,6,-13
560,-13,7
561,-11,13
562,-16,-1
563,-16,4
564,-10,16
565,-11,14
566,12,-5
567,-17,1
568,15,3
569,-17,-1
570,-18,1
571,15,5
572,6,16
573,-18,2
574,-5,-23
575,1,-22
576,5,-18
577,-13,-12
578,-16,-6
579,-5,-22
580,13,7
581,3,17
582,9,10
583,4,-20
584,3,-21
585,-16,-2
586,0,21
587,-14,10
588,-6,-23
589,-14,7
590,1,23
591,-5,-15
592,10,-16
593,-9,16
594,-17,3
595,17,-1
596,9,9
597,11,-12
598,-16,6
599,9,12
600,11,7
601,8,-17
602,-5,-24
603,-14,-4
604,-14,9
605,2,23
606,-12,13
607,10,12
608,-15,10
609,11,12
610,18,-1
611,-14,-15
612,-14,-7
613,10,10
614,12,-10
615,-5,-19
616,-5,-18
617,-7,-23
618,-3,-24
619,-2,-24
620,4,20
621,-10,17
622,-12,14
623,5,22
624,19,-1
625,-17,6
626,19,-2
627,-1,21
628,16,5
629,-12,-8
630,11,11
631,-13,-16
632,3,-22
633,7,16
634,-5,-25
635,12,6
636,5,17
637,5,21
638,-4,-20
639,-6,-24
640,-15,-13
641,7,17
642,-17,5
643,18,-2
644,-16,-5
645,-13,-11
646,-19,1
647,14,-4
648,-19,2
649,-11,15
650,14,-12
651,8,16
652,16,1
653,-12,-16
654,-2,21
655,16,0
656,-13,12
657,18,-3
658,-18,6
659,19,-3
660,16,3
661,-7,-10
662,8,-18
663,5,-19
664,7,-18
665,-7,-22
666,-13,-17
667,19,0
668,17,1
669,14,-13
670,5,-17
671,6,22
672,12,12
673,-4,-25
674,12,-8
675,-1,22
676,-5,-17
677,17,2
678,1,24
679,-17,-5
680,-4,-26
681,-4,-27
682,-15,-14
683,-4,-28
684,14,-8
685,-18,-1
686,4,23
687,1,25
688,5,20
689,-5,-27
690,15,-3
691,15,-13
692,-1,-24
693,-18,0
694,-8,16
695,11,8
696,-7,-21
697,-14,-12
698,-16,-13
699,0,-23
700,-11,-15
701,-7,15
702,-16,-12
703,15,-7
704,4,24
705,-4,17
706,20,-1
707,-15,11
708,5,15
709,7,22
710,13,8
711,4,-22
712,-6,-15
713,-18,3
714,-3,-25
715,3,23
716,5,-22
717,-17,-4
718,-7,16
719,-17,-3
720,14,-9
721,-18,-4
722,-18,-3
723,11,13
724,-1,-25
725,-15,12
726,0,24
727,-17,-13
728,0,-25
729,-3,18
730,1,-25
731,-5,17
732,6,19
733,-6,17
734,0,-26
735,-4,-29
736,-16,-7
737,-12,15
738,-15,-12
739,6,23
740,17,5
741,11,14
742,-5,18
743,-20,1
744,20,0
745,12,13
746,-14,-16
747,-14,-9
748,14,8
749,-6,-16
750,4,25
751,4,-23
752,-19,-4
753,6,-22
754,20,1
755,0,23
756,-17,7
757,5,-21
758,-17,-14
759,11,15
760,13,13
761,-4,18
762,19,-4
763,-17,-2
764,-16,12
765,-10,18
766,21,1
767,-19,-1
768,7,-22
769,-5,-29
770,-8,-23
771,-11,18
772,10,14
773,-10,19
774,7,21
775,-1,24
776,-17,-7
777,-14,-17
778,-20,-4
779,21,-1
780,13,9
781,17,3
782,-3,-27
783,-4,19
784,-2,22
785,-12,18
786,-16,-14
787,-13,14
788,6,24
789,-14,-18
790,-16,10
791,-15,-11
792,-15,-9
793,-6,-19
794,15,-9
795,6,20
796,-14,-19
797,-2,-27
798,-19,-2
799,14,-14
800,-8,17
801,-4,-30
802,-5,-30
803,7,23
804,1,26
805,-2,-28
806,-6,18
807,16,-13
808,8,22
809,1,27
810,1,-26
811,20,-2
812,-6,19
813,0,26
814,-17,-12
815,-20,-2
816,2,-11
817,0,25
818,-16,13
819,18,5
820,8,-22
821,8,21
822,15,-10
823,-19,6
824,2,27
825,-19,3
826,-2,24
827,20,2
828,3,25
829,-5,-26
830,-21,-4
831,-6,-25
832,-11,16
833,-21,-5
834,14,-15
835,22,1
836,-6,-27
837,5,-23
838,18,2
839,22,2
840,2,-26
841,19,5
842,2,28
843,-18,-12
844,-10,-12
845,13,-14
846,-7,-19
847,-3,-30
848,-10,20
849,4,-24
850,-6,-29
851,5,24
852,3,27
853,14,-10
854,1,28
855,3,28
856,-6,-26
857,-5,-20
858,16,-7
859,20,-3
860,-18,-14
861,15,-14
862,15,8
863,-19,-12
864,-17,12
865,-9,-23
866,-17,13
867,-11,20
868,-8,-24
869,-5,-28
870,-18,12
871,-6,20
872,-19,12
873,16,-6
874,-13,18
875,17,4
876,-9,-24
877,9,-22
878,-14,18
879,-5,-31
880,-17,14
881,4,28
882,-6,-30
883,-17,11
884,4,29
885,-4,-21
886,-2,-29
887,1,29
888,-6,-18
889,8,20
890,9,-15
891,8,-23
892,9,21
893,-10,-24
894,-20,3
895,16,-5
896,-20,-3
897,-15,-19
898,-15,-16
899,1,-27
900,-11,21
901,-15,18
902,-16,18
903,-8,-11
904,-20,-5
905,2,25
906,2,29
907,1,-24
908,23,2
909,16,8
910,-9,18
911,-7,-27
912,-10,21
913,-17,-11
914,-21,-2
915,16,7
916,-22,-2
917,8,23
918,16,-12
919,-6,-21
920,5,-20
921,-16,-9
922,-15,9
923,8,-24
924,17,-6
925,-16,7
926,-7,-30
927,-19,13
928,24,2
929,22,0
930,-5,20
931,-20,0
932,13,12
933,16,9
934,12,9
935,13,10
936,-19,-14
937,24,3
938,-16,8
939,14,12
940,-21,1
941,-11,22
942,24,1
943,-20,-14
944,-20,-13
945,9,20
946,2,-27
947,-2,25
948,-15,-18
949,-22,1
950,-20,-15
951,-15,-20
952,-21,0
953,-12,22
954,-5,-32
955,5,25
956,6,-19
957,-13,22
958,-16,19
959,-3,25
960,-6,-31
961,-1,18
962,-22,2
963,4,26
964,-23,1
965,-1,-28
966,1,30
967,-5,21
968,-6,-32
969,12,10
970,14,11
971,-8,-30
972,-3,21
973,0,28
974,-10,-25
975,10,-22
976,6,25
977,-21,-14
978,-16,-8
979,3,29
980,-22,-3
981,18,3
982,-12,21
983,-24,1
984,-3,26
985,7,25
986,-14,22
987,-22,-5
988,3,-27
989,-21,3
990,-12,-17
991,6,-20
992,15,-11
993,7,19
994,12,-14
995,-7,-14
996,10,21
997,9,22
998,-23,-3
999,2,-28
1000,7,-23
1001,5,29
1002,-2,-26
1003,6,15
1004,15,12
1005,-10,-14
1006,-7,-24
1007,-2,-30
1008,17,8
1009,7,-24
1010,-16,17
1011,15,11
1012,-10,-23
1013,-1,28
1014,-1,-29
1015,-10,22
1016,8,-19
1017,6,-21
1018,0,-27
1019,22,3
1020,-24,2
1021,-16,-16
1022,5,26
1023,10,15
1024,-2,26
1025,25,3
1026,-16,-18
1027,-25,2
1028,8,-25
1029,11,21
1030,-7,-32
1031,-15,22
1032,-6,-33
1033,-20,12
1034,-17,-9
1035,16,-11
1036,-16,-10
1037,5,27
1038,26,3
1039,-16,9
1040,-2,-31
1041,20,5
1042,-4,-32
1043,26,2
1044,-1,26
1045,-10,-26
1046,-20,4
1047,-22,-14
1048,-2,27
1049,6,26
1050,-6,-34
1051,-4,-31
1052,-20,6
1053,22,4
1054,-26,2
1055,9,-24
1056,9,-17
1057,2,-29
1058,25,4
1059,-21,4
1060,9,23
1061,6,27
1062,23,4
1063,4,-27
1064,25,1
1065,3,30
1066,-4,25
1067,24,0
1068,-24,3
1069,18,-4
1070,-7,-28
1071,-23,-5
1072,-23,-6
1073,2,-30
1074,-26,1
1075,-27,1
1076,-5,22
1077,-16,22
1078,-7,-33
1079,-21,-15
1080,-21,12
1081,-15,-21
1082,2,30
1083,-24,4
1084,-20,11
1085,-18,11
1086,-1,-31
1087,1,31
1088,5,-27
1089,-7,-20
1090,11,-16
1091,9,-23
1092,10,16
1093,27,2
1094,18,-6
1095,-7,-29
1096,-16,-19
1097,0,-31
1098,12,-16
1099,1,-30
1100,-18,-9
1101,-16,23
1102,-18,-8
1103,17,6
1104,-9,-30
1105,-2,28
1106,18,-7
1107,11,-22
1108,-11,-26
1109,18,6
1110,16,-8
1111,-7,-16
1112,-15,-22
1113,14,-16
1114,-14,-22
1115,-16,20
1116,-16,-22
1117,7,27
1118,5,30
1119,27,3
1120,28,3
1121,-21,6
1122,-27,2
1123,-17,22
1124,-22,12
1125,-14,-23
1126,-9,-31
1127,-17,-22
1128,-8,-32
1129,13,-16
1130,-3,24
1131,-23,4
1132,-28,1
1133,-17,-21
1134,7,28
1135,0,29
1136,8,19
1137,7,14
1138,21,4
1139,-13,-22
1140,1,32
1141,-16,24
1142,-27,0
1143,6,30
1144,21,5
1145,-6,-35
1146,7,30
1147,-21,-6
1148,27,4
1149,0,-32
1150,-29,1
1151,8,18
1152,13,-17
1153,-2,29
1154,-22,-13
1155,-12,-26
1156,-15,24
1157,5,-28
1158,-5,25
1159,-3,-31
1160,3,-28
1161,14,-17
1162,4,30
1163,16,-14
1164,-24,-5
1165,-10,-30
1166,-20,-12
1167,14,-18
1168,29,3
1169,0,32
1170,23,5
1171,11,-23
1172,-10,-31
1173,2,32
1174,-24,5
1175,-2,-32
1176,-20,13
1177,-13,17
1178,16,12
1179,-19,-8
1180,-11,-30
1181,0,30
1182,-8,-29
1183,28,2
1184,-8,-33
1185,-1,32
1186,6,-28
1187,24,-1
1188,-25,-5
1189,17,-12
1190,-10,-32
1191,11,-24
1192,-28,0
1193,26,1
1194,-5,26
1195,25,-1
1196,-5,23
1197,5,31
1198,-1,-32
1199,28,1
1200,-12,16
1201,-13,-26
1202,-14,-24
1203,-19,-9
1204,13,-5
1205,12,14
1206,-15,-23
1207,-16,25
1208,19,-6
1209,-11,-29
1210,8,-20
1211,-18,22
1212,17,-8
1213,-20,7
1214,26,-1
1215,2,-31
1216,9,19
1217,-25,5
1218,24,5
1219,-11,23
1220,-12,-29
1221,-7,-34
1222,10,-24
1223,-12,-30
1224,-30,1
1225,-6,-36
1226,-6,23
1227,2,33
1228,-12,-31
1229,17,-4
1230,13,14
1231,27,-1
1232,28,0
1233,-5,-36
1234,-18,-15
1235,-17,18
1236,-3,28
1237,8,24
1238,-13,-30
1239,-31,1
1240,8,30
1241,28,-1
1242,-25,-6
1243,-31,2
1244,8,31
1245,2,34
1246,-20,-11
1247,18,-12
1248,-19,14
1249,-30,2
1250,18,-11
1251,25,-2
1252,17,-11
1253,11,-21
1254,21,6
1255,28,4
1256,18,-13
1257,-11,24
1258,-18,23
1259,-19,22
1260,18,-10
1261,25,5
1262,-30,0
1263,3,-31
1264,-1,31
1265,-6,22
1266,18,-14
1267,-12,23
1268,8,29
1269,-18,-16
1270,-19,23
1271,9,30
1272,8,32
1273,-13,-23
1274,-7,23
1275,8,-26
1276,-23,12
1277,-18,-21
1278,30,3
1279,29,0
1280,-11,-24
1281,-13,-31
1282,9,31
1283,-2,32
1284,1,34
1285,-4,-36
1286,11,-20
1287,-21,11
1288,18,-15
1289,-20,-1
1290,-3,32
1291,-13,-32
1292,-16,-20
1293,5,32
1294,-7,-36
1295,-15,-24
1296,26,5
1297,0,-33
1298,-5,-37
1299,29,2
1300,2,35
1301,1,33
1302,-18,-22
1303,26,-2
1304,6,32
1305,12,21
1306,12,22
1307,-2,-33
1308,-26,-5
1309,-30,3
1310,19,-7
1311,-1,33
1312,-14,-30
1313,-8,-36
1314,3,31
1315,20,-7
1316,-16,14
1317,-15,13
1318,-22,11
1319,12,-23
1320,-19,-10
1321,1,35
1322,10,-25
1323,18,-16
1324,-4,-33
1325,19,-8
1326,-16,15
1327,28,-2
1328,-22,-15
1329,-31,3
1330,2,36
1331,-3,29
1332,3,36
1333,18,7
1334,-24,0
1335,15,-15
1336,6,-29
1337,-14,23
1338,15,13
1339,-10,24
1340,-2,33
1341,16,-15
1342,30,0
1343,-9,-33
1344,27,-2
1345,-6,25
1346,-6,-37
1347,19,-13
1348,9,-26
1349,-20,23
1350,0,35
1351,10,22
1352,-14,-32
1353,30,4
1354,4,36
1355,16,10
1356,-5,-34
1357,4,37
1358,26,6
1359,-16,26
1360,-4,-37
1361,19,6
1362,-17,20
1363,-23,-13
1364,-17,17
1365,2,37
1366,30,1
1367,-15,26
1368,17,9
1369,27,-3
1370,-1,34
1371,27,-4
1372,12,20
1373,25,-3
1374,-23,-2
1375,27,5
1376,-5,-38
1377,-6,-38
1378,27,6
1379,31,1
1380,-22,-16
1381,-3,-37
1382,29,-1
1383,26,7
1384,-11,-31
1385,10,19
1386,15,14
1387,-17,9
1388,-21,5
1389,-4,32
1390,-18,21
1391,-20,24
1392,-9,-36
1393,-22,6
1394,26,8
1395,-30,4
1396,-10,25
1397,-31,0
1398,9,16
1399,12,-20
1400,-24,-1
1401,-13,-33
1402,25,8
1403,-6,26
1404,3,35
1405,9,-27
1406,-18,20
1407,28,-3
1408,-20,25
1409,1,36
1410,6,-30
1411,-2,-34
1412,-13,-25
1413,4,-25
1414,-29,0
1415,-13,-34
1416,-10,-36
1417,-21,25
1418,-18,-20
1419,-23,-15
1420,-31,4
1421,-21,-11
1422,27,-5
1423,20,-13
1424,3,33
1425,24,8
1426,-3,33
1427,6,-27
1428,7,-30
1429,-16,-23
1430,-13,-29
1431,-18,-17
1432,19,-15
1433,-22,-17
1434,17,-16
1435,7,26
1436,-18,-19
1437,-24,-6
1438,-24,6
1439,19,-12
1440,27,8
1441,4,-31
1442,-3,30
1443,-25,3
1444,-32,2
1445,-2,-37
1446,20,-8
1447,-3,-34
1448,1,37
1449,-17,16
1450,-14,-33
1451,-21,10
1452,-10,-37
1453,20,-15
1454,6,33
1455,31,3
1456,10,31
1457,5,37
1458,-25,-7
1459,8,25
1460,21,-15
1461,6,37
1462,32,1
1463,22,-15
1464,-19,25
1465,11,31
1466,-21,26
1467,-20,14
1468,-11,25
1469,-8,-37
1470,9,25
1471,7,33
1472,-14,26
1473,24,9
1474,-7,26
1475,13,-23
1476,5,-31
1477,-25,0
1478,18,-9
1479,6,34
1480,23,-15
1481,-22,26
1482,7,-28
1483,-18,18
1484,-18,-23
1485,26,-4
1486,-32,0
1487,-22,-12
1488,-14,-34
1489,-33,0
1490,-19,26
1491,12,23
1492,-14,24
1493,-23,26
1494,24,10
1495,17,12
1496,2,38
1497,-34,0
1498,2,39
1499,-15,-34
1500,-4,-34
1501,-8,-35
1502,22,-16
1503,-26,5
1504,-33,2
1505,0,37
1506,-23,27
1507,-2,-36
1508,-15,-25
1509,5,38
1510,-7,27
1511,-21,13
1512,-9,-37
1513,-19,-23
1514,-14,-35
1515,-34,2
1516,-23,13
1517,-19,-19
1518,-19,20
1519,24,-15
1520,32,0
1521,-29,-1
1522,-24,27
1523,-20,-16
1524,-10,-35
1525,14,14
1526,-5,32
1527,-18,16
1528,-11,-37
1529,7,34
1530,10,30
1531,-19,-21
1532,-19,-20
1533,9,32
1534,-10,26
1535,27,-6
1536,-8,26
1537,13,22
1538,26,9
1539,-26,4
1540,-26,-4
1541,-19,21
1542,23,-16
1543,-6,32
1544,-26,-6
1545,-9,-38
1546,12,19
1547,-9,-39
1548,-13,26
1549,-15,-30
1550,10,-26
1551,-3,-38
1552,3,-32
1553,3,-33
1554,-30,5
1555,-27,5
1556,1,38
1557,-23,11
1558,-17,25
1559,-15,-31
1560,22,-17
1561,2,40
1562,-4,31
1563,28,6
1564,-22,-18
1565,-23,28
1566,-20,21
1567,-1,-37
1568,-5,-39
1569,10,29
1570,10,-27
1571,0,-34
1572,20,-9
1573,9,17
1574,-31,-1
1575,24,11
1576,21,-17
1577,-22,13
1578,3,39
1579,16,13
1580,-21,-18
1581,21,-8
1582,-6,33
1583,3,40
1584,25,11
1585,-18,-24
1586,-24,12
1587,7,37
1588,-10,27
1589,20,-14
1590,-8,27
1591,-22,28
1592,11,-26
1593,-23,25
1594,-12,-37
1595,12,-22
1596,-14,-36
1597,28,8
1598,4,40
1599,-20,20
1600,-23,-16
1601,-1,35
1602,-29,-2
1603,2,-33
1604,24,-16
1605,3,38
1606,-25,27
1607,17,11
1608,0,-37
1609,26,-6
1610,13,-22
1611,-25,28
1612,28,7
1613,-30,-2
1614,21,7
1615,14,-23
1616,-15,-36
1617,-20,-19
1618,-23,-12
1619,24,12
1620,-19,27
1621,-2,35
1622,-16,-36
1623,-16,-35
1624,30,2
1625,-20,15
1626,21,-18
1627,33,0
1628,26,-5
1629,1,-34
1630,7,38
1631,0,38
1632,-33,1
1633,-14,-37
1634,2,41
1635,-13,-36
1636,29,-2
1637,12,18
1638,-16,-34
1639,-24,13
1640,29,6
1641,-22,10
1642,-34,-1
1643,-6,-39
1644,8,37
1645,-10,-39
1646,24,-17
1647,12,-26
1648,-6,31
1649,4,41
1650,23,10
1651,10,28
1652,-5,33
1653,-25,26
1654,-1,36
1655,23,-17
1656,-7,-39
1657,4,-33
1658,5,-33
1659,-1,37
1660,19,-11
1661,-15,-37
1662,-34,-2
1663,-8,-38
1664,33,-1
1665,8,34
1666,4,42
1667,1,41
1668,-16,-33
1669,-3,35
1670,10,-28
1671,-4,-39
1672,26,11
1673,-34,3
1674,5,40
1675,-26,27
1676,32,2
1677,-11,-38
1678,23,-14
1679,33,1
1680,-17,-36
1681,23,-13
1682,2,-34
1683,34,0
1684,15,-16
1685,13,19
1686,-1,38
1687,-2,38
1688,3,42
1689,-25,12
1690,-18,27
1691,-21,28
1692,2,-35
1693,-25,25
1694,-27,-5
1695,28,-5
1696,7,39
1697,-14,-38
1698,-18,-36
1699,33,2
1700,7,35
1701,8,38
1702,-20,-23
1703,-14,-39
1704,9,38
1705,-15,27
1706,26,12
1707,-7,-26
1708,-21,29
1709,-22,4
1710,-17,-33
1711,5,42
1712,22,-1
1713,30,5
1714,34,1
1715,-19,-36
1716,-27,3
1717,-35,-1
1718,-7,33
1719,10,-17
1720,7,40
1721,-34,4
1722,-17,-37
1723,-20,-36
1724,-35,2
1725,-34,-3
1726,3,43
1727,-5,27
1728,-18,-35
1729,-19,-37
1730,-12,-38
1731,-23,29
1732,24,-14
1733,31,4
1734,-35,-3
1735,27,9
1736,-35,-4
1737,-5,28
1738,1,-37
1739,-21,21
1740,-22,-19
1741,-19,16
1742,-5,-40
1743,-36,-4
1744,-8,33
1745,-25,-8
1746,25,-16
1747,19,-5
1748,-26,28
1749,-23,-19
1750,-35,3
1751,9,39
1752,33,-2
1753,-3,38
1754,-19,-35
1755,33,-3
1756,-27,27
1757,-20,29
1758,12,-27
1759,10,-29
1760,-35,1
1761,-29,2
1762,11,30
1763,-23,10
1764,-26,29
1765,-26,30
1766,1,40
1767,-37,-4
1768,-37,-5
1769,-23,-14
1770,0,41
1771,-26,31
1772,22,-8
1773,30,-2
1774,-34,5
1775,1,-36
1776,26,-7
1777,-19,-34
1778,-35,-5
1779,19,-16
1780,11,32
1781,-17,-38
1782,24,-18
1783,-38,-5
1784,27,12
1785,-11,-39
1786,7,-31
1787,22,-13
1788,2,-37
1789,32,3
1790,9,37
1791,-27,6
1792,31,5
1793,28,12
1794,-35,4
1795,23,11
1796,-25,29
1797,4,43
1798,-20,27
1799,-27,31
1800,-4,33
1801,-36,-1
1802,-13,-39
1803,-30,6
1804,-25,31
1805,31,6
1806,-37,-1
1807,-28,31
1808,-37,0
1809,34,-3
1810,-14,-29
1811,25,-6
1812,-20,-37
1813,25,9
1814,3,44
1815,-17,-23
1816,26,-16
1817,-36,-3
1818,8,40
1819,-5,34
1820,-33,5
1821,-38,-6
1822,32,6
1823,-2,-38
1824,14,-19
1825,4,38
1826,9,40
1827,8,35
1828,-27,26
1829,0,42
1830,14,-24
1831,27,-7
1832,-24,-19
1833,23,8
1834,32,4
1835,-37,-6
1836,9,35
1837,-20,-35
1838,-37,1
1839,11,28
1840,32,-3
1841,13,-21
1842,-36,-6
1843,14,-20
1844,30,-3
1845,-15,-39
1846,-25,30
1847,-20,30
1848,-27,32
1849,10,38
1850,33,-4
1851,20,-16
1852,-19,29
1853,14,-25
1854,-10,-40
1855,28,-4
1856,-28,27
1857,7,41
1858,-23,-20
1859,29,-4
1860,-24,30
1861,12,32
1862,-25,-9
1863,15,-23
1864,8,41
1865,2,-38
1866,-24,-13
1867,-16,-39
1868,8,-30
1869,9,34
1870,22,7
1871,30,-4
1872,-19,-38
1873,-30,-3
