number,x,y
1001,13,20
1002,0,33
1003,-24,9
1004,-24,6
1005,4,28
1006,-15,-27
1007,25,-5
1008,2,-18
1009,-28,2
1010,-25,7
1011,26,-5
1012,-14,25
1013,11,18
1014,10,-17
1015,-9,-19
1016,15,15
1017,-14,26
1018,-8,32
1019,24,1
1020,5,28
1021,-17,-20
1022,21,5
1023,-17,-25
1024,-17,-23
1025,0,31
1026,-9,32
1027,20,5
1028,14,-13
1029,23,2
1030,27,-2
1031,-23,11
1032,-3,35
1033,-4,36
1034,-26,7
1035,5,-19
1036,-9,33
1037,13,-17
1038,-7,37
1039,20,-12
1040,25,-6
1041,-18,-23
1042,-26,-15
1043,-4,-24
1044,14,19
1045,23,-8
1046,-23,12
1047,-28,-12
1048,-29,2
1049,25,0
1050,-1,-14
1051,-27,4
1052,19,-13
1053,28,-3
1054,25,-7
1055,-18,14
1056,7,-18
1057,23,3
1058,-12,26
1059,4,29
1060,-5,-24
1061,15,14
1062,27,-4
1063,-18,-24
1064,26,0
1065,4,-19
1066,24,3
1067,-19,-23
1068,-11,26
1069,24,-7
1070,-10,33
1071,9,21
1072,0,34
1073,-26,-11
1074,-9,-21
1075,3,27
1076,14,14
1077,6,28
1078,29,-3
1079,-27,5
1080,-12,16
1081,4,-18
1082,-1,-21
1083,27,0
1084,9,22
1085,-10,32
1086,-10,34
1087,0,35
1088,-11,27
1089,-2,35
1090,24,-8
1091,2,24
1092,16,14
1093,-11,-26
1094,15,16
1095,-26,-16
1096,6,23
1097,-13,-25
1098,-10,-26
1099,7,23
1100,27,1
1101,21,6
1102,23,-9
1103,-28,-15
1104,12,19
1105,-11,28
1106,27,2
1107,-15,25
1108,14,-17
1109,-14,-27
1110,-3,36
1111,-1,-20
1112,22,6
1113,-15,-28
1114,25,-8
1115,1,-17
1116,-12,28
1117,16,16
1118,-8,36
1119,-20,0
1120,30,-3
1121,-6,37
1122,-27,-16
1123,-12,23
1124,-11,-27
1125,-9,31
1126,-14,27
1127,-26,-7
1128,22,7
1129,18,-14
1130,-18,-25
1131,-7,-20
1132,1,34
1133,10,-18
1134,-18,-22
1135,5,23
1136,29,-2
1137,7,28
1138,-21,-16
1139,-11,29
1140,23,6
1141,-11,34
1142,-11,32
1143,30,-4
1144,19,-14
1145,28,0
1146,19,-15
1147,-19,-22
1148,7,27
1149,-2,36
1150,17,16
1151,20,-11
1152,30,-5
1153,6,29
1154,-14,28
1155,-15,27
1156,15,-17
1157,-15,-29
1158,3,28
1159,-28,-7
1160,-23,13
1161,-24,12
1162,17,-14
1163,17,14
1164,22,8
1165,27,3
1166,-24,-14
1167,-24,11
1168,21,-12
1169,-11,-28
1170,-2,-22
1171,-27,-9
1172,-22,-1
1173,-16,-28
1174,2,34
1175,-15,-30
1176,2,33
1177,-17,-26
1178,29,-5
1179,31,-4
1180,-14,-30
1181,-29,1
1182,2,35
1183,2,36
1184,-13,-27
1185,28,-5
1186,18,16
1187,3,-18
1188,15,-18
1189,-29,0
1190,-17,-10
1191,-30,2
1192,-5,37
1193,1,-18
1194,7,24
1195,-16,25
1196,11,-18
1197,-23,-1
1198,-6,38
1199,3,35
1200,23,7
1201,16,-18
1202,-14,29
1203,-28,5
1204,-14,30
1205,-11,30
1206,2,-19
1207,-11,35
1208,-10,-28
1209,29,-6
1210,-10,35
1211,-2,-23
1212,-30,1
1213,0,-21
1214,-10,36
1215,22,-12
1216,-10,37
1217,7,29
1218,10,22
1219,2,-20
1220,24,-9
1221,-31,2
1222,-7,38
1223,-1,36
1224,31,-3
1225,-12,32
1226,-11,37
1227,-9,-26
1228,-8,-26
1229,-6,39
1230,-14,-31
1231,23,8
1232,-13,32
1233,-7,-26
1234,6,-19
1235,20,-13
1236,18,-15
1237,1,-21
1238,-10,38
1239,3,-20
1240,24,-10
1241,20,-9
1242,-28,-13
1243,-30,0
1244,-3,37
1245,3,33
1246,-15,-31
1247,31,-5
1248,23,9
1249,5,-20
1250,-24,10
1251,-4,-25
1252,22,-13
1253,-26,8
1254,-13,-30
1255,-6,-26
1256,-14,-32
1257,-29,-13
1258,-28,1
1259,15,-19
1260,-17,-21
1261,-31,1
1262,6,-20
1263,16,17
1264,7,26
1265,-30,-13
1266,29,0
1267,1,-22
1268,17,-18
1269,13,8
1270,6,-21
1271,-15,29
1272,-20,-22
1273,7,-21
1274,-8,38
1275,-28,-9
1276,8,-18
1277,31,-2
1278,-28,6
1279,-25,-16
1280,11,-19
1281,-12,-30
1282,-27,-7
1283,18,15
1284,-28,-10
1285,-25,12
1286,-30,-12
1287,-19,-24
1288,31,-6
1289,-13,-31
1290,-16,-31
1291,8,24
1292,-13,13
1293,-27,7
1294,-30,-11
1295,-25,-17
1296,-18,-26
1297,-3,38
1298,-10,-27
1299,-24,-16
1300,-32,2
1301,-31,3
1302,-13,33
1303,-5,38
1304,3,29
1305,13,7
1306,24,7
1307,-3,-25
1308,-26,12
1309,-20,-24
1310,-11,33
1311,12,-15
1312,-6,40
1313,1,-23
1314,29,1
1315,23,-12
1316,-13,15
1317,-18,15
1318,24,8
1319,16,-19
1320,-14,-33
1321,15,-20
1322,-30,3
1323,-6,41
1324,-22,10
1325,26,-6
1326,-4,37
1327,8,-19
1328,-9,37
1329,-21,-17
1330,-29,-15
1331,-5,40
1332,-1,-23
1333,3,-21
1334,-12,31
1335,-13,-33
1336,-7,39
1337,30,-6
1338,27,-1
1339,-7,-27
1340,-32,3
1341,-30,4
1342,-8,39
1343,4,33
1344,-2,38
1345,19,16
1346,-29,-7
1347,16,18
1348,24,-11
1349,-7,-28
1350,-28,0
1351,-12,34
1352,-26,11
1353,-25,-18
1354,19,-16
1355,25,-10
1356,-30,-7
1357,-27,11
1358,-15,-32
1359,14,-20
1360,17,18
1361,2,37
1362,-12,-33
1363,-29,-16
1364,-27,8
1365,-16,-32
1366,1,32
1367,18,4
1368,-16,26
1369,-9,38
1370,-5,41
1371,11,-20
1372,4,35
1373,-13,30
1374,-5,42
1375,-4,42
1376,-15,24
1377,19,15
1378,27,-5
1379,19,17
1380,-17,-31
1381,22,-14
1382,31,-7
1383,32,-5
1384,-17,-32
1385,-3,42
1386,-31,-13
1387,-15,30
1388,-31,0
1389,-14,-34
1390,-12,35
1391,-31,-14
1392,4,30
1393,-27,-6
1394,-30,-1
1395,11,19
1396,-29,5
1397,-20,-23
1398,-31,4
1399,20,-14
1400,33,-5
1401,8,29
1402,-27,9
1403,18,-18
1404,-29,6
1405,-17,-33
1406,-14,-35
1407,-7,-29
1408,2,-23
1409,26,-8
1410,-26,-18
1411,29,2
1412,-18,-32
1413,-25,-19
1414,-28,8
1415,17,-17
1416,-20,-17
1417,-2,-25
1418,-7,40
1419,-14,31
1420,1,35
1421,-30,-8
1422,27,-8
1423,23,10
1424,-1,-25
1425,8,23
1426,-27,-18
1427,19,-17
1428,-5,43
1429,-7,41
1430,-33,2
1431,-13,35
1432,24,9
1433,8,-20
1434,-13,14
1435,-21,-24
1436,-9,39
1437,3,36
1438,-26,13
1439,-4,-26
1440,23,-13
1441,30,0
1442,-24,-19
1443,-26,14
1444,-15,23
1445,-12,-34
1446,-31,-8
1447,-12,-31
1448,3,37
1449,-19,-32
1450,-28,7
1451,5,24
1452,-5,-26
1453,23,5
1454,31,-1
1455,-11,-34
1456,25,9
1457,22,-15
1458,-16,-30
1459,34,-5
1460,8,27
1461,-6,42
1462,20,17
1463,-20,-18
1464,-10,-29
1465,20,-17
1466,6,30
1467,26,-10
1468,13,-20
1469,-21,-23
1470,-29,-17
1471,-27,12
1472,35,-5
1473,4,-21
1474,0,-23
1475,27,-9
1476,-6,43
1477,-30,5
1478,4,36
1479,-4,-27
1480,25,3
1481,17,19
1482,0,-25
1483,-29,8
1484,-30,-2
1485,18,18
1486,-14,-36
1487,-5,44
1488,8,-21
1489,-13,-36
1490,20,-18
1491,-6,-28
1492,32,-1
1493,20,18
1494,-4,43
1495,22,10
1496,-16,30
1497,-30,-9
1498,-28,9
1499,17,-19
1500,35,-4
1501,35,-6
1502,-13,-37
1503,16,-20
1504,35,-3
1505,21,18
1506,24,-13
1507,-31,-9
1508,-12,37
1509,35,-7
1510,-9,22
1511,1,37
1512,-23,14
1513,36,-5
1514,7,-22
1515,23,-15
1516,21,19
1517,-21,-22
1518,-30,-17
1519,-18,-27
1520,-30,-6
1521,-12,38
1522,36,-6
1523,24,10
1524,-28,10
1525,-23,15
1526,-6,44
1527,-13,38
1528,37,-6
1529,35,-2
1530,8,25
1531,-22,11
1532,-16,-29
1533,-34,2
1534,21,-15
1535,-32,-14
1536,-15,-34
1537,35,-1
1538,-12,-35
1539,4,31
1540,16,19
1541,36,-3
1542,-10,-30
1543,37,-7
1544,-31,-10
1545,1,36
1546,-12,39
1547,-25,-20
1548,-12,-36
1549,-13,39
1550,17,20
1551,-15,22
1552,0,-24
1553,23,11
1554,37,-3
1555,36,-1
1556,-3,43
1557,-18,-31
1558,37,-4
1559,-13,-38
1560,32,-7
1561,38,-3
1562,-14,33
1563,-27,14
1564,0,37
1565,34,-6
1566,38,-7
1567,36,0
1568,16,-21
1569,21,17
1570,4,32
1571,-32,4
1572,-16,13
1573,-17,26
1574,20,19
1575,0,38
1576,37,-1
1577,-31,-15
1578,28,3
1579,-15,-35
1580,-1,37
1581,-3,-26
1582,-14,34
1583,33,-1
1584,0,-26
1585,4,-22
1586,-31,-6
1587,-13,16
1588,-32,-10
1589,-2,43
1590,-28,14
1591,32,0
1592,-7,43
1593,-14,39
1594,4,37
1595,-11,-35
1596,38,-1
1597,-18,-33
1598,13,-21
1599,9,-20
1600,13,-22
1601,-12,-38
1602,21,-17
1603,-33,4
1604,35,-8
1605,-5,45
1606,36,-7
1607,-29,-1
1608,-16,-34
1609,22,-17
1610,-17,27
1611,-7,42
1612,-20,-32
1613,24,-15
1614,-4,44
1615,-16,22
1616,-34,4
1617,-28,15
1618,-3,41
1619,-11,-38
1620,8,30
1621,-12,40
1622,-32,-6
1623,38,-8
1624,-21,-32
1625,17,-21
1626,36,1
1627,-21,-33
1628,-12,-37
1629,-10,18
1630,-30,6
1631,-19,-26
1632,26,9
1633,-32,-9
1634,37,1
1635,-33,1
1636,38,-4
1637,-18,-34
1638,-2,44
1639,-21,-31
1640,-3,44
1641,37,2
1642,21,20
1643,-11,40
1644,-10,40
1645,-26,-20
1646,4,38
1647,-15,33
1648,24,-14
1649,-32,-11
1650,-2,45
1651,-23,16
1652,37,3
1653,23,-17
1654,-26,-19
1655,-31,-11
1656,14,-22
1657,-7,-30
1658,-30,-18
1659,-1,44
1660,37,-2
1661,8,31
1662,-30,-16
1663,20,-19
1664,-19,-27
1665,0,44
1666,14,-23
1667,-4,45
1668,22,19
1669,0,43
1670,38,-2
1671,-16,31
1672,-29,-18
1673,-18,-19
1674,18,-21
1675,-30,7
1676,-8,42
1677,-32,5
1678,30,2
1679,1,-26
1680,24,4
1681,23,12
1682,-22,-23
1683,-4,46
1684,-26,15
1685,-34,1
1686,-18,-35
1687,-16,32
1688,-31,6
1689,-14,38
1690,-13,36
1691,-33,-14
1692,-4,47
1693,15,19
1694,-23,17
1695,-24,16
1696,-18,-36
1697,6,31
1698,-24,-1
1699,-32,6
1700,14,-24
1701,2,-26
1702,-8,43
1703,38,2
1704,38,-9
1705,34,-8
1706,-13,-39
1707,3,38
1708,26,-11
1709,26,10
1710,20,20
1711,-32,-13
1712,31,-8
1713,26,8
1714,-13,-40
1715,-4,48
1716,23,19
1717,36,3
1718,-4,49
1719,23,20
1720,-14,-40
1721,-14,-41
1722,-10,-34
1723,-21,-18
1724,-22,-33
1725,18,19
1726,-17,-30
1727,-35,4
1728,36,4
1729,-14,-42
1730,-32,1
1731,-1,45
1732,-28,11
1733,27,8
1734,2,-27
1735,-18,26
1736,24,-16
1737,25,-15
1738,1,-27
1739,-28,13
1740,-12,-40
1741,-33,-13
1742,39,-3
1743,27,9
1744,-5,-27
1745,-3,49
1746,-9,43
1747,-11,-40
1748,-19,-18
1749,-33,-11
1750,9,30
1751,-17,30
1752,38,-10
1753,-5,49
1754,19,14
1755,-33,5
1756,8,32
1757,27,-7
1758,-22,17
1759,-35,5
1760,-15,34
1761,37,-10
1762,-14,40
1763,-15,40
1764,26,11
1765,-13,-42
1766,-2,41
1767,-29,14
1768,-35,3
1769,-31,7
1770,-5,50
1771,-11,-31
1772,11,20
1773,-33,-6
1774,-6,49
1775,-36,4
1776,4,-23
1777,38,-6
1778,19,13
1779,37,4
1780,-14,-38
1781,-21,11
1782,39,-10
1783,-15,-42
1784,-35,1
1785,-17,32
1786,-2,46
1787,-31,-18
1788,-4,-28
1789,-3,50
1790,-3,39
1791,39,-6
1792,-32,-15
1793,26,-15
1794,0,42
1795,-3,51
1796,6,32
1797,-16,23
1798,33,-8
1799,-14,37
1800,37,-11
1801,-10,-33
1802,-21,-30
1803,-29,13
1804,23,21
1805,-29,-2
1806,-15,37
1807,-23,-33
1808,-27,-17
1809,36,-8
1810,9,32
1811,-30,-19
1812,35,3
1813,-24,-33
1814,-15,-36
1815,3,-26
1816,37,-12
1817,-11,-41
1818,-34,-14
1819,-15,21
1820,-9,42
1821,-31,-19
1822,-19,-36
1823,38,1
1824,38,-5
1825,-2,50
1826,23,13
1827,-31,8
1828,-3,52
1829,-35,6
1830,28,8
1831,39,-1
1832,-17,-34
1833,-18,30
1834,21,-19
1835,-15,-40
1836,-30,-20
1837,21,21
1838,-36,1
1839,-3,-27
1840,-15,36
1841,-29,9
1842,-20,-25
1843,-19,-28
1844,39,-11
1845,21,22
1846,1,42
1847,-16,-42
1848,26,-16
1849,-10,-41
1850,-10,41
1851,-26,-21
1852,40,-6
1853,15,-23
1854,-6,50
1855,33,-9
1856,-16,40
1857,21,-20
1858,-18,-20
1859,37,5
1860,5,36
1861,24,20
1862,-6,45
1863,-14,-39
1864,26,12
1865,40,-7
