number,x,y
403,21,-1
404,-12,-19
405,0,-19
406,13,-9
407,2,27
408,-19,-11
409,6,23
410,-2,25
411,21,-5
412,-13,16
413,-2,26
414,-14,8
415,3,-18
416,-12,-20
417,-18,-12
418,-4,21
419,2,28
420,-14,16
421,-19,-10
422,20,12
423,21,12
424,13,-8
425,20,-7
426,-5,21
427,6,-17
428,0,-20
429,-13,-20
430,-12,-21
431,-15,9
432,3,27
433,-19,-9
434,-20,-11
435,-13,17
436,-16,9
437,22,8
438,22,-5
439,8,-9
440,-19,-8
441,-21,-11
442,21,-7
443,20,9
444,-11,-21
445,22,3
446,3,28
447,-4,22
448,-11,4
449,-20,-8
450,-13,7
451,4,28
452,23,-5
453,-22,-11
454,4,22
455,22,10
456,-12,15
457,-21,-12
458,-22,-12
459,5,-18
460,-11,19
461,5,28
462,-11,20
463,-10,-21
464,5,-19
465,20,-8
466,6,-18
467,0,-21
468,7,23
469,-7,-19
470,1,28
471,18,7
472,1,29
473,-12,20
474,13,-10
475,-23,-11
476,0,-22
477,-3,22
478,-13,20
479,-12,14
480,22,2
481,-13,21
482,7,24
483,1,30
484,-2,27
485,20,6
486,22,-7
487,22,11
488,-13,22
489,-3,27
490,0,-23
491,-4,27
492,-10,-22
493,-6,20
494,-17,9
495,-21,-13
496,-14,15
497,-5,27
498,-14,-16
499,-1,-23
500,-23,-10
501,-14,10
502,-14,-17
503,1,12
504,-5,28
505,-23,-9
506,-5,26
507,-15,-16
508,19,-6
509,8,24
510,20,-9
511,5,29
512,18,8
513,1,-20
514,-17,8
515,-6,-19
516,-16,-16
517,0,28
518,7,-18
519,-11,-22
520,23,8
521,-16,8
522,-17,7
523,23,-4
524,-13,18
525,-22,-13
526,-13,23
527,-13,24
528,-16,-17
529,3,-12
530,23,3
531,-21,-8
532,-13,-21
533,5,30
534,-21,-7
535,23,2
536,24,-5
537,7,22
538,-13,-22
539,-24,-11
540,-14,-22
541,-24,-12
542,23,4
543,13,-11
544,5,31
545,5,-15
546,8,-18
547,23,-6
548,8,25
549,21,13
550,9,24
551,16,-6
552,-14,23
553,24,8
554,-5,29
555,25,8
556,1,-23
557,-15,-22
558,-23,-8
559,8,-19
560,22,13
561,0,-24
562,24,4
563,-14,-23
564,-24,-10
565,0,30
566,-24,-13
567,-25,-10
568,0,31
569,2,-23
570,-13,25
571,24,2
572,8,-20
573,-18,-13
574,-2,-23
575,-25,-9
576,-18,8
577,21,14
578,8,26
579,8,-21
580,-2,-24
581,-12,-22
582,25,-5
583,-5,30
584,3,22
585,26,8
586,-11,-23
587,-11,3
588,-25,-12
589,6,30
590,-13,-23
591,-26,-9
592,4,31
593,-17,-16
594,21,-8
595,2,-24
596,2,-25
597,0,-25
598,4,32
599,27,8
600,20,-2
601,-15,-23
602,2,30
603,-14,14
604,25,4
605,-21,-6
606,-5,31
607,3,-24
608,20,-10
609,25,-6
610,-16,-18
611,-22,-14
612,25,5
613,7,30
614,3,-23
615,9,25
616,-27,-9
617,-5,32
618,-28,-9
619,-1,-24
620,-29,-9
621,-11,-24
622,-6,29
623,-17,-18
624,-26,-8
625,23,11
626,10,25
627,28,8
628,7,31
629,21,15
630,23,13
631,-1,-25
632,-15,-24
633,-14,25
634,-6,31
635,25,2
636,-22,-15
637,-11,-25
638,25,-7
639,-18,-18
640,24,13
641,-30,-9
642,-26,-12
643,21,16
644,26,-5
645,25,13
646,25,12
647,-24,-14
648,2,15
649,-27,-8
650,-16,-24
651,4,33
652,-5,33
653,-16,-25
654,-16,-23
655,-30,-8
656,-17,-25
657,0,-26
658,-16,-26
659,-11,-26
660,-28,-10
661,7,32
662,1,-26
663,5,33
664,-18,-19
665,3,-25
666,-18,7
667,19,12
668,-30,-10
669,-31,-10
670,1,-27
671,-1,31
672,-18,-25
673,26,13
674,-12,-26
675,11,25
676,3,29
677,8,-22
678,-6,28
679,-20,-13
680,8,22
681,-19,-18
682,-13,-26
683,27,-5
684,28,-5
685,-10,-25
686,-13,26
687,-30,-11
688,22,-8
689,-19,-25
690,-27,-12
691,8,-23
692,-10,0
693,28,-4
694,-13,27
695,22,15
696,-32,-10
697,26,4
698,0,-27
699,27,7
700,6,33
701,8,-24
702,-25,-14
703,-19,-26
704,-3,-24
705,-18,9
706,1,-28
707,-4,-24
708,29,8
709,28,-6
710,-13,-25
711,29,-6
712,-14,21
713,-33,-10
714,18,11
715,-19,-19
716,8,32
717,-6,33
718,-33,-9
719,-7,33
720,5,34
721,12,-11
722,3,-26
723,26,2
724,10,26
725,-33,-11
726,-33,-8
727,-17,-26
728,-12,27
729,29,9
730,28,-7
731,-15,15
732,-5,34
733,12,-12
734,-30,-7
735,3,33
736,-32,-11
737,29,10
738,-34,-10
739,-19,-27
740,29,-7
741,20,-11
742,27,2
743,9,-20
744,30,-6
745,2,31
746,19,-10
747,-4,-25
748,28,-8
749,-12,28
750,12,25
751,12,24
752,2,-28
753,-30,-12
754,7,-24
755,10,27
756,-20,-26
757,-34,-8
758,-4,-23
759,-12,29
760,8,30
761,-12,30
762,-4,34
763,20,-12
764,-33,-12
765,24,-7
766,22,16
767,10,28
768,-15,14
769,30,9
770,-14,27
771,-19,7
772,-3,34
773,-15,27
774,-1,-27
775,9,32
776,20,15
777,-5,35
778,-15,21
779,-16,27
780,27,13
781,-23,-15
782,-19,6
783,-17,-27
784,-20,-27
785,10,32
786,-23,-16
787,-20,-28
788,-1,-28
789,-34,-7
790,-19,9
791,10,33
792,-6,34
793,-14,-26
794,3,-27
795,11,33
796,3,34
797,-20,6
798,8,-25
799,-2,-28
800,10,31
801,21,17
802,-31,-12
803,-21,-28
804,-22,-6
805,20,16
806,-31,-13
807,-35,-7
808,-18,10
809,20,-13
810,-3,35
811,3,-28
812,-16,15
813,19,13
814,-16,-27
815,10,-20
816,3,35
817,2,35
818,-35,-6
819,-10,-26
820,-20,-19
821,28,-3
822,-14,20
823,13,24
824,3,36
825,7,33
826,-22,-28
827,-5,36
828,-35,-5
829,31,9
830,-19,-24
831,27,14
832,27,-3
833,-34,-5
834,9,-25
835,-21,-29
836,-34,-12
837,-36,-5
838,11,-20
839,-30,-6
840,2,-29
841,10,34
842,14,24
843,-11,30
844,-21,-30
845,0,32
846,5,35
847,-16,16
848,-23,-28
849,28,-9
850,28,14
851,-23,-29
852,11,-21
853,-29,-6
854,4,-26
855,-21,-31
856,7,34
857,-15,28
858,31,8
859,-4,36
860,9,-26
861,11,34
862,-19,10
863,-4,37
864,-11,27
865,-21,-32
866,-35,-8
867,27,-9
868,-34,-13
869,10,35
870,-26,-13
871,-3,-28
872,32,8
873,-16,28
874,-35,-9
875,11,35
876,-2,-29
877,-24,-28
878,-36,-8
879,21,-13
880,28,15
881,4,-28
882,30,-7
883,-34,-4
884,29,14
885,26,3
886,9,-27
887,-37,-5
888,29,-4
889,21,-14
890,-20,10
891,29,-3
892,-23,-27
893,30,-3
894,3,-29
895,-6,36
896,-7,28
897,2,-30
898,7,35
899,-15,16
900,3,-30
901,-20,5
902,-2,35
903,-23,-26
904,-22,-31
905,-8,33
906,-21,-33
907,-24,-26
908,-38,-5
909,-24,-29
910,-2,-30
911,-13,30
912,-35,-13
913,-14,30
914,12,35
915,-22,-32
916,28,-10
917,-15,30
918,27,-2
919,-36,-13
920,-22,-33
921,-30,-5
922,7,36
923,22,17
924,-25,-15
925,10,-25
926,2,-31
927,-16,30
928,-23,-33
929,-25,-28
930,-15,20
931,-38,-6
932,-17,15
933,-37,-4
934,7,37
935,31,-7
936,32,9
937,10,36
938,-14,24
939,22,18
940,-9,33
941,31,-6
942,10,-27
943,-20,11
944,10,-28
945,-29,-5
946,-17,27
947,-23,-32
948,-39,-6
949,31,10
950,-20,-33
951,-36,-14
952,-32,-13
953,-6,35
954,30,-8
955,-4,38
956,-26,-28
957,22,19
958,-17,26
959,-37,-13
960,32,-7
961,-19,5
962,11,-22
963,10,37
964,-34,-14
965,-4,-26
966,7,38
967,-34,-3
968,-17,25
969,22,-13
970,-27,-28
971,-27,-29
972,-17,16
973,-16,29
974,6,37
975,-24,-33
976,10,-26
977,33,8
978,2,-32
979,-4,39
980,11,-28
981,32,7
982,-20,-34
983,22,20
984,3,-32
985,29,15
986,4,-30
987,-25,-29
988,-14,22
989,28,-11
990,-15,19
991,-37,-3
992,5,-30
993,-24,-34
994,-37,-14
995,-20,-20
996,30,15
997,1,-32
998,-3,36
999,31,15
1000,-28,-29
1001,21,-15
1002,-5,39
1003,-3,-29
1004,-18,15
1005,-20,12
1006,-25,-34
1007,22,21
1008,0,-32
1009,-40,-6
1010,22,-14
1011,12,-28
1012,-38,-14
1013,-21,10
1014,13,-28
1015,3,37
1016,13,-27
1017,4,-31
1018,-33,-3
1019,11,32
1020,-5,40
1021,-28,-30
1022,15,24
1023,3,-33
1024,-34,-2
1025,-6,40
1026,32,10
1027,-15,10
1028,14,-28
1029,30,-2
1030,0,-31
1031,-25,-35
1032,29,16
1033,11,36
1034,-38,-3
1035,-4,-28
1036,32,6
1037,22,-15
1038,-5,41
1039,-3,38
1040,22,-16
1041,-26,-15
1042,31,-3
1043,-39,-5
1044,-20,13
1045,-17,29
1046,-4,41
1047,-24,-35
1048,-39,-3
1049,-26,-35
1050,32,5
1051,3,-34
1052,14,-27
1053,3,38
1054,-7,40
1055,-33,-2
1056,21,-16
1057,-39,-7
1058,27,-1
1059,-28,-31
1060,-22,10
1061,-25,-36
1062,12,36
1063,12,34
1064,-27,-35
1065,15,-27
1066,29,17
1067,-14,31
1068,-34,-1
1069,-21,6
1070,6,38
1071,32,4
1072,13,34
1073,32,15
1074,21,21
1075,-20,-35
1076,-35,-14
1077,34,8
1078,8,38
1079,-12,-27
1080,-34,-15
1081,5,-31
1082,-27,-36
1083,-26,-36
1084,14,-26
1085,16,-27
1086,-20,4
1087,33,9
1088,-39,-14
1089,16,-28
1090,23,-13
1091,-27,-37
1092,24,-13
1093,-35,-1
1094,-41,-6
1095,-23,-6
1096,-8,40
1097,-20,-36
1098,-39,-15
1099,23,20
1100,-37,-2
1101,-40,-15
1102,-41,-5
1103,12,37
1104,-5,42
1105,29,18
1106,32,-6
1107,-29,-31
1108,33,15
1109,32,-3
1110,32,11
1111,-28,-37
1112,17,-28
1113,-19,-36
1114,33,-6
1115,-29,-32
1116,5,38
1117,-42,-5
1118,29,-11
1119,4,-34
1120,-21,-35
1121,-41,-15
1122,7,39
1123,34,-6
1124,14,34
1125,-18,25
1126,12,38
1127,34,15
1128,-2,38
1129,24,20
1130,-43,-5
1131,35,8
1132,29,-12
1133,-8,41
1134,-16,-28
1135,-21,-36
1136,-10,-27
1137,-30,-32
1138,11,-29
1139,35,-6
1140,-4,42
1141,-17,30
1142,12,39
1143,30,-12
1144,15,-28
1145,-3,-30
1146,-18,16
1147,30,18
1148,6,39
1149,-12,31
1150,36,-6
1151,6,-31
1152,5,-34
1153,29,-13
1154,-40,-16
1155,-26,-37
1156,-9,41
1157,-16,31
1158,-27,-34
1159,-21,-20
1160,-21,13
1161,33,16
1162,7,-31
1163,5,-35
1164,-3,41
1165,-37,-15
1166,29,-14
1167,-29,-37
1168,25,20
1169,16,-26
1170,-2,41
1171,21,20
1172,35,-5
1173,-4,43
1174,7,40
1175,16,-25
1176,-38,-2
1177,-18,24
1178,-10,-28
1179,17,-26
1180,-22,11
1181,32,3
1182,37,-6
1183,-15,18
1184,-33,-15
1185,-3,-31
1186,15,34
1187,-39,-8
1188,-34,-16
1189,-26,-38
1190,-44,-5
1191,11,38
1192,33,17
1193,-18,17
1194,30,-14
1195,-3,42
1196,22,22
1197,-3,-32
1198,-39,-13
1199,30,-11
1200,-18,23
1201,-4,-31
1202,-42,-15
1203,33,3
1204,-20,-37
1205,34,14
1206,29,-15
1207,3,-35
1208,34,9
1209,15,-29
1210,-4,44
1211,29,19
1212,-1,41
1213,19,-13
1214,13,39
1215,-41,-14
1216,-36,-1
1217,-44,-4
1218,35,15
1219,34,-7
1220,35,7
1221,33,18
1222,-17,31
1223,7,41
1224,-23,11
1225,-26,-39
1226,-30,-37
1227,-18,26
1228,-19,26
1229,-29,-33
1230,-25,-38
1231,-20,-38
1232,-21,12
1233,-14,-27
1234,-6,42
1235,-3,44
1236,23,-16
1237,-3,45
1238,16,-29
1239,17,-29
1240,-38,-1
1241,-22,6
1242,34,18
1243,-31,-37
1244,-21,14
1245,-10,41
1246,-3,46
1247,-30,-38
1248,8,41
1249,-21,-38
1250,-16,32
1251,15,-30
1252,-32,-2
1253,-21,15
1254,35,6
1255,-31,-2
1256,-19,24
1257,-31,-32
1258,24,-16
1259,-22,13
1260,-5,44
1261,3,-36
1262,35,-7
1263,6,-35
1264,-27,-39
1265,-44,-3
1266,-2,46
1267,18,-26
1268,-42,-16
1269,-28,-39
1270,-18,27
1271,13,37
1272,35,14
1273,6,-36
1274,-27,-40
1275,-42,-17
1276,-9,42
1277,-38,0
1278,2,36
1279,-20,-39
1280,-27,-41
1281,31,-14
1282,16,-30
1283,36,6
1284,-41,-17
1285,-31,-31
1286,2,-36
1287,-38,1
1288,29,20
1289,-7,42
1290,-43,-16
1291,24,-17
1292,18,-29
1293,-31,-33
1294,1,-36
1295,-43,-15
1296,-16,33
1297,36,-5
1298,-20,-40
1299,-39,-9
1300,20,-15
1301,-16,34
1302,36,15
1303,-30,-39
1304,-41,-18
1305,-43,-17
1306,-25,-26
1307,-2,47
1308,-31,-34
1309,-25,-39
1310,3,-37
1311,3,-38
1312,7,-36
1313,4,-38
1314,35,18
1315,-32,-37
1316,-31,-39
1317,-9,43
1318,37,-7
1319,-42,-18
1320,33,-5
1321,17,-30
1322,4,38
1323,15,-31
1324,-45,-4
1325,-42,-6
1326,-32,-38
1327,-24,11
1328,36,14
1329,-17,34
1330,34,17
1331,37,6
1332,-20,26
1333,-37,1
1334,18,-30
1335,38,-7
1336,39,-7
1337,-42,-19
1338,-11,41
1339,37,14
1340,32,-14
1341,5,-38
1342,40,-7
1343,13,40
1344,-3,47
1345,-46,-4
1346,35,19
1347,-21,-37
1348,3,39
1349,-32,-33
1350,24,-18
1351,41,-7
1352,-21,-40
1353,-33,-37
1354,19,-29
1355,30,19
1356,29,21
1357,7,-37
1358,-10,43
1359,0,41
1360,-1,46
1361,-10,44
1362,-30,-40
1363,-44,-6
1364,2,-38
1365,-29,-40
1366,31,-15
1367,28,-14
1368,-44,-16
1369,-21,-41
1370,5,39
1371,29,22
1372,5,-39
1373,-43,-19
1374,42,-7
1375,-31,-40
1376,25,-18
1377,0,46
1378,19,-26
1379,-32,-40
1380,20,-26
1381,35,20
1382,39,-8
1383,-21,-42
1384,16,-31
1385,8,42
1386,37,13
1387,-44,-2
1388,20,-29
1389,-44,-17
1390,1,46
1391,42,-6
1392,-18,34
1393,39,-6
1394,-39,0
1395,41,-8
1396,43,-6
1397,-27,-42
1398,30,20
1399,-45,-2
1400,-44,-19
1401,-17,35
1402,-4,46
1403,32,-8
1404,34,19
1405,-5,46
1406,8,-37
1407,-45,-1
1408,-47,-4
1409,35,21
1410,43,-5
1411,-11,44
1412,37,7
1413,-10,45
1414,-10,46
1415,-3,48
1416,-43,-14
1417,9,41
1418,-18,22
1419,32,-2
1420,4,-39
1421,-32,-41
1422,14,39
1423,33,-14
1424,-11,46
1425,14,37
1426,-34,-17
1427,-43,-20
1428,-40,0
1429,-10,47
1430,36,16
1431,12,40
1432,2,-39
1433,15,-32
1434,33,-13
1435,-23,-25
1436,41,-9
1437,-33,-41
1438,15,33
1439,41,-10
1440,-45,-17
1441,5,-40
1442,-34,-41
1443,44,-5
1444,0,42
1445,-45,-19
1446,36,8
1447,-27,-43
1448,-45,-6
1449,40,-10
1450,13,41
1451,15,35
1452,16,35
1453,-33,-16
1454,-34,-37
1455,43,-7
1456,21,-26
1457,2,46
1458,-26,-42
1459,1,-37
1460,42,-5
1461,6,-40
1462,37,8
1463,-34,-42
1464,-3,49
1465,43,-8
1466,44,-4
1467,42,-10
1468,-35,-42
1469,-24,12
1470,35,22
1471,-20,-41
1472,6,-41
1473,-46,-6
1474,-2,48
1475,18,-31
1476,-34,-40
1477,2,47
1478,19,-31
1479,-20,24
1480,20,-31
1481,10,41
1482,8,-38
1483,28,22
1484,-12,44
1485,22,-26
1486,-33,-42
1487,-34,-43
1488,16,33
1489,-33,-43
1490,38,7
1491,-11,45
1492,-11,31
1493,3,46
1494,-21,-43
1495,-43,-21
1496,2,-40
1497,-4,49
1498,7,-40
1499,2,-41
1500,39,-5
1501,-35,-41
1502,-17,32
1503,-46,-1
1504,-19,27
1505,8,-31
1506,-18,28
1507,-21,26
1508,-44,-21
1509,21,-31
1510,21,-32
1511,-47,-1
1512,-10,48
1513,42,-8
1514,-27,-44
1515,23,-26
1516,-36,-42
1517,37,9
1518,-37,2
1519,-10,49
1520,-47,0
1521,-40,-9
1522,-21,-44
1523,15,25
1524,23,-27
1525,24,-19
1526,-23,13
1527,-35,-37
1528,-43,-22
1529,-24,13
1530,14,41
1531,-32,-42
1532,-46,-19
1533,-43,-23
1534,15,41
1535,-21,5
1536,-21,24
1537,-47,-2
1538,-22,24
1539,15,40
1540,-36,-43
1541,16,40
1542,-48,-4
1543,9,-37
1544,-47,1
1545,40,-11
1546,35,23
1547,-3,50
1548,20,-30
1549,-24,10
1550,-20,-42
1551,15,42
1552,2,-42
1553,36,17
1554,20,-32
1555,-28,-44
1556,-37,-43
1557,16,42
1558,-40,-1
1559,-18,35
1560,-33,-44
1561,-39,1
1562,-2,49
1563,41,-11
1564,6,-42
1565,-32,-34
1566,44,-6
1567,21,-33
1568,-45,0
1569,-3,51
1570,-33,-45
1571,4,46
1572,-48,1
1573,19,-32
1574,24,-26
1575,-21,23
1576,-38,-43
1577,-27,-45
1578,33,-15
1579,21,-34
1580,36,23
1581,21,-35
1582,-28,-45
1583,11,41
1584,-48,-2
1585,1,-42
1586,-48,2
1587,-19,-38
1588,33,-16
1589,-39,-43
1590,-42,-21
1591,45,-5
1592,-46,-20
1593,38,13
1594,37,15
1595,7,-42
1596,-24,14
1597,22,-34
1598,40,-12
1599,-26,-43
1600,45,-4
1601,22,-35
1602,-4,51
1603,-19,28
1604,0,-42
1605,-5,45
1606,22,-36
1607,-40,-43
1608,36,21
1609,34,3
1610,41,-5
1611,-47,-6
1612,-10,50
1613,-1,-42
1614,-38,-44
1615,16,43
1616,-20,-43
1617,-28,-46
1618,1,-43
1619,-44,-22
1620,-19,34
1621,5,46
1622,-20,-44
1623,16,39
1624,-45,-16
1625,-39,-44
1626,45,-3
1627,-9,50
1628,34,21
1629,23,-36
1630,-47,-19
1631,-11,49
1632,-12,49
1633,-19,-42
1634,21,-36
1635,-48,0
1636,39,13
1637,-8,50
1638,-13,49
1639,-46,-21
1640,16,44
1641,-20,34
1642,-39,-45
1643,-9,51
1644,15,44
1645,7,-43
1646,43,-10
1647,-27,-46
1648,-44,-1
1649,46,-4
1650,-36,-37
1651,-47,-18
1652,-47,-17
1653,-13,44
1654,-28,-47
1655,29,23
1656,-41,-43
1657,-40,-45
1658,2,48
1659,-39,-46
1660,23,-34
1661,17,39
1662,-46,-22
1663,-46,-16
1664,-19,-43
1665,36,22
1666,1,-39
1667,-9,52
1668,-48,-19
1669,-40,-44
1670,20,-36
1671,37,22
1672,-12,41
1673,-13,48
1674,-35,-40
1675,17,42
1676,-33,-33
1677,-13,45
1678,17,33
1679,33,-4
1680,15,23
1681,16,45
1682,-46,-23
1683,-49,1
1684,8,-40
1685,18,42
1686,-40,-42
1687,3,-41
1688,30,23
1689,-36,-36
1690,-12,50
1691,-49,-19
1692,0,47
1693,44,-3
1694,-48,-5
1695,-44,-14
1696,-9,53
1697,24,-34
1698,34,23
1699,-49,-2
1700,44,-2
1701,3,48
1702,-14,44
1703,-33,-46
1704,-14,43
1705,-25,14
1706,24,-20
1707,-46,1
1708,4,48
1709,-33,-47
1710,47,-4
1711,1,-44
1712,-50,1
1713,16,46
1714,-32,-46
1715,44,-7
1716,-42,-43
1717,-45,1
1718,25,-34
1719,-49,-18
1720,-15,44
1721,-42,-23
1722,1,48
1723,-22,-43
1724,-10,51
1725,5,48
1726,21,22
1727,40,13
1728,-49,-5
1729,-14,48
1730,-34,-44
1731,1,49
1732,-20,33
1733,45,-2
1734,-20,35
1735,-22,23
1736,-46,-15
1737,-15,48
1738,-39,-47
1739,-15,34
1740,-18,-43
1741,6,48
1742,-46,-24
1743,-43,-43
1744,0,-44
1745,-10,52
1746,-28,-48
1747,11,42
1748,-40,-47
1749,-39,-48
1750,44,-10
1751,37,21
1752,-38,-48
1753,7,48
1754,24,-21
1755,-26,14
1756,45,-7
1757,-48,3
1758,-44,-43
1759,-8,52
1760,-12,51
1761,-43,-42
1762,11,43
1763,44,-9
1764,-29,-48
1765,-37,-48
1766,34,-16
1767,44,-1
1768,24,-35
1769,-31,-1
1770,-49,-20
1771,7,-44
1772,-50,-18
1773,-49,-4
1774,18,43
1775,-39,-49
1776,-12,52
1777,-41,-47
1778,17,44
1779,22,-37
1780,39,7
1781,34,22
1782,-20,36
1783,-46,2
1784,16,47
1785,-28,-49
1786,-45,-43
1787,44,0
1788,33,22
1789,-31,-30
1790,-48,-17
1791,-27,14
1792,25,-35
1793,34,24
1794,-47,-23
1795,-49,-6
1796,-12,53
1797,-46,-43
1798,-46,-42
1799,15,47
1800,-21,-45
1801,-42,-44
1802,-12,54
1803,1,-38
1804,14,47
1805,-12,-28
1806,-46,-41
1807,-47,-21
1808,38,9
1809,-11,54
1810,-14,42
1811,15,48
1812,-46,-44
1813,33,-17
1814,-46,-45
1815,8,-41
1816,18,33
1817,-11,55
1818,22,-38
1819,45,-10
1820,40,7
1821,-47,-43
1822,-13,50
1823,34,25
1824,-36,-48
1825,-44,-44
1826,25,-36
1827,15,49
1828,-22,22
1829,46,-7
1830,40,-13
1831,-48,4
1832,-47,-44
1833,16,49
1834,14,49
1835,38,22
1836,38,23
1837,47,-3
1838,25,-33
1839,-41,-45
1840,-41,-1
1841,-38,-49
1842,-20,15
1843,23,-28
1844,-27,-47
1845,-15,47
1846,-46,-25
1847,-25,15
1848,41,-13
1849,-47,-42
1850,46,-8
1851,-20,-45
1852,-38,-50
