"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
3.744004531E1,-2.321287990E-2,-2.199114859E-2,-7.208210230E-2
3.747003229E1,-4.886921961E-3,-7.330383174E-3,-1.111774743E-1
3.749004531E1,6.108652335E-3,-3.665191587E-3,-1.111774743E-1
3.752002760E1,1.954768784E-2,-1.221730490E-3,-1.099557430E-1
3.755002916E1,5.009094998E-2,0.000000000E0,-1.258382350E-1
3.758004166E1,3.787364438E-2,0.000000000E0,-1.307251602E-1
3.761005156E1,3.420845419E-2,0.000000000E0,-1.319468915E-1
3.764003645E1,6.475171447E-2,0.000000000E0,-1.417207420E-1
3.766003749E1,6.841690838E-2,0.000000000E0,-1.392772794E-1
3.769003072E1,6.352998316E-2,-1.343903504E-2,-1.624901593E-1
3.772002968E1,3.909537569E-2,-7.330383174E-3,-1.307251602E-1
3.774003020E1,6.108652335E-3,-6.108652335E-3,-1.111774743E-1
3.776004270E1,-4.886921961E-3,-3.665191587E-3,-7.819075137E-2
3.778004322E1,4.886921961E-3,-2.443460980E-3,-1.368338168E-1
3.781003489E1,-1.221730467E-2,1.221730467E-2,-7.696902007E-2
3.783015833E1,-1.954768784E-2,2.687807009E-2,-7.086037099E-2
3.786002916E1,0.000000000E0,0.000000000E0,0.000000000E0
3.788004062E1,-6.108652428E-2,1.954768784E-2,-4.520402849E-2
3.791001770E1,-7.330382615E-2,2.565634064E-2,-9.773843922E-3
3.793004531E1,-1.038470939E-1,4.153883830E-2,0.000000000E0
3.796002187E1,-1.466076523E-1,3.665191308E-2,3.787364438E-2
3.798004114E1,-1.588249654E-1,4.398229718E-2,5.864306539E-2
3.801005989E1,-1.710422635E-1,4.153883830E-2,7.452555746E-2
3.804004531E1,-2.211332172E-1,5.864306539E-2,9.162978828E-2
3.807004583E1,-2.590068579E-1,5.986479297E-2,1.209513173E-1
3.810006249E1,-2.590068579E-1,5.742133409E-2,1.221730486E-1
3.813001770E1,-2.590068579E-1,7.086037099E-2,1.404990107E-1
3.815003958E1,-2.687807083E-1,7.452555746E-2,1.404990107E-1
3.818004531E1,-2.724458873E-1,6.841690838E-2,1.343903542E-1
3.821003802E1,-2.455678284E-1,6.352998316E-2,1.453859210E-1
3.824004583E1,-2.003637999E-1,6.352998316E-2,1.514945775E-1
3.827005364E1,-1.551597714E-1,6.475171447E-2,1.209513173E-1
3.830001614E1,-1.172861308E-1,6.597344577E-2,1.111774743E-1
3.832004583E1,-7.819075137E-2,6.108652428E-2,9.285151958E-2
3.835004687E1,-6.719517708E-2,7.574728876E-2,9.162978828E-2
3.838004114E1,-5.375614017E-2,6.108652428E-2,7.574728876E-2
3.840005364E1,2.321287990E-2,5.619960278E-2,5.009094998E-2
3.843003854E1,1.307251602E-1,-1.343903504E-2,-3.787364438E-2
3.846003802E1,1.466076523E-1,-1.954768784E-2,-4.886921868E-2
3.849004114E1,1.881465018E-1,-3.054326214E-2,-8.063421398E-2
3.852004791E1,2.125810981E-1,-4.764748737E-2,-8.918632567E-2
3.855004478E1,2.101376504E-1,-5.986479297E-2,-1.136209369E-1
3.857004791E1,2.101376504E-1,-5.986479297E-2,-1.136209369E-1
3.860004791E1,2.089159191E-1,-6.475171447E-2,-1.136209369E-1
3.863018385E1,2.272418737E-1,-6.597344577E-2,-1.295034289E-1
3.866006458E1,1.954768747E-1,-7.208210230E-2,-1.307251602E-1
3.869004895E1,1.502728462E-1,-6.108652428E-2,-1.295034289E-1
3.872004322E1,1.221730486E-1,-7.574728876E-2,-1.258382350E-1
3.874004635E1,1.038470939E-1,-5.864306539E-2,-1.001819000E-1
3.877003802E1,8.796459436E-2,-5.009094998E-2,-9.040805697E-2
3.879004895E1,1.087340117E-1,-5.253441259E-2,-9.773843735E-2
3.882003437E1,1.185078546E-1,-5.986479297E-2,-7.941248268E-2
3.885003854E1,7.941248268E-2,-5.864306539E-2,-5.131268129E-2
3.887015104E1,7.330382615E-2,-7.086037099E-2,-4.520402849E-2
3.890002604E1,0.000000000E0,0.000000000E0,0.000000000E0
3.892005260E1,7.208210230E-2,-2.565634064E-2,-1.710422710E-2
3.895001822E1,8.063421398E-2,-3.787364438E-2,6.719517708E-2
3.897005156E1,3.787364438E-2,-1.588249579E-2,6.719517708E-2
3.900004843E1,-1.099557430E-2,-1.466076635E-2,1.099557430E-1
3.903004583E1,-6.108652335E-3,-7.330383174E-3,1.111774743E-1
3.905005052E1,6.108652335E-3,-6.108652335E-3,1.356120855E-1
3.908003802E1,-8.552113548E-3,1.343903504E-2,1.356120855E-1
3.910003802E1,1.343903504E-2,9.773843922E-3,1.356120855E-1
3.913003593E1,7.330383174E-3,8.552113548E-3,1.356120855E-1
3.916003072E1,1.710422710E-2,6.108652335E-3,1.343903542E-1
3.918015260E1,4.642575979E-2,7.330383174E-3,1.478293836E-1
3.921003124E1,4.276056588E-2,1.710422710E-2,1.014036313E-1
3.924004218E1,7.452555746E-2,1.343903504E-2,1.136209369E-1
3.927003176E1,6.475171447E-2,2.076941915E-2,8.796459436E-2
3.929003489E1,1.038470939E-1,4.398229718E-2,1.062905490E-1
3.931005676E1,5.497787148E-2,2.076941915E-2,5.131268129E-2
3.934001874E1,7.696902007E-2,5.253441259E-2,9.896016866E-2
3.936004270E1,3.665191587E-3,5.742133409E-2,5.253441259E-2
3.939004062E1,-2.565634064E-2,6.230825558E-2,4.031710699E-2
3.942004374E1,-5.009094998E-2,5.986479297E-2,2.443460980E-3
3.944005885E1,-4.642575979E-2,5.864306539E-2,-2.443460934E-2
3.947003385E1,-6.352998316E-2,3.298672289E-2,-3.176499158E-2
3.950003437E1,-1.087340117E-1,5.742133409E-2,-5.619960278E-2
3.952003749E1,-1.392772794E-1,5.986479297E-2,-8.552113175E-2
3.955003333E1,-1.185078546E-1,4.153883830E-2,-9.040805697E-2
3.957004010E1,-1.258382350E-1,4.153883830E-2,-1.136209369E-1
3.959004218E1,-1.111774743E-1,3.176499158E-2,-1.038470939E-1
3.962004374E1,-1.258382350E-1,2.809980139E-2,-1.172861308E-1
3.965001822E1,-1.600466967E-1,2.443460934E-2,-1.014036313E-1
3.967003801E1,-1.820378453E-1,9.773843922E-3,-1.246165112E-1
3.970005833E1,-1.795943826E-1,9.773843922E-3,-1.282816976E-1
3.973004322E1,-1.820378453E-1,0.000000000E0,-1.001819000E-1
3.976004478E1,-2.003637999E-1,2.443460980E-3,-9.407325089E-2
3.979017551E1,-1.576032341E-1,4.886921961E-3,-7.574728876E-2
3.982002395E1,-1.869247705E-1,6.108652335E-3,-9.040805697E-2
3.984006926E1,-1.612684280E-1,6.108652335E-3,-6.597344577E-2
3.987004166E1,-1.038470939E-1,6.108652335E-3,-4.031710699E-2
3.990005364E1,-1.038470939E-1,9.773843922E-3,-4.031710699E-2
3.993005208E1,-7.696902007E-2,9.773843922E-3,-1.343903504E-2
3.996003281E1,0.000000000E0,0.000000000E0,0.000000000E0
3.998003906E1,0.000000000E0,0.000000000E0,0.000000000E0
4.001004010E1,-6.108652335E-3,5.497787148E-2,5.497787148E-2
4.004003906E1,4.153883830E-2,5.375614017E-2,8.796459436E-2
4.006004114E1,4.276056588E-2,3.909537569E-2,9.529497474E-2
4.009004739E1,8.796459436E-2,2.443460934E-2,1.014036313E-1
4.012004531E1,1.087340117E-1,1.954768784E-2,1.087340117E-1
4.015004843E1,1.295034289E-1,2.687807009E-2,1.136209369E-1
4.018005312E1,1.160643995E-1,1.588249579E-2,1.014036313E-1
4.021006822E1,1.612684280E-1,1.221730467E-2,1.307251602E-1
4.024005572E1,1.563815027E-1,-2.443460980E-3,1.099557430E-1
4.027001458E1,1.588249654E-1,0.000000000E0,1.062905490E-1
4.029004114E1,1.490511149E-1,-1.099557430E-2,9.040805697E-2
4.031004843E1,1.857030392E-1,-2.321287990E-2,1.172861308E-1
4.034004166E1,1.979203373E-1,-5.009094998E-2,1.160643995E-1
4.036014843E1,1.954768747E-1,-5.253441259E-2,8.918632567E-2
4.039002083E1,1.576032341E-1,-4.642575979E-2,5.864306539E-2
4.041005312E1,1.588249654E-1,-4.398229718E-2,5.742133409E-2
4.043006770E1,1.417207420E-1,-3.665191308E-2,5.009094998E-2
4.046004843E1,7.452555746E-2,-2.199114859E-2,1.343903504E-2
4.048004947E1,1.282816976E-1,-4.398229718E-2,-8.552113548E-3
4.051003958E1,1.123992056E-1,-5.497787148E-2,-5.375614017E-2
4.054004322E1,3.420845419E-2,-3.298672289E-2,-6.230825558E-2
4.057003333E1,0.000000000E0,0.000000000E0,0.000000000E0
4.060004583E1,4.886921961E-3,-2.932153270E-2,-1.075122803E-1
4.063005781E1,-9.773843922E-3,-3.787364438E-2,-1.307251602E-1
4.066003801E1,-1.588249579E-2,-1.221730467E-2,-7.574728876E-2
