"Time (s)","Illuminance (lx)"
1.704594531E1,8.660000000E2
1.716608073E1,8.560000000E2
1.728596562E1,8.640000000E2
1.740595260E1,8.680000000E2
1.752595937E1,8.560000000E2
1.764594531E1,8.620000000E2
1.776609844E1,8.560000000E2
1.788596666E1,8.600000000E2
1.800595000E1,8.680000000E2
1.812607760E1,8.580000000E2
1.824610208E1,8.600000000E2
1.836597135E1,8.700000000E2
1.848593541E1,8.580000000E2
1.860595625E1,8.680000000E2
1.872596198E1,8.600000000E2
1.884594375E1,8.580000000E2
1.896593906E1,8.680000000E2
1.908597708E1,8.620000000E2
1.920595885E1,8.560000000E2
1.932593593E1,8.640000000E2
1.944600729E1,8.560000000E2
1.956596354E1,8.680000000E2
1.968610104E1,8.660000000E2
1.980605416E1,8.560000000E2
1.992594739E1,8.660000000E2
2.004595729E1,8.580000000E2
2.016608593E1,8.660000000E2
2.028608489E1,8.680000000E2
2.040594218E1,8.560000000E2
2.052595052E1,8.620000000E2
2.064598333E1,8.680000000E2
2.076606666E1,8.600000000E2
2.088607760E1,8.680000000E2
2.100608229E1,8.580000000E2
2.112596146E1,8.600000000E2
2.124593593E1,8.700000000E2
2.136594687E1,8.600000000E2
2.148595833E1,8.700000000E2
2.160597500E1,8.600000000E2
2.172594635E1,8.580000000E2
2.184595416E1,8.680000000E2
2.196595468E1,8.620000000E2
2.208593229E1,8.560000000E2
2.220611146E1,8.640000000E2
2.232608437E1,8.580000000E2
