"Time (s)","Illuminance (lx)"
9.245254165E0,2.565000000E3
9.365221873E0,2.572000000E3
9.485342186E0,2.591000000E3
9.605364061E0,2.566000000E3
9.725243748E0,2.597000000E3
9.845209894E0,2.580000000E3
9.965367186E0,2.572000000E3
1.008523854E1,2.599000000E3
1.020520312E1,2.582000000E3
1.032521406E1,2.572000000E3
1.044522344E1,2.584000000E3
1.056522239E1,2.570000000E3
1.068520260E1,2.595000000E3
1.080521354E1,2.585000000E3
1.092540469E1,2.561000000E3
1.104535781E1,2.578000000E3
1.116521146E1,2.553000000E3
1.128524479E1,2.578000000E3
1.140522344E1,2.587000000E3
1.152524427E1,2.561000000E3
1.164535729E1,2.574000000E3
1.176522344E1,2.589000000E3
1.188522604E1,2.576000000E3
1.200523646E1,2.593000000E3
1.212521250E1,2.565000000E3
1.224521666E1,2.570000000E3
1.236521823E1,2.589000000E3
1.248523177E1,2.566000000E3
1.260533437E1,2.587000000E3
1.272536354E1,2.568000000E3
1.284524323E1,2.559000000E3
1.296533385E1,2.584000000E3
1.308521771E1,2.566000000E3
1.320522396E1,2.553000000E3
1.332536666E1,2.568000000E3
1.344520260E1,2.551000000E3
1.356521614E1,2.578000000E3
1.368522760E1,2.568000000E3
1.380522344E1,2.547000000E3
1.392521823E1,2.570000000E3
1.404535885E1,2.572000000E3
1.416522239E1,2.574000000E3
1.428535468E1,2.582000000E3
1.440535312E1,2.561000000E3
1.452522239E1,2.584000000E3
1.464522864E1,2.593000000E3
1.476523802E1,2.570000000E3
1.488521302E1,2.591000000E3
1.500521718E1,2.565000000E3
1.512538073E1,2.570000000E3
1.524522968E1,2.591000000E3
1.536520521E1,2.566000000E3
1.548534010E1,2.570000000E3
1.560534948E1,2.572000000E3
1.572523958E1,2.570000000E3
1.584521302E1,2.595000000E3
1.596524271E1,2.578000000E3
1.608522552E1,2.572000000E3
1.620520208E1,2.599000000E3
1.632533646E1,2.568000000E3
1.644523385E1,2.589000000E3
1.656523594E1,2.582000000E3
1.668520781E1,2.566000000E3
1.680521041E1,2.587000000E3
1.692522552E1,2.587000000E3
1.704537656E1,2.584000000E3
1.716535416E1,2.589000000E3
1.728522500E1,2.559000000E3
1.740536510E1,2.576000000E3
1.752524948E1,2.593000000E3
1.764535208E1,2.565000000E3
1.776522396E1,2.595000000E3
1.788522344E1,2.568000000E3
1.800523489E1,2.578000000E3
1.812521250E1,2.595000000E3
1.824522031E1,2.563000000E3
1.836522343E1,2.568000000E3
1.848523333E1,2.593000000E3
1.860533489E1,2.570000000E3
1.872522552E1,2.593000000E3
1.884522864E1,2.576000000E3
1.896522864E1,2.568000000E3
1.908538073E1,2.591000000E3
1.920537916E1,2.585000000E3
1.932522552E1,2.595000000E3
1.944520468E1,2.584000000E3
1.956540312E1,2.565000000E3
1.968522135E1,2.587000000E3
1.980522343E1,2.582000000E3
1.992520208E1,2.565000000E3
2.004540520E1,2.589000000E3
2.016522031E1,2.566000000E3
2.028523698E1,2.582000000E3
2.040521250E1,2.584000000E3
2.052538489E1,2.561000000E3
2.064535937E1,2.582000000E3
2.076524062E1,2.561000000E3
2.088520885E1,2.572000000E3
2.100524583E1,2.582000000E3
2.112522239E1,2.557000000E3
