"Time (s)","Illuminance (lx)"
2.676781510E1,3.600000000E1
2.688783698E1,3.600000000E1
2.700781302E1,3.600000000E1
2.712781041E1,3.400000000E1
2.724782812E1,3.200000000E1
2.736784218E1,3.200000000E1
2.748782083E1,3.000000000E1
2.760782760E1,3.000000000E1
2.772789791E1,2.800000000E1
2.784782968E1,2.800000000E1
2.796780468E1,2.800000000E1
2.808781718E1,2.800000000E1
2.820782447E1,2.600000000E1
2.832783697E1,2.600000000E1
2.844780468E1,2.600000000E1
2.856781302E1,2.400000000E1
2.868782500E1,2.400000000E1
2.880784635E1,2.400000000E1
2.892780937E1,2.400000000E1
2.904783124E1,2.400000000E1
2.916783802E1,2.400000000E1
2.928782552E1,2.200000000E1
2.940781093E1,2.000000000E1
2.952781406E1,1.900000000E1
2.964783489E1,1.900000000E1
2.976780312E1,1.900000000E1
2.988780833E1,1.700000000E1
3.000782239E1,1.700000000E1
3.012782500E1,1.700000000E1
3.024783750E1,1.500000000E1
3.036783229E1,1.500000000E1
3.048783437E1,1.500000000E1
3.060783958E1,1.500000000E1
3.072779687E1,1.500000000E1
3.084782812E1,1.300000000E1
3.096781562E1,1.300000000E1
3.108782239E1,1.300000000E1
3.120780677E1,1.300000000E1
3.132780885E1,1.300000000E1
3.144783177E1,1.100000000E1
3.156783020E1,1.100000000E1
3.168781197E1,9.000000000E0
3.180781458E1,9.000000000E0
3.192783854E1,9.000000000E0
3.204784531E1,9.000000000E0
3.216782500E1,9.000000000E0
3.228783437E1,9.000000000E0
3.240785416E1,7.000000000E0
3.252780104E1,7.000000000E0
3.264780781E1,7.000000000E0
3.276781718E1,7.000000000E0
3.288781770E1,5.000000000E0
3.300779426E1,5.000000000E0
3.312781041E1,5.000000000E0
3.324781458E1,5.000000000E0
3.336782395E1,5.000000000E0
3.348783124E1,3.000000000E0
3.360782291E1,3.000000000E0
3.372781666E1,3.000000000E0
3.384782968E1,3.000000000E0
3.396782291E1,3.000000000E0
3.408781510E1,3.000000000E0
3.420782031E1,3.000000000E0
3.432786926E1,3.000000000E0
3.444781041E1,3.000000000E0
3.456781926E1,3.000000000E0
3.468782864E1,1.000000000E0
3.480782968E1,1.000000000E0
3.492781718E1,1.000000000E0
3.504782135E1,1.000000000E0
3.516782916E1,1.000000000E0
3.528782343E1,1.000000000E0
3.540780208E1,1.000000000E0
3.552783697E1,1.000000000E0
3.564782395E1,1.000000000E0
3.576779895E1,1.000000000E0
3.588780468E1,1.000000000E0
3.600781197E1,1.000000000E0
3.612781926E1,0.000000000E0
3.624780312E1,0.000000000E0
3.636781197E1,0.000000000E0
3.648784374E1,0.000000000E0
3.660783906E1,0.000000000E0
3.672781718E1,0.000000000E0
3.684780885E1,0.000000000E0
3.696782708E1,0.000000000E0
3.708784166E1,0.000000000E0
3.720780208E1,0.000000000E0
3.732780833E1,0.000000000E0
3.744782031E1,0.000000000E0
3.756782499E1,0.000000000E0
3.768780624E1,0.000000000E0
3.780781302E1,0.000000000E0
3.792783906E1,0.000000000E0
3.804784114E1,0.000000000E0
3.816782291E1,0.000000000E0
3.828781874E1,0.000000000E0
3.840783906E1,0.000000000E0
3.852783124E1,0.000000000E0
3.864782916E1,0.000000000E0
3.876781510E1,0.000000000E0
3.888782499E1,0.000000000E0
3.900779739E1,0.000000000E0
3.912780728E1,0.000000000E0
3.924781406E1,0.000000000E0
3.936782968E1,0.000000000E0
