"Time (s)","Illuminance (lx)"
1.704322135E1,4.300000000E1
1.716323073E1,4.300000000E1
1.728338073E1,4.500000000E1
1.740332135E1,4.500000000E1
1.752322135E1,4.500000000E1
1.764322708E1,4.700000000E1
1.776335989E1,4.700000000E1
1.788321041E1,4.700000000E1
1.800321302E1,4.900000000E1
1.812322812E1,5.100000000E1
1.824323541E1,5.500000000E1
1.836323229E1,5.700000000E1
1.848324323E1,6.000000000E1
1.860323594E1,5.800000000E1
1.872320885E1,6.000000000E1
1.884322864E1,5.800000000E1
1.896321718E1,5.500000000E1
1.908324218E1,5.500000000E1
1.920320312E1,5.700000000E1
1.932321094E1,6.000000000E1
1.944321927E1,7.400000000E1
1.956323073E1,1.120000000E2
1.968320521E1,1.100000000E2
1.980321979E1,1.100000000E2
1.992323177E1,1.120000000E2
2.004325833E1,1.170000000E2
2.016321510E1,1.290000000E2
2.028322396E1,1.570000000E2
2.040322864E1,1.840000000E2
2.052323177E1,2.100000000E2
2.064320677E1,2.100000000E2
2.076321406E1,2.290000000E2
2.088322291E1,2.370000000E2
2.100323021E1,2.280000000E2
2.112320416E1,2.220000000E2
2.124322031E1,2.160000000E2
2.136334948E1,2.220000000E2
2.148320625E1,2.310000000E2
2.160323750E1,2.330000000E2
2.172334375E1,2.070000000E2
2.184323125E1,1.910000000E2
2.196321354E1,1.880000000E2
2.208320885E1,1.710000000E2
2.220322135E1,1.630000000E2
2.232322708E1,1.550000000E2
2.244333750E1,1.500000000E2
2.256321250E1,1.440000000E2
2.268323333E1,1.340000000E2
2.280337291E1,1.230000000E2
2.292320573E1,1.170000000E2
2.304322291E1,1.080000000E2
2.316324583E1,1.020000000E2
2.328323437E1,1.000000000E2
2.340335416E1,1.020000000E2
2.352330573E1,1.210000000E2
2.364328541E1,1.170000000E2
2.376336041E1,1.140000000E2
2.388321354E1,1.080000000E2
2.400321770E1,1.080000000E2
2.412325364E1,1.100000000E2
2.424323906E1,1.080000000E2
2.436321770E1,1.020000000E2
2.448322396E1,1.020000000E2
2.460323281E1,1.000000000E2
2.472337187E1,9.600000000E1
2.484334479E1,9.300000000E1
2.496321927E1,7.900000000E1
2.508323385E1,7.600000000E1
2.520321198E1,7.400000000E1
2.532321823E1,7.600000000E1
2.544322916E1,7.400000000E1
2.556323593E1,7.000000000E1
2.568322343E1,6.800000000E1
2.580321406E1,6.000000000E1
2.592322812E1,6.000000000E1
2.604323646E1,6.000000000E1
2.616335625E1,5.700000000E1
2.628338437E1,5.500000000E1
2.640322239E1,5.800000000E1
2.652323593E1,5.500000000E1
2.664322031E1,4.500000000E1
2.676321302E1,3.900000000E1
2.688337239E1,3.600000000E1
2.700323958E1,3.400000000E1
2.712322187E1,2.800000000E1
2.724335208E1,2.600000000E1
2.736335260E1,2.400000000E1
2.748323958E1,2.000000000E1
2.760321458E1,1.900000000E1
2.772343333E1,1.700000000E1
2.784324843E1,1.500000000E1
2.796320833E1,1.300000000E1
2.808321406E1,1.100000000E1
2.820322291E1,1.100000000E1
2.832323281E1,9.000000000E0
2.844335364E1,9.000000000E0
2.856321510E1,7.000000000E0
2.868323750E1,7.000000000E0
2.880333593E1,7.000000000E0
2.892332500E1,5.000000000E0
2.904320989E1,5.000000000E0
2.916321979E1,5.000000000E0
2.928337187E1,5.000000000E0
2.940338072E1,3.000000000E0
2.952321927E1,3.000000000E0
2.964324948E1,3.000000000E0
2.976322916E1,3.000000000E0
2.988322343E1,5.000000000E0
3.000322187E1,5.000000000E0
3.012336979E1,5.000000000E0
3.024323177E1,1.000000000E0
3.036320729E1,5.000000000E0
3.048321666E1,3.000000000E0
3.060323437E1,3.000000000E0
3.072337968E1,3.000000000E0
3.084333020E1,3.000000000E0
3.096336041E1,3.000000000E0
3.108323437E1,3.000000000E0
3.120335312E1,3.000000000E0
3.132321822E1,3.000000000E0
3.144322552E1,3.000000000E0
3.156323177E1,3.000000000E0
3.168323125E1,3.000000000E0
3.180320937E1,3.000000000E0
3.192321822E1,3.000000000E0
3.204323750E1,3.000000000E0
3.216321927E1,3.000000000E0
3.228321874E1,3.000000000E0
3.240322656E1,3.000000000E0
3.252325520E1,3.000000000E0
3.264321718E1,3.000000000E0
3.276340677E1,3.000000000E0
3.288322187E1,3.000000000E0
3.300322760E1,3.000000000E0
3.312320364E1,3.000000000E0
3.324321666E1,3.000000000E0
3.336322864E1,3.000000000E0
3.348323593E1,3.000000000E0
3.360320624E1,3.000000000E0
3.372330833E1,3.000000000E0
3.384322500E1,3.000000000E0
3.396335677E1,1.800000000E1
3.408323177E1,1.800000000E1
3.420326406E1,1.800000000E1
3.432322447E1,1.000000000E0
3.444321822E1,1.000000000E0
3.456321979E1,1.000000000E0
3.468322083E1,1.000000000E0
3.480334062E1,1.000000000E0
3.492321145E1,1.000000000E0
3.504321927E1,1.000000000E0
3.516336718E1,1.000000000E0
3.528337656E1,1.000000000E0
3.540321250E1,1.000000000E0
3.552336770E1,1.000000000E0
3.564325052E1,1.000000000E0
3.576323697E1,1.000000000E0
3.588320208E1,1.000000000E0
3.600322239E1,1.000000000E0
3.612325572E1,1.000000000E0
3.624322968E1,1.000000000E0
3.636321822E1,1.000000000E0
3.648321458E1,1.000000000E0
3.660336874E1,1.000000000E0
3.672323750E1,1.000000000E0
3.684321614E1,1.000000000E0
3.696321614E1,1.000000000E0
3.708323541E1,1.000000000E0
3.720325520E1,1.000000000E0
3.732320885E1,1.000000000E0
3.744322135E1,1.000000000E0
3.756323958E1,1.000000000E0
3.768320624E1,1.000000000E0
3.780321510E1,1.000000000E0
3.792321979E1,1.000000000E0
3.804322656E1,1.000000000E0
3.816334114E1,1.000000000E0
3.828334062E1,1.000000000E0
3.840322135E1,1.000000000E0
3.852324062E1,1.000000000E0
3.864320052E1,1.000000000E0
3.876324635E1,9.000000000E0
3.888323333E1,9.000000000E0
3.900323020E1,9.000000000E0
3.912321197E1,9.000000000E0
3.924321874E1,1.000000000E0
3.936321874E1,1.000000000E0
3.948323645E1,1.000000000E0
3.960321406E1,1.000000000E0
3.972322239E1,1.000000000E0
3.984323020E1,1.000000000E0
3.996323541E1,1.000000000E0
4.008320885E1,1.000000000E0
4.020321718E1,1.000000000E0
4.032324270E1,1.000000000E0
4.044345156E1,1.000000000E0
4.056321614E1,1.000000000E0
4.068328958E1,1.000000000E0
