"Time (s)","Illuminance (lx)"
0.000000000E0,1.138000000E3
1.305953130E-1,1.140000000E3
2.465166670E-1,1.145000000E3
3.665421880E-1,1.155000000E3
4.865411460E-1,1.138000000E3
6.065416670E-1,1.143000000E3
7.265197920E-1,1.153000000E3
8.465593750E-1,1.141000000E3
9.665375000E-1,1.153000000E3
1.086509896E0,1.141000000E3
1.206513021E0,1.141000000E3
1.326519792E0,1.155000000E3
1.446529167E0,1.143000000E3
1.566513542E0,1.153000000E3
1.686642708E0,1.145000000E3
1.806527604E0,1.140000000E3
1.926545833E0,1.153000000E3
2.046518229E0,1.147000000E3
2.166516146E0,1.140000000E3
2.286523438E0,1.147000000E3
2.406545312E0,1.140000000E3
2.526515625E0,1.153000000E3
2.646518750E0,1.149000000E3
2.766525000E0,1.140000000E3
2.886536979E0,1.153000000E3
3.006522396E0,1.140000000E3
3.126530208E0,1.153000000E3
3.246526562E0,1.153000000E3
3.366538542E0,1.140000000E3
3.486529166E0,1.151000000E3
3.606521875E0,1.153000000E3
3.726531771E0,1.149000000E3
3.846662500E0,1.155000000E3
3.966506771E0,1.141000000E3
4.086519791E0,1.149000000E3
4.206542708E0,1.155000000E3
4.326511458E0,1.141000000E3
4.446518229E0,1.155000000E3
4.566522395E0,1.141000000E3
4.686541666E0,1.145000000E3
4.806518229E0,1.155000000E3
4.926514062E0,1.141000000E3
5.046604687E0,1.143000000E3
5.166531770E0,1.141000000E3
5.286508854E0,1.143000000E3
5.406523437E0,1.155000000E3
5.526524479E0,1.143000000E3
5.646530208E0,1.143000000E3
5.766506770E0,1.157000000E3
5.886515624E0,1.145000000E3
6.006527083E0,1.157000000E3
6.126534374E0,1.147000000E3
6.246518749E0,1.143000000E3
6.366666145E0,1.155000000E3
6.486532291E0,1.149000000E3
6.606541666E0,1.141000000E3
6.726511978E0,1.149000000E3
6.846525520E0,1.141000000E3
6.966538020E0,1.155000000E3
7.086540624E0,1.151000000E3
7.206512499E0,1.141000000E3
7.326518228E0,1.153000000E3
7.446531249E0,1.140000000E3
7.566518228E0,1.153000000E3
7.686516145E0,1.153000000E3
7.806521874E0,1.140000000E3
7.926659374E0,1.151000000E3
8.046516145E0,1.153000000E3
8.166546874E0,1.149000000E3
8.286532812E0,1.155000000E3
8.406543228E0,1.141000000E3
8.526504687E0,1.149000000E3
8.646521874E0,1.157000000E3
8.766522916E0,1.143000000E3
8.886538541E0,1.157000000E3
9.006504686E0,1.143000000E3
9.126529166E0,1.147000000E3
9.246548436E0,1.157000000E3
9.366541145E0,1.143000000E3
9.486505728E0,1.145000000E3
9.606518749E0,1.143000000E3
9.726546874E0,1.143000000E3
9.846670311E0,1.157000000E3
9.966520832E0,1.143000000E3
1.008652448E1,1.141000000E3
1.020658854E1,1.157000000E3
1.032654323E1,1.145000000E3
1.044652135E1,1.155000000E3
1.056652552E1,1.147000000E3
1.068652969E1,1.141000000E3
1.080650625E1,1.157000000E3
1.092651823E1,1.149000000E3
1.104653333E1,1.141000000E3
1.116653750E1,1.151000000E3
1.128654635E1,1.143000000E3
1.140652760E1,1.155000000E3
1.152653646E1,1.153000000E3
1.164653177E1,1.141000000E3
1.176650416E1,1.153000000E3
1.188651094E1,1.141000000E3
1.200652656E1,1.153000000E3
1.212652969E1,1.155000000E3
1.224650937E1,1.143000000E3
1.236651458E1,1.151000000E3
1.248652344E1,1.157000000E3
1.260654427E1,1.151000000E3
1.272652135E1,1.159000000E3
1.284653802E1,1.143000000E3
1.296652656E1,1.147000000E3
1.308654583E1,1.159000000E3
1.320651562E1,1.145000000E3
1.332652292E1,1.159000000E3
1.344652500E1,1.145000000E3
1.356653906E1,1.145000000E3
1.368652344E1,1.157000000E3
1.380652708E1,1.147000000E3
1.392652916E1,1.141000000E3
1.404650260E1,1.149000000E3
1.416651250E1,1.141000000E3
1.428652396E1,1.157000000E3
1.440654739E1,1.149000000E3
1.452651042E1,1.141000000E3
1.464666198E1,1.155000000E3
1.476652500E1,1.151000000E3
1.488653333E1,1.153000000E3
1.500650573E1,1.153000000E3
1.512651614E1,1.141000000E3
1.524653489E1,1.151000000E3
1.536653906E1,1.155000000E3
1.548651666E1,1.141000000E3
1.560651614E1,1.155000000E3
1.572652344E1,1.141000000E3
1.584653802E1,1.149000000E3
1.596652916E1,1.157000000E3
1.608651771E1,1.143000000E3
1.620661198E1,1.149000000E3
1.632653698E1,1.145000000E3
1.644650885E1,1.147000000E3
1.656651718E1,1.159000000E3
1.668653698E1,1.147000000E3
1.680654271E1,1.147000000E3
1.692651041E1,1.159000000E3
1.704653385E1,1.147000000E3
1.716652500E1,1.160000000E3
1.728651302E1,1.149000000E3
1.740651823E1,1.145000000E3
1.752654323E1,1.159000000E3
1.764652968E1,1.151000000E3
1.776650937E1,1.159000000E3
1.788651875E1,1.153000000E3
1.800652864E1,1.145000000E3
1.812652708E1,1.159000000E3
1.824650364E1,1.155000000E3
1.836651979E1,1.145000000E3
1.848653125E1,1.157000000E3
1.860653854E1,1.147000000E3
1.872663698E1,1.159000000E3
1.884653281E1,1.160000000E3
1.896652916E1,1.147000000E3
1.908654062E1,1.157000000E3
1.920652291E1,1.162000000E3
