"Time (s)","Illuminance (lx)"
0.000000000E0,1.775100000E4
1.312437500E-1,1.779100000E4
2.471625000E-1,1.784600000E4
3.671729170E-1,1.765400000E4
4.871932290E-1,1.770800000E4
6.071911460E-1,1.784800000E4
7.273354160E-1,1.770900000E4
8.471765620E-1,1.787700000E4
9.671843750E-1,1.771700000E4
1.087189583E0,1.772100000E4
1.207158854E0,1.789000000E4
1.327176041E0,1.774700000E4
1.447204166E0,1.770000000E4
1.567200521E0,1.775900000E4
1.687165104E0,1.768100000E4
1.807180729E0,1.781800000E4
1.927186979E0,1.776100000E4
2.047157291E0,1.765100000E4
2.167175000E0,1.781000000E4
2.287193229E0,1.765100000E4
2.407181770E0,1.777800000E4
2.527171875E0,1.782300000E4
2.647181250E0,1.764900000E4
2.767182812E0,1.775900000E4
2.887188541E0,1.783900000E4
3.007164583E0,1.775700000E4
3.127172395E0,1.786000000E4
3.247183854E0,1.763500000E4
3.367188020E0,1.767300000E4
3.487219791E0,1.781800000E4
3.607174479E0,1.766400000E4
3.727179687E0,1.784600000E4
3.847203645E0,1.770900000E4
3.967168228E0,1.766600000E4
4.087174999E0,1.784100000E4
4.207189062E0,1.773000000E4
4.327307291E0,1.766000000E4
4.447171353E0,1.775900000E4
4.567182812E0,1.765800000E4
4.687202083E0,1.781600000E4
4.807195312E0,1.778900000E4
4.927171874E0,1.764300000E4
5.047184374E0,1.778400000E4
5.167190624E0,1.763300000E4
5.287173437E0,1.774400000E4
5.407183332E0,1.781000000E4
5.527184374E0,1.764500000E4
5.647188020E0,1.773200000E4
5.767166666E0,1.783700000E4
5.887280728E0,1.766200000E4
6.007175520E0,1.784800000E4
6.127181249E0,1.768100000E4
6.247160936E0,1.769400000E4
6.367178124E0,1.784600000E4
6.487174478E0,1.771300000E4
6.607184895E0,1.768300000E4
6.727158332E0,1.773400000E4
6.847175520E0,1.766600000E4
6.967199478E0,1.783500000E4
7.087182290E0,1.774400000E4
7.207164061E0,1.761100000E4
7.327165624E0,1.777400000E4
7.447175520E0,1.760700000E4
7.567194790E0,1.775900000E4
7.687183853E0,1.778400000E4
7.807166665E0,1.762000000E4
7.927176040E0,1.774200000E4
8.047181249E0,1.781600000E4
8.167163540E0,1.775500000E4
8.287186978E0,1.784200000E4
8.407179165E0,1.766600000E4
8.527173436E0,1.772300000E4
8.647170832E0,1.786100000E4
8.767177603E0,1.769000000E4
8.887186978E0,1.786300000E4
9.007311978E0,1.770200000E4
9.127178124E0,1.768300000E4
9.247173436E0,1.786100000E4
9.367187498E0,1.774700000E4
9.487160415E0,1.767900000E4
9.607174478E0,1.779100000E4
9.727171873E0,1.768300000E4
9.847187498E0,1.784200000E4
9.967154686E0,1.782000000E4
1.008720000E1,1.767500000E4
1.020717239E1,1.781600000E4
1.032731666E1,1.765800000E4
1.044716875E1,1.777600000E4
1.056717812E1,1.784800000E4
1.068718750E1,1.766200000E4
1.080720312E1,1.773200000E4
1.092716406E1,1.781200000E4
1.104717500E1,1.761300000E4
1.116719166E1,1.777800000E4
1.128715469E1,1.765400000E4
1.140716458E1,1.765600000E4
1.152717708E1,1.782700000E4
1.164720885E1,1.770600000E4
1.176717969E1,1.765200000E4
1.188717448E1,1.775900000E4
1.200717187E1,1.766400000E4
1.212718229E1,1.783300000E4
1.224715937E1,1.778700000E4
1.236716614E1,1.767300000E4
1.248718073E1,1.782700000E4
1.260731354E1,1.767500000E4
1.272717239E1,1.780600000E4
1.284717083E1,1.786100000E4
1.296718281E1,1.770900000E4
1.308719166E1,1.781200000E4
1.320726875E1,1.789600000E4
1.332717708E1,1.778200000E4
1.344717864E1,1.791700000E4
1.356725104E1,1.774700000E4
1.368734427E1,1.777200000E4
1.380729791E1,1.792400000E4
1.392717812E1,1.777400000E4
1.404719375E1,1.790900000E4
1.416717187E1,1.779900000E4
1.428722135E1,1.773000000E4
1.440718594E1,1.789000000E4
1.452716041E1,1.782700000E4
1.464716979E1,1.770800000E4
1.476719635E1,1.783300000E4
1.488718489E1,1.768700000E4
1.500717396E1,1.782900000E4
1.512716979E1,1.785800000E4
1.524717083E1,1.769600000E4
1.536718073E1,1.779900000E4
1.548715416E1,1.767500000E4
1.560717291E1,1.774000000E4
1.572718333E1,1.784800000E4
1.584719166E1,1.767100000E4
1.596742291E1,1.771900000E4
1.608718125E1,1.786100000E4
1.620718333E1,1.771100000E4
1.632721614E1,1.787900000E4
1.644715885E1,1.774400000E4
1.656717135E1,1.768700000E4
1.668717812E1,1.787100000E4
1.680719062E1,1.779100000E4
1.692717031E1,1.770800000E4
1.704729948E1,1.782900000E4
1.716717656E1,1.769800000E4
1.728719166E1,1.785800000E4
1.740716718E1,1.785200000E4
1.752717291E1,1.770400000E4
1.764719271E1,1.782900000E4
1.776716041E1,1.771100000E4
1.788719271E1,1.782300000E4
1.800717552E1,1.790100000E4
1.812718698E1,1.772300000E4
1.824717031E1,1.779900000E4
1.836716562E1,1.792400000E4
1.848717760E1,1.778200000E4
1.860717916E1,1.792200000E4
1.872717344E1,1.776600000E4
1.884716510E1,1.776600000E4
1.896717187E1,1.793000000E4
1.908719427E1,1.780300000E4
1.920716562E1,1.792200000E4
1.932717968E1,1.783500000E4
1.944719427E1,1.774400000E4
1.956719687E1,1.791500000E4
1.968717135E1,1.786000000E4
1.980738020E1,1.774000000E4
1.992718333E1,1.787100000E4
2.004718698E1,1.773000000E4
