"Time (s)","Illuminance (lx)"
0.000000000E0,8.900000000E1
1.297614580E-1,8.900000000E1
2.446984370E-1,8.900000000E1
3.646718750E-1,8.900000000E1
4.848052080E-1,8.900000000E1
6.048161460E-1,8.900000000E1
7.248130210E-1,8.900000000E1
8.446890620E-1,8.900000000E1
9.646937500E-1,8.900000000E1
1.084840104E0,8.900000000E1
1.204848437E0,8.900000000E1
1.324680208E0,8.900000000E1
1.444731770E0,8.700000000E1
1.564692187E0,8.700000000E1
1.684702604E0,8.700000000E1
1.804678125E0,8.900000000E1
1.924683854E0,8.700000000E1
2.044697916E0,8.700000000E1
2.164707291E0,8.700000000E1
2.284683333E0,8.700000000E1
2.404702604E0,8.700000000E1
2.524817187E0,8.700000000E1
2.644703645E0,8.700000000E1
2.764684374E0,8.700000000E1
2.884811458E0,8.700000000E1
3.004820312E0,8.700000000E1
3.124818228E0,8.700000000E1
3.244826562E0,8.700000000E1
3.364684374E0,8.900000000E1
3.484694791E0,8.900000000E1
3.604803645E0,8.900000000E1
3.724705208E0,8.900000000E1
3.844816145E0,8.900000000E1
3.964723437E0,8.900000000E1
4.084807291E0,8.900000000E1
4.204810937E0,8.900000000E1
4.324698957E0,8.700000000E1
4.444704166E0,8.700000000E1
4.564679687E0,8.700000000E1
4.684684374E0,8.700000000E1
4.804691666E0,8.700000000E1
4.924698437E0,8.700000000E1
5.044673957E0,8.700000000E1
5.164684895E0,8.700000000E1
5.284820311E0,8.700000000E1
5.404833332E0,8.700000000E1
5.524822916E0,8.700000000E1
5.644829686E0,8.700000000E1
5.764698436E0,8.700000000E1
5.884704686E0,8.700000000E1
6.004845311E0,8.700000000E1
6.124692186E0,8.700000000E1
6.244840624E0,8.700000000E1
6.364680207E0,8.700000000E1
6.484697395E0,8.700000000E1
6.604691145E0,8.700000000E1
6.724843749E0,8.700000000E1
6.844678645E0,8.700000000E1
6.964791665E0,8.700000000E1
7.084716145E0,8.500000000E1
7.204704165E0,8.500000000E1
7.324673957E0,8.500000000E1
7.444686978E0,8.500000000E1
7.564688019E0,8.500000000E1
7.684703644E0,8.500000000E1
7.804679165E0,8.500000000E1
7.924688019E0,8.500000000E1
8.044688540E0,8.500000000E1
8.164698436E0,8.500000000E1
8.284822915E0,8.500000000E1
8.404831769E0,8.500000000E1
8.524698436E0,8.500000000E1
8.644854686E0,8.500000000E1
8.764678123E0,8.700000000E1
8.884817707E0,8.700000000E1
9.004697915E0,8.700000000E1
9.124846353E0,8.700000000E1
9.244682290E0,8.700000000E1
9.364684894E0,8.700000000E1
9.484698436E0,8.700000000E1
9.604810936E0,8.500000000E1
9.724831769E0,8.500000000E1
9.844696352E0,8.500000000E1
9.964701561E0,8.500000000E1
1.008479635E1,8.700000000E1
1.020469896E1,8.500000000E1
1.032469062E1,8.500000000E1
1.044478489E1,8.500000000E1
1.056467448E1,8.700000000E1
1.068468750E1,8.500000000E1
1.080469635E1,8.500000000E1
1.092470312E1,8.500000000E1
1.104467969E1,8.500000000E1
1.116482916E1,8.500000000E1
1.128469479E1,8.500000000E1
1.140470729E1,8.500000000E1
1.152486146E1,8.500000000E1
1.164469010E1,8.500000000E1
1.176471979E1,8.500000000E1
1.188488489E1,8.700000000E1
1.200468021E1,8.500000000E1
1.212481302E1,8.500000000E1
1.224469271E1,8.500000000E1
1.236484583E1,8.500000000E1
1.248592239E1,8.500000000E1
1.260473594E1,8.500000000E1
1.272470052E1,8.500000000E1
1.284467604E1,8.500000000E1
1.296467864E1,8.300000000E1
1.308468854E1,8.300000000E1
1.320470521E1,8.500000000E1
1.332469948E1,8.500000000E1
1.344469010E1,8.500000000E1
1.356470989E1,8.300000000E1
1.368484323E1,8.300000000E1
1.380481927E1,8.500000000E1
1.392469531E1,8.500000000E1
1.404484010E1,8.700000000E1
1.416488385E1,8.700000000E1
1.428480000E1,8.700000000E1
1.440468333E1,8.700000000E1
1.452475729E1,8.700000000E1
1.464482552E1,8.700000000E1
1.476467552E1,8.700000000E1
1.488470833E1,8.900000000E1
1.500470468E1,8.700000000E1
1.512482812E1,8.700000000E1
1.524467864E1,8.700000000E1
1.536470416E1,8.700000000E1
1.548470052E1,8.700000000E1
1.560483594E1,8.700000000E1
1.572480573E1,8.700000000E1
1.584468541E1,8.700000000E1
1.596476458E1,8.700000000E1
1.608486198E1,8.700000000E1
1.620468177E1,8.700000000E1
1.632469531E1,8.700000000E1
1.644471302E1,8.700000000E1
1.656471927E1,8.700000000E1
1.668480885E1,8.700000000E1
1.680482448E1,8.700000000E1
1.692470260E1,8.700000000E1
1.704482448E1,8.700000000E1
1.716483229E1,8.700000000E1
1.728483489E1,8.700000000E1
1.740485833E1,8.700000000E1
1.752468385E1,8.700000000E1
1.764468229E1,8.700000000E1
1.776484114E1,8.700000000E1
1.788484896E1,8.700000000E1
1.800469583E1,8.700000000E1
1.812489687E1,8.700000000E1
1.824484375E1,8.500000000E1
1.836470729E1,8.500000000E1
1.848482343E1,8.500000000E1
1.860468437E1,8.500000000E1
1.872481823E1,8.500000000E1
1.884484479E1,8.700000000E1
1.896468593E1,8.900000000E1
1.908477083E1,8.900000000E1
1.920481250E1,9.100000000E1
1.932468020E1,9.100000000E1
1.944468541E1,9.100000000E1
1.956471614E1,9.100000000E1
1.968481198E1,8.900000000E1
1.980467187E1,8.900000000E1
1.992467864E1,8.900000000E1
2.004468906E1,8.900000000E1
2.016470052E1,8.900000000E1
2.028475052E1,8.900000000E1
2.040469218E1,8.900000000E1
2.052483593E1,8.900000000E1
2.064469843E1,8.900000000E1
