"Time (s)","Illuminance (lx)"
1.812549375E1,7.558000000E3
1.824533802E1,7.491000000E3
1.836547968E1,7.486000000E3
1.848536146E1,7.556000000E3
1.860538906E1,7.484000000E3
1.872534323E1,7.554000000E3
1.884549323E1,7.505000000E3
1.896536041E1,7.482000000E3
1.908542604E1,7.556000000E3
1.920534166E1,7.512000000E3
1.932549948E1,7.552000000E3
1.944536302E1,7.514000000E3
1.956550208E1,7.472000000E3
1.968534687E1,7.541000000E3
1.980549948E1,7.508000000E3
1.992548177E1,7.459000000E3
2.004536979E1,7.510000000E3
2.016549010E1,7.455000000E3
2.028535052E1,7.520000000E3
2.040549062E1,7.512000000E3
2.052546927E1,7.451000000E3
2.064536354E1,7.516000000E3
2.076554479E1,7.449000000E3
2.088550989E1,7.512000000E3
2.100548802E1,7.525000000E3
2.112550573E1,7.461000000E3
