"Time (s)","Illuminance (lx)"
1.368583958E1,9.530000000E2
1.380584635E1,9.480000000E2
1.392600104E1,9.420000000E2
1.404598594E1,9.480000000E2
1.416596458E1,9.420000000E2
1.428584844E1,9.530000000E2
1.440600833E1,9.480000000E2
1.452595625E1,9.420000000E2
1.464584219E1,9.530000000E2
1.476584375E1,9.500000000E2
1.488587708E1,9.510000000E2
1.500583489E1,9.500000000E2
1.512584792E1,9.420000000E2
1.524584323E1,9.510000000E2
1.536584948E1,9.500000000E2
1.548585416E1,9.400000000E2
1.560597292E1,9.500000000E2
1.572598021E1,9.420000000E2
1.584585729E1,9.510000000E2
1.596583385E1,9.510000000E2
1.608584062E1,9.420000000E2
1.620584792E1,9.500000000E2
1.632585573E1,9.420000000E2
1.644583958E1,9.500000000E2
1.656584531E1,9.530000000E2
1.668597448E1,9.440000000E2
1.680599062E1,9.510000000E2
1.692583594E1,9.530000000E2
1.704586354E1,9.480000000E2
1.716597760E1,9.510000000E2
1.728596198E1,9.420000000E2
1.740584010E1,9.480000000E2
1.752585000E1,9.510000000E2
1.764598125E1,9.420000000E2
1.776595885E1,9.530000000E2
1.788583906E1,9.440000000E2
1.800600468E1,9.460000000E2
1.812599739E1,9.530000000E2
1.824583229E1,9.440000000E2
1.836584687E1,9.460000000E2
1.848584583E1,9.460000000E2
1.860603698E1,9.460000000E2
1.872597968E1,9.570000000E2
1.884602916E1,9.480000000E2
1.896584583E1,9.460000000E2
1.908601250E1,9.550000000E2
1.920583177E1,9.480000000E2
1.932598906E1,9.550000000E2
1.944585521E1,9.480000000E2
1.956600781E1,9.440000000E2
1.968595937E1,9.550000000E2
1.980586927E1,9.480000000E2
1.992585677E1,9.440000000E2
2.004583229E1,9.500000000E2
2.016586250E1,9.440000000E2
2.028585312E1,9.530000000E2
2.040585521E1,9.500000000E2
2.052583073E1,9.440000000E2
2.064583541E1,9.530000000E2
2.076589062E1,9.440000000E2
2.088596927E1,9.510000000E2
2.100583541E1,9.500000000E2
2.112584427E1,9.420000000E2
2.124597604E1,9.510000000E2
2.136600156E1,9.500000000E2
2.148583646E1,9.500000000E2
2.160599635E1,9.500000000E2
2.172586562E1,9.400000000E2
2.184585833E1,9.500000000E2
2.196583073E1,9.500000000E2
2.208584166E1,9.420000000E2
2.220599375E1,9.510000000E2
2.232599218E1,9.420000000E2
2.244598698E1,9.500000000E2
2.256599844E1,9.510000000E2
2.268585156E1,9.420000000E2
2.280585729E1,9.510000000E2
2.292594270E1,9.420000000E2
2.304584791E1,9.500000000E2
2.316597448E1,9.510000000E2
