"Time (s)","Illuminance (lx)"
0.000000000E0,4.700000000E1
1.308177080E-1,4.700000000E1
2.467244790E-1,4.700000000E1
3.667265620E-1,4.700000000E1
4.867401040E-1,4.700000000E1
6.067421870E-1,4.700000000E1
7.267234370E-1,4.700000000E1
8.467364580E-1,4.700000000E1
9.667380200E-1,4.700000000E1
1.086755208E0,4.700000000E1
1.206723958E0,4.700000000E1
1.326741145E0,4.700000000E1
1.446741666E0,4.700000000E1
1.566748437E0,4.700000000E1
1.686722916E0,4.700000000E1
1.806736979E0,4.700000000E1
1.926744270E0,4.700000000E1
2.046722395E0,4.700000000E1
2.166732291E0,4.700000000E1
2.286736979E0,4.700000000E1
2.406782291E0,4.700000000E1
2.526719270E0,4.700000000E1
2.646747395E0,4.700000000E1
2.766734895E0,4.700000000E1
2.886743228E0,4.700000000E1
3.006717708E0,4.700000000E1
3.126725520E0,4.700000000E1
3.246738541E0,4.700000000E1
3.366749478E0,4.700000000E1
3.486723958E0,4.700000000E1
3.606725520E0,4.700000000E1
3.726734374E0,4.700000000E1
3.846771353E0,4.700000000E1
3.966720832E0,4.700000000E1
4.086734895E0,4.700000000E1
4.206760416E0,4.700000000E1
4.326756249E0,4.700000000E1
4.446720312E0,4.700000000E1
4.566735937E0,4.700000000E1
4.686739061E0,4.700000000E1
4.806770832E0,4.700000000E1
4.926720832E0,4.700000000E1
5.046733853E0,4.700000000E1
5.166742707E0,4.700000000E1
5.286721353E0,4.700000000E1
5.406741145E0,4.700000000E1
5.526735416E0,4.700000000E1
5.646739582E0,4.700000000E1
5.766738540E0,4.700000000E1
5.886727082E0,4.700000000E1
6.006735936E0,4.700000000E1
6.126745311E0,4.700000000E1
6.246723957E0,4.700000000E1
6.366736457E0,4.700000000E1
6.486753124E0,4.700000000E1
6.606745832E0,4.700000000E1
6.726728124E0,4.700000000E1
6.846731249E0,4.700000000E1
6.966752603E0,4.700000000E1
7.086793749E0,4.700000000E1
7.206724478E0,4.700000000E1
7.326754165E0,4.700000000E1
7.446743228E0,4.700000000E1
7.566748436E0,4.700000000E1
7.686726561E0,4.700000000E1
7.806729686E0,4.700000000E1
7.926738019E0,4.700000000E1
8.046746873E0,4.700000000E1
8.166720832E0,4.700000000E1
8.286737498E0,4.700000000E1
8.406744269E0,4.700000000E1
