"Time (s)","Illuminance (lx)"
0.000000000E0,3.995000000E3
1.286541660E-1,4.007000000E3
2.447213540E-1,3.972000000E3
3.647494790E-1,3.963000000E3
4.845822910E-1,4.001000000E3
6.047843750E-1,3.986000000E3
7.245666660E-1,3.971000000E3
8.446005210E-1,4.003000000E3
9.645802080E-1,3.976000000E3
1.084561458E0,4.007000000E3
1.204753645E0,4.005000000E3
1.324738541E0,3.971000000E3
1.444581770E0,3.995000000E3
1.564564062E0,3.972000000E3
1.684723437E0,4.003000000E3
1.804733854E0,4.016000000E3
1.924740625E0,3.978000000E3
2.044568750E0,4.003000000E3
2.164576562E0,4.024000000E3
2.284769270E0,4.001000000E3
2.404598437E0,4.024000000E3
2.524743229E0,3.984000000E3
2.644566145E0,3.995000000E3
2.764757812E0,4.028000000E3
2.884593749E0,3.995000000E3
3.005701041E0,4.028000000E3
3.124570833E0,4.001000000E3
3.244582812E0,3.988000000E3
3.364771874E0,4.024000000E3
3.484571874E0,4.003000000E3
3.604577603E0,3.986000000E3
3.724583333E0,4.010000000E3
3.844594270E0,3.984000000E3
3.964591666E0,4.018000000E3
4.084602083E0,4.016000000E3
4.204591145E0,3.984000000E3
4.324849478E0,4.020000000E3
4.444570312E0,3.982000000E3
4.564578645E0,4.007000000E3
4.684739582E0,4.020000000E3
4.804740103E0,3.980000000E3
4.924567187E0,4.003000000E3
5.044587499E0,4.024000000E3
5.164782291E0,3.986000000E3
5.284574999E0,4.033000000E3
5.404654166E0,3.993000000E3
5.524594791E0,3.995000000E3
5.644598436E0,4.029000000E3
5.764564582E0,4.005000000E3
5.884738020E0,3.999000000E3
6.005710416E0,4.009000000E3
6.124594270E0,3.997000000E3
6.244559895E0,4.028000000E3
6.364757291E0,4.016000000E3
6.484573957E0,3.991000000E3
6.604588020E0,4.024000000E3
6.724699478E0,3.984000000E3
6.844568228E0,4.016000000E3
6.964730728E0,4.022000000E3
7.084610415E0,3.991000000E3
7.204751561E0,4.020000000E3
