"Time (s)","Illuminance (lx)"
0.000000000E0,6.530000000E2
1.301260410E-1,6.470000000E2
2.450614580E-1,6.530000000E2
3.650765620E-1,6.460000000E2
4.850812490E-1,6.470000000E2
6.050510410E-1,6.530000000E2
7.250869790E-1,6.460000000E2
8.450692700E-1,6.530000000E2
9.652026040E-1,6.460000000E2
1.085060416E0,6.470000000E2
1.205058333E0,6.530000000E2
1.325098437E0,6.470000000E2
1.445088541E0,6.470000000E2
1.565207291E0,6.460000000E2
1.685070312E0,6.460000000E2
1.805090624E0,6.510000000E2
1.925096353E0,6.460000000E2
2.045065624E0,6.440000000E2
2.165077083E0,6.510000000E2
2.285208333E0,6.440000000E2
2.405090624E0,6.510000000E2
2.525064583E0,6.460000000E2
2.645074478E0,6.440000000E2
2.765070832E0,6.510000000E2
2.885213541E0,6.460000000E2
3.005169270E0,6.510000000E2
3.125064582E0,6.460000000E2
3.245075520E0,6.440000000E2
3.365078645E0,6.510000000E2
3.485071353E0,6.470000000E2
3.605189062E0,6.440000000E2
3.725087499E0,6.470000000E2
3.845061978E0,6.440000000E2
3.965077603E0,6.510000000E2
4.085083853E0,6.490000000E2
4.205079686E0,6.440000000E2
4.325058332E0,6.510000000E2
4.445095311E0,6.440000000E2
4.565074999E0,6.510000000E2
4.685082291E0,6.490000000E2
4.805051040E0,6.440000000E2
4.925064061E0,6.490000000E2
5.045082811E0,6.510000000E2
5.165086457E0,6.440000000E2
5.285066145E0,6.490000000E2
5.405076040E0,6.420000000E2
5.525080207E0,6.470000000E2
5.645089061E0,6.490000000E2
5.765057811E0,6.420000000E2
5.885064061E0,6.470000000E2
6.005095832E0,6.420000000E2
6.125084894E0,6.460000000E2
6.245063540E0,6.510000000E2
6.365072915E0,6.440000000E2
6.485077603E0,6.460000000E2
6.605108853E0,6.510000000E2
6.725192707E0,6.460000000E2
6.845185936E0,6.510000000E2
6.965074998E0,6.440000000E2
7.085123436E0,6.460000000E2
7.205207290E0,6.530000000E2
7.325077603E0,6.460000000E2
7.445090103E0,6.530000000E2
7.565077603E0,6.470000000E2
7.685199478E0,6.460000000E2
7.805067707E0,6.530000000E2
7.925080728E0,6.460000000E2
8.045056769E0,6.460000000E2
8.165198436E0,6.470000000E2
8.285211457E0,6.440000000E2
8.405081248E0,6.510000000E2
8.525062498E0,6.470000000E2
8.645066665E0,6.440000000E2
8.765074477E0,1.990000000E2
8.885089582E0,0.000000000E0
9.005068748E0,0.000000000E0
9.125211456E0,0.000000000E0
9.245206248E0,0.000000000E0
9.365083331E0,0.000000000E0
9.485070311E0,0.000000000E0
9.605075519E0,0.000000000E0
9.725084894E0,0.000000000E0
9.845092186E0,0.000000000E0
9.965061977E0,0.000000000E0
1.008507812E1,0.000000000E0
1.020507916E1,0.000000000E0
1.032505989E1,0.000000000E0
1.044506562E1,0.000000000E0
1.056507604E1,0.000000000E0
1.068510521E1,0.000000000E0
1.080505625E1,0.000000000E0
1.092505729E1,0.000000000E0
1.104507292E1,0.000000000E0
1.116509062E1,0.000000000E0
1.128518802E1,0.000000000E0
1.140507239E1,0.000000000E0
1.152507916E1,0.000000000E0
1.164509010E1,0.000000000E0
1.176506458E1,0.000000000E0
1.188507812E1,0.000000000E0
1.200507291E1,0.000000000E0
1.212509531E1,0.000000000E0
1.224508594E1,0.000000000E0
1.236508177E1,0.000000000E0
1.248507552E1,0.000000000E0
1.260534844E1,0.000000000E0
1.272506823E1,0.000000000E0
1.284507552E1,0.000000000E0
1.296508594E1,0.000000000E0
1.308508021E1,0.000000000E0
1.320520833E1,0.000000000E0
1.332507864E1,0.000000000E0
1.344508750E1,0.000000000E0
1.356507135E1,0.000000000E0
1.368507291E1,0.000000000E0
1.380524479E1,0.000000000E0
1.392510000E1,0.000000000E0
1.404507031E1,0.000000000E0
1.416507083E1,0.000000000E0
1.428507344E1,0.000000000E0
1.440508021E1,0.000000000E0
1.452505625E1,0.000000000E0
1.464518906E1,0.000000000E0
1.476507760E1,0.000000000E0
1.488508229E1,0.000000000E0
1.500505885E1,0.000000000E0
1.512507552E1,0.000000000E0
1.524507396E1,0.000000000E0
1.536511094E1,0.000000000E0
1.548506614E1,0.000000000E0
1.560506771E1,0.000000000E0
1.572507083E1,0.000000000E0
1.584508281E1,0.000000000E0
1.596506302E1,0.000000000E0
1.608506875E1,0.000000000E0
1.620520104E1,0.000000000E0
1.632509010E1,0.000000000E0
