"Time (s)","Illuminance (lx)"
9.606077602E0,2.061000000E3
9.726086456E0,2.055000000E3
9.846099998E0,2.052000000E3
9.966153123E0,2.050000000E3
1.008608437E1,2.055000000E3
1.020608177E1,2.053000000E3
1.032609531E1,2.069000000E3
1.044607448E1,2.071000000E3
1.056608594E1,2.065000000E3
1.068609583E1,2.053000000E3
1.080609010E1,2.048000000E3
1.092618958E1,2.042000000E3
1.104608385E1,2.034000000E3
1.116608646E1,2.031000000E3
1.128610260E1,2.031000000E3
1.140607708E1,2.027000000E3
1.152610573E1,2.040000000E3
1.164610208E1,2.052000000E3
1.176606927E1,2.046000000E3
1.188607708E1,2.038000000E3
1.200609375E1,2.033000000E3
1.212609844E1,2.036000000E3
1.224627187E1,2.034000000E3
1.236607656E1,2.034000000E3
1.248608333E1,2.040000000E3
1.260610781E1,2.040000000E3
1.272608073E1,2.044000000E3
1.284607916E1,2.050000000E3
1.296608021E1,2.050000000E3
1.308610625E1,2.055000000E3
1.320607812E1,2.057000000E3
1.332608489E1,2.063000000E3
1.344609427E1,2.059000000E3
1.356609791E1,2.055000000E3
1.368606718E1,2.055000000E3
1.380607864E1,2.059000000E3
1.392620521E1,2.059000000E3
1.404610156E1,2.059000000E3
1.416607291E1,2.057000000E3
1.428615989E1,2.055000000E3
1.440608594E1,2.061000000E3
1.452609323E1,2.065000000E3
1.464609062E1,2.065000000E3
1.476608541E1,2.072000000E3
1.488611875E1,2.074000000E3
1.500605937E1,2.080000000E3
1.512606927E1,2.078000000E3
1.524607500E1,2.076000000E3
1.536609271E1,2.074000000E3
1.548606979E1,2.072000000E3
1.560607656E1,2.071000000E3
1.572608073E1,2.071000000E3
1.584625937E1,2.072000000E3
1.596606666E1,2.071000000E3
1.608607083E1,2.072000000E3
1.620611979E1,2.059000000E3
1.632611041E1,2.052000000E3
1.644608073E1,2.052000000E3
1.656607083E1,2.053000000E3
1.668609114E1,2.052000000E3
1.680609896E1,2.052000000E3
1.692608073E1,2.059000000E3
1.704608229E1,2.063000000E3
1.716609479E1,2.063000000E3
1.728610520E1,2.063000000E3
1.740612083E1,2.059000000E3
1.752607812E1,2.055000000E3
1.764608593E1,2.046000000E3
1.776610989E1,2.042000000E3
1.788607916E1,2.036000000E3
1.800608437E1,2.033000000E3
1.812609323E1,2.034000000E3
1.824607187E1,2.034000000E3
1.836607187E1,2.038000000E3
1.848608802E1,2.038000000E3
1.860608906E1,2.038000000E3
1.872610000E1,2.042000000E3
1.884608489E1,2.046000000E3
1.896608125E1,2.046000000E3
1.908609010E1,2.048000000E3
1.920607448E1,2.046000000E3
1.932609896E1,2.046000000E3
1.944609062E1,2.046000000E3
1.956610208E1,2.057000000E3
1.968606979E1,2.067000000E3
1.980610260E1,2.065000000E3
1.992608698E1,2.065000000E3
2.004609583E1,2.063000000E3
2.016607291E1,2.061000000E3
2.028608906E1,2.059000000E3
2.040609323E1,2.055000000E3
2.052609948E1,2.050000000E3
2.064607083E1,2.036000000E3
2.076607604E1,2.034000000E3
2.088611979E1,2.033000000E3
2.100610625E1,2.031000000E3
2.112606666E1,2.036000000E3
2.124614843E1,2.055000000E3
2.136610052E1,2.057000000E3
