"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
2.548850828E2,9.979094379E-3,5.837794766E-2,2.005409449E-2
2.549050988E2,5.703037605E-3,2.172603458E-2,1.944322884E-2
2.549251226E2,5.092172418E-3,-2.897578292E-2,2.005409449E-2
2.549451379E2,9.979094379E-3,-7.845586538E-2,1.638890430E-2
2.549651512E2,9.979094379E-3,-1.224381626E-1,1.516717300E-2
2.549851598E2,4.481307697E-3,-1.529814303E-1,1.272371225E-2
2.550051761E2,8.161159931E-4,-1.816920936E-1,1.455630735E-2
2.550251926E2,-2.849075478E-3,-2.116245031E-1,1.089111622E-2
2.550452016E2,-1.079032291E-2,-2.464438081E-1,7.225925103E-3
2.550652181E2,-1.384465024E-2,-2.867609262E-1,5.064072320E-4
2.550852345E2,-1.689897478E-2,-3.307432234E-1,-2.547919052E-3
2.551052498E2,-2.178589813E-2,-3.661733866E-1,-4.991379566E-3
2.551252596E2,-2.300762944E-2,-3.912188709E-1,-3.769649426E-3
2.551452748E2,-2.667281963E-2,-4.046579003E-1,-6.823975593E-3
2.551652841E2,-2.789455093E-2,-4.168752134E-1,-9.878301993E-3
2.551852936E2,-2.667281963E-2,-4.352011681E-1,-1.354349311E-2
2.552053057E2,-2.545109019E-2,-4.602466524E-1,-1.659782045E-2
2.552253214E2,-2.178589813E-2,-4.901790321E-1,-1.720868424E-2
2.552453384E2,-1.995330304E-2,-5.115593076E-1,-2.026301250E-2
2.552653489E2,-1.873157173E-2,-5.164462328E-1,-2.026301250E-2
2.552853643E2,-1.017945819E-2,-5.133919120E-1,-2.453906834E-2
2.553053682E2,-1.017945819E-2,-5.072832704E-1,-2.392820083E-2
2.553253757E2,-4.681671038E-3,-4.999528825E-1,-2.453906834E-2
2.553453829E2,-1.016479684E-3,-4.981203079E-1,-1.843041554E-2
2.553653970E2,4.481307697E-3,-5.005637407E-1,-1.781954989E-2
2.553854104E2,1.120082475E-2,-5.005637407E-1,-1.781954989E-2
2.554054248E2,1.547688153E-2,-4.907899201E-1,-2.148474194E-2
2.554254377E2,1.975293830E-2,-4.706313610E-1,-2.270647325E-2
2.554454516E2,2.402899601E-2,-4.431424141E-1,-2.270647325E-2
2.554654643E2,3.013764694E-2,-4.180969596E-1,-2.026301250E-2
2.554854778E2,3.013764694E-2,-3.997710049E-1,-1.598695479E-2
2.555054906E2,3.258110955E-2,-3.808341622E-1,-9.878301993E-3
2.555255087E2,3.685716540E-2,-3.545669615E-1,-1.048916765E-2
2.555455281E2,3.807889670E-2,-3.282997310E-1,-6.213110406E-3
2.555655506E2,3.807889670E-2,-2.892043889E-1,-7.434840780E-3
2.555855703E2,3.685716540E-2,-2.513307333E-1,-5.602245219E-3
2.556055823E2,3.135937825E-2,-2.128462195E-1,-1.326188445E-3
2.556255882E2,3.074851260E-2,-1.835246831E-1,-1.044579622E-4
2.556456002E2,2.402899601E-2,-1.517596841E-1,4.782463890E-3
2.556656128E2,1.792034321E-2,-1.187729686E-1,8.447655477E-3
2.556856357E2,1.303342078E-2,-7.845586538E-2,9.669385850E-3
2.557056443E2,7.535633631E-3,-3.386270627E-2,1.272371225E-2
2.557256619E2,5.092172418E-3,1.317392010E-2,1.150198188E-2
2.557456673E2,2.052507189E-4,5.593448505E-2,1.577803865E-2
2.557656797E2,-2.849075478E-3,9.075380862E-2,1.638890430E-2
2.557856928E2,-4.070805851E-3,1.212970689E-1,1.822149940E-2
2.558057066E2,-5.292536225E-3,1.469534189E-1,1.638890430E-2
2.558257167E2,-7.735997904E-3,1.823835969E-1,1.333457790E-2
2.558457349E2,-1.323378459E-2,2.202572376E-1,1.150198188E-2
2.558657564E2,-1.567724533E-2,2.562982738E-1,9.058520198E-3
2.558857774E2,-1.628811099E-2,2.978371382E-1,1.455630735E-2
2.559057914E2,-1.934243739E-2,3.283803761E-1,1.577803865E-2
2.559257964E2,-2.300762944E-2,3.607562482E-1,1.516717300E-2
2.559458085E2,-2.300762944E-2,3.790822029E-1,1.394544356E-2
2.559658129E2,-2.545109019E-2,4.065711498E-1,1.211284753E-2
2.559858244E2,-2.545109019E-2,4.279514253E-1,1.150198188E-2
2.560058345E2,-2.239676192E-2,4.493317008E-1,9.669385850E-3
2.560258490E2,-1.750984229E-2,4.646033347E-1,8.447655477E-3
2.560458706E2,-1.384465024E-2,4.749880433E-1,3.560733516E-3
2.560658855E2,-1.079032291E-2,4.853727520E-1,4.171598703E-3
2.560858941E2,-2.849075478E-3,4.896487892E-1,4.171598703E-3
2.561059067E2,2.037846483E-3,5.024769902E-1,3.560733516E-3
2.561259154E2,6.924768444E-3,5.067530274E-1,1.728137722E-3
2.561459341E2,1.242255606E-2,5.116399527E-1,1.117272535E-3
2.561659391E2,1.547688153E-2,5.043095946E-1,-4.380514845E-3
2.561859525E2,1.792034321E-2,4.896487892E-1,-9.267437272E-3
2.562059612E2,1.730947755E-2,4.719337225E-1,-8.656571619E-3
2.562259813E2,1.486601681E-2,4.603272676E-1,-9.878301993E-3
2.562459946E2,1.792034321E-2,4.420013130E-1,-1.110003237E-2
2.562660140E2,1.425515208E-2,4.322274923E-1,-9.878301993E-3
2.562860215E2,1.669861190E-2,4.175667167E-1,-1.232176274E-2
2.563060350E2,1.608774811E-2,3.992407620E-1,-1.415435877E-2
2.563260417E2,1.303342078E-2,3.686974645E-1,-1.354349311E-2
2.563460552E2,8.757364005E-3,3.381542265E-1,-1.476522349E-2
2.563660688E2,7.535633631E-3,2.984479964E-1,-1.659782045E-2
2.563860960E2,2.037846483E-3,2.691264749E-1,-1.354349311E-2
2.564061115E2,-4.056145262E-4,2.398049384E-1,-1.293262746E-2
2.564261247E2,-5.903401878E-3,2.123159915E-1,-1.110003237E-2
2.564481249E2,-8.346863091E-3,1.762749255E-1,-9.878301993E-3
2.564681363E2,-1.201205421E-2,1.408447623E-1,-8.656571619E-3
2.564881498E2,-1.812070608E-2,1.011385098E-1,-6.823975593E-3
2.565081640E2,-2.606195398E-2,5.959967896E-2,-3.769649426E-3
2.565281809E2,-3.033801168E-2,2.661295421E-2,-1.326188445E-3
2.565481923E2,-3.155974299E-2,-1.553674694E-2,1.728137722E-3
2.565682132E2,-3.217060864E-2,-5.279952660E-2,-4.380514845E-3
2.565882231E2,-2.789455093E-2,-9.617096186E-2,5.064072320E-4
2.566082416E2,-2.606195398E-2,-1.254924983E-1,2.949868096E-3
2.566282484E2,-2.484022453E-2,-1.609226614E-1,5.064072320E-4
2.566482621E2,-2.606195398E-2,-1.957419962E-1,3.560733516E-3
2.566682751E2,-2.422935888E-2,-2.268961221E-1,6.004194263E-3
2.566882911E2,-2.361849323E-2,-2.672132254E-1,5.393329076E-3
2.567083087E2,-1.812070608E-2,-2.977564931E-1,6.615059916E-3
2.567283175E2,-1.628811099E-2,-3.252454102E-1,8.447655477E-3
2.567483266E2,-1.323378459E-2,-3.386844397E-1,1.089111622E-2
2.567683356E2,-1.079032291E-2,-3.588430285E-1,1.028025150E-2
2.567883490E2,-1.017945819E-2,-3.802233040E-1,1.028025150E-2
2.568083680E2,-4.056145262E-4,-4.199295342E-1,8.447655477E-3
2.568283813E2,2.037846483E-3,-4.437533021E-1,9.669385850E-3
2.568483946E2,9.368229657E-3,-4.608575106E-1,1.089111622E-2
2.568684025E2,1.303342078E-2,-4.645227194E-1,1.150198188E-2
2.568884168E2,1.730947755E-2,-4.596357644E-1,1.333457790E-2
2.569084304E2,2.280726470E-2,-4.608575106E-1,1.089111622E-2
2.569284447E2,2.830505185E-2,-4.675770402E-1,9.669385850E-3
2.569484578E2,3.135937825E-2,-4.779617190E-1,1.089111622E-2
2.569684712E2,3.135937825E-2,-4.852921069E-1,4.782463890E-3
2.569884839E2,3.502457216E-2,-4.859029949E-1,4.782463890E-3
2.570084967E2,3.380283713E-2,-4.779617190E-1,4.171598703E-3
2.570285100E2,3.502457216E-2,-4.535271227E-1,3.560733516E-3
2.570485235E2,3.380283713E-2,-4.297033548E-1,1.728137722E-3
2.570685368E2,3.258110955E-2,-4.101557136E-1,1.117272535E-3
2.570885503E2,3.135937825E-2,-3.991601169E-1,-1.937053632E-3
2.571085637E2,2.280726470E-2,-3.875536919E-1,-3.769649426E-3
2.571285771E2,2.097466774E-2,-3.710603416E-1,-6.823975593E-3
2.571485906E2,1.303342078E-2,-3.484583199E-1,-9.267437272E-3
2.571686039E2,9.368229657E-3,-3.197476566E-1,-9.267437272E-3
2.571886174E2,2.648711670E-3,-2.800414264E-1,-1.232176274E-2
2.572086316E2,-3.459940664E-3,-2.415568829E-1,-1.048916765E-2
2.572286450E2,-1.017945819E-2,-2.116245031E-1,-1.476522349E-2
2.572486584E2,-1.506638061E-2,-1.823029667E-1,-1.171089709E-2
2.572686711E2,-2.117503434E-2,-1.584792137E-1,-1.598695479E-2
2.572886846E2,-2.606195398E-2,-1.267142147E-1,-1.537608914E-2
2.573086979E2,-3.094887733E-2,-8.822971582E-2,-1.415435877E-2
2.573287112E2,-2.911628224E-2,-4.424741492E-2,-1.293262746E-2
2.573487252E2,-3.461406752E-2,-2.097711433E-3,-1.415435877E-2
2.573687387E2,-3.278147057E-2,3.699766472E-2,-1.476522349E-2
