"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
2.508999468E2,-1.145983219E0,2.076941878E-1,-1.099557430E-2
2.509200666E2,-1.401324868E0,2.480112910E-1,-2.443460934E-2
2.509499291E2,-1.631010175E0,2.516764700E-1,-3.787364438E-2
2.509801099E2,-1.857030392E0,2.614503205E-1,-4.642575979E-2
2.510099302E2,-2.046398640E0,2.736676335E-1,-5.009094998E-2
2.510399359E2,-2.283414364E0,2.919935882E-1,-9.040805697E-2
2.510601317E2,-2.613281488E0,3.249803185E-1,-1.075122803E-1
2.510899489E2,-3.274237633E0,3.799581826E-1,-1.404990107E-1
2.511199317E2,-4.054923534E0,4.520402849E-1,-1.661553532E-1
2.511499312E2,-4.431216717E0,4.923573732E-1,-1.881465018E-1
2.511799359E2,-4.662123680E0,5.155702829E-1,-2.028072625E-1
2.512099354E2,-4.708549500E0,5.167919993E-1,-2.089159191E-1
2.512399260E2,-4.458094597E0,4.838052690E-1,-2.113593817E-1
2.512599307E2,-4.025601864E0,4.349360466E-1,-1.966986060E-1
2.512799359E2,-3.667634964E0,3.958406746E-1,-1.832595766E-1
2.512999578E2,-3.325550318E0,3.567453027E-1,-1.722639948E-1
2.513299151E2,-2.613281488E0,3.054326177E-1,-1.478293836E-1
2.513499323E2,-2.138028383E0,2.785545588E-1,-1.392772794E-1
2.513699448E2,-1.688431501E0,2.504547536E-1,-1.123992056E-1
2.513999276E2,-1.182635069E0,1.918116808E-1,-8.063421398E-2
2.514299437E2,-7.379252315E-1,1.380555481E-1,-7.086037099E-2
2.514599364E2,1.820378453E-1,9.529497474E-2,-3.298672289E-2
2.514899333E2,1.069014192E0,-1.466076635E-2,2.199114859E-2
2.515099354E2,1.716531396E0,-6.597344577E-2,5.864306539E-2
2.515400724E2,2.382374525E0,-1.417207420E-1,9.896016866E-2
2.515606854E2,2.659707308E0,-1.869247705E-1,1.160643995E-1
2.515899359E2,3.048217535E0,-2.284636050E-1,1.417207420E-1
2.516203364E2,3.369532585E0,-2.638937831E-1,1.759291887E-1
2.516499375E2,3.652974129E0,-3.090978265E-1,2.138028294E-1
2.516799255E2,3.855781317E0,-3.408628106E-1,2.333505303E-1
2.517099224E2,3.824016333E0,-3.494149148E-1,2.480112910E-1
2.517399213E2,3.788586140E0,-3.909537494E-1,2.541199327E-1
2.517599338E2,3.709173679E0,-4.019493461E-1,2.382374406E-1
2.517899130E2,3.461162567E0,-3.787364662E-1,2.235766798E-1
2.518205099E2,3.183829546E0,-3.811798990E-1,2.162462920E-1
2.518499244E2,2.862514496E0,-3.652974069E-1,1.808161139E-1
2.518799448E2,2.530203819E0,-3.457497358E-1,1.685988009E-1
2.518999562E2,2.318844557E0,-3.298672438E-1,1.539380401E-1
2.519299224E2,2.007303238E0,-3.078760803E-1,1.282816976E-1
2.519599208E2,1.663996935E0,-2.809980214E-1,1.172861308E-1
2.519799224E2,1.494176388E0,-2.663372457E-1,1.038470939E-1
2.519999395E2,1.301142931E0,-2.492330223E-1,1.062905490E-1
2.520199557E2,1.164309144E0,-2.382374406E-1,9.773843735E-2
2.520499380E2,9.627236128E-1,-2.101376504E-1,8.429940045E-2
2.520799390E2,8.051204085E-1,-1.881465018E-1,7.330382615E-2
2.521099958E2,6.597344875E-1,-1.722639948E-1,6.352998316E-2
2.521399364E2,4.984660447E-1,-1.380555481E-1,5.253441259E-2
2.521699078E2,3.787364662E-1,-1.136209369E-1,5.497787148E-2
2.521899395E2,3.469714522E-1,-1.062905490E-1,4.764748737E-2
2.522199239E2,3.188716471E-1,-1.172861308E-1,3.909537569E-2
2.522499385E2,2.284636050E-1,-8.552113175E-2,3.176499158E-2
2.522799849E2,1.221730486E-1,-5.619960278E-2,2.076941915E-2
2.523099463E2,0.000000000E0,0.000000000E0,0.000000000E0
2.523399036E2,0.000000000E0,0.000000000E0,0.000000000E0
2.523599302E2,-1.014036313E-1,4.520402849E-2,-7.330383174E-3
2.523899296E2,-1.123992056E-1,7.574728876E-2,-1.588249579E-2
2.524099468E2,-1.062905490E-1,7.819075137E-2,-3.176499158E-2
2.524399270E2,-1.673770845E-1,8.429940045E-2,-4.031710699E-2
2.524699338E2,-2.700024247E-1,1.050688252E-1,-4.031710699E-2
2.524999734E2,-3.249803185E-1,1.172861308E-1,-5.375614017E-2
2.525299281E2,-3.982841372E-1,1.295034289E-1,-4.886921868E-2
2.525500718E2,-4.263839424E-1,1.392772794E-1,-5.497787148E-2
2.525799286E2,-5.326744914E-1,1.380555481E-1,-5.131268129E-2
2.526099385E2,-6.084218025E-1,1.380555481E-1,-5.986479297E-2
2.526399437E2,-6.511823535E-1,1.233947799E-1,-6.108652428E-2
2.526699484E2,-7.562511563E-1,1.197295859E-1,-7.819075137E-2
2.526999359E2,-8.356636763E-1,1.295034289E-1,-7.819075137E-2
2.527203093E2,-8.906415105E-1,1.270599663E-1,-6.841690838E-2
2.527499401E2,-1.038470864E0,1.343903542E-1,-6.597344577E-2
2.527799296E2,-1.236391306E0,1.490511149E-1,-6.597344577E-2
2.528002057E2,-1.379333735E0,1.600466967E-1,-5.986479297E-2
2.528299198E2,-1.431868076E0,1.612684280E-1,-6.108652428E-2
2.528599239E2,-1.607797384E0,1.747074574E-1,-5.375614017E-2
2.528899218E2,-1.826487064E0,1.954768747E-1,-5.375614017E-2
2.529199260E2,-1.957212210E0,2.076941878E-1,-5.131268129E-2
2.529499296E2,-2.012190104E0,2.125810981E-1,-4.886921868E-2
2.529699885E2,-2.056172371E0,2.309070677E-1,-5.131268129E-2
2.529900609E2,-1.985312104E0,2.480112910E-1,-5.253441259E-2
2.530199119E2,-1.827708840E0,2.504547536E-1,-5.009094998E-2
2.530400817E2,-1.762957096E0,2.321287990E-1,-4.886921868E-2
2.530699338E2,-1.875356317E0,2.443460971E-1,-4.276056588E-2
2.530999562E2,-1.748296380E0,2.467895597E-1,-3.665191308E-2
2.531299093E2,-1.578475833E0,2.541199327E-1,-1.832595654E-2
2.531499484E2,-1.292590857E0,2.345722616E-1,-1.710422710E-2
2.531799317E2,-1.015258074E0,1.783726513E-1,-2.076941915E-2
2.532099656E2,-7.318165898E-1,1.417207420E-1,-6.108652335E-3
2.532399364E2,-2.712241709E-1,7.452555746E-2,1.588249579E-2
2.532699234E2,3.469714522E-1,9.773843922E-3,4.520402849E-2
2.532999020E2,9.114109278E-1,-5.009094998E-2,7.452555746E-2
2.533199468E2,1.257160664E0,-9.773843735E-2,9.651670605E-2
2.533499270E2,1.601688623E0,-1.478293836E-1,1.123992056E-1
2.533799312E2,1.927890658E0,-1.930334121E-1,1.282816976E-1
2.534001224E2,2.050063848E0,-2.101376504E-1,1.380555481E-1
2.534202599E2,2.035403013E0,-2.394591719E-1,1.380555481E-1
2.534499442E2,2.076941729E0,-2.553416789E-1,1.417207420E-1
2.534799239E2,2.079385281E0,-2.736676335E-1,1.246165112E-1
2.535099198E2,2.024407387E0,-2.822197378E-1,1.233947799E-1
2.535299203E2,1.996307611E0,-2.932153046E-1,1.148426682E-1
2.535499427E2,1.962099195E0,-3.005456924E-1,1.062905490E-1
2.535799317E2,1.848478198E0,-3.017674387E-1,9.162978828E-2
2.535999343E2,1.767843962E0,-2.858849466E-1,8.796459436E-2
2.536203260E2,1.645671010E0,-2.675589919E-1,8.307767659E-2
2.536499177E2,1.513724089E0,-2.504547536E-1,5.009094998E-2
2.536799119E2,1.400103092E0,-2.345722616E-1,2.809980139E-2
2.536999692E2,1.270599723E0,-2.296853364E-1,3.176499158E-2
2.537299161E2,1.133765936E0,-1.991420686E-1,1.099557430E-2
2.537599109E2,9.688322544E-1,-1.698205322E-1,6.108652335E-3
2.537800270E2,8.466592431E-1,-1.563815027E-1,-2.443460980E-3
2.538099286E2,7.049384713E-1,-1.209513173E-1,-4.886921961E-3
2.538299395E2,6.059783101E-1,-1.111774743E-1,-9.773843922E-3
2.538599140E2,4.801400900E-1,-9.651670605E-2,-1.343903504E-2
2.538799531E2,4.214970171E-1,-8.063421398E-2,-7.330383174E-3
2.539099276E2,3.433062732E-1,-6.108652428E-2,-2.809980139E-2
2.539400541E2,2.846632004E-1,-4.764748737E-2,-4.520402849E-2
2.539699526E2,2.382374406E-1,-4.764748737E-2,-3.909537569E-2
2.539999802E2,1.698205322E-1,-3.298672289E-2,-2.565634064E-2
2.540299052E2,1.490511149E-1,-2.687807009E-2,-3.298672289E-2
2.540499234E2,1.490511149E-1,-2.565634064E-2,-3.420845419E-2
2.540799338E2,7.574728876E-2,-1.221730467E-2,-1.710422710E-2
2.540999364E2,7.574728876E-2,-1.221730467E-2,-1.832595654E-2
2.541299208E2,6.108652428E-2,-1.099557430E-2,-4.764748737E-2
2.541599208E2,0.000000000E0,0.000000000E0,0.000000000E0
2.541799619E2,0.000000000E0,0.000000000E0,0.000000000E0
2.542099187E2,-1.221730486E-1,4.153883830E-2,-4.153883830E-2
2.542299364E2,-1.637118906E-1,5.497787148E-2,-2.687807009E-2
2.542599166E2,-2.394591719E-1,5.253441259E-2,-1.588249579E-2
2.542799198E2,-3.176499307E-1,5.742133409E-2,-4.886921961E-3
2.542999541E2,-3.543018401E-1,5.619960278E-2,3.665191587E-3
2.543299323E2,-4.263839424E-1,5.619960278E-2,8.552113548E-3
2.543599557E2,-5.473352671E-1,7.574728876E-2,2.443460934E-2
2.543899302E2,-5.534439087E-1,7.086037099E-2,2.932153270E-2
2.544203395E2,-6.585127115E-1,9.162978828E-2,4.031710699E-2
2.544499291E2,-7.831292152E-1,1.111774743E-1,3.420845419E-2
2.544699302E2,-8.943067193E-1,1.160643995E-1,2.076941915E-2
2.544899369E2,-9.822713137E-1,1.209513173E-1,1.466076635E-2
2.545199151E2,-1.055575132E0,1.270599663E-1,1.099557430E-2
2.545499244E2,-1.273043156E0,1.612684280E-1,1.343903504E-2
2.545699338E2,-1.406211853E0,1.844813079E-1,3.665191587E-3
2.545899390E2,-1.529606581E0,2.052507252E-1,8.552113548E-3
2.546199614E2,-1.679879427E0,2.235766798E-1,-4.886921961E-3
2.546499208E2,-1.883908391E0,2.663372457E-1,-1.832595654E-2
2.546699286E2,-1.995085835E0,2.846632004E-1,-1.221730467E-2
2.546999416E2,-2.068389654E0,2.932153046E-1,-2.565634064E-2
2.547299333E2,-2.084272146E0,2.956587672E-1,-3.543018550E-2
2.547499520E2,-2.130697966E0,3.042109013E-1,-4.398229718E-2
2.547799260E2,-1.936442852E0,2.822197378E-1,-4.520402849E-2
2.548099323E2,-1.722640038E0,2.724458873E-1,-4.276056588E-2
2.548399244E2,-1.599245191E0,2.394591719E-1,-4.642575979E-2
2.548699437E2,-1.302364707E0,1.918116808E-1,-3.909537569E-2
2.548999750E2,-9.566149712E-1,1.563815027E-1,-2.809980139E-2
2.549299380E2,-5.986479521E-1,1.026253626E-1,-1.954768784E-2
2.549599145E2,-6.719517708E-2,3.909537569E-2,-1.221730467E-2
2.549799323E2,3.420845270E-1,-3.665191587E-3,0.000000000E0
2.550099562E2,7.623597980E-1,-6.108652428E-2,9.773843922E-3
2.550399364E2,1.064127207E0,-9.896016866E-2,2.809980139E-2
2.550607833E2,1.241278172E0,-1.209513173E-1,2.443460934E-2
2.550899328E2,1.458746195E0,-1.490511149E-1,2.687807009E-2
2.551199276E2,1.642005801E0,-1.698205322E-1,3.176499158E-2
2.551399369E2,1.726305127E0,-1.783726513E-1,2.809980139E-2
2.551699192E2,1.748296380E0,-1.795943826E-1,2.687807009E-2
2.551999671E2,1.813048005E0,-2.199114859E-1,2.809980139E-2
2.552202614E2,1.754405022E0,-2.186897546E-1,3.420845419E-2
2.552499291E2,1.726305127E0,-2.028072625E-1,3.176499158E-2
2.552799312E2,1.682322860E0,-1.991420686E-1,2.565634064E-2
2.553099307E2,1.635897160E0,-1.954768747E-1,2.321287990E-2
2.553399208E2,1.500285029E0,-1.942551434E-1,2.809980139E-2
2.553599338E2,1.426981211E0,-1.881465018E-1,2.199114859E-2
2.553799354E2,1.281595230E0,-1.759291887E-1,2.443460934E-2
2.553999442E2,1.169196129E0,-1.673770845E-1,2.687807009E-2
2.554206421E2,1.070235968E0,-1.453859210E-1,2.809980139E-2
2.554499234E2,9.236282706E-1,-1.417207420E-1,2.932153270E-2
2.554799125E2,8.258898258E-1,-1.270599663E-1,3.298672289E-2
2.554999630E2,7.525860071E-1,-1.099557430E-1,3.298672289E-2
2.555299270E2,6.414085031E-1,-1.123992056E-1,2.932153270E-2
2.555499474E2,6.047565937E-1,-1.111774743E-1,3.054326214E-2
2.555799031E2,5.534439087E-1,-1.038470939E-1,2.932153270E-2
2.555999364E2,5.277875662E-1,-9.040805697E-2,3.298672289E-2
2.556299265E2,4.789183438E-1,-9.773843735E-2,4.031710699E-2
2.556599453E2,3.787364662E-1,-8.674286306E-2,4.276056588E-2
2.556899359E2,2.981022298E-1,-7.819075137E-2,4.520402849E-2
2.557200625E2,2.577851415E-1,-6.352998316E-2,5.375614017E-2
2.557499119E2,1.930334121E-1,-5.497787148E-2,5.131268129E-2
2.557699328E2,1.380555481E-1,-5.131268129E-2,5.009094998E-2
2.557899385E2,1.490511149E-1,-5.497787148E-2,7.086037099E-2
2.558199255E2,0.000000000E0,0.000000000E0,0.000000000E0
2.558499260E2,0.000000000E0,0.000000000E0,0.000000000E0
2.558799416E2,-5.742133409E-2,-1.343903504E-2,5.253441259E-2
2.559099317E2,-6.597344577E-2,-6.108652335E-3,4.276056588E-2
2.559299343E2,0.000000000E0,0.000000000E0,0.000000000E0
2.559599411E2,-1.038470939E-1,-2.443460980E-3,3.909537569E-2
2.559899317E2,-1.881465018E-1,2.321287990E-2,2.443460934E-2
2.560205791E2,-2.748893499E-1,5.497787148E-2,2.321287990E-2
2.560500145E2,-3.347541690E-1,6.841690838E-2,1.343903504E-2
2.560799317E2,-3.995058835E-1,8.063421398E-2,1.466076635E-2
2.560999651E2,-4.495968223E-1,8.063421398E-2,9.773843922E-3
2.561299380E2,-5.571091175E-1,1.209513173E-1,2.443460980E-3
2.561599307E2,-7.244861722E-1,1.502728462E-1,-3.665191587E-3
2.561799463E2,-8.173376918E-1,1.478293836E-1,-8.552113548E-3
2.562099270E2,-8.613200188E-1,1.661553532E-1,-1.343903504E-2
2.562399234E2,-9.456194043E-1,1.600466967E-1,-1.343903504E-2
2.562699229E2,-1.117883444E0,1.783726513E-1,-3.176499158E-2
2.562899265E2,-1.174082994E0,1.893682331E-1,-4.398229718E-2
2.563099619E2,-1.331686258E0,2.101376504E-1,-4.520402849E-2
2.563300823E2,-1.420872569E0,2.235766798E-1,-5.742133409E-2
2.563599406E2,-1.442863703E0,2.076941878E-1,-6.230825558E-2
2.563899317E2,-1.496619821E0,2.150245607E-1,-6.841690838E-2
2.564199296E2,-1.503950238E0,2.028072625E-1,-6.963863969E-2
2.564399437E2,-1.609019041E0,2.211332172E-1,-8.307767659E-2
2.564699218E2,-1.754405022E0,2.247984111E-1,-9.162978828E-2
2.564999239E2,-1.663996935E0,2.174680233E-1,-9.407325089E-2
2.565299286E2,-1.545489073E0,1.942551434E-1,-9.162978828E-2
2.565599484E2,-1.204626322E0,1.514945775E-1,-8.185594529E-2
2.565899640E2,-9.944885969E-1,1.368338168E-1,-6.230825558E-2
2.566199442E2,-7.195992470E-1,1.160643995E-1,-5.619960278E-2
2.566499078E2,-5.253441334E-1,1.001819000E-1,-4.031710699E-2
2.566699666E2,-3.323107064E-1,7.086037099E-2,-3.909537569E-2
2.567001437E2,0.000000000E0,0.000000000E0,0.000000000E0
2.567299354E2,3.115412891E-1,-1.221730490E-3,-9.773843922E-3
2.567599416E2,6.914994717E-1,-4.520402849E-2,7.330383174E-3
2.567899083E2,8.564330935E-1,-5.375614017E-2,2.076941915E-2
2.568099395E2,9.944885969E-1,-7.208210230E-2,2.932153270E-2
2.568299395E2,1.092227101E0,-8.674286306E-2,3.543018550E-2
2.568599208E2,1.211956620E0,-1.026253626E-1,4.276056588E-2
2.568899281E2,1.368338108E0,-1.343903542E-1,4.886921868E-2
2.569099734E2,1.398881435E0,-1.368338168E-1,6.597344577E-2
2.569399140E2,1.408655286E0,-1.368338168E-1,7.574728876E-2
2.569599208E2,1.420872569E0,-1.527163088E-1,8.429940045E-2
2.569799369E2,1.446528912E0,-1.661553532E-1,9.529497474E-2
2.569999588E2,1.451415777E0,-1.893682331E-1,1.001819000E-1
2.570299458E2,1.434311628E0,-1.991420686E-1,8.796459436E-2
2.570607244E2,1.293812633E0,-1.698205322E-1,8.674286306E-2
2.570899604E2,1.193630695E0,-1.624901593E-1,9.773843735E-2
2.571206838E2,1.115439892E0,-1.551597714E-1,8.063421398E-2
2.571499354E2,9.993755221E-1,-1.551597714E-1,6.963863969E-2
2.571799333E2,8.649851680E-1,-1.502728462E-1,8.429940045E-2
2.572099349E2,7.855727077E-1,-1.380555481E-1,7.086037099E-2
2.572299375E2,6.743952036E-1,-1.160643995E-1,7.574728876E-2
2.572599302E2,5.766568184E-1,-1.136209369E-1,6.230825558E-2
2.572899291E2,5.167919993E-1,-1.050688252E-1,6.719517708E-2
2.573199281E2,4.630358517E-1,-9.651670605E-2,5.742133409E-2
2.573499599E2,3.787364662E-1,-7.330382615E-2,6.230825558E-2
2.573799390E2,3.396410644E-1,-7.086037099E-2,4.886921868E-2
2.574099052E2,3.481931984E-1,-7.696902007E-2,4.031710699E-2
2.574300755E2,3.139847219E-1,-6.475171447E-2,3.420845419E-2
2.574600791E2,2.993239760E-1,-8.063421398E-2,3.176499158E-2
2.574899349E2,2.370157093E-1,-5.864306539E-2,2.443460934E-2
2.575199291E2,1.857030392E-1,-4.276056588E-2,1.710422710E-2
2.575499354E2,2.040289938E-1,-4.031710699E-2,0.000000000E0
2.575799218E2,1.881465018E-1,-3.298672289E-2,-1.221730467E-2
2.575999645E2,1.514945775E-1,-2.565634064E-2,-2.321287990E-2
2.576200791E2,7.452555746E-2,-1.466076635E-2,-2.076941915E-2
2.576499255E2,0.000000000E0,0.000000000E0,0.000000000E0
2.576799213E2,0.000000000E0,0.000000000E0,0.000000000E0
2.577099276E2,-1.331686229E-1,3.543018550E-2,-7.208210230E-2
2.577399593E2,-2.309070677E-1,5.253441259E-2,-6.841690838E-2
2.577699411E2,-2.553416789E-1,6.108652428E-2,-6.597344577E-2
2.577999302E2,-2.663372457E-1,6.597344577E-2,-6.352998316E-2
2.578204588E2,-3.225368559E-1,9.040805697E-2,-6.597344577E-2
2.578499270E2,-4.801400900E-1,1.233947799E-1,-7.330382615E-2
2.578699390E2,-5.839871764E-1,1.319468915E-1,-6.597344577E-2
2.578999609E2,-5.876523852E-1,1.123992056E-1,-6.597344577E-2
2.579299255E2,-6.352998614E-1,1.050688252E-1,-5.253441259E-2
2.579599171E2,-6.963863969E-1,1.123992056E-1,-4.398229718E-2
2.579899395E2,-8.307767510E-1,1.282816976E-1,-3.787364438E-2
2.580202614E2,-1.032362223E0,1.490511149E-1,-3.665191308E-2
2.580499270E2,-1.182635069E0,1.514945775E-1,-3.665191308E-2
2.580799265E2,-1.169196129E0,1.429424733E-1,-3.298672289E-2
2.581099260E2,-1.210734963E0,1.649336219E-1,-3.420845419E-2
2.581299437E2,-1.229060888E0,1.600466967E-1,-3.298672289E-2
2.581599166E2,-1.420872569E0,1.698205322E-1,-2.321287990E-2
2.581899375E2,-1.525941372E0,1.893682331E-1,-1.710422710E-2
2.582199250E2,-1.508837104E0,1.808161139E-1,-9.773843922E-3
2.582399484E2,-1.446528912E0,1.698205322E-1,-3.665191587E-3
2.582699198E2,-1.308473349E0,1.673770845E-1,-9.773843922E-3
2.582999151E2,-1.155757070E0,1.441642046E-1,-1.221730467E-2
2.583199177E2,-1.080009699E0,1.343903542E-1,0.000000000E0
2.583499140E2,-8.405506015E-1,1.050688252E-1,1.221730467E-2
2.583799135E2,-7.012733221E-1,8.674286306E-2,3.176499158E-2
2.584099171E2,-4.373795092E-1,6.841690838E-2,2.199114859E-2
2.584399182E2,-2.419026345E-1,4.031710699E-2,1.710422710E-2
2.584599875E2,-7.452555746E-2,1.588249579E-2,1.954768784E-2
2.584899234E2,3.078760803E-1,-1.710422710E-2,4.520402849E-2
2.585199666E2,6.792821288E-1,-6.108652428E-2,6.108652428E-2
